"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718531,"2023-04-18",9,"2023-04-19T01:39:37.016Z","2023-04-19T01:39:43.858Z",TRUE,"pitch","27866e7a-180f-43dd-a160-00f46d0509e3",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.27,1.58,NA,99.86,145.43,"ground_ball","medium","4",151.1,147.31,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Keibert Ruiz grounds out, second baseman Adam Frazier to first baseman Ryan O'Hearn.",0,1,0,66,"bottom",9,"2023-04-19T01:36:32.479Z","2023-04-19T01:39:43.858Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Baltimore Orioles",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.2,81.2,12,0.89,0.4234,6.9619,29.2264,-26.4018,-4.5098,3.4137,0.4496,3.4576,3.7746,-129.7655,-3.5399,-0.4438,50.0046,6.8694,-7.6293,14.4,7.2,24,630,237,71.8,5,72,NA,NA,NA,TRUE,-29,5.5,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718531,"2023-04-18",8,"2023-04-19T01:39:11.235Z","2023-04-19T01:39:16.955Z",TRUE,"pitch","01db45a9-6fa7-48a4-8e30-0dddb06f5c87",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.27,1.58,NA,96.38,150.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Keibert Ruiz grounds out, second baseman Adam Frazier to first baseman Ryan O'Hearn.",0,1,0,66,"bottom",9,"2023-04-19T01:36:32.479Z","2023-04-19T01:39:43.858Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.7,91.1,3,2,0.3779,6.7103,34.0363,-9.9354,-3.8062,10.4563,0.5409,3.2733,3.1449,-144.9489,-8.3479,-0.0639,50.0036,6.7982,-8.0956,32.4,2.4,24,2341,183,NA,NA,NA,NA,NA,NA,FALSE,-10.1,17.4,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718531,"2023-04-18",7,"2023-04-19T01:38:43.930Z","2023-04-19T01:38:49.931Z",TRUE,"pitch","f97d50cc-6bf1-409d-aa03-c7445f0145f2",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3466,1.5691,NA,29.26,172.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Keibert Ruiz grounds out, second baseman Adam Frazier to first baseman Ryan O'Hearn.",0,1,0,66,"bottom",9,"2023-04-19T01:36:32.479Z","2023-04-19T01:39:43.858Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Baltimore Orioles",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.5,82.5,14,0.81,0.418,6.9876,29.5675,-23.2716,-4.6076,5.1258,2.3019,2.4563,8.0745,-131.3748,-6.5957,-0.2221,50.0011,6.7458,-8,14.4,6,24,1132,235,NA,NA,NA,NA,NA,NA,FALSE,-25.8,7.9,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718531,"2023-04-18",6,"2023-04-19T01:38:14.897Z","2023-04-19T01:38:21.167Z",TRUE,"pitch","1b5bdd53-5ac9-464b-901c-d431ff290411",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.27,1.58,NA,108.01,155.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Keibert Ruiz grounds out, second baseman Adam Frazier to first baseman Ryan O'Hearn.",0,1,0,66,"bottom",9,"2023-04-19T01:36:32.479Z","2023-04-19T01:39:43.858Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.7,91,2,2,0.376,6.684,38.4359,-6.1699,-6.3498,12.1399,0.2358,3.0691,2.9114,-146.3326,-9.534,0.0463,50.0062,6.7598,-13.6067,56.4,2.4,24,2499,190,NA,NA,NA,NA,NA,NA,FALSE,-7.3,20,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718531,"2023-04-18",5,"2023-04-19T01:37:54.510Z","2023-04-19T01:38:05.416Z",TRUE,"pitch","aca11e43-5b86-40cf-9f8a-062a03a755f1",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,2,NA,NA,3.27,1.58,NA,135.31,144.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Keibert Ruiz grounds out, second baseman Adam Frazier to first baseman Ryan O'Hearn.",0,1,0,66,"bottom",9,"2023-04-19T01:36:32.479Z","2023-04-19T01:39:43.858Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",101,91.9,11,2,0.3737,6.6581,36.3457,-7.1988,-5.6233,11.4937,-0.4803,3.4814,0.9593,-146.8306,-8.4011,-0.082,50.0022,6.8157,-12.2176,52.8,2.4,24,2428,193,NA,NA,NA,NA,NA,NA,FALSE,-7.7,19.2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718531,"2023-04-18",2,"2023-04-19T01:36:54.316Z","2023-04-19T01:37:02.471Z",TRUE,"pitch","71cdffe9-1caf-4f61-a270-023e8905be3f",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,2,NA,NA,3.3466,1.5924,NA,72.7,201.27,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Keibert Ruiz grounds out, second baseman Adam Frazier to first baseman Ryan O'Hearn.",0,1,0,66,"bottom",9,"2023-04-19T01:36:32.479Z","2023-04-19T01:39:43.858Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",101.9,91.5,14,2,0.3739,6.7321,41.0092,-3.435,-4.468,13.2832,1.1622,1.3893,4.5846,-147.5008,-14.3711,0.1545,50.0028,6.5679,-9.6668,49.2,2.4,24,2519,193,NA,NA,NA,NA,NA,NA,FALSE,-6.2,20.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718531,"2023-04-18",1,"2023-04-19T01:36:34.823Z","2023-04-19T01:36:40.306Z",TRUE,"pitch","6a35c829-6cac-4e80-8589-9574d26b64be",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3933,1.6391,NA,127.42,210.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Keibert Ruiz grounds out, second baseman Adam Frazier to first baseman Ryan O'Hearn.",0,1,0,66,"bottom",9,"2023-04-19T01:36:32.479Z","2023-04-19T01:39:43.858Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.2,89.9,13,2,0.3806,6.7137,40.0933,-3.0232,-3.9407,13.9567,-0.2734,1.0477,0.592,-145.0181,-15.0074,0.0283,50.0002,6.5204,-8.2272,48,2.4,24,2392,192,NA,NA,NA,NA,NA,NA,FALSE,-6.2,21.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718531,"2023-04-18",0,"2023-04-19T01:36:07.967Z","2023-04-19T01:36:34.823Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Alex Call replaces Luis Garcia.","Offensive Substitution",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,669743,"/api/v1/people/669743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","501","66","atBat","Groundout","field_out","Keibert Ruiz grounds out, second baseman Adam Frazier to first baseman Ryan O'Hearn.",0,1,0,66,"bottom",9,"2023-04-19T01:36:32.479Z","2023-04-19T01:39:43.858Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,671277,"/api/v1/people/671277",1,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718531,"2023-04-18",3,"2023-04-19T01:37:06.575Z","2023-04-19T01:37:20.170Z",FALSE,"action",NA,NA,"Alex Call steals (1) 2nd base.","Stolen Base 2B",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,2,669743,"/api/v1/people/669743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71cdffe9-1caf-4f61-a270-023e8905be3f","stolen_base_2b",NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Keibert Ruiz grounds out, second baseman Adam Frazier to first baseman Ryan O'Hearn.",0,1,0,66,"bottom",9,"2023-04-19T01:36:32.479Z","2023-04-19T01:39:43.858Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718531,"2023-04-18",4,"2023-04-19T01:37:20.170Z","2023-04-19T01:37:54.510Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Keibert Ruiz grounds out, second baseman Adam Frazier to first baseman Ryan O'Hearn.",0,1,0,66,"bottom",9,"2023-04-19T01:36:32.479Z","2023-04-19T01:39:43.858Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718531,"2023-04-18",7,"2023-04-19T01:35:43.974Z","2023-04-19T01:35:55.347Z",TRUE,"pitch","72e4d887-2b46-4d96-8bfa-bcc1b64ef979",7,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,2,NA,NA,3.49,1.74,NA,99.49,133.03,"line_drive","medium","8",127.75,90.08,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Luis Garcia singles on a line drive to center fielder Cedric Mullins.",0,1,0,65,"bottom",9,"2023-04-19T01:33:16.729Z","2023-04-19T01:35:55.347Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.5,90.3,12,2,0.3774,6.6861,40.0705,-7.2333,-5.6554,11.744,0.4593,3.9168,3.141,-146.1081,-7.0676,0.0948,50.0052,6.8264,-12.0139,50.4,2.4,24,2344,186,81.2,17,209,NA,NA,NA,FALSE,-7.8,19.7,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,671277,"Luis García Jr.","/api/v1/people/671277",NA,NA,NA,NA,NA,NA
718531,"2023-04-18",6,"2023-04-19T01:35:20.999Z","2023-04-19T01:35:25.611Z",TRUE,"pitch","3140cbc8-f96d-42a5-8b4e-594554814fb2",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.5571,1.8261,NA,92.34,217.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Luis Garcia singles on a line drive to center fielder Cedric Mullins.",0,1,0,65,"bottom",9,"2023-04-19T01:33:16.729Z","2023-04-19T01:35:55.347Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Baltimore Orioles",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.7,82.2,14,0.84,0.424,6.751,25.0448,-22.5234,-2.9065,5.7031,0.647,0.8049,3.0894,-128.8504,-10.4275,-0.1861,50.0053,6.6231,-4.9216,9.6,6,24,1087,231,NA,NA,NA,NA,NA,NA,FALSE,-26.3,8.4,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718531,"2023-04-18",5,"2023-04-19T01:35:02.687Z","2023-04-19T01:35:08.741Z",TRUE,"pitch","a51816c0-8880-4db6-96c7-cea52c3ab4de",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.6039,1.8494,NA,164.58,143.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Luis Garcia singles on a line drive to center fielder Cedric Mullins.",0,1,0,65,"bottom",9,"2023-04-19T01:33:16.729Z","2023-04-19T01:35:55.347Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",101,91.7,11,2,0.3741,6.5979,37.2139,-6.1201,-3.7885,12.0203,-1.2483,3.5202,-2.2395,-146.8388,-8.5312,0.0181,50.0006,6.8388,-8.2084,46.8,2.4,24,2392,188,NA,NA,NA,NA,NA,NA,FALSE,-7,20.2,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718531,"2023-04-18",3,"2023-04-19T01:34:33.435Z","2023-04-19T01:34:39.759Z",TRUE,"pitch","3f25f9f9-e90d-421c-9669-cfe5f9d4dc3b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.49,1.74,NA,139.3,176.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Luis Garcia singles on a line drive to center fielder Cedric Mullins.",0,1,0,65,"bottom",9,"2023-04-19T01:33:16.729Z","2023-04-19T01:35:55.347Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Baltimore Orioles",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.6,81.1,4,0.79,0.4231,6.7322,31.5303,-20.4203,-4.9176,6.9512,-0.5849,2.3099,0.9709,-130.2697,-7.3496,-0.328,50.0022,6.7523,-8.3136,20.4,6,24,1120,228,NA,NA,NA,NA,NA,NA,FALSE,-23.6,10.9,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718531,"2023-04-18",2,"2023-04-19T01:34:15.663Z","2023-04-19T01:34:20.495Z",TRUE,"pitch","7d382855-6494-4b5e-9a49-e1f9ab278857",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.5337,1.7326,NA,155.11,119.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Luis Garcia singles on a line drive to center fielder Cedric Mullins.",0,1,0,65,"bottom",9,"2023-04-19T01:33:16.729Z","2023-04-19T01:35:55.347Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Baltimore Orioles",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.5,80,11,0.88,0.4276,6.5281,30.5086,-22.3152,-4.8135,5.9561,-0.9998,4.4122,-0.3461,-128.8254,-2.0682,-0.239,50.0034,6.9773,-7.9695,19.2,6,24,1073,240,NA,NA,NA,NA,NA,NA,FALSE,-24.8,10.4,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718531,"2023-04-18",1,"2023-04-19T01:33:52.285Z","2023-04-19T01:33:56.855Z",TRUE,"pitch","b96f0509-031c-4ce7-b078-c52455bdbf23",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.49,1.74,NA,89.98,196.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Luis Garcia singles on a line drive to center fielder Cedric Mullins.",0,1,0,65,"bottom",9,"2023-04-19T01:33:16.729Z","2023-04-19T01:35:55.347Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Baltimore Orioles",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.4,81.9,14,0.84,0.4223,6.7195,28.1749,-22.5592,-4.4845,5.6489,0.709,1.5512,3.998,-129.8779,-8.7315,-0.2705,50.0028,6.6833,-7.6322,15.6,6,24,1085,232,NA,NA,NA,NA,NA,NA,FALSE,-26,8.4,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
