"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717431,"2023-07-09",2,"2023-07-09T20:06:05.112Z","2023-07-09T20:06:18.971Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,672386,"/api/v1/people/672386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Alejandro Kirk strikes out swinging.",0,3,3,66,"top",9,"2023-07-09T20:05:37.159Z","2023-07-09T20:06:23.579Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,662139,"Daulton Varsho","/api/v1/people/662139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717431,"2023-07-09",2,"2023-07-09T20:04:51.486Z","2023-07-09T20:05:15.335Z",TRUE,"pitch","fff7da96-5827-4eea-b604-425b15e15692",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,2,NA,NA,3.12,1.48,NA,130.08,182.9,"fly_ball","medium","78",63.55,43.42,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Home Run","home_run","Danny Jansen homers (11) on a fly ball to left center field. Matt Chapman scores.",2,3,3,65,"top",9,"2023-07-09T20:04:07.808Z","2023-07-09T20:05:15.335Z",TRUE,TRUE,FALSE,FALSE,75,1,0,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.6,88.7,4,0.91,0.3894,6.4253,30.5899,-24.2799,-8.932,3.9376,-0.3432,2.0695,8.4716,-140.4444,-4.9188,-2.2322,50.0046,5.4144,-17.9182,32.4,6,24,2181,230,102.4,30,414,NA,NA,NA,FALSE,-22.9,6.4,14.5,NA,NA,NA,NA,NA,NA,FALSE,TRUE,662139,"Daulton Varsho","/api/v1/people/662139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717431,"2023-07-09",0,"2023-07-09T20:04:33.174Z","2023-07-09T20:04:39.565Z",TRUE,"pitch","172f519c-af41-4957-8f72-be62437470d1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1199,1.4799,NA,154.47,187.26,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"65","atBat","Home Run","home_run","Danny Jansen homers (11) on a fly ball to left center field. Matt Chapman scores.",2,3,3,65,"top",9,"2023-07-09T20:04:07.808Z","2023-07-09T20:05:15.335Z",TRUE,TRUE,FALSE,FALSE,75,1,0,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,89.5,13,0.91,0.3868,6.4199,30.2953,-24.1507,-8.4864,3.9444,-0.9831,1.908,6.3686,-141.2673,-5.5185,-2.1571,50.0029,5.4261,-17.2598,32.4,6,24,2111,223,NA,NA,NA,NA,NA,NA,FALSE,-22.7,6.2,14.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,662139,"Daulton Varsho","/api/v1/people/662139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717431,"2023-07-09",1,"2023-07-09T20:04:48.050Z","2023-07-09T20:04:51.486Z",FALSE,"action",NA,NA,"Matt Chapman advances to 2nd on defensive indifference.","Defensive Indiff",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,656305,"/api/v1/people/656305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"172f519c-af41-4957-8f72-be62437470d1","defensive_indiff",NA,NA,NA,NA,NA,NA,"65","atBat","Home Run","home_run","Danny Jansen homers (11) on a fly ball to left center field. Matt Chapman scores.",2,3,3,65,"top",9,"2023-07-09T20:04:07.808Z","2023-07-09T20:05:15.335Z",TRUE,TRUE,FALSE,FALSE,75,1,0,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,TRUE,662139,"Daulton Varsho","/api/v1/people/662139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717431,"2023-07-09",4,"2023-07-09T20:03:59.557Z","2023-07-09T20:04:04.522Z",TRUE,"pitch","07571327-87f6-4556-8d94-5dea245f4201",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.48,1.5999,NA,85.02,196.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Matt Chapman walks.",0,1,3,64,"top",9,"2023-07-09T20:02:30.094Z","2023-07-09T20:04:04.522Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,87.9,14,0.9,0.394,6.5079,29.9771,-24.118,-10.1214,4.1143,0.839,1.5493,11.7836,-138.8272,-6.0938,-2.138,50.0046,5.3696,-19.8331,34.8,6,24,2133,226,NA,NA,NA,NA,NA,NA,FALSE,-23.6,6.4,16,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656305,"Matt Chapman","/api/v1/people/656305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717431,"2023-07-09",3,"2023-07-09T20:03:39.555Z","2023-07-09T20:03:44.567Z",TRUE,"pitch","72f3191b-9c50-43dd-836e-2250ed99b746",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.48,1.5999,NA,87.74,203.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Matt Chapman walks.",0,1,3,64,"top",9,"2023-07-09T20:02:30.094Z","2023-07-09T20:04:04.522Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.3,79.9,14,2,0.4329,6.5709,27.9471,-35.2293,-1.8821,-1.8827,0.7677,1.3034,8.0053,-126.9228,-3.4802,-2.1941,50.006,5.5216,-3.0463,2.4,9.6,24,2130,19,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-4.1,1.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656305,"Matt Chapman","/api/v1/people/656305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717431,"2023-07-09",2,"2023-07-09T20:03:23.499Z","2023-07-09T20:03:27.124Z",TRUE,"pitch","6dd22a10-417a-404b-b616-899d0f6b0144",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.48,1.5999,NA,87.26,223.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Matt Chapman walks.",0,1,3,64,"top",9,"2023-07-09T20:02:30.094Z","2023-07-09T20:04:04.522Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.5,80.3,14,2,0.4321,6.6947,27.7229,-37.3058,-3.3198,-3.1619,0.7802,0.5823,8.4877,-127.1011,-4.7507,-2.1813,50.0001,5.4604,-5.3938,6,9.6,24,2229,31,NA,NA,NA,NA,NA,NA,FALSE,-42.7,-6.6,4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656305,"Matt Chapman","/api/v1/people/656305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717431,"2023-07-09",1,"2023-07-09T20:03:07.896Z","2023-07-09T20:03:13.882Z",TRUE,"pitch","2e548225-4149-4b15-bbb7-2675c1491c6a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.48,1.5999,NA,89.7,189.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Matt Chapman walks.",0,1,3,64,"top",9,"2023-07-09T20:02:30.094Z","2023-07-09T20:04:04.522Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.1,80.9,9,2,0.4281,6.3718,27.0711,-36.9409,-3.3821,-2.8793,0.7162,1.8167,8.3478,-128.0754,-2.1835,-2.1496,50.0018,5.5763,-5.6057,6,9.6,24,2180,35,NA,NA,NA,NA,NA,NA,FALSE,-40.8,-5.5,4.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656305,"Matt Chapman","/api/v1/people/656305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717431,"2023-07-09",0,"2023-07-09T20:02:51.603Z","2023-07-09T20:02:54.603Z",TRUE,"pitch","1bdabba1-a4e8-41f3-9694-2e5ea676cd1d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.48,1.5999,NA,22.43,242.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Matt Chapman walks.",0,1,3,64,"top",9,"2023-07-09T20:02:30.094Z","2023-07-09T20:04:04.522Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",89.3,82.8,14,2,0.4226,7.1411,25.6657,-31.9973,-2.5776,0.1016,2.481,-0.1431,12.4396,-129.3415,-7.508,-2.045,50.0015,5.234,-4.391,3.6,8.4,24,2403,19,NA,NA,NA,NA,NA,NA,FALSE,-35.8,-1.3,2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656305,"Matt Chapman","/api/v1/people/656305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717431,"2023-07-09",1,"2023-07-09T20:02:15.143Z","2023-07-09T20:02:24.081Z",TRUE,"pitch","f5f8edd3-8536-440f-97f9-2d3bb54608e0",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.59,1.61,NA,154.33,186.32,"ground_ball","medium","5",107.2,169.24,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, third baseman Andy Ibanez to first baseman Spencer Torkelson.",0,1,3,63,"top",9,"2023-07-09T20:01:36.439Z","2023-07-09T20:02:24.081Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,89,13,0.9,0.3892,6.4412,29.0979,-26.6904,-10.663,2.7306,-0.9793,1.9431,7.4385,-140.2508,-4.8255,-2.2687,50.0052,5.4077,-21.4332,36,7.2,24,2125,230,76.2,-17,8,NA,NA,NA,TRUE,-25.1,4.2,18,NA,NA,NA,NA,NA,NA,TRUE,TRUE,656305,"Matt Chapman","/api/v1/people/656305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717431,"2023-07-09",0,"2023-07-09T20:02:01.303Z","2023-07-09T20:02:07.578Z",TRUE,"pitch","963393b4-d213-4348-9bac-3b26eea9fa5c",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.59,1.61,NA,77.2,203.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, third baseman Andy Ibanez to first baseman Spencer Torkelson.",0,1,3,63,"top",9,"2023-07-09T20:01:36.439Z","2023-07-09T20:02:24.081Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.4,80.6,14,2,0.4309,6.539,25.53,-33.5368,-2.217,-0.8304,1.0441,1.3234,8.7399,-127.0289,-3.4345,-2.1501,50.0045,5.3536,-3.6317,3.6,8.4,24,2155,39,NA,NA,NA,NA,NA,NA,FALSE,-37.9,-2,2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,656305,"Matt Chapman","/api/v1/people/656305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717431,"2023-07-09",4,"2023-07-09T20:01:26.828Z","2023-07-09T20:01:33.993Z",TRUE,"pitch","b7d309b7-0d67-433c-bcbc-bf9c84ff34e8",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.57,1.64,NA,93.53,224.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Bo Bichette strikes out swinging.",0,1,3,62,"top",9,"2023-07-09T20:00:44.282Z","2023-07-09T20:01:33.993Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87,81.4,14,2,0.4306,6.4325,22.715,-35.1216,-0.5888,-1.7959,0.6156,0.5416,7.555,-126.5941,-5.3719,-2.3145,50.0018,5.4612,-0.9696,0,8.4,24,2303,29,NA,NA,NA,NA,NA,NA,TRUE,-40,-4.2,-0.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,656305,"Matt Chapman","/api/v1/people/656305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717431,"2023-07-09",2,"2023-07-09T20:01:00.358Z","2023-07-09T20:01:03.798Z",TRUE,"pitch","4ea61152-a55f-459d-a26e-8397da86dda7",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.57,1.6399,NA,88.67,211.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Bo Bichette strikes out swinging.",0,1,3,62,"top",9,"2023-07-09T20:00:44.282Z","2023-07-09T20:01:33.993Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.6,80.2,14,2,0.4341,6.5476,24.6887,-34.8411,-1.6543,-1.6469,0.7432,1.0225,7.7906,-125.9976,-4.1686,-2.169,50.0058,5.5023,-2.67,2.4,8.4,24,2253,33,NA,NA,NA,NA,NA,NA,FALSE,-40.1,-3.7,1.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,656305,"Matt Chapman","/api/v1/people/656305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717431,"2023-07-09",1,"2023-07-09T20:00:46.661Z","2023-07-09T20:00:52.128Z",TRUE,"pitch","c5dc28ba-fd72-4d68-85ec-764eb25711d9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.57,1.64,NA,86.41,186.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Bo Bichette strikes out swinging.",0,1,3,62,"top",9,"2023-07-09T20:00:44.282Z","2023-07-09T20:01:33.993Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,88.2,9,0.9,0.3922,6.5778,29.6919,-20.84,-10.3599,5.7317,0.8025,1.9513,11.3864,-139.3487,-5.9672,-1.9798,50.0036,5.486,-20.4884,39.6,6,24,2130,221,NA,NA,NA,NA,NA,NA,FALSE,-20.4,9.4,16.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,656305,"Matt Chapman","/api/v1/people/656305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717431,"2023-07-09",0,"2023-07-09T19:59:26.737Z","2023-07-09T20:00:46.661Z",FALSE,"action",NA,NA,"Pitching Change: Alex Lange replaces Chasen Shreve.","Pitching Substitution",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656638,"/api/v1/people/656638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"62","atBat","Strikeout","strikeout","Bo Bichette strikes out swinging.",0,1,3,62,"top",9,"2023-07-09T20:00:44.282Z","2023-07-09T20:01:33.993Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,656305,"Matt Chapman","/api/v1/people/656305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717431,"2023-07-09",3,"2023-07-09T20:01:11.899Z","2023-07-09T20:01:26.828Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,666182,"/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Bo Bichette strikes out swinging.",0,1,3,62,"top",9,"2023-07-09T20:00:44.282Z","2023-07-09T20:01:33.993Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,656305,"Matt Chapman","/api/v1/people/656305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
