"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716864,"2023-08-25",3,"2023-08-25T02:51:24.036Z","2023-08-25T02:51:33.666Z",TRUE,"pitch","e5e59e6f-96aa-47ed-8c4d-3eb38686b937",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.77,1.78,NA,91.91,189.33,"fly_ball","medium","8",90.36,60.64,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Flyout","field_out","Luis Robert Jr. flies out to center fielder Lawrence Butler.",0,8,5,75,"bottom",9,"2023-08-25T02:50:22.218Z","2023-08-25T02:51:33.666Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Oakland Athletics",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.9,80.4,9,0.93,0.4317,7.3501,23.0561,-20.8044,-8.1654,6.9568,0.6582,1.8314,6.564,-126.3376,-5.6839,-0.8987,50.0028,5.7566,-13.3465,28.8,6,24,1643,234,94.1,31,380,NA,NA,NA,TRUE,-24.4,11.6,13.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716864,"2023-08-25",2,"2023-08-25T02:50:59.706Z","2023-08-25T02:51:03.032Z",TRUE,"pitch","1ed4a016-5fef-47f1-98ec-979f54ed3bc7",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.77,1.78,NA,158.78,153.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Flyout","field_out","Luis Robert Jr. flies out to center fielder Lawrence Butler.",0,8,5,75,"bottom",9,"2023-08-25T02:50:22.218Z","2023-08-25T02:51:33.666Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Oakland Athletics",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.7,79,11,0.89,0.4376,7.3055,23.5138,-25.6962,-8.3544,4.0749,-1.0961,3.1666,2.8366,-124.8306,-1.2136,-1.1573,50.0007,5.761,-13.2735,26.4,7.2,24,1312,235,NA,NA,NA,NA,NA,NA,FALSE,-29.6,7.3,14.5,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716864,"2023-08-25",0,"2023-08-25T02:50:22.218Z","2023-08-25T02:50:26.466Z",FALSE,"stepoff","2f1c6608-ef69-45cf-9770-daa2f9090431",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Flyout","field_out","Luis Robert Jr. flies out to center fielder Lawrence Butler.",0,8,5,75,"bottom",9,"2023-08-25T02:50:22.218Z","2023-08-25T02:51:33.666Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716864,"2023-08-25",1,"2023-08-25T02:50:35.972Z","2023-08-25T02:50:59.706Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",8,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"75","atBat","Flyout","field_out","Luis Robert Jr. flies out to center fielder Lawrence Butler.",0,8,5,75,"bottom",9,"2023-08-25T02:50:22.218Z","2023-08-25T02:51:33.666Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716864,"2023-08-25",0,"2023-08-25T02:49:46.336Z","2023-08-25T02:49:56.121Z",TRUE,"pitch","983430d5-5ab2-43d2-99a5-4571c845a618",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.24,1.52,NA,87.54,168.18,"popup","medium","4",151,156.46,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Pop Out","field_out","Andrew Benintendi pops out to second baseman Zack Gelof.",0,8,5,74,"bottom",9,"2023-08-25T02:49:46.336Z","2023-08-25T02:49:56.121Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.1,6,0.91,0.4008,7.303,28.8593,-13.173,-2.9708,10.0327,0.7728,2.6149,5.9057,-136.4567,-5.7673,-1.0294,50.0003,5.6565,-5.6256,16.8,3.6,24,2154,210,91.7,71,112,NA,NA,NA,TRUE,-13.8,17.2,4.2,NA,NA,NA,NA,NA,TRUE,FALSE,641313,"Tim Anderson","/api/v1/people/641313",NA,NA,NA,NA,NA,NA
716864,"2023-08-25",2,"2023-08-25T02:49:07.150Z","2023-08-25T02:49:20.142Z",TRUE,"pitch","f9b1f741-0546-417f-8ee7-7a9fb5d16c66",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,1,NA,NA,3.37,1.51,NA,125.78,188.69,"ground_ball","medium","7",84.9,124.32,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Tim Anderson singles on a ground ball to left fielder Tony Kemp.",0,8,5,73,"bottom",9,"2023-08-25T02:48:33.600Z","2023-08-25T02:49:20.142Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Oakland Athletics","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,77.9,8,0.91,0.4473,7.0505,21.8104,-34.7682,1.5024,-1.7031,-0.2302,1.8552,1.6791,-122.0025,-2.1755,-1.1201,50.0029,5.7271,2.2869,3.6,9.6,24,2385,78,98.9,-5,21,NA,NA,NA,FALSE,-42,-3.4,-3.1,NA,NA,NA,NA,NA,FALSE,FALSE,641313,"Tim Anderson","/api/v1/people/641313",NA,NA,NA,NA,NA,NA
716864,"2023-08-25",1,"2023-08-25T02:48:49.837Z","2023-08-25T02:48:53.171Z",TRUE,"pitch","b7b89837-00e3-48a2-8c93-3c996b50c076",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3302,1.5065,NA,61.74,163.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Tim Anderson singles on a ground ball to left fielder Tony Kemp.",0,8,5,73,"bottom",9,"2023-08-25T02:48:33.600Z","2023-08-25T02:49:20.142Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,86.2,12,0.88,0.4018,7.2957,26.7265,-16.5497,-2.0346,8.2777,1.4498,2.8031,6.9574,-135.7692,-4.7954,-0.8694,50.0007,5.7258,-3.8407,8.4,3.6,24,2186,211,NA,NA,NA,NA,NA,NA,FALSE,-16.9,14.3,2.4,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716864,"2023-08-25",0,"2023-08-25T02:48:35.742Z","2023-08-25T02:48:39.514Z",TRUE,"pitch","30326b9a-d0ee-4aa6-ba0b-120293eb3bc3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3302,1.4415,NA,93.62,162.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Tim Anderson singles on a ground ball to left fielder Tony Kemp.",0,8,5,73,"bottom",9,"2023-08-25T02:48:33.600Z","2023-08-25T02:49:20.142Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.2,76.6,3,0.91,0.4548,7.1648,20.0809,-33.0347,1.4399,-0.5857,0.6135,2.8328,4.1491,-119.8005,0.0257,-1.3181,50.0014,5.7405,2.1218,4.8,9.6,24,2359,70,NA,NA,NA,NA,NA,NA,FALSE,-40.8,-0.8,-3.5,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716864,"2023-08-25",3,"2023-08-25T02:47:57.345Z","2023-08-25T02:48:03.830Z",TRUE,"pitch","b1012105-459d-4d54-9ea6-7d4ba2c935f1",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,0,NA,NA,3.467,1.589,NA,92.79,188.16,"ground_ball","medium","4",142.05,158.98,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Korey Lee grounds out, second baseman Zack Gelof to first baseman Ryan Noda.",0,8,5,72,"bottom",9,"2023-08-25T02:47:21.356Z","2023-08-25T02:48:03.830Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,686676,"Korey Lee","/api/v1/people/686676","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,77,9,0.91,0.4508,7.238,23.4799,-33.9249,1.8386,-1.1698,0.6351,1.8748,4.089,-121.4399,-2.0117,-1.3085,50.0032,5.661,2.7496,6,9.6,24,2445,94,64.7,-46,4,NA,NA,NA,TRUE,-41.5,-2.3,-4.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716864,"2023-08-25",2,"2023-08-25T02:47:39.684Z","2023-08-25T02:47:42.684Z",TRUE,"pitch","58a28530-c762-4cdc-a242-372aa34f06cf",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.4272,1.5498,NA,56.04,181.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Korey Lee grounds out, second baseman Zack Gelof to first baseman Ryan Noda.",0,8,5,72,"bottom",9,"2023-08-25T02:47:21.356Z","2023-08-25T02:48:03.830Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,686676,"Korey Lee","/api/v1/people/686676","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,78.2,14,0.91,0.4448,7.0849,22.7623,-32.7594,2.4827,-0.3778,1.5992,2.1305,6.0346,-122.8217,-1.9667,-1.2057,50.0054,5.7095,3.8185,8.4,8.4,24,2495,93,NA,NA,NA,NA,NA,NA,FALSE,-39.1,-0.8,-5.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
