"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
747197,"2024-05-26",5,"2024-05-26T22:47:20.999Z","2024-05-26T22:47:24.733Z",TRUE,"pitch","6cdbf797-e5a3-4ea2-9e2e-915e9f90697b",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.51,1.64,NA,142.34,202.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Eugenio Suárez strikes out swinging.",0,3,1,74,"bottom",9,"2024-05-26T22:45:44.003Z","2024-05-26T22:47:24.733Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,81.7,13,0.9,0.4255,6.4191,26.1601,-34.0732,-4.6538,-1.1314,-0.6647,1.3442,-6.4722,-128.6161,-2.641,2.487,50.0039,5.0215,-7.8111,14.4,8.4,24,2905,279,NA,NA,NA,NA,NA,NA,TRUE,-37.3,-2.4,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747197,"2024-05-26",4,"2024-05-26T22:46:54.308Z","2024-05-26T22:46:57.868Z",TRUE,"pitch","427f6c75-657d-4aed-961a-a30bb1db830a",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.51,1.64,NA,119.84,163.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Eugenio Suárez strikes out swinging.",0,3,1,74,"bottom",9,"2024-05-26T22:45:44.003Z","2024-05-26T22:47:24.733Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.9,5,0.9,0.3913,6.4675,31.5605,-13.9787,4.9909,9.1697,-0.0745,2.7854,-8.3693,-139.9793,-3.6681,2.3056,50.0056,5.0278,9.9071,28.8,3.6,24,2579,147,NA,NA,NA,NA,NA,NA,FALSE,-13.6,16,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747197,"2024-05-26",3,"2024-05-26T22:46:35.525Z","2024-05-26T22:46:38.525Z",TRUE,"pitch","fe1670d4-28d8-41f6-8ace-a6f26c5fcf6e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.3869,1.5974,NA,74.22,144.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Eugenio Suárez strikes out swinging.",0,3,1,74,"bottom",9,"2024-05-26T22:45:44.003Z","2024-05-26T22:47:24.733Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80.3,12,0.9,0.4312,6.2421,24.3652,-36.319,-4.8969,-2.535,1.1223,3.5043,-2.1689,-126.7233,2.8379,2.6237,50.0016,5.2592,-8.0127,13.2,9.6,24,2772,282,NA,NA,NA,NA,NA,NA,FALSE,-39.6,-3.7,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747197,"2024-05-26",2,"2024-05-26T22:46:21.291Z","2024-05-26T22:46:24.458Z",TRUE,"pitch","02553d80-423f-4553-90b8-6abbca2900ba",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.327,1.5107,NA,92.83,170.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Eugenio Suárez strikes out swinging.",0,3,1,74,"bottom",9,"2024-05-26T22:45:44.003Z","2024-05-26T22:47:24.733Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,81.2,6,0.9,0.4281,6.2851,23.4294,-34.6517,-4.6971,-1.4947,0.6342,2.5366,-3.1205,-127.391,0.0996,2.4805,50.0008,5.2112,-7.8038,13.2,8.4,24,2748,285,NA,NA,NA,NA,NA,NA,FALSE,-37.9,-2.5,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747197,"2024-05-26",1,"2024-05-26T22:46:05.823Z","2024-05-26T22:46:08.906Z",TRUE,"pitch","ce15d311-384e-4f6e-b815-a774892cf5f5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.458,1.6023,NA,73.42,155.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Eugenio Suárez strikes out swinging.",0,3,1,74,"bottom",9,"2024-05-26T22:45:44.003Z","2024-05-26T22:47:24.733Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,89.2,12,0.91,0.3854,6.3156,32.6047,-12.0097,4.6611,9.8597,1.1432,3.0879,-5.0786,-142.1202,-3.7577,2.3479,50.0052,5.1902,9.5353,33.6,3.6,24,2586,150,NA,NA,NA,NA,NA,NA,FALSE,-11.4,17.3,-7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747197,"2024-05-26",0,"2024-05-26T22:45:52.435Z","2024-05-26T22:45:55.435Z",TRUE,"pitch","d468471a-7cfa-48ee-9b4b-2c45e276069f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4351,1.5915,NA,70.41,161.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Eugenio Suárez strikes out swinging.",0,3,1,74,"bottom",9,"2024-05-26T22:45:44.003Z","2024-05-26T22:47:24.733Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,89.2,12,0.91,0.3859,6.3434,31.9773,-12.6009,4.1687,9.5893,1.2224,2.8551,-4.6115,-141.8508,-4.5799,2.3263,50.0004,5.2918,8.5074,28.8,3.6,24,2529,144,NA,NA,NA,NA,NA,NA,FALSE,-12.1,16.7,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747197,"2024-05-26",5,"2024-05-26T22:45:17.761Z","2024-05-26T22:45:26.294Z",TRUE,"pitch","037dd8ef-c635-447d-b0c8-9d8c473f0328",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.41,1.6,NA,120.76,177.28,"ground_ball","medium","6",107.75,152.12,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Gabriel Moreno grounds out, shortstop Tim Anderson to first baseman Jake Burger.",0,3,1,73,"bottom",9,"2024-05-26T22:43:39.803Z","2024-05-26T22:45:26.294Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.4,5,0.9,0.4261,6.3859,25.1655,-31.7431,-2.4792,0.2604,-0.0986,2.2777,-5.7659,-128.2662,-0.9513,2.4958,50.0044,5.1163,-4.1545,9.6,8.4,24,2662,263,89.9,-10,14,NA,NA,NA,TRUE,-34.6,0.5,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747197,"2024-05-26",4,"2024-05-26T22:45:00.664Z","2024-05-26T22:45:03.812Z",TRUE,"pitch","028e0fe4-8b3e-422b-b17d-a04d1e8a3dea",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2427,1.4782,NA,189.43,201.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Gabriel Moreno grounds out, shortstop Tim Anderson to first baseman Jake Burger.",0,3,1,73,"bottom",9,"2024-05-26T22:43:39.803Z","2024-05-26T22:45:26.294Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,89.9,13,0.91,0.3848,6.3737,31.8695,-12.9121,3.5861,9.3808,-1.9002,1.3722,-12.6362,-142.2051,-7.7538,2.1302,50.0027,4.949,7.3658,18,3.6,24,2682,141,NA,NA,NA,NA,NA,NA,FALSE,-13.1,15.5,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747197,"2024-05-26",3,"2024-05-26T22:44:37.599Z","2024-05-26T22:44:40.864Z",TRUE,"pitch","a12379c4-8ab5-4904-bed1-9b4147f56748",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.41,1.6,NA,148.58,189.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Gabriel Moreno grounds out, shortstop Tim Anderson to first baseman Jake Burger.",0,3,1,73,"bottom",9,"2024-05-26T22:43:39.803Z","2024-05-26T22:45:26.294Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.5,82.8,7,0.9,0.4196,6.3651,25.9257,-34.1353,-3.1864,-1.1322,-0.8284,1.8328,-7.0138,-130.255,-1.9376,2.3074,50.0046,5.1536,-5.5061,10.8,8.4,24,2835,277,NA,NA,NA,NA,NA,NA,FALSE,-36.2,-2.3,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747197,"2024-05-26",2,"2024-05-26T22:44:16.275Z","2024-05-26T22:44:19.275Z",TRUE,"pitch","86381f7c-ff25-4ef9-9220-8db84f3b9149",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.41,1.6,NA,167.58,173.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Gabriel Moreno grounds out, shortstop Tim Anderson to first baseman Jake Burger.",0,3,1,73,"bottom",9,"2024-05-26T22:43:39.803Z","2024-05-26T22:45:26.294Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,89.2,13,0.91,0.3862,6.3817,33.2215,-11.5093,1.9599,10.147,-1.3268,2.4244,-10.0828,-141.9697,-5.685,2.0197,50.0033,5.1889,3.9936,7.2,2.4,24,2627,148,NA,NA,NA,NA,NA,NA,FALSE,-11.5,17.3,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
