"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746884,"2024-05-04",4,"2024-05-04T20:50:53.884Z","2024-05-04T20:51:01.021Z",TRUE,"pitch","e95044d8-b12f-453a-abae-7f3a9db06aff",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.46,1.74,NA,112.66,191.42,"ground_ball","medium","6",109.35,149.05,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Forceout","force_out","Willy Adames grounds into a force out, shortstop Dansby Swanson to second baseman Nico Hoerner. William Contreras out at 2nd.",0,5,6,75,"top",9,"2024-05-04T20:49:36.375Z","2024-05-04T20:51:01.021Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,642715,"Willy Adames","/api/v1/people/642715","R","Right",593576,"Héctor Neris","/api/v1/people/593576","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.4,77,8,0.9,0.4506,6.3746,23.4142,-31.0793,-3.3515,0.7284,0.1138,1.7541,3.8575,-121.4744,-3.5633,-1.0581,50.0019,5.9372,-5.0174,8.4,8.4,24,1124,230,87.4,0,34,NA,NA,NA,TRUE,-38.4,0.7,5.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746884,"2024-05-04",3,"2024-05-04T20:50:34.208Z","2024-05-04T20:50:37.567Z",TRUE,"pitch","fc41d558-5f32-440b-8260-a953e39f008e",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.46,1.74,NA,129.35,141.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Forceout","force_out","Willy Adames grounds into a force out, shortstop Dansby Swanson to second baseman Nico Hoerner. William Contreras out at 2nd.",0,5,6,75,"top",9,"2024-05-04T20:49:36.375Z","2024-05-04T20:51:01.021Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,642715,"Willy Adames","/api/v1/people/642715","R","Right",593576,"Héctor Neris","/api/v1/people/593576","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,85.1,11,0.87,0.4059,6.055,26.4707,-15.7659,-5.0568,8.8747,-0.324,3.6134,3.9041,-134.4471,-3.2004,-1.1309,50.0011,5.9242,-9.3476,27.6,3.6,24,2425,212,NA,NA,NA,NA,NA,NA,FALSE,-16.1,15.7,8.4,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746884,"2024-05-04",2,"2024-05-04T20:50:15.799Z","2024-05-04T20:50:19.476Z",TRUE,"pitch","677f49f4-fc29-4aab-9738-66d3ce3f740b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.5148,1.7705,NA,83.23,181.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Forceout","force_out","Willy Adames grounds into a force out, shortstop Dansby Swanson to second baseman Nico Hoerner. William Contreras out at 2nd.",0,5,6,75,"top",9,"2024-05-04T20:49:36.375Z","2024-05-04T20:51:01.021Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,642715,"Willy Adames","/api/v1/people/642715","R","Right",593576,"Héctor Neris","/api/v1/people/593576","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.8,78,14,0.9,0.4467,6.4696,21.1842,-28.04,-4.0457,2.7076,0.886,2.1181,5.8931,-122.0299,-3.6604,-1.0208,50.0026,6.0202,-6.1784,10.8,7.2,24,1255,323,NA,NA,NA,NA,NA,NA,FALSE,-34.2,4.3,6.1,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746884,"2024-05-04",1,"2024-05-04T20:49:55.863Z","2024-05-04T20:49:59.780Z",TRUE,"pitch","7570453d-47cf-439d-8ae2-d7b2576a8083",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.46,1.74,NA,131.58,154.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Forceout","force_out","Willy Adames grounds into a force out, shortstop Dansby Swanson to second baseman Nico Hoerner. William Contreras out at 2nd.",0,5,6,75,"top",9,"2024-05-04T20:49:36.375Z","2024-05-04T20:51:01.021Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,642715,"Willy Adames","/api/v1/people/642715","R","Right",593576,"Héctor Neris","/api/v1/people/593576","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.5,1,0.89,0.4063,6.1721,30.5701,-15.1763,-5.446,9.2402,-0.3825,3.1227,3.9309,-135.0396,-4.3401,-1.1525,50,5.825,-10.014,30,3.6,24,2423,216,NA,NA,NA,NA,NA,NA,FALSE,-16,16,9,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746884,"2024-05-04",0,"2024-05-04T20:49:36.375Z","2024-05-04T20:49:41.375Z",FALSE,"stepoff","9f4c7972-36bb-4a99-8280-dbcc8e898f2a",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Forceout","force_out","Willy Adames grounds into a force out, shortstop Dansby Swanson to second baseman Nico Hoerner. William Contreras out at 2nd.",0,5,6,75,"top",9,"2024-05-04T20:49:36.375Z","2024-05-04T20:51:01.021Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,642715,"Willy Adames","/api/v1/people/642715","R","Right",593576,"Héctor Neris","/api/v1/people/593576","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746884,"2024-05-04",5,"2024-05-04T20:48:58.169Z","2024-05-04T20:49:02.190Z",TRUE,"pitch","b697f047-c7fb-438b-a8dd-bc0a57c2fa17",5,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,1,NA,NA,3.41,1.57,NA,104.23,222.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Tyler Black strikes out swinging.",0,5,6,74,"top",9,"2024-05-04T20:47:28.606Z","2024-05-04T20:49:02.190Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,672012,"Tyler Black","/api/v1/people/672012","L","Left",593576,"Héctor Neris","/api/v1/people/593576","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.1,77.8,14,0.9,0.4504,6.1173,20.5896,-32.5987,-3.8243,-0.2854,0.3349,0.6041,4.9266,-120.9918,-6.037,-1.2181,50.002,5.9421,-5.7476,8.4,9.6,24,1334,330,NA,NA,NA,NA,NA,NA,TRUE,-40.7,-1.6,6,NA,NA,NA,NA,NA,TRUE,TRUE,661388,"William Contreras","/api/v1/people/661388",686217,"Sal Frelick","/api/v1/people/686217",NA,NA,NA
746884,"2024-05-04",4,"2024-05-04T20:48:34.783Z","2024-05-04T20:48:38.643Z",TRUE,"pitch","52df6f2d-69d3-4378-a271-489bc0bbaf0b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.41,1.57,NA,113.39,208.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Tyler Black strikes out swinging.",0,5,6,74,"top",9,"2024-05-04T20:47:28.606Z","2024-05-04T20:49:02.190Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,672012,"Tyler Black","/api/v1/people/672012","L","Left",593576,"Héctor Neris","/api/v1/people/593576","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.2,79.7,14,0.86,0.4386,6.2729,20.7893,-28.2553,-4.7397,2.4721,0.0947,1.1326,4.4616,-124.0664,-5.8625,-1.0964,50.0044,5.8308,-7.5179,13.2,7.2,24,1162,248,NA,NA,NA,NA,NA,NA,FALSE,-33.6,3.6,7.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746884,"2024-05-04",3,"2024-05-04T20:48:13.926Z","2024-05-04T20:48:17.519Z",TRUE,"pitch","ad45c66a-fd57-4b68-83cb-62492e3e3d3b",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.41,1.57,NA,116.23,209.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Tyler Black strikes out swinging.",0,5,6,74,"top",9,"2024-05-04T20:47:28.606Z","2024-05-04T20:49:02.190Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,672012,"Tyler Black","/api/v1/people/672012","L","Left",593576,"Héctor Neris","/api/v1/people/593576","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.2,76.4,14,0.9,0.4537,6.13,24.9959,-32.1857,-4.5847,-0.0041,0.0202,1.1027,4.4437,-121.0246,-4.9276,-1.2496,50.0049,6.0042,-6.7593,9.6,9.6,24,1261,240,NA,NA,NA,NA,NA,NA,FALSE,-40.7,-1,7.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746884,"2024-05-04",2,"2024-05-04T20:47:54.754Z","2024-05-04T20:47:57.754Z",TRUE,"pitch","6742892e-66f8-48bf-bd2d-163daaa95420",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.6711,1.6466,NA,171.81,110.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Tyler Black strikes out swinging.",0,5,6,74,"top",9,"2024-05-04T20:47:28.606Z","2024-05-04T20:49:02.190Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,672012,"Tyler Black","/api/v1/people/672012","L","Left",593576,"Héctor Neris","/api/v1/people/593576","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85.5,11,0.88,0.4032,6.0514,27.2885,-15.3969,-5.7904,8.9627,-1.438,4.738,1.4523,-135.4021,-0.6819,-1.2261,50.0038,6.0623,-10.8405,33.6,3.6,24,2491,213,NA,NA,NA,NA,NA,NA,FALSE,-15.1,16.3,10.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746884,"2024-05-04",1,"2024-05-04T20:47:30.926Z","2024-05-04T20:47:34.376Z",TRUE,"pitch","3076d1ff-53cc-42ab-ae98-9a48a0e7f5a7",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.41,1.57,NA,114.95,193.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Tyler Black strikes out swinging.",0,5,6,74,"top",9,"2024-05-04T20:47:28.606Z","2024-05-04T20:49:02.190Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,672012,"Tyler Black","/api/v1/people/672012","L","Left",593576,"Héctor Neris","/api/v1/people/593576","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.7,8,0.88,0.403,6.1836,29.4857,-14.5426,-5.5212,9.4209,0.0537,1.6884,5.0897,-135.8613,-8.4557,-1.1257,50.0032,5.8498,-10.3325,30,3.6,24,2476,217,NA,NA,NA,NA,NA,NA,FALSE,-15.8,15.5,8.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
