"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716445,"2023-09-24",3,"2023-09-24T21:32:41.909Z","2023-09-24T21:32:45.491Z",TRUE,"pitch","d4575f1d-0e5c-453c-97ce-1c2d65f73f20",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.56,1.75,NA,104.75,131.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Brandon Drury strikes out swinging.",0,3,9,77,"top",9,"2023-09-24T21:31:05.900Z","2023-09-24T21:32:45.491Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,592273,"Brandon Drury","/api/v1/people/592273","R","Right",681892,"Kody Funderburk","/api/v1/people/681892","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Minnesota Twins","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.4,85.8,12,2,0.4043,6.737,25.2936,-21.3236,-0.7994,5.82,0.3214,3.989,-4.413,-134.7272,-2.1161,2.0749,50.0054,6.269,-1.4906,6,4.8,24,2350,175,NA,NA,NA,NA,NA,NA,TRUE,-21.2,10.3,2.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716445,"2023-09-24",2,"2023-09-24T21:32:20.709Z","2023-09-24T21:32:24.224Z",TRUE,"pitch","556d1f70-2e81-4d44-9e8b-2075caa15dcc",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.56,1.75,NA,119.8,157.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Brandon Drury strikes out swinging.",0,3,9,77,"top",9,"2023-09-24T21:31:05.900Z","2023-09-24T21:32:45.491Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,592273,"Brandon Drury","/api/v1/people/592273","R","Right",681892,"Kody Funderburk","/api/v1/people/681892","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,76.4,2,2,0.4537,6.553,23.8867,-34.5712,-7.6231,-1.6197,-0.0735,3.0192,-3.4535,-120.8107,-0.1455,2.3658,50.006,6.123,-11.2516,19.2,9.6,24,2510,307,NA,NA,NA,NA,NA,NA,FALSE,-42.5,-2.8,14.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716445,"2023-09-24",1,"2023-09-24T21:31:41.462Z","2023-09-24T21:31:46.973Z",TRUE,"pitch","4f66b536-2888-42cb-8b15-7ed13ce70aa8",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.56,1.75,NA,137.63,144.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Brandon Drury strikes out swinging.",0,3,9,77,"top",9,"2023-09-24T21:31:05.900Z","2023-09-24T21:32:45.491Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,592273,"Brandon Drury","/api/v1/people/592273","R","Right",681892,"Kody Funderburk","/api/v1/people/681892","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Minnesota Twins","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.4,84.1,1,2,0.411,6.7326,27.4694,-22.3199,-0.5859,5.4738,-0.5412,3.4916,-6.5397,-133.069,-3.1501,2.0202,50.003,6.3003,-1.0553,6,4.8,24,2404,178,NA,NA,NA,NA,NA,NA,FALSE,-23.2,9.5,2.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716445,"2023-09-24",0,"2023-09-24T21:31:28.238Z","2023-09-24T21:31:31.264Z",TRUE,"pitch","73e89110-9675-4e65-a57c-70fcbde0d14c",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.56,1.75,NA,103.74,161.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Brandon Drury strikes out swinging.",0,3,9,77,"top",9,"2023-09-24T21:31:05.900Z","2023-09-24T21:32:45.491Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,592273,"Brandon Drury","/api/v1/people/592273","R","Right",681892,"Kody Funderburk","/api/v1/people/681892","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Minnesota Twins","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.6,85.2,6,2,0.4056,6.884,28.0496,-19.0463,1.8174,7.0993,0.348,2.8612,-5.5163,-134.8175,-5.1633,2.1804,50.0032,6.1367,3.3613,6,4.8,24,2299,156,NA,NA,NA,NA,NA,NA,FALSE,-19.8,12,-2.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716445,"2023-09-24",7,"2023-09-24T21:30:51.868Z","2023-09-24T21:30:55.445Z",TRUE,"pitch","c0ecfb21-1015-47d9-b602-6981001b8469",6,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",2,2,2,NA,NA,3.48,1.63,NA,188.81,239.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Hit By Pitch","hit_by_pitch","Zach Neto hit by pitch. Michael Stefanic to 3rd. Eduardo Escobar to 2nd.",0,3,9,76,"top",9,"2023-09-24T21:27:25.126Z","2023-09-24T21:30:55.445Z",TRUE,FALSE,FALSE,FALSE,11,2,2,2,687263,"Zach Neto","/api/v1/people/687263","R","Right",681892,"Kody Funderburk","/api/v1/people/681892","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Minnesota Twins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.2,85.4,13,2,0.409,6.9297,27.3931,-21.3301,-1.2218,5.9654,-1.884,-0.033,-9.4261,-133.635,-12.0232,1.8402,50.0037,6.0403,-2.2208,9.6,4.8,24,2313,163,NA,NA,NA,NA,NA,NA,FALSE,-23.9,8.4,4.2,NA,NA,NA,NA,NA,FALSE,TRUE,500871,"Eduardo Escobar","/api/v1/people/500871",687263,"Zach Neto","/api/v1/people/687263",683021,"Michael Stefanic","/api/v1/people/683021",NA,NA,NA,NA
716445,"2023-09-24",5,"2023-09-24T21:29:04.284Z","2023-09-24T21:29:09.767Z",TRUE,"pitch","843bdea3-94a9-46d1-958e-8de2d458b19c",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.48,1.63,NA,155.96,188.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Hit By Pitch","hit_by_pitch","Zach Neto hit by pitch. Michael Stefanic to 3rd. Eduardo Escobar to 2nd.",0,3,9,76,"top",9,"2023-09-24T21:27:25.126Z","2023-09-24T21:30:55.445Z",TRUE,FALSE,FALSE,FALSE,11,2,2,2,687263,"Zach Neto","/api/v1/people/687263","R","Right",681892,"Kody Funderburk","/api/v1/people/681892","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Minnesota Twins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.1,75.3,13,2,0.4606,6.481,25.6717,-36.219,-9.0557,-2.8341,-1.022,1.8512,-5.2373,-119.4733,-1.9522,2.384,50.003,5.9722,-12.9277,20.4,10.8,24,2555,15,NA,NA,NA,NA,NA,NA,FALSE,-46.3,-5.4,17.8,1,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716445,"2023-09-24",4,"2023-09-24T21:28:43.579Z","2023-09-24T21:28:47.072Z",TRUE,"pitch","b2e3ed12-907c-4cb8-9588-d3b5f98183d2",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.48,1.63,NA,133.03,188.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Hit By Pitch","hit_by_pitch","Zach Neto hit by pitch. Michael Stefanic to 3rd. Eduardo Escobar to 2nd.",0,3,9,76,"top",9,"2023-09-24T21:27:25.126Z","2023-09-24T21:30:55.445Z",TRUE,FALSE,FALSE,FALSE,11,2,2,2,687263,"Zach Neto","/api/v1/people/687263","R","Right",681892,"Kody Funderburk","/api/v1/people/681892","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Minnesota Twins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.8,75.9,7,2,0.4565,6.5791,25.5502,-36.9411,-6.1151,-3.2812,-0.4205,1.879,-4.7535,-120.4435,-1.9639,2.3798,50,6.0021,-8.8936,14.4,10.8,24,2638,313,NA,NA,NA,NA,NA,NA,FALSE,-46.3,-6.1,12.2,1,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716445,"2023-09-24",2,"2023-09-24T21:28:08.751Z","2023-09-24T21:28:13.393Z",TRUE,"pitch","830fb484-bb7a-40e6-abd5-9a387ccbf18c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.48,1.63,NA,124.55,166.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Hit By Pitch","hit_by_pitch","Zach Neto hit by pitch. Michael Stefanic to 3rd. Eduardo Escobar to 2nd.",0,3,9,76,"top",9,"2023-09-24T21:27:25.126Z","2023-09-24T21:30:55.445Z",TRUE,FALSE,FALSE,FALSE,11,2,2,2,687263,"Zach Neto","/api/v1/people/687263","R","Right",681892,"Kody Funderburk","/api/v1/people/681892","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Minnesota Twins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.5,85.6,5,2,0.4053,6.9188,26.4586,-19.9144,-1.2843,6.6116,-0.1982,2.6809,-5.3317,-134.6269,-5.4899,1.9666,50.0011,6.1356,-2.381,9.6,4.8,24,2403,154,NA,NA,NA,NA,NA,NA,FALSE,-20.6,11.2,3.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716445,"2023-09-24",1,"2023-09-24T21:27:54.316Z","2023-09-24T21:27:58.350Z",TRUE,"pitch","16cb69a5-06e4-4160-b916-a8fcaedf5f7e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4798,1.6882,NA,154.79,155.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Hit By Pitch","hit_by_pitch","Zach Neto hit by pitch. Michael Stefanic to 3rd. Eduardo Escobar to 2nd.",0,3,9,76,"top",9,"2023-09-24T21:27:25.126Z","2023-09-24T21:30:55.445Z",TRUE,FALSE,FALSE,FALSE,11,2,2,2,687263,"Zach Neto","/api/v1/people/687263","R","Right",681892,"Kody Funderburk","/api/v1/people/681892","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Minnesota Twins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.8,75.6,11,2,0.4597,6.6394,22.8014,-32.9471,-8.5135,-0.5357,-0.9914,3.0767,-5.2633,-119.1287,0.028,2.3525,50.0042,6.0421,-12.2412,21.6,9.6,24,2539,302,NA,NA,NA,NA,NA,NA,FALSE,-41.5,-0.7,16.7,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716445,"2023-09-24",0,"2023-09-24T21:27:39.833Z","2023-09-24T21:27:42.833Z",TRUE,"pitch","8a685c6c-c9cc-4a7d-983b-45d75e19f296",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.48,1.63,NA,152.08,191.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Hit By Pitch","hit_by_pitch","Zach Neto hit by pitch. Michael Stefanic to 3rd. Eduardo Escobar to 2nd.",0,3,9,76,"top",9,"2023-09-24T21:27:25.126Z","2023-09-24T21:30:55.445Z",TRUE,FALSE,FALSE,FALSE,11,2,2,2,687263,"Zach Neto","/api/v1/people/687263","R","Right",681892,"Kody Funderburk","/api/v1/people/681892","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Minnesota Twins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93,86.3,13,2,0.4034,6.9811,26.6186,-21.0987,-0.6781,5.9208,-0.9202,1.7667,-7.5811,-135.232,-7.7568,1.9956,50.0047,6.1271,-1.2696,7.2,4.8,24,2382,155,NA,NA,NA,NA,NA,NA,FALSE,-22,9.4,2.6,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
