"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716390,"2023-09-29",1,"2023-09-30T00:54:49.244Z","2023-09-30T00:54:52.747Z",TRUE,"pitch","f1e18de1-550e-400d-9242-52c8c2e21903",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1231,1.4391,NA,161.82,187.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Adam Frazier strikes out swinging.",0,2,0,51,"bottom",8,"2023-09-30T00:53:56.103Z","2023-09-30T00:55:38.407Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,624428,"Adam Frazier","/api/v1/people/624428","L","Left",676477,"Garrett Whitlock","/api/v1/people/676477","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.5,77.1,13,2,0.4498,7.4876,23.4485,-30.5662,-9.8758,1.0702,-1.1758,1.9095,3.1011,-121.672,-2.7547,-1.1824,50.0019,5.6998,-14.8345,25.2,9.6,24,2082,262,NA,NA,NA,NA,NA,NA,FALSE,-37.6,1.6,17.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716390,"2023-09-29",0,"2023-09-30T00:54:17.306Z","2023-09-30T00:54:25.914Z",TRUE,"pitch","eaf38699-e520-4edd-afad-2f077779ade6",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.13,1.41,NA,130.69,174.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Adam Frazier strikes out swinging.",0,2,0,51,"bottom",8,"2023-09-30T00:53:56.103Z","2023-09-30T00:55:38.407Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,624428,"Adam Frazier","/api/v1/people/624428","L","Left",676477,"Garrett Whitlock","/api/v1/people/676477","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.6,4,2,0.398,7.4846,30.3621,-16.4348,-8.5543,8.2066,-0.3591,2.3629,5.1562,-137.592,-6.1709,-1.1454,50.0057,5.7474,-16.414,40.8,4.8,24,2069,235,NA,NA,NA,NA,NA,NA,FALSE,-16.8,13.8,14.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716390,"2023-09-29",4,"2023-09-30T00:53:46.329Z","2023-09-30T00:53:52.170Z",TRUE,"pitch","81ffa74a-8c58-4b19-9747-420eefd46bec",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.43,1.64,NA,119.72,169.96,"line_drive","medium","7",74.2,69.44,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Lineout","field_out","Jordan Westburg lines out to left fielder Rob Refsnyder.",0,2,0,50,"bottom",8,"2023-09-30T00:52:58.725Z","2023-09-30T00:53:52.170Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",676477,"Garrett Whitlock","/api/v1/people/676477","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83,75.6,5,2,0.4553,7.3449,25.5117,-30.3897,-10.5103,1.2179,-0.0715,2.549,5.4736,-120.7244,-1.29,-1.0136,50.0013,5.7877,-15.3705,25.2,9.6,24,2175,264,97.1,23,346,NA,NA,NA,TRUE,-37.9,2.2,17.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716390,"2023-09-29",3,"2023-09-30T00:53:30.723Z","2023-09-30T00:53:33.770Z",TRUE,"pitch","ca8e931d-62a8-4eb0-8426-cc0295fa2ca3",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.4297,1.6497,NA,36.61,195.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Lineout","field_out","Jordan Westburg lines out to left fielder Rob Refsnyder.",0,2,0,50,"bottom",8,"2023-09-30T00:52:58.725Z","2023-09-30T00:53:52.170Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",676477,"Garrett Whitlock","/api/v1/people/676477","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.3,73.9,14,2,0.4702,7.4444,23.7752,-35.5005,6.6523,-2.4312,2.109,1.6115,5.6745,-116.8762,-1.697,-1.2217,50,5.7073,9.1215,15.6,10.8,24,2143,48,NA,NA,NA,NA,NA,NA,FALSE,-47.2,-4.6,-13.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716390,"2023-09-29",2,"2023-09-30T00:53:15.205Z","2023-09-30T00:53:18.861Z",TRUE,"pitch","b389be28-415e-441e-9a8b-198a7667ac62",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.4297,1.7199,NA,113.95,195.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Lineout","field_out","Jordan Westburg lines out to left fielder Rob Refsnyder.",0,2,0,50,"bottom",8,"2023-09-30T00:52:58.725Z","2023-09-30T00:53:52.170Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",676477,"Garrett Whitlock","/api/v1/people/676477","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86.1,8,2,0.4005,7.4814,30.5916,-13.4549,-8.0524,9.8819,0.08,1.6045,5.8062,-136.8436,-8.5322,-1.0246,50.0014,5.6875,-15.2492,42,4.8,24,2202,229,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16.2,13.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716390,"2023-09-29",1,"2023-09-30T00:53:01.092Z","2023-09-30T00:53:06.230Z",TRUE,"pitch","f319e830-6a2a-4259-a10e-ee23397df59f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4965,1.6965,NA,117.65,163.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Lineout","field_out","Jordan Westburg lines out to left fielder Rob Refsnyder.",0,2,0,50,"bottom",8,"2023-09-30T00:52:58.725Z","2023-09-30T00:53:52.170Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",676477,"Garrett Whitlock","/api/v1/people/676477","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,85.2,5,2,0.403,7.5674,31.3972,-14.3776,-9.3023,9.5257,-0.0169,2.7932,6.3076,-136.2029,-5.2668,-1.1604,50.0065,5.755,-17.3885,45.6,4.8,24,2157,232,NA,NA,NA,NA,NA,NA,FALSE,-15.1,16.2,15.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716390,"2023-09-29",0,"2023-09-30T00:51:23.236Z","2023-09-30T00:53:01.092Z",FALSE,"action",NA,NA,"Pitching Change: Garrett Whitlock replaces Nick Pivetta.","Pitching Substitution",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,676477,"/api/v1/people/676477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"50","atBat","Lineout","field_out","Jordan Westburg lines out to left fielder Rob Refsnyder.",0,2,0,50,"bottom",8,"2023-09-30T00:52:58.725Z","2023-09-30T00:53:52.170Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",676477,"Garrett Whitlock","/api/v1/people/676477","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716390,"2023-09-29",7,"2023-09-30T00:50:07.728Z","2023-09-30T00:50:12.053Z",TRUE,"pitch","db428097-dc5e-40e3-b40b-618f152afd91",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.22,1.39,NA,131.47,164.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,2,0,49,"top",8,"2023-09-30T00:47:33.679Z","2023-09-30T00:50:12.053Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,657136,"Connor Wong","/api/v1/people/657136","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.5,1,2,0.3894,6.3736,30.6569,-13.9857,-6.0961,9.0685,-0.3797,2.7628,6.9633,-140.4618,-5.4338,-2.0943,50.0051,5.6258,-12.2303,34.8,3.6,24,2108,220,NA,NA,NA,NA,NA,NA,TRUE,-13.8,15.5,9.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716390,"2023-09-29",5,"2023-09-30T00:49:38.294Z","2023-09-30T00:49:44.810Z",TRUE,"pitch","3ddd26fd-2041-4e8c-b3b6-0ccc10b1cb67",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.1582,1.4508,NA,62.34,211.98,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,2,0,49,"top",8,"2023-09-30T00:47:33.679Z","2023-09-30T00:50:12.053Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,657136,"Connor Wong","/api/v1/people/657136","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.1,78.5,14,2,0.444,6.3282,26.3523,-43.6928,2.8065,-7.4782,1.434,0.9926,7.1888,-123.7184,-2.8066,-1.8827,50.006,5.8294,4.3199,7.2,12,24,2536,43,NA,NA,NA,NA,NA,NA,FALSE,-52,-13.9,-6.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716390,"2023-09-29",3,"2023-09-30T00:49:03.861Z","2023-09-30T00:49:08.190Z",TRUE,"pitch","1139d9bf-74ea-4f9c-badb-90e8c0ed7f86",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.22,1.39,NA,124.54,175.07,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,2,0,49,"top",8,"2023-09-30T00:47:33.679Z","2023-09-30T00:50:12.053Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,657136,"Connor Wong","/api/v1/people/657136","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.8,5,2,0.3912,6.6419,33.335,-14.5795,-7.4421,8.873,-0.1978,2.3596,7.929,-140.2965,-6.4033,-2.101,50.0029,5.6313,-14.7565,38.4,4.8,24,2031,221,NA,NA,NA,NA,NA,NA,FALSE,-14.8,14.8,11.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716390,"2023-09-29",2,"2023-09-30T00:48:43.687Z","2023-09-30T00:48:46.687Z",TRUE,"pitch","9d9606f4-3f2c-486f-9470-682773cc04de",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.2982,1.4976,NA,73.33,205.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,2,0,49,"top",8,"2023-09-30T00:47:33.679Z","2023-09-30T00:50:12.053Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,657136,"Connor Wong","/api/v1/people/657136","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.8,14,2,0.3922,6.5497,33.2441,-12.0624,-7.6103,10.1998,1.1456,1.2505,11.1814,-139.9405,-9.51,-1.9235,50.0051,5.495,-15.0106,40.8,3.6,24,2114,221,NA,NA,NA,NA,NA,NA,FALSE,-13.3,16.4,11.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716390,"2023-09-29",1,"2023-09-30T00:48:21.737Z","2023-09-30T00:48:24.918Z",TRUE,"pitch","1b7b028c-d2fb-4445-b720-d934bbfe19c8",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,1,2,NA,NA,3.22,1.39,NA,106.68,162.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,2,0,49,"top",8,"2023-09-30T00:47:33.679Z","2023-09-30T00:50:12.053Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,657136,"Connor Wong","/api/v1/people/657136","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,87.9,2,2,0.3901,6.5155,34.3475,-12.0085,-6.0076,10.1204,0.2708,2.8268,8.2574,-140.8237,-5.8379,-1.9298,50.0011,5.7155,-11.9695,37.2,3.6,24,2264,213,NA,NA,NA,NA,NA,NA,FALSE,-12.2,17.2,9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716390,"2023-09-29",0,"2023-09-30T00:47:53.880Z","2023-09-30T00:48:00.008Z",TRUE,"pitch","4c331b48-606e-4bec-959f-c0cc0cf03671",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.1582,1.4274,NA,96.72,222.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,2,0,49,"top",8,"2023-09-30T00:47:33.679Z","2023-09-30T00:50:12.053Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,657136,"Connor Wong","/api/v1/people/657136","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",74.6,69.3,14,2,0.5063,5.9652,20.2069,-40.7751,4.6547,-7.2686,0.5321,0.5874,5.5699,-108.4699,-2.0892,-2.6805,50.0026,6.0375,5.5076,8.4,14.4,24,2350,40,NA,NA,NA,NA,NA,NA,FALSE,-62.9,-13.4,-10,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716390,"2023-09-29",4,"2023-09-30T00:49:28.160Z","2023-09-30T00:49:38.294Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,657136,"/api/v1/people/657136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,2,0,49,"top",8,"2023-09-30T00:47:33.679Z","2023-09-30T00:50:12.053Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,657136,"Connor Wong","/api/v1/people/657136","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716390,"2023-09-29",6,"2023-09-30T00:49:47.423Z","2023-09-30T00:50:07.728Z",FALSE,"action",NA,NA,"Trevor Story steals (10) 2nd base.","Stolen Base 2B",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,596115,"/api/v1/people/596115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3ddd26fd-2041-4e8c-b3b6-0ccc10b1cb67","stolen_base_2b",NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,2,0,49,"top",8,"2023-09-30T00:47:33.679Z","2023-09-30T00:50:12.053Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,657136,"Connor Wong","/api/v1/people/657136","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716390,"2023-09-29",6,"2023-09-30T00:47:26.541Z","2023-09-30T00:47:31.111Z",TRUE,"pitch","86fcfb02-9c48-4a25-9072-ede002e1abf6",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.5,1.68,NA,83.32,164.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Bobby Dalbec strikes out swinging.",0,2,0,48,"top",8,"2023-09-30T00:44:58.682Z","2023-09-30T00:47:31.111Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666915,"Bobby Dalbec","/api/v1/people/666915","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.4,12,2,0.3894,6.3949,31.7231,-12.1039,-7.1723,10.0144,0.8836,2.7375,10.145,-140.6242,-5.901,-1.8379,50.0001,5.6474,-14.371,42,3.6,24,2183,221,NA,NA,NA,NA,NA,NA,TRUE,-12.2,17,10.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,596115,"Trevor Story","/api/v1/people/596115",NA,NA,NA,NA,NA,NA
716390,"2023-09-29",4,"2023-09-30T00:46:52.552Z","2023-09-30T00:46:57.001Z",TRUE,"pitch","ae383e6c-6242-4e3f-9305-7e44a84c2efb",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.5,1.68,NA,132.99,190.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Bobby Dalbec strikes out swinging.",0,2,0,48,"top",8,"2023-09-30T00:44:58.682Z","2023-09-30T00:47:31.111Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666915,"Bobby Dalbec","/api/v1/people/666915","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83,76.3,7,2,0.4545,6.3047,25.2719,-42.8364,4.8552,-7.2616,-0.4195,1.7718,2.4739,-120.8629,-0.8313,-2.0897,50.0032,5.9076,7.1274,9.6,12,24,2608,47,NA,NA,NA,NA,NA,NA,FALSE,-52.9,-13.1,-9.4,NA,NA,1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
