"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
747049,"2024-04-17",3,"2024-04-17T19:43:07.361Z","2024-04-17T19:43:33.900Z",TRUE,"pitch","bd96b199-7655-4127-b85b-0cf6b5ff06c4",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,1,NA,NA,3.37,1.49,NA,122.69,180.8,"fly_ball","medium","9",208.44,69.15,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Home Run","home_run","Cedric Mullins homers (5) on a fly ball to right field. Ryan Mountcastle scores.",2,2,4,67,"bottom",9,"2024-04-17T19:41:43.646Z","2024-04-17T19:43:33.900Z",TRUE,TRUE,FALSE,FALSE,75,1,2,1,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",92.2,84,5,0.9,0.4092,6.374,30.7387,-23.9283,-9.3078,4.5474,-0.1492,2.1473,4.4822,-134.1747,-4.2128,-0.6379,50.0004,5.456,-16.861,32.4,7.2,24,1892,232,102.6,28,379,NA,NA,NA,FALSE,-24.8,7.4,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747049,"2024-04-17",2,"2024-04-17T19:42:36.373Z","2024-04-17T19:42:43.223Z",TRUE,"pitch","b9d79ee0-f5a1-4eb3-9988-4406322229cc",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.37,1.49,NA,129.01,164.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Home Run","home_run","Cedric Mullins homers (5) on a fly ball to right field. Ryan Mountcastle scores.",2,2,4,67,"bottom",9,"2024-04-17T19:41:43.646Z","2024-04-17T19:43:33.900Z",TRUE,TRUE,FALSE,FALSE,75,1,2,1,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.5,84.2,4,0.9,0.4103,6.3312,27.4334,-26.5141,-7.4893,3.1332,-0.3152,2.7648,3.449,-133.2589,-2.3069,-0.65,50.0035,5.5484,-13.5302,25.2,7.2,24,1838,229,NA,NA,NA,NA,NA,NA,FALSE,-27.1,5.4,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747049,"2024-04-17",1,"2024-04-17T19:42:18.660Z","2024-04-17T19:42:21.686Z",TRUE,"pitch","cc1ed355-1cc0-464b-b28e-a0c34d2a39a3",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.37,1.49,NA,118.37,199.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Home Run","home_run","Cedric Mullins homers (5) on a fly ball to right field. Ryan Mountcastle scores.",2,2,4,67,"bottom",9,"2024-04-17T19:41:43.646Z","2024-04-17T19:43:33.900Z",TRUE,TRUE,FALSE,FALSE,75,1,2,1,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",92.2,85.1,8,0.9,0.4072,6.4483,27.725,-28.7829,-8.4047,1.8524,-0.036,1.4489,4.681,-134.2581,-5.0779,-0.7055,50.0065,5.4011,-15.4224,26.4,7.2,24,1779,234,NA,NA,NA,NA,NA,NA,FALSE,-29.5,2.5,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747049,"2024-04-17",0,"2024-04-17T19:42:02.218Z","2024-04-17T19:42:05.853Z",TRUE,"pitch","3065545f-6f57-434e-83c6-c646d5785ec4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4837,1.5456,NA,151.57,159.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Home Run","home_run","Cedric Mullins homers (5) on a fly ball to right field. Ryan Mountcastle scores.",2,2,4,67,"bottom",9,"2024-04-17T19:41:43.646Z","2024-04-17T19:43:33.900Z",TRUE,TRUE,FALSE,FALSE,75,1,2,1,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,89.2,11,0.9,0.3872,6.3379,29.7736,-13.7082,-4.7537,9.094,-0.907,2.9442,1.3944,-141.0595,-4.5819,-0.7878,50.003,5.4625,-9.6537,32.4,3.6,24,2548,212,NA,NA,NA,NA,NA,NA,FALSE,-13.1,15.8,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747049,"2024-04-17",1,"2024-04-17T19:41:22.661Z","2024-04-17T19:41:32.715Z",TRUE,"pitch","9e6b325b-c32b-44cf-8a3b-ed435c6f7bb9",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,1,NA,NA,3.65,1.82,NA,119.55,153.04,"ground_ball","hard","8",107.89,95.6,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Ryan Mountcastle singles on a sharp ground ball to center fielder Austin Martin.",0,2,2,66,"bottom",9,"2024-04-17T19:40:43.081Z","2024-04-17T19:41:32.715Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,88.2,2,2,0.3902,6.3445,31.639,-20.0604,-6.5151,6.0704,-0.067,3.1754,4.0364,-140.3316,-2.872,-0.6773,50.001,5.5182,-12.9978,30,4.8,24,2339,211,109.5,6,123,NA,NA,NA,FALSE,-18.8,10.6,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,663624,"Ryan Mountcastle","/api/v1/people/663624",NA,NA,NA
747049,"2024-04-17",0,"2024-04-17T19:41:08.189Z","2024-04-17T19:41:11.539Z",TRUE,"pitch","263a10ad-3252-4cdb-9062-a35988b64049",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.7009,1.809,NA,61,166.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Ryan Mountcastle singles on a sharp ground ball to center fielder Austin Martin.",0,2,2,66,"bottom",9,"2024-04-17T19:40:43.081Z","2024-04-17T19:41:32.715Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,89.5,14,0.9,0.3862,6.4727,29.6545,-13.0995,-2.8634,9.3472,1.4691,2.6807,6.7015,-141.3567,-5.4256,-0.5515,50.0071,5.4535,-5.8467,18,2.4,24,2438,210,NA,NA,NA,NA,NA,NA,FALSE,-12.7,16.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747049,"2024-04-17",5,"2024-04-17T19:40:38.825Z","2024-04-17T19:40:41.825Z",TRUE,"pitch","b5207807-0539-4634-b629-c5590a3c7f6b",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.32,1.6,NA,143.95,142.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Anthony Santander strikes out swinging.",0,2,2,65,"bottom",9,"2024-04-17T19:39:37.046Z","2024-04-17T19:40:41.825Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,623993,"Anthony Santander","/api/v1/people/623993","L","Left",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,89.1,11,0.9,0.3871,6.2186,29.4216,-15.2059,-4.0511,8.3526,-0.7069,3.5653,1.7737,-141.0166,-2.8094,-0.8146,50.0036,5.5446,-8.2311,26.4,3.6,24,2510,205,NA,NA,NA,NA,NA,NA,TRUE,-14.2,14.8,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747049,"2024-04-17",3,"2024-04-17T19:40:09.654Z","2024-04-17T19:40:13.003Z",TRUE,"pitch","d5cbbe01-2e72-4b2a-bc67-23bf8eec8fd5",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.32,1.6,NA,95.16,166.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Anthony Santander strikes out swinging.",0,2,2,65,"bottom",9,"2024-04-17T19:39:37.046Z","2024-04-17T19:40:41.825Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,623993,"Anthony Santander","/api/v1/people/623993","L","Left",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",89,81.2,6,0.89,0.424,6.2881,29.088,-31.5657,5.9402,0.3655,0.5729,2.689,1.9789,-129.5644,-0.9415,-0.9743,50.0061,5.4866,10.0206,18,8.4,24,3030,53,NA,NA,NA,NA,NA,NA,FALSE,-34.1,0.7,-11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747049,"2024-04-17",2,"2024-04-17T19:39:54.024Z","2024-04-17T19:39:57.360Z",TRUE,"pitch","c83631f7-c611-490a-9975-a4da1786bf63",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3526,1.5538,NA,114.96,140.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Anthony Santander strikes out swinging.",0,2,2,65,"bottom",9,"2024-04-17T19:39:37.046Z","2024-04-17T19:40:41.825Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,623993,"Anthony Santander","/api/v1/people/623993","L","Left",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,88.6,12,0.9,0.3872,6.2826,33.2815,-13.1549,-3.3429,9.3942,0.0534,3.6398,3.3295,-141.6191,-3.0053,-0.705,50.0051,5.5598,-6.77,24,3.6,24,2439,209,NA,NA,NA,NA,NA,NA,FALSE,-12.4,16.6,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747049,"2024-04-17",1,"2024-04-17T19:39:39.274Z","2024-04-17T19:39:42.790Z",TRUE,"pitch","9029bb6e-d05f-4b9b-8fc5-2837a462cedf",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3359,1.5705,NA,85.24,186.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Anthony Santander strikes out swinging.",0,2,2,65,"bottom",9,"2024-04-17T19:39:37.046Z","2024-04-17T19:40:41.825Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,623993,"Anthony Santander","/api/v1/people/623993","L","Left",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.5,14,0.9,0.3926,6.3072,33.0613,-12.7984,-4.9966,9.8397,0.8332,1.9308,5.616,-139.7952,-7.4097,-0.5576,50.0014,5.4654,-9.8373,30,3.6,24,2395,211,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.3,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
