"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746066,"2024-05-20",6,"2024-05-21T01:30:03.475Z","2024-05-21T01:30:10.986Z",TRUE,"pitch","228c44ad-0edc-46ef-8cc7-8bb206b2e7da",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,1,NA,NA,3.78,1.8,NA,135.4,170.99,"ground_ball","medium","9",182.74,115.94,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Single","single","Josh Bell singles on a ground ball to right fielder Jackson Chourio. Vidal Bruján scores. Jazz Chisholm Jr. to 3rd. Bryan De La Cruz to 2nd.",1,2,3,79,"bottom",10,"2024-05-21T01:28:34.667Z","2024-05-21T01:30:10.986Z",TRUE,TRUE,FALSE,FALSE,60,2,2,1,605137,"Josh Bell","/api/v1/people/605137","L","Left",669952,"Mitch White","/api/v1/people/669952","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.3,74.2,4,0.9,0.4657,6.3829,25.894,-44.6597,2.2632,-8.9405,-0.4828,2.5108,2.8296,-118.3369,1.2188,-1.9954,50.0051,6.1312,3.1591,4.8,13.2,24,2635,35,99.2,-4,27,NA,NA,NA,FALSE,-57.4,-15.5,-4.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605137,"Josh Bell","/api/v1/people/605137",650559,"Bryan De La Cruz","/api/v1/people/650559",665862,"Jazz Chisholm Jr.","/api/v1/people/665862"
746066,"2024-05-20",4,"2024-05-21T01:29:36.937Z","2024-05-21T01:29:40.210Z",TRUE,"pitch","3677d56a-5cca-400c-b709-10ca50898ae6",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.78,1.8,NA,152.17,198.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Single","single","Josh Bell singles on a ground ball to right fielder Jackson Chourio. Vidal Bruján scores. Jazz Chisholm Jr. to 3rd. Bryan De La Cruz to 2nd.",1,2,3,79,"bottom",10,"2024-05-21T01:28:34.667Z","2024-05-21T01:30:10.986Z",TRUE,TRUE,FALSE,FALSE,60,2,2,1,605137,"Josh Bell","/api/v1/people/605137","L","Left",669952,"Mitch White","/api/v1/people/669952","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84,76.8,13,0.9,0.4501,6.2672,26.8386,-34.9703,9.4735,-1.8681,-0.9226,1.499,0.5345,-122.2593,-3.021,-2.3735,50.0035,5.789,14.1674,21.6,10.8,24,2588,53,NA,NA,NA,NA,NA,NA,FALSE,-43,-3.8,-17.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746066,"2024-05-20",3,"2024-05-21T01:29:17.620Z","2024-05-21T01:29:21.256Z",TRUE,"pitch","4b4ccace-73ff-4f4a-a311-616a46eff353",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.6876,1.732,NA,75.14,175.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Single","single","Josh Bell singles on a ground ball to right fielder Jackson Chourio. Vidal Bruján scores. Jazz Chisholm Jr. to 3rd. Bryan De La Cruz to 2nd.",1,2,3,79,"bottom",10,"2024-05-21T01:28:34.667Z","2024-05-21T01:30:10.986Z",TRUE,TRUE,FALSE,FALSE,60,2,2,1,605137,"Josh Bell","/api/v1/people/605137","L","Left",669952,"Mitch White","/api/v1/people/669952","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,86.5,14,0.92,0.3973,6.5114,32.9416,-11.3303,-2.6971,10.8488,1.0982,2.3437,8.9401,-138.2584,-7.3382,-1.8375,50.0065,5.8057,-5.1839,13.2,2.4,24,2340,204,NA,NA,NA,NA,NA,NA,FALSE,-12.4,18.1,2.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746066,"2024-05-20",2,"2024-05-21T01:28:56.192Z","2024-05-21T01:29:00.030Z",TRUE,"pitch","400b8db9-e3db-4203-826c-53632890632c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.6582,1.7762,NA,129.54,191.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Single","single","Josh Bell singles on a ground ball to right fielder Jackson Chourio. Vidal Bruján scores. Jazz Chisholm Jr. to 3rd. Bryan De La Cruz to 2nd.",1,2,3,79,"bottom",10,"2024-05-21T01:28:34.667Z","2024-05-21T01:30:10.986Z",TRUE,TRUE,FALSE,FALSE,60,2,2,1,605137,"Josh Bell","/api/v1/people/605137","L","Left",669952,"Mitch White","/api/v1/people/669952","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,86.4,7,0.79,0.3976,6.377,33.343,-15.1229,-6.6788,8.8894,-0.3291,1.733,6.8812,-138.2157,-8.045,-1.9939,50.0005,5.7153,-12.8069,33.6,4.8,24,2315,206,NA,NA,NA,NA,NA,NA,FALSE,-16.1,14.4,10.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746066,"2024-05-20",1,"2024-05-21T01:28:36.878Z","2024-05-21T01:28:39.931Z",TRUE,"pitch","3cfae749-d4dc-43fe-bb82-d6df017de10c",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.78,1.8,NA,144.83,168.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Single","single","Josh Bell singles on a ground ball to right fielder Jackson Chourio. Vidal Bruján scores. Jazz Chisholm Jr. to 3rd. Bryan De La Cruz to 2nd.",1,2,3,79,"bottom",10,"2024-05-21T01:28:34.667Z","2024-05-21T01:30:10.986Z",TRUE,TRUE,FALSE,FALSE,60,2,2,1,605137,"Josh Bell","/api/v1/people/605137","L","Left",669952,"Mitch White","/api/v1/people/669952","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.9,78.3,4,0.91,0.4426,6.2822,24.5042,-33.5501,8.2425,-0.8916,-0.7302,2.601,1.5255,-123.7209,-0.8836,-2.4253,50.0007,5.7727,12.7843,21.6,9.6,24,2516,48,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-1.6,-15.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746066,"2024-05-20",0,"2024-05-21T01:27:34.780Z","2024-05-21T01:28:36.878Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"79","atBat","Single","single","Josh Bell singles on a ground ball to right fielder Jackson Chourio. Vidal Bruján scores. Jazz Chisholm Jr. to 3rd. Bryan De La Cruz to 2nd.",1,2,3,79,"bottom",10,"2024-05-21T01:28:34.667Z","2024-05-21T01:30:10.986Z",TRUE,TRUE,FALSE,FALSE,60,2,2,1,605137,"Josh Bell","/api/v1/people/605137","L","Left",669952,"Mitch White","/api/v1/people/669952","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746066,"2024-05-20",5,"2024-05-21T01:29:47.867Z","2024-05-21T01:30:03.475Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,605137,"/api/v1/people/605137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"79","atBat","Single","single","Josh Bell singles on a ground ball to right fielder Jackson Chourio. Vidal Bruján scores. Jazz Chisholm Jr. to 3rd. Bryan De La Cruz to 2nd.",1,2,3,79,"bottom",10,"2024-05-21T01:28:34.667Z","2024-05-21T01:30:10.986Z",TRUE,TRUE,FALSE,FALSE,60,2,2,1,605137,"Josh Bell","/api/v1/people/605137","L","Left",669952,"Mitch White","/api/v1/people/669952","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746066,"2024-05-20",0,"2024-05-21T01:26:57.676Z","2024-05-21T01:27:03.624Z",TRUE,"pitch","400c0c9d-616c-4e26-a874-4a15bf228fc4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6264,1.7039,NA,128.94,163.73,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"78","atBat","Intent Walk","intent_walk","Mitch White intentionally walks Bryan De La Cruz.",0,2,2,78,"bottom",10,"2024-05-21T01:26:35.658Z","2024-05-21T01:27:25.981Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",669952,"Mitch White","/api/v1/people/669952","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.1,78.5,4,0.9,0.4418,6.3672,24.4224,-35.0949,8.4502,-1.8782,-0.3131,2.7797,2.1356,-123.9145,-0.3023,-2.2836,50.001,5.8317,13.158,21.6,9.6,24,2481,45,NA,NA,NA,NA,NA,NA,FALSE,-40.9,-3.2,-15.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746066,"2024-05-20",2,"2024-05-21T01:27:16.349Z","2024-05-21T01:27:16.378Z",FALSE,"no_pitch","07460666-0796-1003-000c-f08cd117d70a",1,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Intent Walk","intent_walk","Mitch White intentionally walks Bryan De La Cruz.",0,2,2,78,"bottom",10,"2024-05-21T01:26:35.658Z","2024-05-21T01:27:25.981Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",669952,"Mitch White","/api/v1/people/669952","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746066,"2024-05-20",3,"2024-05-21T01:27:16.378Z","2024-05-21T01:27:16.379Z",FALSE,"no_pitch","07460666-0796-1013-000c-f08cd117d70a",1,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Intent Walk","intent_walk","Mitch White intentionally walks Bryan De La Cruz.",0,2,2,78,"bottom",10,"2024-05-21T01:26:35.658Z","2024-05-21T01:27:25.981Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",669952,"Mitch White","/api/v1/people/669952","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
