"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717980,"2023-05-28",4,"2023-05-28T22:45:22.232Z","2023-05-28T22:45:29.506Z",TRUE,"pitch","9467e991-5663-4631-8467-499506bc2635",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,2.87,1.33,NA,98.86,179.86,"fly_ball","medium","9",185.88,90.56,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Nick Allen flies out to right fielder Chas McCormick.",0,10,1,77,"bottom",9,"2023-05-28T22:43:38.909Z","2023-05-28T22:45:29.506Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,669397,"Nick Allen","/api/v1/people/669397","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.8,6,0.9,0.3969,6.3321,29.8634,-12.1089,-5.5292,10.3971,0.4758,2.1821,6.4577,-137.8632,-5.4933,-1.1755,50.0045,5.0137,-10.6735,34.8,3.6,24,2477,216,87.1,29,308,NA,NA,NA,TRUE,-12.5,17.9,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717980,"2023-05-28",3,"2023-05-28T22:45:00.434Z","2023-05-28T22:45:04.091Z",TRUE,"pitch","644133ab-fda1-4499-9742-45c11942a053",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,2.7742,1.3295,NA,97.14,129.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Nick Allen flies out to right fielder Chas McCormick.",0,10,1,77,"bottom",9,"2023-05-28T22:43:38.909Z","2023-05-28T22:45:29.506Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,669397,"Nick Allen","/api/v1/people/669397","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.7,12,0.91,0.3924,6.2322,29.9302,-13.7249,-5.6572,9.339,0.521,4.0466,6.6849,-139.3417,-0.5683,-1.1688,50.0032,5.156,-11.1773,34.8,3.6,24,2456,226,NA,NA,NA,NA,NA,NA,FALSE,-12.7,17,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717980,"2023-05-28",2,"2023-05-28T22:44:40.383Z","2023-05-28T22:44:44.177Z",TRUE,"pitch","d60dd4cc-7fcd-433a-bb56-5285b26ddd86",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,2.87,1.33,NA,104.88,151.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Nick Allen flies out to right fielder Chas McCormick.",0,10,1,77,"bottom",9,"2023-05-28T22:43:38.909Z","2023-05-28T22:45:29.506Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,669397,"Nick Allen","/api/v1/people/669397","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,85.6,12,0.79,0.4009,6.2515,31.095,-14.333,-8.1758,9.4449,0.3178,3.2451,6.9291,-136.7946,-2.4063,-1.1899,50.0025,5.1226,-15.444,43.2,4.8,24,2315,224,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16.8,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717980,"2023-05-28",1,"2023-05-28T22:44:17.916Z","2023-05-28T22:44:22.239Z",TRUE,"pitch","3bb9ab6a-32ea-4789-83bf-8e4a781306f9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,2.9968,1.3295,NA,42.8,203.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Nick Allen flies out to right fielder Chas McCormick.",0,10,1,77,"bottom",9,"2023-05-28T22:43:38.909Z","2023-05-28T22:45:29.506Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,669397,"Nick Allen","/api/v1/people/669397","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,80.9,14,0.86,0.4263,6.4115,28.5588,-21.4082,0.6747,6.4531,1.9465,1.312,8.5158,-128.824,-4.8642,-1.4997,50.0036,4.8952,1.1257,7.2,6,24,2352,174,NA,NA,NA,NA,NA,NA,FALSE,-24.4,10.7,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717980,"2023-05-28",0,"2023-05-28T22:43:58.150Z","2023-05-28T22:44:02.219Z",TRUE,"pitch","5e8b3006-a96d-462a-9906-b27337f891ae",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,2.9968,1.3295,NA,106.27,174.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Nick Allen flies out to right fielder Chas McCormick.",0,10,1,77,"bottom",9,"2023-05-28T22:43:38.909Z","2023-05-28T22:45:29.506Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,669397,"Nick Allen","/api/v1/people/669397","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.3,6,0.9,0.3934,6.2958,32.1073,-12.8652,-6.3779,9.8406,0.2815,2.3645,6.4612,-139.3739,-4.7332,-1.2412,50.0015,4.9381,-12.5131,38.4,3.6,24,2395,222,NA,NA,NA,NA,NA,NA,FALSE,-12.8,17,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717980,"2023-05-28",2,"2023-05-28T22:43:27.368Z","2023-05-28T22:43:34.765Z",TRUE,"pitch","0005f2b1-931a-4dbb-91c9-be2878850b64",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.19,1.45,NA,102.59,207.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Jace Peterson strikes out swinging.",0,10,1,76,"bottom",9,"2023-05-28T22:42:15.371Z","2023-05-28T22:43:34.765Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,607054,"Jace Peterson","/api/v1/people/607054","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,87.2,14,0.84,0.3972,6.4564,28.8905,-25.5171,-8.944,3.4511,0.378,1.1424,6.9097,-137.5932,-5.906,-0.9966,50.0007,5.0322,-17.2455,31.2,6,24,2245,208,NA,NA,NA,NA,NA,NA,TRUE,-25.2,5.3,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,657656,"Ramón Laureano","/api/v1/people/657656",NA,NA,NA,NA,NA,NA
717980,"2023-05-28",1,"2023-05-28T22:43:04.257Z","2023-05-28T22:43:09.402Z",TRUE,"pitch","9380f66e-a71f-4c38-8f97-ba0df87f0410",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.19,1.45,NA,133.07,161.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Jace Peterson strikes out swinging.",0,10,1,76,"bottom",9,"2023-05-28T22:42:15.371Z","2023-05-28T22:43:34.765Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,607054,"Jace Peterson","/api/v1/people/607054","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.6,1,0.9,0.3972,6.3,30.2302,-13.0116,-4.6383,9.9462,-0.4217,2.8496,4.261,-137.837,-3.7784,-1.3839,50.0065,5.115,-8.9398,30,3.6,24,2463,216,NA,NA,NA,NA,NA,NA,FALSE,-13.1,17.4,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717980,"2023-05-28",0,"2023-05-28T22:42:44.968Z","2023-05-28T22:42:49.577Z",TRUE,"pitch","2188b861-2737-4fa0-a2e7-2ea9e496020e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.0623,1.4495,NA,141.9,158.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Jace Peterson strikes out swinging.",0,10,1,76,"bottom",9,"2023-05-28T22:42:15.371Z","2023-05-28T22:43:34.765Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,607054,"Jace Peterson","/api/v1/people/607054","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.9,1,0.85,0.3995,6.2841,31.4666,-16.5891,-6.032,8.1972,-0.6532,2.977,4.5266,-137.2995,-2.5477,-1.5426,50.0066,5.0509,-11.4756,31.2,4.8,24,2330,222,NA,NA,NA,NA,NA,NA,FALSE,-16.3,14.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717980,"2023-05-28",1,"2023-05-28T22:41:59.811Z","2023-05-28T22:42:08.719Z",TRUE,"pitch","b49cee0b-bbc7-45af-bc41-f331863aaab1",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.41,1.69,NA,125.32,163.79,"fly_ball","medium","8",152.91,66.09,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Flyout","field_out","Aledmys Diaz flies out to center fielder Jake Meyers.",0,10,1,75,"bottom",9,"2023-05-28T22:41:17.696Z","2023-05-28T22:42:08.719Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86,5,0.87,0.3994,6.3803,31.2139,-14.5452,-6.681,9.2596,-0.2182,2.7773,5.4987,-137.2939,-3.3549,-1.3818,50.0008,5.0088,-12.7165,37.2,3.6,24,2442,221,94.6,32,338,NA,NA,NA,TRUE,-14.5,16.2,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,657656,"Ramón Laureano","/api/v1/people/657656",NA,NA,NA,NA,NA,NA
717980,"2023-05-28",0,"2023-05-28T22:41:36.971Z","2023-05-28T22:41:40.715Z",TRUE,"pitch","1365a478-e12a-4376-8e81-f68000f14229",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.41,1.69,NA,121.62,164.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Flyout","field_out","Aledmys Diaz flies out to center fielder Jake Meyers.",0,10,1,75,"bottom",9,"2023-05-28T22:41:17.696Z","2023-05-28T22:42:08.719Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.9,5,0.88,0.3969,6.1449,28.8256,-15.1486,-5.901,8.8165,-0.1211,2.7451,5.5962,-137.6773,-3.5921,-1.4075,50.0042,5.0834,-11.3982,32.4,3.6,24,2355,222,NA,NA,NA,NA,NA,NA,FALSE,-15,15.5,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
