"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745663,"2024-05-25",1,"2024-05-25T03:28:52.012Z","2024-05-25T03:28:56.303Z",TRUE,"pitch","330113ca-a8c0-4fd7-ba8e-c262db03b639",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5879,1.6162,NA,120.22,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging.",0,6,2,61,"bottom",7,"2024-05-25T03:28:07.154Z","2024-05-25T03:30:28.564Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,667670,"Brent Rooker","/api/v1/people/667670","R","Right",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.6,11,0.9,0.3928,6.4987,30.4396,-13.7383,-5.076,9.356,-0.0845,4.14,6.3853,-139.2909,-1.2617,-1.744,50.0041,5.5045,-10.0043,31.2,3.6,24,2320,214,NA,NA,NA,NA,NA,NA,FALSE,-12.8,16.9,7.9,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745663,"2024-05-25",0,"2024-05-25T03:28:32.547Z","2024-05-25T03:28:36.194Z",TRUE,"pitch","b8ec998a-3d65-411d-8be7-7f6cf8056ab0",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.6,1.72,NA,119.65,182.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging.",0,6,2,61,"bottom",7,"2024-05-25T03:28:07.154Z","2024-05-25T03:30:28.564Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,667670,"Brent Rooker","/api/v1/people/667670","R","Right",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.8,8,0.9,0.3917,6.7302,31.7201,-9.913,-6.5955,11.2389,-0.0695,2.0758,7.1218,-139.877,-6.9941,-1.7924,50.0006,5.2594,-13.061,44.4,3.6,24,2358,211,NA,NA,NA,NA,NA,NA,FALSE,-10.6,19.1,10.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745663,"2024-05-25",3,"2024-05-25T03:27:48.986Z","2024-05-25T03:28:01.948Z",TRUE,"pitch","3c35a692-e9f0-4e89-bf47-0e7dcf44bb54",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3.26,1.58,NA,73.29,181.88,"ground_ball","medium","9",212.66,105.55,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Double","double","JJ Bleday doubles (15) on a ground ball to right fielder Kyle Tucker.",0,6,2,60,"bottom",7,"2024-05-25T03:27:13.261Z","2024-05-25T03:28:01.948Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,668709,"JJ Bleday","/api/v1/people/668709","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.7,14,0.9,0.3934,6.645,30.3904,-15.1235,-5.9289,8.6806,1.1467,2.1075,9.4719,-139.0767,-6.3733,-1.5286,50.0043,5.427,-11.6482,30,3.6,24,2206,208,105.1,0,50,NA,NA,NA,FALSE,-15.4,14.5,8.9,NA,NA,NA,FALSE,FALSE,668709,"JJ Bleday","/api/v1/people/668709",NA,NA,NA,NA,NA,NA
745663,"2024-05-25",2,"2024-05-25T03:27:30.223Z","2024-05-25T03:27:34.112Z",TRUE,"pitch","7f0f36d1-3008-4c7f-9795-6f015dc2ceb4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1406,1.4999,NA,91,229.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Double","double","JJ Bleday doubles (15) on a ground ball to right fielder Kyle Tucker.",0,6,2,60,"bottom",7,"2024-05-25T03:27:13.261Z","2024-05-25T03:28:01.948Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,668709,"JJ Bleday","/api/v1/people/668709","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,77.9,14,0.91,0.4435,6.4627,30.5108,-38.607,4.98,-4.1845,0.682,0.3555,4.6961,-124.6278,-4.643,-1.8902,50.0048,5.5135,7.6508,12,10.8,24,2980,52,NA,NA,NA,NA,NA,NA,FALSE,-46.6,-8.5,-10.3,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745663,"2024-05-25",1,"2024-05-25T03:27:15.414Z","2024-05-25T03:27:20.775Z",TRUE,"pitch","f65f2524-e586-4631-8c6a-49608a9e575b",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.26,1.58,NA,73.95,200.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Double","double","JJ Bleday doubles (15) on a ground ball to right fielder Kyle Tucker.",0,6,2,60,"bottom",7,"2024-05-25T03:27:13.261Z","2024-05-25T03:28:01.948Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,668709,"JJ Bleday","/api/v1/people/668709","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,76.6,14,0.9,0.4511,6.3976,28.0846,-36.283,4.0337,-2.7617,1.1295,1.4204,6.0668,-122.2549,-2.6128,-1.9255,50.0033,5.6718,5.998,10.8,10.8,24,2831,52,NA,NA,NA,NA,NA,NA,FALSE,-44.6,-5.4,-9,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745663,"2024-05-25",0,"2024-05-25T03:26:14.086Z","2024-05-25T03:27:15.414Z",FALSE,"action",NA,NA,"Pitching Change: Bryan Abreu replaces Justin Verlander.","Pitching Substitution",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,650556,"/api/v1/people/650556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"60","atBat","Double","double","JJ Bleday doubles (15) on a ground ball to right fielder Kyle Tucker.",0,6,2,60,"bottom",7,"2024-05-25T03:27:13.261Z","2024-05-25T03:28:01.948Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,668709,"JJ Bleday","/api/v1/people/668709","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745663,"2024-05-25",0,"2024-05-25T03:24:45.361Z","2024-05-25T03:24:52.978Z",TRUE,"pitch","f6bde4b0-115c-4c79-8061-4268573d5779",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.23,1.54,NA,100.98,200.89,"ground_ball","medium","6",100.21,137.05,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Alex Bregman grounds out, shortstop Max Schuemann to first baseman J. D. Davis.",0,6,2,59,"top",7,"2024-05-25T03:24:22.902Z","2024-05-25T03:24:52.978Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,608324,"Alex Bregman","/api/v1/people/608324","R","Right",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.1,81.6,14,0.9,0.4263,6.6814,24.2571,-21.5022,7.7351,6.3685,0.4202,1.4033,-5.2673,-128.0701,-8.3592,1.4895,50.0049,6.3672,12.9648,27.6,6,24,1431,140,80.8,8,120,NA,NA,NA,TRUE,-25.1,10.1,-13,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745663,"2024-05-25",4,"2024-05-25T03:24:12.322Z","2024-05-25T03:24:19.888Z",TRUE,"pitch","454fc7af-6b8c-4eac-ac55-2ee61a6b969d",5,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,3,1,NA,NA,3.52,1.7,NA,127.35,234.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Yordan Alvarez strikes out swinging.",0,6,2,58,"top",7,"2024-05-25T03:22:27.898Z","2024-05-25T03:24:19.888Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.1,75.8,13,0.89,0.4605,6.4979,25.0371,-38.1928,-1.8859,-4.2181,-0.2716,0.1494,-2.9091,-119.3739,-6.9275,1.2123,50.0001,6.5668,-2.6943,4.8,10.8,24,2246,347,NA,NA,NA,NA,NA,NA,TRUE,-50,-9.1,4.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745663,"2024-05-25",3,"2024-05-25T03:23:43.570Z","2024-05-25T03:23:49.233Z",TRUE,"pitch","3a74656e-af2f-4f78-a988-ad752b670c5e",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.52,1.7,NA,132.11,195.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Yordan Alvarez strikes out swinging.",0,6,2,58,"top",7,"2024-05-25T03:22:27.898Z","2024-05-25T03:24:19.888Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,80.2,7,0.9,0.433,6.5809,25.5075,-29.4634,-0.1317,1.6748,-0.3964,1.5928,-4.0433,-126.4351,-6.1877,1.2399,50.0038,6.4328,-0.2136,1.2,7.2,24,2046,149,NA,NA,NA,NA,NA,NA,FALSE,-34.3,1.8,1.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745663,"2024-05-25",2,"2024-05-25T03:23:27.396Z","2024-05-25T03:23:31.471Z",TRUE,"pitch","062c2dca-a661-4117-9a55-74fa737c4506",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.5142,1.7496,NA,100.4,172.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Yordan Alvarez strikes out swinging.",0,6,2,58,"top",7,"2024-05-25T03:22:27.898Z","2024-05-25T03:24:19.888Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.7,6,0.9,0.4036,6.6486,28.0639,-13.9949,2.3469,9.7323,0.4354,2.4677,-2.944,-135.4292,-7.8629,1.2288,50.0034,6.3767,4.3838,13.2,3.6,24,2352,155,NA,NA,NA,NA,NA,NA,FALSE,-15.2,16.3,-3.7,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745663,"2024-05-25",1,"2024-05-25T03:23:07.894Z","2024-05-25T03:23:11.763Z",TRUE,"pitch","3b930980-f6c7-41f9-a8df-72ba78096ea2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5029,1.7768,NA,92.7,134.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Yordan Alvarez strikes out swinging.",0,6,2,58,"top",7,"2024-05-25T03:22:27.898Z","2024-05-25T03:24:19.888Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.1,12,0.9,0.4098,6.5636,28.3214,-16.1205,0.1846,8.8699,0.6374,3.8709,-1.6881,-133.5833,-3.9825,1.2531,50.0062,6.5374,0.3345,0,3.6,24,2276,165,NA,NA,NA,NA,NA,NA,FALSE,-17,15.5,0,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745663,"2024-05-25",0,"2024-05-25T03:22:48.933Z","2024-05-25T03:22:53.330Z",TRUE,"pitch","6772a340-e719-4291-b6ac-768607b42f09",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4036,1.6961,NA,139.97,223.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Yordan Alvarez strikes out swinging.",0,6,2,58,"top",7,"2024-05-25T03:22:27.898Z","2024-05-25T03:24:19.888Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,78.9,13,0.9,0.439,6.663,28.3546,-29.1748,-0.7525,1.9119,-0.6025,0.57,-4.3352,-125.3872,-8.2499,1.2559,50.0054,6.3267,-1.1832,3.6,8.4,24,1987,168,NA,NA,NA,NA,NA,NA,FALSE,-35.6,1.6,2.5,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745663,"2024-05-25",6,"2024-05-25T03:22:10.890Z","2024-05-25T03:22:20.473Z",TRUE,"pitch","095b6623-515f-429a-9641-cec58f479106",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.46,1.6,NA,102.3,171.5,"popup","medium","2",111.92,207.3,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Pop Out","field_out","Kyle Tucker pops out to catcher Shea Langeliers in foul territory.",0,6,2,57,"top",7,"2024-05-25T03:20:14.748Z","2024-05-25T03:22:20.473Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,78.5,6,0.91,0.4397,6.5656,26.5278,-29.6083,-0.4834,1.6372,0.3857,2.4917,-2.2353,-124.8606,-3.7728,1.3576,50.0047,6.4745,-0.7588,2.4,8.4,24,1908,153,75.5,79,65,NA,NA,NA,TRUE,-35,2.3,1.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745663,"2024-05-25",5,"2024-05-25T03:21:51.776Z","2024-05-25T03:21:55.414Z",TRUE,"pitch","257801d0-b43a-44f3-a9a8-15d060f5d8ab",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.46,1.6,NA,118.76,140.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Pop Out","field_out","Kyle Tucker pops out to catcher Shea Langeliers in foul territory.",0,6,2,57,"top",7,"2024-05-25T03:20:14.748Z","2024-05-25T03:22:20.473Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.4,11,0.91,0.4063,6.6181,31.7768,-12.8699,-0.2403,10.5096,-0.0463,3.6333,-3.4496,-135.2295,-5.1817,1.2815,50.0021,6.4902,-0.4406,4.8,3.6,24,2260,158,NA,NA,NA,NA,NA,NA,FALSE,-13.9,18,1.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745663,"2024-05-25",4,"2024-05-25T03:21:33.568Z","2024-05-25T03:21:37.415Z",TRUE,"pitch","2441d5da-8fd1-43c1-9973-45fb343b3943",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.4314,1.6217,NA,96.17,108.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Pop Out","field_out","Kyle Tucker pops out to catcher Shea Langeliers in foul territory.",0,6,2,57,"top",7,"2024-05-25T03:20:14.748Z","2024-05-25T03:22:20.473Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,83.8,12,0.91,0.4092,6.4488,30.4771,-13.8679,-0.897,10.1022,0.5466,4.8177,-1.6961,-134.1249,-2.2821,1.305,50.0025,6.6749,-1.625,8.4,3.6,24,2253,162,NA,NA,NA,NA,NA,NA,FALSE,-14.4,18,2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745663,"2024-05-25",3,"2024-05-25T03:21:13.479Z","2024-05-25T03:21:17.196Z",TRUE,"pitch","02043839-a9be-479c-9e33-c253bab23638",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.46,1.6,NA,110.3,190.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Pop Out","field_out","Kyle Tucker pops out to catcher Shea Langeliers in foul territory.",0,6,2,57,"top",7,"2024-05-25T03:20:14.748Z","2024-05-25T03:22:20.473Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,79,8,0.91,0.4393,6.6294,25.1036,-30.1263,-0.4116,1.2983,0.1759,1.7975,-2.7143,-124.6774,-5.4152,1.3321,50.0003,6.4842,-0.6477,2.4,8.4,24,1974,196,NA,NA,NA,NA,NA,NA,FALSE,-35.9,1.3,1.3,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745663,"2024-05-25",2,"2024-05-25T03:20:51.059Z","2024-05-25T03:20:56.984Z",TRUE,"pitch","16b22979-a53b-4b45-aa76-8903e3802cc8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.5061,1.586,NA,174.95,243.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Pop Out","field_out","Kyle Tucker pops out to catcher Shea Langeliers in foul territory.",0,6,2,57,"top",7,"2024-05-25T03:20:14.748Z","2024-05-25T03:22:20.473Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",666205,"Kyle Muller","/api/v1/people/666205","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.8,76.3,13,0.91,0.461,6.5656,23.4704,-41.8149,-3.1711,-6.7488,-1.5202,-0.1726,-5.2019,-118.958,-6.7883,1.1094,50.0036,6.5223,-4.5295,7.2,12,24,2275,343,NA,NA,NA,NA,NA,NA,FALSE,-54.7,-13.7,7.1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
