"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718221,"2023-05-10",5,"2023-05-11T02:11:43.886Z","2023-05-11T02:11:53.414Z",TRUE,"pitch","c5a16670-ff59-497c-802a-bd6846a4b0a4",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.35,1.67,NA,135.28,164.39,"popup","medium","4",141.91,134.53,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Pop Out","field_out","Nolan Arenado pops out to second baseman Nick Madrigal.",0,4,10,81,"top",9,"2023-05-11T02:10:32.940Z","2023-05-11T02:11:53.414Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.3,81.6,4,0.91,0.4245,5.9273,25.0436,-28.2397,3.399,2.3304,-0.4795,2.755,1.3949,-128.6931,-2.2383,-1.4691,50.0037,5.809,5.7389,12,7.2,24,2589,160,73.4,55,172,NA,NA,NA,TRUE,-30.8,4,-6.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718221,"2023-05-10",4,"2023-05-11T02:11:24.469Z","2023-05-11T02:11:29.292Z",TRUE,"pitch","50e68714-66f4-4d62-b351-dafdebc085e6",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.35,1.67,NA,105,134.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Pop Out","field_out","Nolan Arenado pops out to second baseman Nick Madrigal.",0,4,10,81,"top",9,"2023-05-11T02:10:32.940Z","2023-05-11T02:11:53.414Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86,12,0.91,0.3996,6.1485,30.1743,-11.8286,-0.6707,10.693,0.3149,3.8482,4.4649,-137.0361,-3.1627,-1.2481,50.0027,5.8249,-1.2772,1.2,2.4,24,2491,201,NA,NA,NA,NA,NA,NA,FALSE,-11.9,19,0.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718221,"2023-05-10",3,"2023-05-11T02:11:09.330Z","2023-05-11T02:11:13.276Z",TRUE,"pitch","7955ac1b-fa2d-4198-a178-00fe57c7dec0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.1391,1.565,NA,163.95,153.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Pop Out","field_out","Nolan Arenado pops out to second baseman Nick Madrigal.",0,4,10,81,"top",9,"2023-05-11T02:10:32.940Z","2023-05-11T02:11:53.414Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89,82.2,11,0.92,0.4208,6.0685,25.2747,-27.6479,2.7626,2.6304,-1.2317,3.1676,-0.0767,-129.7947,-1.5378,-1.5612,50.0011,5.8584,4.7477,9.6,7.2,24,2761,161,NA,NA,NA,NA,NA,NA,FALSE,-29.5,4.7,-5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718221,"2023-05-10",1,"2023-05-11T02:10:35.299Z","2023-05-11T02:10:39.993Z",TRUE,"pitch","5a7d5ca6-1629-4851-9555-d1176f4b9235",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2059,1.6536,NA,112.42,202.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Pop Out","field_out","Nolan Arenado pops out to second baseman Nick Madrigal.",0,4,10,81,"top",9,"2023-05-11T02:10:32.940Z","2023-05-11T02:11:53.414Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.2,14,0.91,0.4002,6.2872,30.4137,-10.4106,-3.6516,11.4727,0.1203,1.3411,5.166,-136.9082,-9.4051,-1.3173,50.0057,5.535,-6.9291,25.2,2.4,24,2511,200,NA,NA,NA,NA,NA,NA,FALSE,-12,19,5.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718221,"2023-05-10",0,"2023-05-11T02:09:34.527Z","2023-05-11T02:10:35.299Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,10,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"81","atBat","Pop Out","field_out","Nolan Arenado pops out to second baseman Nick Madrigal.",0,4,10,81,"top",9,"2023-05-11T02:10:32.940Z","2023-05-11T02:11:53.414Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718221,"2023-05-10",2,"2023-05-11T02:10:54.836Z","2023-05-11T02:11:09.330Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",4,10,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,571448,"/api/v1/people/571448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"81","atBat","Pop Out","field_out","Nolan Arenado pops out to second baseman Nick Madrigal.",0,4,10,81,"top",9,"2023-05-11T02:10:32.940Z","2023-05-11T02:11:53.414Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718221,"2023-05-10",4,"2023-05-11T02:09:22.707Z","2023-05-11T02:09:30.008Z",TRUE,"pitch","d847eeb6-8bbb-4f0a-9862-00d6b923ad68",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.3173,1.5428,NA,149.96,163.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Walk","walk","Willson Contreras walks.",0,4,10,80,"top",9,"2023-05-11T02:07:56.779Z","2023-05-11T02:09:30.008Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,575929,"Willson Contreras","/api/v1/people/575929","R","Right",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.3,11,0.91,0.3985,6.0696,30.4787,-13.6071,-2.1466,9.7043,-0.8646,2.8065,2.0695,-137.4433,-5.4508,-1.3485,50.0029,5.7396,-4.1068,14.4,3.6,24,2531,195,NA,NA,NA,NA,NA,NA,FALSE,-14,16.7,3.5,NA,NA,NA,NA,NA,FALSE,TRUE,575929,"Willson Contreras","/api/v1/people/575929",669242,"Tommy Edman","/api/v1/people/669242",680977,"Brendan Donovan","/api/v1/people/680977"
718221,"2023-05-10",2,"2023-05-11T02:09:02.769Z","2023-05-11T02:09:08.024Z",TRUE,"pitch","07e6c97e-2e55-49c1-86c1-baef4a52616d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.2504,1.4985,NA,76.68,148.03,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"80","atBat","Walk","walk","Willson Contreras walks.",0,4,10,80,"top",9,"2023-05-11T02:07:56.779Z","2023-05-11T02:09:30.008Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,575929,"Willson Contreras","/api/v1/people/575929","R","Right",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.6,12,0.9,0.3981,6.1823,30.1238,-17.2224,-1.9347,7.7953,1.0578,3.3612,6.7794,-137.5244,-3.5953,-1.1865,50.0013,5.8516,-3.7104,7.2,3.6,24,2479,194,NA,NA,NA,NA,NA,NA,FALSE,-17,13.6,2.2,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718221,"2023-05-10",1,"2023-05-11T02:08:37.078Z","2023-05-11T02:08:40.927Z",TRUE,"pitch","e74b3265-d549-41a3-98fe-204b13d58ff3",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,2,NA,NA,3.2059,1.5207,NA,61.37,215.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Walk","walk","Willson Contreras walks.",0,4,10,80,"top",9,"2023-05-11T02:07:56.779Z","2023-05-11T02:09:30.008Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,575929,"Willson Contreras","/api/v1/people/575929","R","Right",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.6,76.8,14,0.93,0.4518,6.07,25.6802,-29.6309,6.0114,1.7125,1.4593,0.8664,4.8481,-121.6237,-5.1986,-1.3467,50.0027,5.6263,8.9321,18,8.4,24,2869,54,NA,NA,NA,NA,NA,NA,FALSE,-37.3,2,-12.1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718221,"2023-05-10",0,"2023-05-11T02:08:16.899Z","2023-05-11T02:08:20.627Z",TRUE,"pitch","2891c28f-11c8-4f4a-b714-c5ef9d777505",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3395,1.5428,NA,128.51,129.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Walk","walk","Willson Contreras walks.",0,4,10,80,"top",9,"2023-05-11T02:07:56.779Z","2023-05-11T02:09:30.008Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,575929,"Willson Contreras","/api/v1/people/575929","R","Right",624522,"Keegan Thompson","/api/v1/people/624522","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Chicago Cubs",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.3,82,11,0.92,0.4206,6.0474,26.7272,-29.4807,4.1649,1.5665,-0.3019,4.052,1.451,-130.1293,0.7305,-1.4074,50.0029,5.9971,7.1581,14.4,7.2,24,2668,140,NA,NA,NA,NA,NA,NA,FALSE,-31,3.2,-7.9,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
