"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717340,"2023-07-19",9,"2023-07-20T01:46:22.756Z","2023-07-20T01:46:32.554Z",TRUE,"pitch","bdb03708-f497-45e9-bb33-e3d6ea9cf534",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.48,1.71,NA,119.87,148.69,"ground_ball","medium","5",97.33,158.34,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Sean Murphy grounds out, third baseman Evan Longoria to first baseman Christian Walker.",0,5,3,72,"bottom",9,"2023-07-20T01:43:38.000Z","2023-07-20T01:46:32.554Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669221,"Sean Murphy","/api/v1/people/669221","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.9,2,0.92,0.3981,6.9002,27.7554,-21.0467,-8.3539,5.7896,-0.0752,3.3366,7.8028,-137.1306,-4.4278,-1.8597,50.0017,6.391,-16.0533,33.6,6,24,2183,221,79.8,-33,6,NA,NA,NA,TRUE,-20.8,9.8,13.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717340,"2023-07-19",8,"2023-07-20T01:45:55.402Z","2023-07-20T01:46:00.073Z",TRUE,"pitch","a1ee73f1-013a-4c12-bb62-0a10539ec414",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.48,1.71,NA,132.26,161.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Sean Murphy grounds out, third baseman Evan Longoria to first baseman Christian Walker.",0,5,3,72,"bottom",9,"2023-07-20T01:43:38.000Z","2023-07-20T01:46:32.554Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669221,"Sean Murphy","/api/v1/people/669221","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,80.2,4,0.9,0.4352,6.6503,21.0454,-31.561,0.915,0.383,-0.4003,2.877,3.641,-125.0138,-2.6639,-1.9842,50.0039,6.5019,1.4739,3.6,8.4,24,2162,40,NA,NA,NA,NA,NA,NA,FALSE,-36.2,0.4,-2.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717340,"2023-07-19",7,"2023-07-20T01:45:26.207Z","2023-07-20T01:45:29.687Z",TRUE,"pitch","eb44cc9a-c87b-4f7d-b4e8-6c0abc457339",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.48,1.71,NA,135.53,158.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Sean Murphy grounds out, third baseman Evan Longoria to first baseman Christian Walker.",0,5,3,72,"bottom",9,"2023-07-20T01:43:38.000Z","2023-07-20T01:46:32.554Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669221,"Sean Murphy","/api/v1/people/669221","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,87.4,1,0.92,0.3942,6.8024,31.2197,-20.6224,-9.8635,5.9132,-0.4861,2.9752,7.3483,-138.9454,-5.5212,-1.8839,50.0068,6.3591,-19.2844,39.6,6,24,2196,221,NA,NA,NA,NA,NA,NA,FALSE,-20.3,9.7,16.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717340,"2023-07-19",6,"2023-07-20T01:45:04.009Z","2023-07-20T01:45:08.111Z",TRUE,"pitch","fd0e21e1-af48-4e61-8a8d-0d4faa19f5af",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.3703,1.5667,NA,103.39,191.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Sean Murphy grounds out, third baseman Evan Longoria to first baseman Christian Walker.",0,5,3,72,"bottom",9,"2023-07-20T01:43:38.000Z","2023-07-20T01:46:32.554Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669221,"Sean Murphy","/api/v1/people/669221","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,86.7,9,0.92,0.3983,6.9171,31.4299,-20.5256,-9.8305,6.0842,0.3569,1.7541,9.4663,-137.6778,-8.3694,-1.8538,50.0021,6.23,-18.815,37.2,6,24,2219,223,NA,NA,NA,NA,NA,NA,FALSE,-21.4,9.4,15.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717340,"2023-07-19",5,"2023-07-20T01:44:41.274Z","2023-07-20T01:44:45.252Z",TRUE,"pitch","ffa50ff6-4fdc-4c20-8f41-6f7d3ddf290d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.3227,1.5411,NA,94.55,160.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Sean Murphy grounds out, third baseman Evan Longoria to first baseman Christian Walker.",0,5,3,72,"bottom",9,"2023-07-20T01:43:38.000Z","2023-07-20T01:46:32.554Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669221,"Sean Murphy","/api/v1/people/669221","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,86.9,3,0.92,0.3967,6.7856,30.8277,-19.9606,-10.2042,6.3301,0.589,2.9157,9.8569,-138.0674,-5.8284,-1.7021,50.0047,6.398,-19.6967,39.6,6,24,2231,216,NA,NA,NA,NA,NA,NA,FALSE,-20,10.3,16.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717340,"2023-07-19",3,"2023-07-20T01:44:00.451Z","2023-07-20T01:44:12.868Z",TRUE,"pitch","4e124214-e217-45cd-88bc-9042953219f2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.325,1.612,NA,110.35,232.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Sean Murphy grounds out, third baseman Evan Longoria to first baseman Christian Walker.",0,5,3,72,"bottom",9,"2023-07-20T01:43:38.000Z","2023-07-20T01:46:32.554Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669221,"Sean Murphy","/api/v1/people/669221","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,80.4,14,0.9,0.4371,7.1611,22.4324,-34.1413,0.6386,-1.2347,0.1744,0.2163,4.8138,-124.7697,-8.1222,-1.8539,50.0032,6.2856,1.0174,2.4,8.4,24,2166,41,NA,NA,NA,NA,NA,NA,FALSE,-40.6,-3.7,-2.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717340,"2023-07-19",1,"2023-07-20T01:43:40.343Z","2023-07-20T01:43:46.245Z",TRUE,"pitch","045846e2-580d-4017-88dc-f7ae511cf82e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.325,1.5667,NA,155.41,152.51,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Sean Murphy grounds out, third baseman Evan Longoria to first baseman Christian Walker.",0,5,3,72,"bottom",9,"2023-07-20T01:43:38.000Z","2023-07-20T01:46:32.554Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669221,"Sean Murphy","/api/v1/people/669221","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,79.9,11,0.9,0.4364,6.6881,21.2398,-35.8349,1.8184,-2.282,-1.0076,3.195,1.9819,-124.7262,-1.2431,-2.0441,50.0062,6.612,2.9119,4.8,9.6,24,2137,59,NA,NA,NA,NA,NA,NA,FALSE,-40.9,-4.2,-3.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717340,"2023-07-19",0,"2023-07-20T01:42:42.456Z","2023-07-20T01:43:40.343Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Sean Murphy grounds out, third baseman Evan Longoria to first baseman Christian Walker.",0,5,3,72,"bottom",9,"2023-07-20T01:43:38.000Z","2023-07-20T01:46:32.554Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669221,"Sean Murphy","/api/v1/people/669221","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717340,"2023-07-19",2,"2023-07-20T01:43:52.778Z","2023-07-20T01:44:00.451Z",FALSE,"action",NA,NA,"Matt Olson advances to 2nd on defensive indifference.","Defensive Indiff",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,621566,"/api/v1/people/621566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"045846e2-580d-4017-88dc-f7ae511cf82e","defensive_indiff",NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Sean Murphy grounds out, third baseman Evan Longoria to first baseman Christian Walker.",0,5,3,72,"bottom",9,"2023-07-20T01:43:38.000Z","2023-07-20T01:46:32.554Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669221,"Sean Murphy","/api/v1/people/669221","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717340,"2023-07-19",4,"2023-07-20T01:44:20.935Z","2023-07-20T01:44:41.274Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Kevin Ginkel. Ronald Acuna Jr. scores. Matt Olson to 3rd.","Wild Pitch",5,3,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,2,660670,"/api/v1/people/660670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4e124214-e217-45cd-88bc-9042953219f2","wild_pitch",NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Sean Murphy grounds out, third baseman Evan Longoria to first baseman Christian Walker.",0,5,3,72,"bottom",9,"2023-07-20T01:43:38.000Z","2023-07-20T01:46:32.554Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669221,"Sean Murphy","/api/v1/people/669221","R","Right",656464,"Kevin Ginkel","/api/v1/people/656464","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
