"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745590,"2024-04-20",2,"2024-04-21T01:08:10.740Z","2024-04-21T01:08:19.882Z",TRUE,"pitch","4a0e8f35-d093-426d-81d2-2f130b436f8b",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.27,1.52,NA,90.49,158.16,"ground_ball","medium","3",157.74,169.51,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Andrew Benintendi grounds out to first baseman Bryce Harper.",0,5,9,82,"top",9,"2024-04-21T01:08:08.351Z","2024-04-21T01:08:19.882Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,87.4,3,0.88,0.3921,6.7045,34.919,-13.5576,6.7327,9.441,0.6955,2.9858,-3.4573,-140.2816,-7.4915,1.0765,50.0014,6.5949,13.273,38.4,3.6,24,2186,158,87.8,-4,30,NA,NA,NA,TRUE,-14.2,15.6,-11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745590,"2024-04-20",0,"2024-04-21T01:05:32.345Z","2024-04-21T01:05:59.296Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Andrew Benintendi grounds out to first baseman Bryce Harper.",0,5,9,82,"top",9,"2024-04-21T01:08:08.351Z","2024-04-21T01:08:19.882Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745590,"2024-04-20",1,"2024-04-21T01:05:59.296Z","2024-04-21T01:08:10.740Z",FALSE,"action",NA,NA,"Pitching Change: José Alvarado replaces Ricardo Pinto.","Pitching Substitution",5,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,621237,"/api/v1/people/621237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"82","atBat","Groundout","field_out","Andrew Benintendi grounds out to first baseman Bryce Harper.",0,5,9,82,"top",9,"2024-04-21T01:08:08.351Z","2024-04-21T01:08:19.882Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745590,"2024-04-20",1,"2024-04-21T01:04:51.674Z","2024-04-21T01:04:56.678Z",TRUE,"pitch","fc473bd8-2bfc-4633-8a23-9a630df6bebb",1,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",1,0,2,NA,NA,3.31,1.53,NA,201.21,128.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Hit By Pitch","hit_by_pitch","Andrew Vaughn hit by pitch. Eloy Jiménez to 3rd. Gavin Sheets to 2nd.",0,5,9,81,"top",9,"2024-04-21T01:04:49.302Z","2024-04-21T01:04:56.678Z",TRUE,FALSE,FALSE,FALSE,11,1,0,2,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",620982,"Ricardo Pinto","/api/v1/people/620982","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,86,11,2,0.4014,5.9289,28.6947,-21.0299,-9.862,5.9058,-2.2091,4.0766,0.8583,-136.2361,-1.3155,-1.2452,50.0061,6.013,-18.6239,40.8,6,24,2093,220,NA,NA,NA,NA,NA,NA,FALSE,-20.5,10.7,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,683734,"Andrew Vaughn","/api/v1/people/683734",657757,"Gavin Sheets","/api/v1/people/657757",650391,"Eloy Jiménez","/api/v1/people/650391"
745590,"2024-04-20",0,"2024-04-21T01:03:57.170Z","2024-04-21T01:04:51.674Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"81","atBat","Hit By Pitch","hit_by_pitch","Andrew Vaughn hit by pitch. Eloy Jiménez to 3rd. Gavin Sheets to 2nd.",0,5,9,81,"top",9,"2024-04-21T01:04:49.302Z","2024-04-21T01:04:56.678Z",TRUE,FALSE,FALSE,FALSE,11,1,0,2,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",620982,"Ricardo Pinto","/api/v1/people/620982","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,683734,"Andrew Vaughn","/api/v1/people/683734",NA,NA,NA,NA,NA,NA
745590,"2024-04-20",0,"2024-04-21T01:03:17.973Z","2024-04-21T01:03:30.489Z",TRUE,"pitch","5b44e125-45a1-4873-8575-824a872b0797",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,2,NA,NA,3.41,1.65,NA,152.88,143.87,"line_drive","medium","8",99.54,91.7,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Single","single","Gavin Sheets singles on a line drive to center fielder Johan Rojas. Nicky Lopez scores. Eloy Jiménez to 2nd.",1,5,9,80,"top",9,"2024-04-21T01:03:16.261Z","2024-04-21T01:03:30.489Z",TRUE,TRUE,FALSE,FALSE,33,0,0,2,657757,"Gavin Sheets","/api/v1/people/657757","L","Left",620982,"Ricardo Pinto","/api/v1/people/620982","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Philadelphia Phillies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.5,11,2,0.3984,6.1299,30.1107,-22.3014,-12.8512,5.1574,-0.9412,3.5151,4.8799,-137.4118,-2.4465,-1.0692,50.0041,5.9302,-24.6063,45.6,7.2,24,2071,220,76,17,213,NA,NA,NA,FALSE,-21.6,9,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,657757,"Gavin Sheets","/api/v1/people/657757",650391,"Eloy Jiménez","/api/v1/people/650391",NA,NA,NA
745590,"2024-04-20",1,"2024-04-21T01:02:39.740Z","2024-04-21T01:02:51.258Z",TRUE,"pitch","2fbbbf9b-4916-40b2-87b9-0211df8af2ac",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,2,NA,NA,3.51,1.64,NA,113.62,167.26,"line_drive","medium","7",44,116.27,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Single","single","Eloy Jiménez singles on a line drive to left fielder Brandon Marsh. Korey Lee scores. Nicky Lopez to 3rd.",1,4,9,79,"top",9,"2024-04-21T01:02:37.451Z","2024-04-21T01:02:51.258Z",TRUE,TRUE,FALSE,FALSE,33,0,0,2,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",620982,"Ricardo Pinto","/api/v1/people/620982","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.4,73.8,5,2,0.4655,6.0872,26.1935,-32.5634,0.1677,-0.2822,0.0886,2.649,3.3438,-118.4314,-0.815,-1.3734,50.0014,6.0211,0.2333,1.2,9.6,24,2165,29,77.5,26,264,NA,NA,NA,FALSE,-42.2,-0.4,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650391,"Eloy Jiménez","/api/v1/people/650391",NA,NA,NA,670032,"Nicky Lopez","/api/v1/people/670032"
745590,"2024-04-20",0,"2024-04-21T01:01:36.542Z","2024-04-21T01:02:39.740Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"79","atBat","Single","single","Eloy Jiménez singles on a line drive to left fielder Brandon Marsh. Korey Lee scores. Nicky Lopez to 3rd.",1,4,9,79,"top",9,"2024-04-21T01:02:37.451Z","2024-04-21T01:02:51.258Z",TRUE,TRUE,FALSE,FALSE,33,0,0,2,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",620982,"Ricardo Pinto","/api/v1/people/620982","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650391,"Eloy Jiménez","/api/v1/people/650391",NA,NA,NA,NA,NA,NA
745590,"2024-04-20",6,"2024-04-21T01:01:15.320Z","2024-04-21T01:01:20.215Z",TRUE,"pitch","c5cec5c4-b2ab-4dd5-a07a-d82187d1169b",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,2.9543,1.3048,NA,188.23,153.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Nicky Lopez walks.",0,3,9,78,"top",9,"2024-04-21T00:59:35.367Z","2024-04-21T01:01:20.215Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",620982,"Ricardo Pinto","/api/v1/people/620982","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,85.5,11,2,0.4046,6.1586,27.2754,-20.2971,-11.1017,6.3911,-1.8687,3.1443,1.9765,-134.9683,-3.4467,-1.1638,50.0057,5.8542,-20.6413,44.4,6,24,2005,227,NA,NA,NA,NA,NA,NA,FALSE,-20.5,11.2,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670032,"Nicky Lopez","/api/v1/people/670032",NA,NA,NA,686676,"Korey Lee","/api/v1/people/686676"
745590,"2024-04-20",4,"2024-04-21T01:00:45.280Z","2024-04-21T01:00:50.082Z",TRUE,"pitch","0d1cad9f-1134-4c75-88d8-c639dc4ae006",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,2,NA,NA,2.9543,1.3294,NA,82.25,223.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Nicky Lopez walks.",0,3,9,78,"top",9,"2024-04-21T00:59:35.367Z","2024-04-21T01:01:20.215Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",620982,"Ricardo Pinto","/api/v1/people/620982","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Philadelphia Phillies",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.8,82.7,14,2,0.4244,6.6528,19.5996,-22.6545,-6.7684,5.6079,0.9115,0.5662,6.8288,-127.7404,-8.5787,-0.883,50.003,5.6721,-11.4901,24,6,24,1658,225,NA,NA,NA,NA,NA,NA,FALSE,-25.8,8.9,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670032,"Nicky Lopez","/api/v1/people/670032",NA,NA,NA,NA,NA,NA
