"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717922,"2023-06-03",4,"2023-06-03T02:14:27.397Z","2023-06-03T02:14:33.597Z",TRUE,"pitch","17ea43dc-dfb6-45d9-a198-1ed4ddf99c40",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.33,1.52,NA,115.63,167.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Julio Rodriguez strikes out swinging.",0,0,2,61,"top",9,"2023-06-03T02:12:59.095Z","2023-06-03T02:14:33.597Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.1,76.4,5,0.9,0.4556,6.2826,20.7905,-27.0828,-3.0643,3.4712,0.0358,2.641,-2.0823,-119.7268,-3.3594,1.3118,50.004,6.4584,-4.4965,9.6,7.2,24,2256,288,NA,NA,NA,NA,NA,NA,TRUE,-34.2,5.8,6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717922,"2023-06-03",2,"2023-06-03T02:13:53.018Z","2023-06-03T02:13:57.155Z",TRUE,"pitch","c3225580-a01e-4a9b-976b-99defbedde95",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.33,1.52,NA,153.82,200.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Julio Rodriguez strikes out swinging.",0,0,2,61,"top",9,"2023-06-03T02:12:59.095Z","2023-06-03T02:14:33.597Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,77.1,13,0.9,0.4535,6.3224,20.6501,-27.1122,-3.591,3.4198,-0.966,1.4187,-3.862,-120.2186,-6.0256,1.1208,50.0053,6.3275,-5.3207,12,8.4,24,2366,320,NA,NA,NA,NA,NA,NA,FALSE,-34.6,5.2,7.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717922,"2023-06-03",1,"2023-06-03T02:13:27.805Z","2023-06-03T02:13:34.256Z",TRUE,"pitch","a8db3273-ca4a-4c15-be21-510401604fce",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.33,1.52,NA,131.51,217.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Julio Rodriguez strikes out swinging.",0,0,2,61,"top",9,"2023-06-03T02:12:59.095Z","2023-06-03T02:14:33.597Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.4,75.1,13,0.91,0.4633,6.2079,23.787,-31.5345,-3.675,0.4512,-0.3807,0.784,-3.1813,-118.4709,-6.0818,1.4595,50.0017,6.2856,-5.1947,9.6,9.6,24,2237,319,NA,NA,NA,NA,NA,NA,FALSE,-41.9,-0.5,7.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717922,"2023-06-03",0,"2023-06-03T02:13:12.399Z","2023-06-03T02:13:15.863Z",TRUE,"pitch","378d2ed6-d8ef-445e-803b-1156901f81f3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3818,1.559,NA,141.65,179.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Julio Rodriguez strikes out swinging.",0,0,2,61,"top",9,"2023-06-03T02:12:59.095Z","2023-06-03T02:14:33.597Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.8,4,0.86,0.4062,6.3901,30.8988,-15.7164,7.2212,8.9499,-0.6467,2.193,-6.7766,-135.124,-8.1577,0.9619,50.0053,6.3671,13.2845,33.6,4.8,24,2313,149,NA,NA,NA,NA,NA,NA,FALSE,-17.3,14.5,-11.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717922,"2023-06-03",3,"2023-06-03T02:14:08.305Z","2023-06-03T02:14:27.397Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,677594,"/api/v1/people/677594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Julio Rodriguez strikes out swinging.",0,0,2,61,"top",9,"2023-06-03T02:12:59.095Z","2023-06-03T02:14:33.597Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717922,"2023-06-03",1,"2023-06-03T02:12:35.727Z","2023-06-03T02:12:49.353Z",TRUE,"pitch","db1b6c21-a1ec-4e3e-b6d9-b9554b9decee",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.18,1.43,NA,114.04,179.14,"popup","medium","6",115.33,166.7,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Pop Out","field_out","Ty France pops out to shortstop Corey Seager.",0,0,2,60,"top",9,"2023-06-03T02:12:06.121Z","2023-06-03T02:12:49.353Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,664034,"Ty France","/api/v1/people/664034","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.6,73.5,5,0.91,0.472,6.337,21.4057,-25.4395,-4.0686,4.9401,0.0777,2.209,-2.2209,-115.9741,-3.9613,1.576,50.0042,6.3617,-5.5506,13.2,8.4,24,2190,302,92.6,71,100,NA,NA,NA,TRUE,-34.8,8.3,7.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717922,"2023-06-03",0,"2023-06-03T02:12:19.915Z","2023-06-03T02:12:24.510Z",TRUE,"pitch","0160a368-afe4-401f-a20b-5f5298767f53",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3262,1.4753,NA,57.96,152.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Pop Out","field_out","Ty France pops out to shortstop Corey Seager.",0,0,2,60,"top",9,"2023-06-03T02:12:06.121Z","2023-06-03T02:12:49.353Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,664034,"Ty France","/api/v1/people/664034","R","Right",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.1,74.3,12,0.89,0.4677,6.2516,20.2921,-33.9729,-4.4316,-1.2873,1.5489,3.1813,0.9075,-116.7551,-0.3193,1.7331,50.0054,6.4947,-6.1695,9.6,9.6,24,2222,310,NA,NA,NA,NA,NA,NA,FALSE,-44.4,-2.2,7.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717922,"2023-06-03",1,"2023-06-03T02:11:42.732Z","2023-06-03T02:11:52.255Z",TRUE,"pitch","3c0a6d0f-89e4-4b42-9c2b-54d431b2a6c7",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.39,1.59,NA,70.52,175.17,"ground_ball","medium","6",115.3,150.66,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","J.P. Crawford grounds out, shortstop Corey Seager to first baseman Nathaniel Lowe.",0,0,2,59,"top",9,"2023-06-03T02:11:40.450Z","2023-06-03T02:11:52.255Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.3,73.8,14,0.9,0.472,6.003,19.55,-30.6165,-4.1379,1.1407,1.2194,2.3561,0.0589,-115.6058,-2.7311,1.7323,50.0048,6.4629,-5.6566,10.8,9.6,24,2217,292,52.8,15,92,NA,NA,NA,TRUE,-41.3,1.7,7.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717922,"2023-06-03",0,"2023-06-03T02:11:15.191Z","2023-06-03T02:11:42.732Z",FALSE,"action",NA,NA,"Pitching Change: Will Smith replaces Grant Anderson.","Pitching Substitution",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,519293,"/api/v1/people/519293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"59","atBat","Groundout","field_out","J.P. Crawford grounds out, shortstop Corey Seager to first baseman Nathaniel Lowe.",0,0,2,59,"top",9,"2023-06-03T02:11:40.450Z","2023-06-03T02:11:52.255Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",519293,"Will Smith","/api/v1/people/519293","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717922,"2023-06-03",4,"2023-06-03T02:08:34.571Z","2023-06-03T02:08:41.805Z",TRUE,"pitch","fba1d60e-602c-42ea-b486-8337ac574e0b",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.46,1.71,NA,109.38,155.79,"ground_ball","medium","4",126.24,125.59,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Adolis Garcia grounds out, second baseman Jose Caballero to first baseman Ty France.",0,0,2,58,"bottom",8,"2023-06-03T02:06:55.272Z","2023-06-03T02:08:41.805Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,666969,"Adolis García","/api/v1/people/666969","R","Right",642100,"Gabe Speier","/api/v1/people/642100","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87.7,2,0.9,0.3911,5.8259,33.3609,-14.3299,4.3337,8.9962,0.1999,3.0738,-4.9811,-140.3211,-3.625,1.4396,50.0003,5.3232,8.5942,26.4,3.6,24,2253,132,106.6,-2,42,NA,NA,NA,TRUE,-13.8,15.7,-6.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
