"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717266,"2023-07-25",3,"2023-07-26T02:21:22.806Z","2023-07-26T02:21:27.424Z",TRUE,"pitch","7561c87d-4dbb-46c7-95e6-495af0c76af5",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.28,1.56,NA,45.83,193.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","DJ LeMahieu strikes out swinging.",0,9,3,83,"bottom",9,"2023-07-26T02:20:10.400Z","2023-07-26T02:21:27.424Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.8,74.7,14,0.87,0.4631,6.9222,24.9419,-26.3432,5.3856,4.1301,1.8672,1.6779,9.2238,-118.7384,-2.3403,-2.7837,50.0056,5.0986,7.6107,19.2,8.4,24,2711,59,NA,NA,NA,NA,NA,NA,TRUE,-34.3,7.1,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717266,"2023-07-25",2,"2023-07-26T02:20:56.652Z","2023-07-26T02:21:00.721Z",TRUE,"pitch","971000b2-f537-45f4-9b23-7173b0160fd7",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.28,1.56,NA,134.06,190.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","DJ LeMahieu strikes out swinging.",0,9,3,83,"bottom",9,"2023-07-26T02:20:10.400Z","2023-07-26T02:21:27.424Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","New York Mets",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.1,79.6,7,2,0.4337,6.9809,26.7673,-30.4063,-9.0915,1.0943,-0.4475,1.7916,8.6928,-126.4869,-2.4675,-2.7541,50.0021,5.2276,-14.672,22.8,8.4,24,1736,243,NA,NA,NA,NA,NA,NA,FALSE,-34.7,1.7,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717266,"2023-07-25",0,"2023-07-26T02:20:33.234Z","2023-07-26T02:20:39.354Z",TRUE,"pitch","81d4e5ff-8cb3-4e69-a077-588ad499ecc5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2635,1.5617,NA,152.59,164.52,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","DJ LeMahieu strikes out swinging.",0,9,3,83,"bottom",9,"2023-07-26T02:20:10.400Z","2023-07-26T02:21:27.424Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,84.1,11,2,0.4098,6.9476,29.0198,-29.9336,-11.2854,1.2383,-0.9337,2.7503,8.9487,-133.6795,-0.9243,-2.8596,50.0024,5.2508,-20.4094,31.2,8.4,24,2258,230,NA,NA,NA,NA,NA,NA,FALSE,-30.1,2.3,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717266,"2023-07-25",1,"2023-07-26T02:20:40.696Z","2023-07-26T02:20:56.652Z",FALSE,"action",NA,NA,"Giancarlo Stanton advances to 2nd on defensive indifference.","Defensive Indiff",9,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,2,519317,"/api/v1/people/519317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81d4e5ff-8cb3-4e69-a077-588ad499ecc5","defensive_indiff",NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","DJ LeMahieu strikes out swinging.",0,9,3,83,"bottom",9,"2023-07-26T02:20:10.400Z","2023-07-26T02:21:27.424Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717266,"2023-07-25",6,"2023-07-26T02:19:58.104Z","2023-07-26T02:20:07.107Z",TRUE,"pitch","60d35446-7254-473b-be95-467c86893b99",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.69,1.77,NA,144.07,158.74,"fly_ball","medium","7",73.86,86.53,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Flyout","field_out","Anthony Rizzo flies out to left fielder Mark Canha.",0,9,3,82,"bottom",9,"2023-07-26T02:17:09.466Z","2023-07-26T02:20:07.107Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","New York Mets","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,83,4,2,0.4137,6.9638,29.9585,-28.5491,-11.1921,2.0469,-0.7101,2.9646,8.7398,-132.7051,-0.5273,-2.6016,50.006,5.2564,-19.8484,32.4,7.2,24,2174,228,86.9,32,309,NA,NA,NA,TRUE,-29.3,3.8,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,519317,"Giancarlo Stanton","/api/v1/people/519317"
717266,"2023-07-25",5,"2023-07-26T02:19:29.636Z","2023-07-26T02:19:34.051Z",TRUE,"pitch","225a0e70-b09f-4f85-97aa-574f5ab03ef1",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.69,1.77,NA,65.55,198.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Flyout","field_out","Anthony Rizzo flies out to left fielder Mark Canha.",0,9,3,82,"bottom",9,"2023-07-26T02:17:09.466Z","2023-07-26T02:20:07.107Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,81.7,14,0.9,0.4253,6.8422,25.6175,-25.966,0.8616,3.6939,1.3498,1.4748,9.84,-128.5756,-4.5053,-2.6324,50.0054,5.2548,1.4465,7.2,6,24,2664,164,NA,NA,NA,NA,NA,NA,FALSE,-29,5.9,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717266,"2023-07-25",4,"2023-07-26T02:19:04.541Z","2023-07-26T02:19:08.928Z",TRUE,"pitch","59bc6b8c-4002-476f-b91f-c382c7f2d3b0",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.7108,1.771,NA,165.31,185.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Flyout","field_out","Anthony Rizzo flies out to left fielder Mark Canha.",0,9,3,82,"bottom",9,"2023-07-26T02:17:09.466Z","2023-07-26T02:20:07.107Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.2,13,2,0.3992,6.8435,31.7322,-19.066,-5.7571,6.8825,-1.2674,1.9684,5.761,-137.4343,-5.5985,-2.6473,50.0032,5.3356,-10.9645,25.2,4.8,24,2292,232,NA,NA,NA,NA,NA,NA,FALSE,-19.3,11.4,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717266,"2023-07-25",3,"2023-07-26T02:18:38.189Z","2023-07-26T02:18:42.790Z",TRUE,"pitch","2c72235d-d665-45fe-953f-e9b31ec6d582",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.69,1.77,NA,172.53,175.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Flyout","field_out","Anthony Rizzo flies out to left fielder Mark Canha.",0,9,3,82,"bottom",9,"2023-07-26T02:17:09.466Z","2023-07-26T02:20:07.107Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","New York Mets","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.7,81.3,13,2,0.4247,6.8645,26.9122,-35.2011,-9.0388,-1.8,-1.4567,2.3511,6.4688,-128.9787,-0.5482,-2.8234,50.0004,5.2817,-15.2214,21.6,9.6,24,1654,250,NA,NA,NA,NA,NA,NA,FALSE,-37.9,-3.1,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717266,"2023-07-25",2,"2023-07-26T02:18:16.433Z","2023-07-26T02:18:21.520Z",TRUE,"pitch","703cffd1-93cf-4486-898e-9dc1273db8aa",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.69,1.77,NA,75.62,169.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Flyout","field_out","Anthony Rizzo flies out to left fielder Mark Canha.",0,9,3,82,"bottom",9,"2023-07-26T02:17:09.466Z","2023-07-26T02:20:07.107Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.7,80.2,14,0.89,0.4332,6.89,23.9746,-28.3906,3.2912,2.3335,1.0855,2.5582,8.4099,-126.113,-1.1072,-2.7108,50.003,5.2783,5.338,13.2,7.2,24,2632,147,NA,NA,NA,NA,NA,NA,FALSE,-32,4.2,-7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717266,"2023-07-25",1,"2023-07-26T02:17:53.120Z","2023-07-26T02:17:56.957Z",TRUE,"pitch","6f6d515c-bc5d-466f-9faf-bccefcecfecf",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.7901,1.771,NA,135.69,189.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Flyout","field_out","Anthony Rizzo flies out to left fielder Mark Canha.",0,9,3,82,"bottom",9,"2023-07-26T02:17:09.466Z","2023-07-26T02:20:07.107Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,85.7,7,2,0.4038,6.7506,27.7937,-25.2074,-10.6348,3.7317,-0.4902,1.8354,9.6762,-135.3046,-4.1648,-2.7203,50.0007,5.1477,-19.8396,34.8,7.2,24,2314,229,NA,NA,NA,NA,NA,NA,FALSE,-25.4,6.1,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717266,"2023-07-25",0,"2023-07-26T02:17:33.062Z","2023-07-26T02:17:37.103Z",TRUE,"pitch","2324b5bc-7e45-41cc-8b0e-ae64c7b605fe",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.7636,1.771,NA,58.85,198.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Flyout","field_out","Anthony Rizzo flies out to left fielder Mark Canha.",0,9,3,82,"bottom",9,"2023-07-26T02:17:09.466Z","2023-07-26T02:20:07.107Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.7,81.9,14,0.9,0.427,6.9054,22.2437,-23.5316,1.8315,5.1651,1.5256,1.4874,10.2452,-127.5028,-4.6371,-2.7561,50.003,5.1498,3.0623,10.8,6,24,2671,162,NA,NA,NA,NA,NA,NA,FALSE,-26.5,8.6,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717266,"2023-07-25",5,"2023-07-26T02:17:01.396Z","2023-07-26T02:17:07.784Z",TRUE,"pitch","6a391023-16c2-46ed-b08a-f14b3a846236",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.5523,1.7,NA,32.15,196.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Walk","walk","Giancarlo Stanton walks.",0,9,3,81,"bottom",9,"2023-07-26T02:14:54.290Z","2023-07-26T02:17:07.784Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","New York Mets","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.6,73.7,14,0.91,0.4734,6.8777,21.5614,-29.4573,7.1946,1.9998,2.2261,1.5532,9.1993,-115.6864,-1.9282,-2.7361,50.0007,5.2209,9.7486,20.4,9.6,24,2693,63,NA,NA,NA,NA,NA,NA,FALSE,-39.8,3.5,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,519317,"Giancarlo Stanton","/api/v1/people/519317"
717266,"2023-07-25",4,"2023-07-26T02:16:39.379Z","2023-07-26T02:16:43.622Z",TRUE,"pitch","89e60b2b-7bff-43e0-82e1-9be6f3a67173",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.6051,1.6737,NA,80.55,235.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Walk","walk","Giancarlo Stanton walks.",0,9,3,81,"bottom",9,"2023-07-26T02:14:54.290Z","2023-07-26T02:17:07.784Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","New York Mets","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86,79.7,14,2,0.438,6.9891,23.6366,-31.9593,-7.6518,0.1351,0.9564,0.1369,11.4484,-124.7607,-5.8482,-2.6847,50.0043,5.1259,-12.1403,16.8,8.4,24,1573,251,NA,NA,NA,NA,NA,NA,FALSE,-37.9,-0.8,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717266,"2023-07-25",3,"2023-07-26T02:16:16.233Z","2023-07-26T02:16:19.548Z",TRUE,"pitch","a7d7b531-783f-42fe-9005-6c1ac204f7ac",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.69,1.81,NA,119.39,169.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Walk","walk","Giancarlo Stanton walks.",0,9,3,81,"bottom",9,"2023-07-26T02:14:54.290Z","2023-07-26T02:17:07.784Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.9,83.2,5,2,0.4148,6.9048,27.5593,-29.8965,-10.7075,1.292,-0.0626,2.571,10.6348,-131.9535,-1.2571,-2.7502,50.0046,5.2522,-18.9211,28.8,8.4,24,2239,237,NA,NA,NA,NA,NA,NA,FALSE,-31,2.3,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717266,"2023-07-25",2,"2023-07-26T02:15:58.742Z","2023-07-26T02:16:02.677Z",TRUE,"pitch","667ad05e-f3b5-4b3f-9529-79b4aa70cea4",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.6844,1.811,NA,115.34,143.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Walk","walk","Giancarlo Stanton walks.",0,9,3,81,"bottom",9,"2023-07-26T02:14:54.290Z","2023-07-26T02:17:07.784Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.5,82.9,2,2,0.4162,6.7025,26.6946,-28.8863,-10.6814,1.8731,0.0437,3.5411,11.0189,-131.3713,0.7686,-2.8086,50.0026,5.3847,-18.7515,30,7.2,24,2224,230,NA,NA,NA,NA,NA,NA,FALSE,-29.6,3.8,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717266,"2023-07-25",1,"2023-07-26T02:15:42.658Z","2023-07-26T02:15:46.474Z",TRUE,"pitch","369f4b0a-986f-496b-8010-f64ce086d416",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.6844,1.811,NA,119.85,133.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Walk","walk","Giancarlo Stanton walks.",0,9,3,81,"bottom",9,"2023-07-26T02:14:54.290Z","2023-07-26T02:17:07.784Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.1,82.2,11,2,0.4188,6.8732,27.619,-28.4533,-9.8506,2.1513,-0.0748,3.9059,10.0604,-130.7859,1.7574,-2.6918,50.006,5.3594,-17.0662,27.6,7.2,24,2146,231,NA,NA,NA,NA,NA,NA,FALSE,-29.3,4.6,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717266,"2023-07-25",0,"2023-07-26T02:15:28.668Z","2023-07-26T02:15:32.754Z",TRUE,"pitch","ac73a25b-019b-44df-b552-cb7f20f0a055",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6843,1.7527,NA,91.05,202.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Walk","walk","Giancarlo Stanton walks.",0,9,3,81,"bottom",9,"2023-07-26T02:14:54.290Z","2023-07-26T02:17:07.784Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.2,83.9,14,2,0.4134,6.9007,27.0653,-28.4521,-10.5324,2.0892,0.6809,1.3344,12.2285,-132.2761,-4.7576,-2.6241,50.0014,5.2316,-18.7448,28.8,7.2,24,2248,230,NA,NA,NA,NA,NA,NA,FALSE,-30.1,2.9,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
