"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745821,"2024-05-14",1,"2024-05-14T19:10:22.788Z","2024-05-14T19:12:01.638Z",FALSE,"action",NA,NA,"Pitching Change: Jorge López replaces Jake Diekman.","Pitching Substitution",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,605347,"/api/v1/people/605347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"49","atBat","Forceout","force_out","Alec Bohm grounds into a force out, third baseman Brett Baty to second baseman Joey Wendle. Bryson Stott out at 2nd.",0,2,0,49,"top",7,"2024-05-14T19:11:59.359Z","2024-05-14T19:12:52.496Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,664761,"Alec Bohm","/api/v1/people/664761","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745821,"2024-05-14",7,"2024-05-14T19:09:17.334Z","2024-05-14T19:09:20.613Z",TRUE,"pitch","91f2a4ed-250d-4bd9-9aaa-cef03431cbf8",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.2273,1.5111,NA,153.45,202.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Walk","walk","Bryson Stott walks. Nick Castellanos to 2nd.",0,2,0,48,"top",7,"2024-05-14T19:05:22.250Z","2024-05-14T19:09:20.613Z",TRUE,FALSE,FALSE,TRUE,0,4,1,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,86,13,0.94,0.3994,6.4328,34.124,-16.7093,12.3566,8.141,-0.9564,1.3286,-16.7194,-137.7836,-7.5357,3.6198,50.0001,5.2539,23.4643,46.8,6,24,2455,122,NA,NA,NA,NA,NA,NA,FALSE,-17.9,12.8,-18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,681082,"Bryson Stott","/api/v1/people/681082",592206,"Nick Castellanos","/api/v1/people/592206",NA,NA,NA
745821,"2024-05-14",6,"2024-05-14T19:09:01.341Z","2024-05-14T19:09:05.586Z",TRUE,"pitch","e42a9fdc-200a-4634-99ad-cc6278dc340d",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.1211,1.5302,NA,111.83,184.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Walk","walk","Bryson Stott walks. Nick Castellanos to 2nd.",0,2,0,48,"top",7,"2024-05-14T19:05:22.250Z","2024-05-14T19:09:20.613Z",TRUE,FALSE,FALSE,TRUE,0,4,1,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,85.7,5,0.93,0.4004,6.3927,33.2806,-17.7545,11.7414,7.6287,0.1357,2.0263,-13.7621,-137.3244,-5.9105,3.7108,50.0054,5.4339,22.2021,44.4,6,24,2379,119,NA,NA,NA,NA,NA,NA,FALSE,-18.5,12.5,-18,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745821,"2024-05-14",5,"2024-05-14T19:08:42.633Z","2024-05-14T19:08:47.082Z",TRUE,"pitch","44d40cbc-a0ee-4e13-9492-e3b6cde06945",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.1193,1.528,NA,178.5,195.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Walk","walk","Bryson Stott walks. Nick Castellanos to 2nd.",0,2,0,48,"top",7,"2024-05-14T19:05:22.250Z","2024-05-14T19:09:20.613Z",TRUE,FALSE,FALSE,TRUE,0,4,1,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,86.5,13,0.94,0.398,6.4087,33.3012,-15.1391,10.7487,8.9012,-1.6134,1.5945,-17.4802,-138.0814,-7.6232,3.4287,50.004,5.4278,20.5742,44.4,4.8,24,2408,117,NA,NA,NA,NA,NA,NA,FALSE,-16.3,14.3,-15.5,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745821,"2024-05-14",3,"2024-05-14T19:07:51.246Z","2024-05-14T19:07:54.717Z",TRUE,"pitch","d2df5e5b-283f-4299-8222-c9fd940f384c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2108,1.5043,NA,186.75,186.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Walk","walk","Bryson Stott walks. Nick Castellanos to 2nd.",0,2,0,48,"top",7,"2024-05-14T19:05:22.250Z","2024-05-14T19:09:20.613Z",TRUE,FALSE,FALSE,TRUE,0,4,1,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,85.7,13,0.93,0.4012,6.5373,33.7028,-19.4673,12.0689,6.7519,-1.8298,1.9354,-18.2846,-137.1389,-5.7611,3.3929,50.0051,5.4154,22.72,40.8,6,24,2321,115,NA,NA,NA,NA,NA,NA,FALSE,-20.3,10.8,-17.5,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745821,"2024-05-14",0,"2024-05-14T19:05:56.255Z","2024-05-14T19:05:59.991Z",TRUE,"pitch","3959cc49-a62d-43d4-bfb4-90244bd061a4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2529,1.5597,NA,145.4,202.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Walk","walk","Bryson Stott walks. Nick Castellanos to 2nd.",0,2,0,48,"top",7,"2024-05-14T19:05:22.250Z","2024-05-14T19:09:20.613Z",TRUE,FALSE,FALSE,TRUE,0,4,1,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.3,75.7,13,0.91,0.4566,6.2055,28.0343,-31.1055,-7.2746,0.7339,-0.745,1.347,-8.8256,-120.9071,-2.9324,3.9258,50.0011,5.3626,-10.5488,21.6,9.6,24,3003,305,NA,NA,NA,NA,NA,NA,FALSE,-39.5,0.7,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745821,"2024-05-14",1,"2024-05-14T19:06:15.187Z","2024-05-14T19:06:18.660Z",FALSE,"pickoff","2f57f31c-950f-411b-90a7-cfb4f20964ee",NA,"Pickoff Attempt 2B",NA,NA,NA,NA,FALSE,"2",NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Walk","walk","Bryson Stott walks. Nick Castellanos to 2nd.",0,2,0,48,"top",7,"2024-05-14T19:05:22.250Z","2024-05-14T19:09:20.613Z",TRUE,FALSE,FALSE,TRUE,0,4,1,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745821,"2024-05-14",2,"2024-05-14T19:06:18.686Z","2024-05-14T19:07:51.246Z",FALSE,"action",NA,NA,"Mets challenged (tag play), call on the field was overturned: pitcher Jake Diekman picks off Kyle Schwarber at on throw to shortstop Francisco Lindor.","Pickoff 2B",2,0,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1,0,2,656941,"/api/v1/people/656941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2f57f31c-950f-411b-90a7-cfb4f20964ee","pickoff_2b",NA,NA,NA,NA,NA,NA,"48","atBat","Walk","walk","Bryson Stott walks. Nick Castellanos to 2nd.",0,2,0,48,"top",7,"2024-05-14T19:05:22.250Z","2024-05-14T19:09:20.613Z",TRUE,FALSE,FALSE,TRUE,0,4,1,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,1,NA,TRUE,TRUE,FALSE,"MA",121,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745821,"2024-05-14",4,"2024-05-14T19:08:06.287Z","2024-05-14T19:08:42.633Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"48","atBat","Walk","walk","Bryson Stott walks. Nick Castellanos to 2nd.",0,2,0,48,"top",7,"2024-05-14T19:05:22.250Z","2024-05-14T19:09:20.613Z",TRUE,FALSE,FALSE,TRUE,0,4,1,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745821,"2024-05-14",3,"2024-05-14T19:05:18.130Z","2024-05-14T19:05:22.660Z",TRUE,"pitch","566657e9-23d4-42ea-8fbe-abe32aa64385",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,1,NA,NA,3.6953,1.8449,NA,162.07,199.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Walk","walk","Nick Castellanos walks. Kyle Schwarber to 2nd.",0,2,0,47,"top",7,"2024-05-14T19:03:32.992Z","2024-05-14T19:05:22.660Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,86.7,13,0.93,0.3975,6.4228,32.7082,-17.9185,11.5413,7.4276,-1.1824,1.439,-16.9612,-138.138,-7.2767,3.557,50.0039,5.3263,22.1561,43.2,6,24,2343,119,NA,NA,NA,NA,NA,NA,FALSE,-18.7,11.8,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,592206,"Nick Castellanos","/api/v1/people/592206",656941,"Kyle Schwarber","/api/v1/people/656941",NA,NA,NA
745821,"2024-05-14",2,"2024-05-14T19:04:46.147Z","2024-05-14T19:04:50.720Z",TRUE,"pitch","25dd73b4-4455-4507-8448-dad7d79b5baa",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.5154,1.759,NA,169.65,190.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Walk","walk","Nick Castellanos walks. Kyle Schwarber to 2nd.",0,2,0,47,"top",7,"2024-05-14T19:03:32.992Z","2024-05-14T19:05:22.660Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.3,80,13,0.9,0.4338,6.4905,25.4653,-28.407,9.2846,2.3356,-1.3814,1.7966,-15.2063,-126.2317,-3.3086,3.512,50.0062,5.409,15.002,22.8,8.4,24,1674,108,NA,NA,NA,NA,NA,NA,FALSE,-32.6,3.6,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745821,"2024-05-14",1,"2024-05-14T19:04:20.924Z","2024-05-14T19:04:25.721Z",TRUE,"pitch","f575f205-d903-4529-8634-5144e615f6cf",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,1,NA,NA,3.6707,1.7265,NA,128.07,233.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Walk","walk","Nick Castellanos walks. Kyle Schwarber to 2nd.",0,2,0,47,"top",7,"2024-05-14T19:03:32.992Z","2024-05-14T19:05:22.660Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87,13,0.93,0.3968,6.577,32.9965,-17.8665,12.0249,7.4234,-0.2903,0.2135,-15.0003,-138.4333,-10.5141,3.6547,50.002,5.2757,23.1702,44.4,6,24,2323,118,NA,NA,NA,NA,NA,NA,FALSE,-19.4,11,-18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745821,"2024-05-14",0,"2024-05-14T19:03:57.314Z","2024-05-14T19:04:01.439Z",TRUE,"pitch","651c0eed-ede7-4fd4-bfcc-bd4309548a09",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,1,NA,NA,3.7475,1.77,NA,142.58,228.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Walk","walk","Nick Castellanos walks. Kyle Schwarber to 2nd.",0,2,0,47,"top",7,"2024-05-14T19:03:32.992Z","2024-05-14T19:05:22.660Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.9,80.6,13,0.93,0.4311,6.447,25.9937,-26.914,11.0834,3.2169,-0.671,0.3873,-14.3263,-127.052,-6.9453,3.6004,50.0032,5.2949,18.1238,28.8,8.4,24,1875,107,NA,NA,NA,NA,NA,NA,FALSE,-31.6,4.3,-16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745821,"2024-05-14",5,"2024-05-14T19:03:26.556Z","2024-05-14T19:03:30.673Z",TRUE,"pitch","d28c8ad7-3725-4f78-be69-9f9095173fc0",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.196,1.584,NA,173.31,208.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Kyle Schwarber walks.",0,2,0,46,"top",7,"2024-05-14T19:01:31.625Z","2024-05-14T19:03:30.673Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.9,13,0.93,0.3948,6.5418,29.7023,-15.6621,8.4496,8.4608,-1.4773,1.1213,-16.6003,-138.513,-8.5645,3.4841,50.0009,5.2912,16.4877,37.2,4.8,24,2280,123,NA,NA,NA,NA,NA,NA,FALSE,-16.6,13.6,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656941,"Kyle Schwarber","/api/v1/people/656941",NA,NA,NA,NA,NA,NA
745821,"2024-05-14",4,"2024-05-14T19:03:10.495Z","2024-05-14T19:03:14.247Z",TRUE,"pitch","fcd55ca3-b7ab-444b-8f76-a8c99eb7741e",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.084,1.472,NA,165.17,215.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Kyle Schwarber walks.",0,2,0,46,"top",7,"2024-05-14T19:01:31.625Z","2024-05-14T19:03:30.673Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84,77.4,13,0.9,0.4506,6.4287,25.4296,-32.3669,-6.5137,-0.1246,-1.2637,0.8784,-10.5272,-121.8729,-3.8805,3.9696,50.0058,5.3068,-9.7347,19.2,9.6,24,2919,306,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-1,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745821,"2024-05-14",3,"2024-05-14T19:02:54.692Z","2024-05-14T19:02:59.460Z",TRUE,"pitch","d3153adf-a9c3-4bf0-bc8a-64f5338bcccd",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.2,1.4929,NA,145.4,175.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Kyle Schwarber walks.",0,2,0,46,"top",7,"2024-05-14T19:01:31.625Z","2024-05-14T19:03:30.673Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.1,76.4,4,0.9,0.4545,6.4432,24.2663,-32.1391,-5.4668,0.0295,-0.745,2.3537,-9.5014,-120.6708,-0.5699,3.9596,50.006,5.4331,-8.0355,16.8,9.6,24,2831,298,NA,NA,NA,NA,NA,NA,FALSE,-39.7,0.2,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745821,"2024-05-14",2,"2024-05-14T19:02:31.176Z","2024-05-14T19:02:35.600Z",TRUE,"pitch","d9ce28b8-4521-48b3-b383-8c35c031c8df",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.39,1.61,NA,78.24,163.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Kyle Schwarber walks.",0,2,0,46,"top",7,"2024-05-14T19:01:31.625Z","2024-05-14T19:03:30.673Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86,12,0.93,0.3988,6.4295,32.7499,-17.7825,10.2357,7.5452,1.017,2.7949,-10.7416,-137.7447,-4.2944,3.6514,50.0015,5.589,19.5201,42,6,24,2377,117,NA,NA,NA,NA,NA,NA,FALSE,-17.9,12.8,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
