"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717645,"2023-06-24",1,"2023-06-24T02:37:53.297Z","2023-06-24T02:38:00.750Z",TRUE,"pitch","0d674916-aa53-4d4c-bd0b-646332613219",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.22,1.51,NA,130.54,149.12,"ground_ball","medium","4",150.75,159.54,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Yasmani Grandal grounds out, second baseman Christian Arroyo to first baseman Justin Turner.",0,3,1,69,"bottom",9,"2023-06-24T02:37:27.180Z","2023-06-24T02:38:00.750Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,518735,"Yasmani Grandal","/api/v1/people/518735","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,87.1,1,0.89,0.3961,7.0161,29.3807,-15.6331,-8.1466,8.5308,-0.3553,3.3206,7.7927,-138.0301,-5.117,-2.1503,50.0003,6.2433,-15.7911,40.8,4.8,24,2401,200,76.8,-23,9,NA,NA,NA,TRUE,-15.7,14.6,13.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717645,"2023-06-24",0,"2023-06-24T02:37:35.027Z","2023-06-24T02:37:38.027Z",TRUE,"pitch","dcac4346-7c9b-4d44-b6f0-809a478b50ad",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,2.9432,1.297,NA,102.11,174.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Yasmani Grandal grounds out, second baseman Christian Arroyo to first baseman Justin Turner.",0,3,1,69,"bottom",9,"2023-06-24T02:37:27.180Z","2023-06-24T02:38:00.750Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,518735,"Yasmani Grandal","/api/v1/people/518735","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.9,87,6,0.91,0.3972,6.7876,30.2856,-13.191,1.0422,9.8538,0.3906,2.3751,7.6213,-137.8407,-7.4667,-2.5442,50.0053,6.0076,2.0071,13.2,3.6,24,2665,182,NA,NA,NA,NA,NA,NA,FALSE,-14,16.4,-3.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717645,"2023-06-24",3,"2023-06-24T02:36:55.266Z","2023-06-24T02:37:02.552Z",TRUE,"pitch","19db9946-e99d-4e42-a2e5-09be1a552ee4",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.15,1.44,NA,94.3,165.86,"ground_ball","medium","4",131.08,139.97,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Elvis Andrus grounds out, second baseman Christian Arroyo to first baseman Justin Turner.",0,3,1,68,"bottom",9,"2023-06-24T02:35:46.737Z","2023-06-24T02:37:02.552Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,78.6,3,0.9,0.4432,6.8227,22.5768,-35.4296,2.5228,-2.1038,0.5954,2.7006,5.587,-123.191,-1.6418,-2.0221,50.0012,6.3478,3.9081,7.2,9.6,24,2385,86,92.3,-4,30,NA,NA,NA,TRUE,-41.9,-4,-5.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717645,"2023-06-24",1,"2023-06-24T02:36:20.274Z","2023-06-24T02:36:23.662Z",TRUE,"pitch","282d1fa1-b373-4ca0-aef2-8941abb108c9",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,2.7868,1.292,NA,141.34,191.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Elvis Andrus grounds out, second baseman Christian Arroyo to first baseman Justin Turner.",0,3,1,68,"bottom",9,"2023-06-24T02:35:46.737Z","2023-06-24T02:37:02.552Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.4,86.7,7,0.91,0.3986,6.8182,29.4203,-9.9489,1.0794,11.6089,-0.6385,1.7409,4.1884,-137.2502,-9.7356,-2.3225,50.0024,6.0047,2.0648,13.2,2.4,24,2716,188,NA,NA,NA,NA,NA,NA,FALSE,-11.4,19.2,-2.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717645,"2023-06-24",0,"2023-06-24T02:35:59.885Z","2023-06-24T02:36:03.040Z",TRUE,"pitch","11ed67ad-8f54-4158-aeab-ab3dafefd512",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,2.8947,1.3137,NA,140.86,189.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Elvis Andrus grounds out, second baseman Christian Arroyo to first baseman Justin Turner.",0,3,1,68,"bottom",9,"2023-06-24T02:35:46.737Z","2023-06-24T02:37:02.552Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.1,85.6,4,0.9,0.404,6.9051,28.0591,-10.7243,0.0527,11.5077,-0.6261,1.8415,5.1249,-135.2927,-9.0003,-2.5474,50.0011,5.9523,0.0966,4.8,2.4,24,2629,193,NA,NA,NA,NA,NA,NA,FALSE,-12.2,19.2,-1.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717645,"2023-06-24",2,"2023-06-24T02:36:32.682Z","2023-06-24T02:36:55.266Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,462101,"/api/v1/people/462101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Elvis Andrus grounds out, second baseman Christian Arroyo to first baseman Justin Turner.",0,3,1,68,"bottom",9,"2023-06-24T02:35:46.737Z","2023-06-24T02:37:02.552Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717645,"2023-06-24",4,"2023-06-24T02:35:26.155Z","2023-06-24T02:35:30.854Z",TRUE,"pitch","78d65aa1-8d85-478d-9c5f-7fd3f4786141",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,0,NA,NA,3.0679,1.4387,NA,146.26,170.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jake Burger called out on strikes.",0,3,1,67,"bottom",9,"2023-06-24T02:34:25.892Z","2023-06-24T02:35:30.854Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669394,"Jake Burger","/api/v1/people/669394","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.2,86.7,4,0.86,0.3989,7.054,28.3866,-12.1284,-1.9908,10.4823,-0.7675,2.5324,5.0957,-136.9745,-7.3242,-2.388,50.006,6.0585,-3.8086,12,2.4,24,2665,189,NA,NA,NA,NA,NA,NA,TRUE,-13,17.8,2.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717645,"2023-06-24",3,"2023-06-24T02:35:05.153Z","2023-06-24T02:35:08.153Z",TRUE,"pitch","f0ba2dde-70fb-41ea-839e-7a62d461500d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.28,1.5,NA,127.59,180.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jake Burger called out on strikes.",0,3,1,67,"bottom",9,"2023-06-24T02:34:25.892Z","2023-06-24T02:35:30.854Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669394,"Jake Burger","/api/v1/people/669394","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.3,85.7,4,0.9,0.4033,6.7649,28.619,-11.717,-0.2036,10.9423,-0.2779,2.149,5.751,-135.6206,-8.2505,-2.3962,50.0055,6.0407,-0.3812,3.6,2.4,24,2665,200,NA,NA,NA,NA,NA,NA,FALSE,-13.1,18.4,-0.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717645,"2023-06-24",2,"2023-06-24T02:34:47.125Z","2023-06-24T02:34:50.392Z",TRUE,"pitch","61688746-8145-40f4-bf42-07fa3abd2f81",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.0679,1.4387,NA,137.9,169.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jake Burger called out on strikes.",0,3,1,67,"bottom",9,"2023-06-24T02:34:25.892Z","2023-06-24T02:35:30.854Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669394,"Jake Burger","/api/v1/people/669394","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.2,85.1,4,0.89,0.4068,6.7643,26.2924,-12.0596,-1.0792,10.934,-0.5482,2.5488,5.4776,-134.1156,-7.1191,-2.4681,50.0045,6.0797,-1.9857,3.6,2.4,24,2664,191,NA,NA,NA,NA,NA,NA,FALSE,-13.3,18.6,0.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717645,"2023-06-24",1,"2023-06-24T02:34:28.165Z","2023-06-24T02:34:32.120Z",TRUE,"pitch","4603feb2-ed3e-439a-8bab-fc6b263d0727",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.0248,1.3737,NA,91.35,206.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jake Burger called out on strikes.",0,3,1,67,"bottom",9,"2023-06-24T02:34:25.892Z","2023-06-24T02:35:30.854Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,669394,"Jake Burger","/api/v1/people/669394","R","Right",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.1,85,14,0.9,0.4087,7.204,26.5994,-9.9162,-1.1979,12.2128,0.6728,1.1957,8.3681,-133.6172,-10.4116,-2.3333,50.0064,5.8375,-2.1837,2.4,2.4,24,2668,191,NA,NA,NA,NA,NA,NA,FALSE,-12,20.2,0.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
