"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717962,"2023-05-30",7,"2023-05-31T01:30:26.600Z","2023-05-31T01:30:35.108Z",TRUE,"pitch","8e94d0a8-f137-4f82-b470-c6ce0636603f",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.2,1.51,NA,145.08,177.56,"ground_ball","medium","6",117.62,148.29,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Grounded Into DP","grounded_into_double_play","Bryson Stott grounds into a double play, shortstop Francisco Lindor to second baseman Jeff McNeil to first baseman Pete Alonso. Josh Harrison out at 2nd. Bryson Stott out at 1st.",0,0,2,59,"top",9,"2023-05-31T01:27:17.267Z","2023-05-31T01:30:35.108Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,681082,"Bryson Stott","/api/v1/people/681082","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.9,86.2,4,2,0.4005,6.5448,28.7738,-11.4348,-1.8672,10.9375,-0.7367,2.2674,6.0067,-136.5185,-6.7651,-2.7185,50.0047,5.5571,-3.5422,10.8,2.4,24,2696,204,98.4,-3,27,NA,NA,NA,TRUE,-12.4,18.6,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717962,"2023-05-30",6,"2023-05-31T01:30:00.763Z","2023-05-31T01:30:07.976Z",TRUE,"pitch","e7930ed1-8407-4d1b-919b-092d96a67474",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.2,1.51,NA,158.83,131.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Grounded Into DP","grounded_into_double_play","Bryson Stott grounds into a double play, shortstop Francisco Lindor to second baseman Jeff McNeil to first baseman Pete Alonso. Josh Harrison out at 2nd. Bryson Stott out at 1st.",0,0,2,59,"top",9,"2023-05-31T01:27:17.267Z","2023-05-31T01:30:35.108Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,681082,"Bryson Stott","/api/v1/people/681082","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.8,84.5,11,0.91,0.406,6.4337,30.5165,-12.5582,-0.4398,10.655,-1.0975,3.9653,4.6407,-135.1065,-2.214,-2.7832,50.0062,5.6822,-0.8097,1.2,2.4,24,2741,202,NA,NA,NA,NA,NA,NA,FALSE,-12.8,19,-0.2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717962,"2023-05-30",5,"2023-05-31T01:29:33.019Z","2023-05-31T01:29:37.962Z",TRUE,"pitch","c780b04f-81ee-40b1-9ceb-95db8dad61b4",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.2,1.51,NA,140.76,154.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Grounded Into DP","grounded_into_double_play","Bryson Stott grounds into a double play, shortstop Francisco Lindor to second baseman Jeff McNeil to first baseman Pete Alonso. Josh Harrison out at 2nd. Bryson Stott out at 1st.",0,0,2,59,"top",9,"2023-05-31T01:27:17.267Z","2023-05-31T01:30:35.108Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,681082,"Bryson Stott","/api/v1/people/681082","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.2,85.8,1,2,0.4005,6.3987,31.3783,-11.7478,-1.1937,10.7913,-0.6233,3.1093,5.8938,-136.9838,-4.6635,-2.6514,50.0041,5.6425,-2.2607,3.6,2.4,24,2731,200,NA,NA,NA,NA,NA,NA,FALSE,-12.2,18.7,0.8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717962,"2023-05-30",4,"2023-05-31T01:29:06.564Z","2023-05-31T01:29:11.845Z",TRUE,"pitch","585ca075-a2a5-4a70-8c94-5e122f8bf83e",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.2,1.51,NA,141.29,176.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Grounded Into DP","grounded_into_double_play","Bryson Stott grounds into a double play, shortstop Francisco Lindor to second baseman Jeff McNeil to first baseman Pete Alonso. Josh Harrison out at 2nd. Bryson Stott out at 1st.",0,0,2,59,"top",9,"2023-05-31T01:27:17.267Z","2023-05-31T01:30:35.108Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,681082,"Bryson Stott","/api/v1/people/681082","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94,85.6,4,2,0.4014,6.4994,31.2479,-9.7996,-1.5593,11.8744,-0.6373,2.3017,6.0725,-136.6793,-6.7929,-2.6893,50.0058,5.4988,-2.9396,8.4,2.4,24,2633,211,NA,NA,NA,NA,NA,NA,FALSE,-10.9,20.2,1.4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717962,"2023-05-30",3,"2023-05-31T01:28:44.618Z","2023-05-31T01:28:50.937Z",TRUE,"pitch","ff8e51ef-f874-4eaa-a51f-ef0db3314a48",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2882,1.5079,NA,161.64,167.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Grounded Into DP","grounded_into_double_play","Bryson Stott grounds into a double play, shortstop Francisco Lindor to second baseman Jeff McNeil to first baseman Pete Alonso. Josh Harrison out at 2nd. Bryson Stott out at 1st.",0,0,2,59,"top",9,"2023-05-31T01:27:17.267Z","2023-05-31T01:30:35.108Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,681082,"Bryson Stott","/api/v1/people/681082","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.5,86.1,11,2,0.3991,6.8775,31.4236,-9.7554,-2.3494,11.7589,-1.171,2.6425,5.3378,-137.4355,-5.9426,-2.8361,50.0046,5.5004,-4.4807,16.8,2.4,24,2607,211,NA,NA,NA,NA,NA,NA,FALSE,-10.6,20.2,3.1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717962,"2023-05-30",2,"2023-05-31T01:28:23.598Z","2023-05-31T01:28:27.717Z",TRUE,"pitch","ce641881-9761-4e08-b94c-01b9f167cdd3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3169,1.4792,NA,131.26,206.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Grounded Into DP","grounded_into_double_play","Bryson Stott grounds into a double play, shortstop Francisco Lindor to second baseman Jeff McNeil to first baseman Pete Alonso. Josh Harrison out at 2nd. Bryson Stott out at 1st.",0,0,2,59,"top",9,"2023-05-31T01:27:17.267Z","2023-05-31T01:30:35.108Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,681082,"Bryson Stott","/api/v1/people/681082","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.2,86.2,13,2,0.4006,6.3944,30.374,-10.1483,-1.5586,11.633,-0.3741,1.2119,6.5329,-136.7726,-9.7241,-2.5918,50.0021,5.5108,-2.9519,7.2,2.4,24,2645,205,NA,NA,NA,NA,NA,NA,FALSE,-11.8,19.2,1.4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717962,"2023-05-30",0,"2023-05-31T01:27:47.795Z","2023-05-31T01:27:51.798Z",TRUE,"pitch","b44a0445-8714-4a7a-900e-ec7f252be4c8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2,1.4792,NA,112.41,192.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Grounded Into DP","grounded_into_double_play","Bryson Stott grounds into a double play, shortstop Francisco Lindor to second baseman Jeff McNeil to first baseman Pete Alonso. Josh Harrison out at 2nd. Bryson Stott out at 1st.",0,0,2,59,"top",9,"2023-05-31T01:27:17.267Z","2023-05-31T01:30:35.108Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,681082,"Bryson Stott","/api/v1/people/681082","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.7,85.7,8,0.92,0.4024,6.4614,29.9789,-9.5834,-0.0952,12.0434,0.1203,1.7161,7.3283,-136.1191,-8.3657,-2.5948,50.0024,5.4934,-0.1786,7.2,2.4,24,2637,205,NA,NA,NA,NA,NA,NA,FALSE,-11,20.2,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717962,"2023-05-30",1,"2023-05-31T01:28:02.845Z","2023-05-31T01:28:07.241Z",FALSE,"pickoff","099c1a1a-d950-4ece-8594-cd3d6ac94edb",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Grounded Into DP","grounded_into_double_play","Bryson Stott grounds into a double play, shortstop Francisco Lindor to second baseman Jeff McNeil to first baseman Pete Alonso. Josh Harrison out at 2nd. Bryson Stott out at 1st.",0,0,2,59,"top",9,"2023-05-31T01:27:17.267Z","2023-05-31T01:30:35.108Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,681082,"Bryson Stott","/api/v1/people/681082","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717962,"2023-05-30",5,"2023-05-31T01:27:07.281Z","2023-05-31T01:27:15.188Z",TRUE,"pitch","4563d3d6-fa3a-4400-98d6-41c66ff980cc",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.46,1.58,NA,95.15,209.88,"line_drive","medium","9",163.37,78.63,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Josh Harrison singles on a line drive to right fielder Starling Marte.",0,0,2,58,"top",9,"2023-05-31T01:25:50.176Z","2023-05-31T01:27:15.188Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,543281,"Josh Harrison","/api/v1/people/543281","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.6,77.3,14,0.9,0.4513,6.48,25.0441,-43.0762,3.1336,-7.3219,0.5733,1.0702,6.3584,-121.6055,-2.4318,-2.4879,50.002,5.8392,4.666,7.2,12,24,2678,42,93.3,17,282,NA,NA,NA,FALSE,-52.9,-13.6,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,543281,"Josh Harrison","/api/v1/people/543281",NA,NA,NA,NA,NA,NA
717962,"2023-05-30",4,"2023-05-31T01:26:41.493Z","2023-05-31T01:26:45.514Z",TRUE,"pitch","dc74bb1b-6866-4e99-a24b-346051c072cb",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.46,1.58,NA,151.43,165.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Josh Harrison singles on a line drive to right fielder Starling Marte.",0,0,2,58,"top",9,"2023-05-31T01:25:50.176Z","2023-05-31T01:27:15.188Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,543281,"Josh Harrison","/api/v1/people/543281","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93,85.4,11,0.92,0.404,6.6505,28.2337,-11.5424,-0.3518,11.0749,-0.9034,2.7131,4.5154,-135.3198,-5.6132,-2.5447,50.0065,5.6159,-0.6559,1.2,2.4,24,2588,193,NA,NA,NA,NA,NA,NA,FALSE,-12.4,19.1,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
