"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718062,"2023-05-23",4,"2023-05-23T04:24:15.810Z","2023-05-23T04:24:18.971Z",TRUE,"pitch","c4ce63bb-69cb-4b5f-9027-34f44f901d7d",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.1277,1.44,NA,86.31,173.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Tony Kemp called out on strikes.",0,2,11,77,"top",9,"2023-05-23T04:22:38.229Z","2023-05-23T04:24:18.971Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,643393,"Tony Kemp","/api/v1/people/643393","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.6,75.5,6,0.95,0.4608,6.3226,22.9479,-37.3023,2.6135,-3.5871,0.8051,2.4358,1.5306,-118.8863,-2.3333,-0.1867,50.0014,6.8179,3.738,6,10.8,24,2602,35,NA,NA,NA,NA,NA,NA,TRUE,-47.8,-6.8,-5.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718062,"2023-05-23",3,"2023-05-23T04:23:54.866Z","2023-05-23T04:24:00.026Z",TRUE,"pitch","3dca6fe9-94ee-47a3-8a47-43767e9273bb",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.1,1.44,NA,84.65,178.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Tony Kemp called out on strikes.",0,2,11,77,"top",9,"2023-05-23T04:22:38.229Z","2023-05-23T04:24:18.971Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,643393,"Tony Kemp","/api/v1/people/643393","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,82.9,14,0.9,0.4184,6.5545,26.1596,-19.819,3.5633,7.1123,0.8488,2.2186,1.9342,-130.6387,-7.5436,-0.363,50.0061,6.6207,6.1921,16.8,4.8,24,2300,174,NA,NA,NA,NA,NA,NA,FALSE,-22.3,11.5,-6.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718062,"2023-05-23",2,"2023-05-23T04:23:33.800Z","2023-05-23T04:23:37.060Z",TRUE,"pitch","a310bc54-9ce9-4383-bfa4-a3d4dc8245a2",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.1,1.44,NA,168.36,184.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Tony Kemp called out on strikes.",0,2,11,77,"top",9,"2023-05-23T04:22:38.229Z","2023-05-23T04:24:18.971Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,643393,"Tony Kemp","/api/v1/people/643393","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.2,75.4,13,0.89,0.4615,6.7865,20.8887,-24.1688,-6.9328,5.6032,-1.3475,2.0238,0.4537,-118.3179,-5.1817,-0.6391,50.0037,6.4351,-9.9082,21.6,7.2,24,1311,222,NA,NA,NA,NA,NA,NA,FALSE,-31.9,9.2,12.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718062,"2023-05-23",1,"2023-05-23T04:23:15.605Z","2023-05-23T04:23:21.076Z",TRUE,"pitch","61956cbe-38ba-4105-ab27-22f6d4e04822",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.1988,1.44,NA,134.07,238.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Tony Kemp called out on strikes.",0,2,11,77,"top",9,"2023-05-23T04:22:38.229Z","2023-05-23T04:24:18.971Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,643393,"Tony Kemp","/api/v1/people/643393","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.9,75,13,0.91,0.4656,6.1868,22.192,-25.5145,-8.774,4.7513,-0.4477,0.0189,2.6084,-117.6156,-9.2054,-0.4308,50.0034,6.3477,-12.2996,24,8.4,24,1305,221,NA,NA,NA,NA,NA,NA,FALSE,-35.3,6.6,15.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718062,"2023-05-23",0,"2023-05-23T04:23:00.442Z","2023-05-23T04:23:04.171Z",TRUE,"pitch","3dc4f266-4be0-4d27-a9a5-76def0fb0282",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1938,1.44,NA,106.85,151.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Tony Kemp called out on strikes.",0,2,11,77,"top",9,"2023-05-23T04:22:38.229Z","2023-05-23T04:24:18.971Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,643393,"Tony Kemp","/api/v1/people/643393","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.2,2,0.91,0.4093,6.5022,28.7417,-12.5263,-0.7273,10.83,0.2664,3.2401,1.8018,-133.8139,-6.7747,-0.321,50.0063,6.7014,-1.3202,3.6,3.6,24,2057,192,NA,NA,NA,NA,NA,NA,FALSE,-13.9,18.4,1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718062,"2023-05-23",6,"2023-05-23T04:22:29.758Z","2023-05-23T04:22:34.287Z",TRUE,"pitch","3208fbd0-c0f7-4525-beae-9b3e545a3f47",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.2,1.46,NA,88.63,177.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Shea Langeliers strikes out swinging.",0,2,11,76,"top",9,"2023-05-23T04:20:45.260Z","2023-05-23T04:22:34.287Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84.6,6,0.87,0.4089,6.1838,27.9938,-13.4859,-1.3563,10.2742,0.7442,2.283,4.8422,-133.8006,-8.7103,-0.9103,50.0063,6.5403,-2.4688,6,3.6,24,2029,193,NA,NA,NA,NA,NA,NA,TRUE,-15.2,17,1.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718062,"2023-05-23",4,"2023-05-23T04:22:03.584Z","2023-05-23T04:22:07.387Z",TRUE,"pitch","296b62e7-36ad-4570-baca-650be1ea3248",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,1,NA,NA,3.2,1.46,NA,108.27,155.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Shea Langeliers strikes out swinging.",0,2,11,76,"top",9,"2023-05-23T04:20:45.260Z","2023-05-23T04:22:34.287Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.9,81.6,2,0.91,0.4257,6.2248,23.7147,-21.664,4.1493,6.2516,0.229,3.0933,2.0365,-128.1154,-4.8145,-1.1125,50.0027,6.666,6.9727,18,6,24,2309,174,NA,NA,NA,NA,NA,NA,FALSE,-24.4,10.6,-7.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718062,"2023-05-23",3,"2023-05-23T04:21:48.532Z","2023-05-23T04:21:52.745Z",TRUE,"pitch","e5a55799-f0e9-4805-bd77-b9f6221a5d66",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.3393,1.46,NA,113.21,136.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Shea Langeliers strikes out swinging.",0,2,11,76,"top",9,"2023-05-23T04:20:45.260Z","2023-05-23T04:22:34.287Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81,74.8,12,0.9,0.4628,6.1265,20.7745,-21.7488,-6.5211,7.3364,0.0994,3.7945,4.298,-117.9856,-1.8368,-0.8914,50.0041,6.5717,-9.2678,21.6,7.2,24,1261,209,NA,NA,NA,NA,NA,NA,FALSE,-28.2,13.2,10.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718062,"2023-05-23",2,"2023-05-23T04:21:32.014Z","2023-05-23T04:21:35.023Z",TRUE,"pitch","9ecd6946-1a62-47f9-a03c-fc39879922fd",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3238,1.46,NA,96.91,228.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Shea Langeliers strikes out swinging.",0,2,11,76,"top",9,"2023-05-23T04:20:45.260Z","2023-05-23T04:22:34.287Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,83.9,14,0.87,0.4143,6.3219,26.6504,-10.8627,-1.7847,12.0221,0.5271,0.3903,4.4538,-131.9441,-13.535,-0.9468,50.0044,6.372,-3.1645,9.6,3.6,24,2124,188,NA,NA,NA,NA,NA,NA,FALSE,-13.9,19.2,2.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718062,"2023-05-23",1,"2023-05-23T04:21:10.015Z","2023-05-23T04:21:18.056Z",TRUE,"pitch","39932c9c-f1a1-48ef-be3e-2b43186eb5ca",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.2,1.46,NA,137.3,151.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Shea Langeliers strikes out swinging.",0,2,11,76,"top",9,"2023-05-23T04:20:45.260Z","2023-05-23T04:22:34.287Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,83.7,1,0.83,0.412,6.1643,27.7635,-12.8279,-2.3129,10.8045,-0.5326,3.2426,2.0798,-132.799,-6.4677,-1.0245,50.003,6.6383,-4.1417,14.4,3.6,24,1958,192,NA,NA,NA,NA,NA,NA,FALSE,-14.4,18.4,3.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
