"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718621,"2023-04-11",7,"2023-04-12T02:01:25.865Z","2023-04-12T02:01:34.892Z",TRUE,"pitch","93989d92-ffbf-48d1-b315-58efdef9da5b",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.301,1.504,NA,155.22,150.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Francisco Alvarez strikes out swinging.",0,4,2,73,"bottom",9,"2023-04-12T01:59:13.007Z","2023-04-12T02:01:34.892Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,87.8,11,0.9,0.3909,7.1538,33.1621,-8.7016,5.0819,11.8189,-1.0026,3.2831,-11.3437,-140.3674,-4.5702,2.4394,50.0056,5.5045,10.0967,37.2,2.4,24,2128,150,NA,NA,NA,NA,NA,NA,TRUE,-9,20.5,-6.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718621,"2023-04-11",6,"2023-04-12T02:01:02.775Z","2023-04-12T02:01:07.324Z",TRUE,"pitch","8459978d-3293-4aab-abfe-503abfc7e4ad",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.155,1.5148,NA,78.32,111.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Francisco Alvarez strikes out swinging.",0,4,2,73,"bottom",9,"2023-04-12T01:59:13.007Z","2023-04-12T02:01:34.892Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,87.8,12,0.9,0.3894,6.9683,34.664,-9.3319,5.4803,11.423,1.0148,4.7123,-6.5823,-141.1243,-0.7343,2.6749,50.0065,5.5822,10.9632,44.4,2.4,24,2117,148,NA,NA,NA,NA,NA,NA,FALSE,-8.6,20.6,-8.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718621,"2023-04-11",5,"2023-04-12T02:00:39.034Z","2023-04-12T02:00:42.900Z",TRUE,"pitch","b678b2c6-3cc9-45ec-bbbe-362a2c6cafa6",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.301,1.504,NA,123.66,136.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Francisco Alvarez strikes out swinging.",0,4,2,73,"bottom",9,"2023-04-12T01:59:13.007Z","2023-04-12T02:01:34.892Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,88.2,11,0.9,0.3891,7.071,33.2261,-10.7723,4.7392,10.6742,-0.1746,3.799,-8.9678,-140.9834,-2.7589,2.4374,50.0026,5.4894,9.5024,32.4,2.4,24,2266,157,NA,NA,NA,NA,NA,NA,FALSE,-10.3,18.8,-6.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718621,"2023-04-11",4,"2023-04-12T02:00:15.040Z","2023-04-12T02:00:21.195Z",TRUE,"pitch","9b5a30a3-e1da-41c2-8af7-9426dd881418",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.301,1.504,NA,130.39,130.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Francisco Alvarez strikes out swinging.",0,4,2,73,"bottom",9,"2023-04-12T01:59:13.007Z","2023-04-12T02:01:34.892Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.6,88.8,11,0.9,0.3868,7.0586,33.2704,-8.7173,4.4391,11.5552,-0.3514,4.0204,-9.9103,-141.7742,-2.7694,2.6171,50.0018,5.5688,9.0119,36,2.4,24,2339,155,NA,NA,NA,NA,NA,NA,FALSE,-8.4,20.5,-6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718621,"2023-04-11",3,"2023-04-12T01:59:55.983Z","2023-04-12T02:00:02.708Z",TRUE,"pitch","1e1a33e4-1167-4bd1-ba2a-ddddcaf41298",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,2,NA,NA,3.301,1.504,NA,127.59,143.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Francisco Alvarez strikes out swinging.",0,4,2,73,"bottom",9,"2023-04-12T01:59:13.007Z","2023-04-12T02:01:34.892Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.3,88.7,11,0.9,0.3875,6.9924,32.4085,-10.8989,6.3536,10.5152,-0.2777,3.5444,-10.1956,-141.3873,-3.6536,2.5506,50.0057,5.5536,12.8597,42,3.6,24,2243,154,NA,NA,NA,NA,NA,NA,FALSE,-10.6,18.5,-9.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718621,"2023-04-11",2,"2023-04-12T01:59:31.411Z","2023-04-12T01:59:36.858Z",TRUE,"pitch","b28bb086-a727-4248-85a9-26645cd4b718",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.301,1.4663,NA,175.51,115.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Francisco Alvarez strikes out swinging.",0,4,2,73,"bottom",9,"2023-04-12T01:59:13.007Z","2023-04-12T02:01:34.892Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,88,11,0.9,0.3905,6.8215,32.1026,-10.8195,4.7502,10.7208,-1.535,4.5477,-12.5746,-140.3238,-0.7373,2.3893,50.0015,5.5196,9.4619,31.2,2.4,24,2273,153,NA,NA,NA,NA,NA,NA,FALSE,-10,19.4,-6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718621,"2023-04-11",1,"2023-04-12T01:59:15.399Z","2023-04-12T01:59:20.627Z",TRUE,"pitch","1c08b7b3-9c88-45aa-afac-253f493b4936",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1999,1.478,NA,156.22,131.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Francisco Alvarez strikes out swinging.",0,4,2,73,"bottom",9,"2023-04-12T01:59:13.007Z","2023-04-12T02:01:34.892Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,88.3,11,0.9,0.3899,7.017,31.2644,-10.5532,5.3176,10.8141,-1.029,3.9696,-11.0665,-140.3802,-2.6704,2.2703,50.0011,5.6185,10.631,36,2.4,24,2244,148,NA,NA,NA,NA,NA,NA,FALSE,-10.1,19.2,-7.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718621,"2023-04-11",0,"2023-04-12T01:58:58.377Z","2023-04-12T01:59:15.399Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,682626,"/api/v1/people/682626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Francisco Alvarez strikes out swinging.",0,4,2,73,"bottom",9,"2023-04-12T01:59:13.007Z","2023-04-12T02:01:34.892Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718621,"2023-04-11",3,"2023-04-12T01:58:18.632Z","2023-04-12T01:58:27.165Z",TRUE,"pitch","84d10af5-d80d-4ee3-aebf-1a4464ab2fcc",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.21,1.52,NA,141.43,131.59,"ground_ball","medium","1",132.06,176.92,NA,NA,TRUE,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Tomas Nido grounds out, pitcher Josh Hader to first baseman Jake Cronenworth. Jeff McNeil to 3rd. Tommy Pham to 2nd.",0,4,2,72,"bottom",9,"2023-04-12T01:57:40.553Z","2023-04-12T01:58:27.165Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,621512,"Tomás Nido","/api/v1/people/621512","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,88.3,11,0.9,0.3891,6.9064,32.2574,-11.4047,5.4414,10.3519,-0.641,3.9701,-10.6282,-140.8152,-2.3506,2.4768,50.0017,5.5544,10.9172,36,2.4,24,2035,148,87.6,-2,46,NA,NA,NA,TRUE,-10.8,18.5,-7.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,502054,"Tommy Pham","/api/v1/people/502054",643446,"Jeff McNeil","/api/v1/people/643446",NA,NA,NA,NA
718621,"2023-04-11",2,"2023-04-12T01:58:01.224Z","2023-04-12T01:58:07.954Z",TRUE,"pitch","96a1d059-136a-47ad-a777-67a3a6ed9561",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.21,1.52,NA,157.65,150.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Tomas Nido grounds out, pitcher Josh Hader to first baseman Jake Cronenworth. Jeff McNeil to 3rd. Tommy Pham to 2nd.",0,4,2,72,"bottom",9,"2023-04-12T01:57:40.553Z","2023-04-12T01:58:27.165Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,621512,"Tomás Nido","/api/v1/people/621512","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,88.1,11,0.9,0.3904,7.0743,32.265,-10.1315,5.4557,11.0587,-1.0664,3.2723,-11.4946,-140.3996,-4.3534,2.3748,50,5.5041,10.8727,36,2.4,24,2279,152,NA,NA,NA,NA,NA,NA,FALSE,-10.2,19.2,-7.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
