"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745415,"2024-05-25",2,"2024-05-25T03:39:14.524Z","2024-05-25T03:39:18.183Z",TRUE,"pitch","e79c0080-169f-40e2-ad2c-d6e6d94e8e3e",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,1,NA,NA,3.2718,1.5354,NA,84.76,243.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Grounded Into DP","grounded_into_double_play","Luis Campusano grounds into a double play, third baseman Jon Berti to second baseman Gleyber Torres to first baseman Anthony Rizzo. Jake Cronenworth out at 2nd. Luis Campusano out at 1st.",0,7,0,55,"bottom",7,"2024-05-25T03:38:10.541Z","2024-05-25T03:39:46.169Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,669134,"Luis Campusano","/api/v1/people/669134","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,78.9,14,2,0.44,6.4085,27.4775,-30.3145,1.3141,1.1856,0.8459,-0.1682,6.8241,-124.9529,-7.4905,-2.1022,50.0016,5.392,2.0566,6,8.4,24,2719,25,NA,NA,NA,NA,NA,NA,FALSE,-37,0.5,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",1,"2024-05-25T03:38:52.317Z","2024-05-25T03:38:56.083Z",TRUE,"pitch","496c7f4d-ce89-467b-b6f2-d640ff844154",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.4,1.54,NA,84.87,219.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Grounded Into DP","grounded_into_double_play","Luis Campusano grounds into a double play, third baseman Jon Berti to second baseman Gleyber Torres to first baseman Anthony Rizzo. Jake Cronenworth out at 2nd. Luis Campusano out at 1st.",0,7,0,55,"bottom",7,"2024-05-25T03:38:10.541Z","2024-05-25T03:39:46.169Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,669134,"Luis Campusano","/api/v1/people/669134","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,78.4,14,2,0.4417,6.2255,26.92,-29.458,0.5235,1.7443,0.843,0.705,7.1306,-124.4125,-5.7661,-2.1381,50.0001,5.5195,0.8131,3.6,8.4,24,2639,49,NA,NA,NA,NA,NA,NA,FALSE,-35.8,1.9,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",0,"2024-05-25T03:38:34.577Z","2024-05-25T03:38:38.623Z",TRUE,"pitch","20e519f0-9bd1-4d07-9c3c-954c5b76d619",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.4,1.54,NA,105.62,201.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Grounded Into DP","grounded_into_double_play","Luis Campusano grounds into a double play, third baseman Jon Berti to second baseman Gleyber Torres to first baseman Anthony Rizzo. Jake Cronenworth out at 2nd. Luis Campusano out at 1st.",0,7,0,55,"bottom",7,"2024-05-25T03:38:10.541Z","2024-05-25T03:39:46.169Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,669134,"Luis Campusano","/api/v1/people/669134","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,79.4,14,2,0.4361,6.4186,26.1298,-29.3264,1.262,1.7807,0.2986,1.3687,5.7441,-125.7321,-4.4017,-2.182,50.0011,5.5291,2.0139,6,7.2,24,2613,59,NA,NA,NA,NA,NA,NA,FALSE,-34.3,2.4,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",9,"2024-05-25T03:37:59.590Z","2024-05-25T03:38:10.411Z",TRUE,"pitch","520cc550-1cf6-4401-839c-b34e2a82910e",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.22,1.47,NA,132.24,152.28,"line_drive","medium","7",85.66,94.61,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Lineout","field_out","Donovan Solano lines out to left fielder Alex Verdugo.",0,7,0,54,"bottom",7,"2024-05-25T03:35:45.198Z","2024-05-25T03:38:10.411Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.2,1,2,0.3931,6.226,33.3078,-13.3358,-4.8909,9.5993,-0.3998,3.2037,6.2625,-139.6567,-4.2516,-2.0426,50.0061,5.6318,-9.6021,30,3.6,24,2494,213,94.5,16,280,NA,NA,NA,TRUE,-13.2,16.6,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",630105,"Jake Cronenworth","/api/v1/people/630105",592518,"Manny Machado","/api/v1/people/592518"
745415,"2024-05-25",8,"2024-05-25T03:37:30.328Z","2024-05-25T03:37:34.754Z",TRUE,"pitch","9cd8f61a-8524-4292-a3a1-93b2db2933c3",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.22,1.47,NA,105.33,197.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Lineout","field_out","Donovan Solano lines out to left fielder Alex Verdugo.",0,7,0,54,"bottom",7,"2024-05-25T03:35:45.198Z","2024-05-25T03:38:10.411Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,78.8,9,2,0.4367,6.2111,29.3829,-27.1463,2.2583,3.17,0.3062,1.537,5.2281,-126.1895,-4.5408,-2.0989,50.0054,5.5872,3.5861,9.6,7.2,24,2677,58,NA,NA,NA,NA,NA,NA,FALSE,-32,4.8,-5.4,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",6,"2024-05-25T03:36:45.237Z","2024-05-25T03:36:49.103Z",TRUE,"pitch","14ada6d9-0619-4be5-bf7d-6624ee1e7cfd",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,0,NA,NA,3.226,1.4996,NA,89.96,226.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Lineout","field_out","Donovan Solano lines out to left fielder Alex Verdugo.",0,7,0,54,"bottom",7,"2024-05-25T03:35:45.198Z","2024-05-25T03:38:10.411Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.5,14,2,0.4318,6.1318,26.1778,-27.8271,0.5402,2.6682,0.7093,0.4459,6.9004,-126.8888,-6.8955,-2.1166,50.0033,5.4185,0.8792,3.6,7.2,24,2592,10,NA,NA,NA,NA,NA,NA,FALSE,-32.5,3.5,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",5,"2024-05-25T03:36:23.179Z","2024-05-25T03:36:28.155Z",TRUE,"pitch","69134910-9768-425d-8813-9f661b10ab8e",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,0,NA,NA,3.1573,1.4654,NA,83.82,219.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Lineout","field_out","Donovan Solano lines out to left fielder Alex Verdugo.",0,7,0,54,"bottom",7,"2024-05-25T03:35:45.198Z","2024-05-25T03:38:10.411Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,79.4,14,2,0.4339,6.3022,30.6496,-27.7765,-1.4268,2.7412,0.8705,0.7214,8.1599,-127.1479,-6.3077,-2.2216,50.0056,5.4936,-2.2926,1.2,7.2,24,2615,26,NA,NA,NA,NA,NA,NA,FALSE,-32.9,3.5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",4,"2024-05-25T03:36:03.680Z","2024-05-25T03:36:07.824Z",TRUE,"pitch","480b0818-3ec4-4029-91d6-1a7360f1d5cb",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.22,1.47,NA,96.96,178.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Lineout","field_out","Donovan Solano lines out to left fielder Alex Verdugo.",0,7,0,54,"bottom",7,"2024-05-25T03:35:45.198Z","2024-05-25T03:38:10.411Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87,6,2,0.3937,6.1164,35.0213,-10.8676,-5.7006,10.8998,0.5259,2.2337,8.8441,-139.7708,-7.3382,-1.9563,50.0035,5.6273,-11.1447,34.8,3.6,24,2554,223,NA,NA,NA,NA,NA,NA,FALSE,-11.8,18.1,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",3,"2024-05-25T03:35:47.385Z","2024-05-25T03:35:51.435Z",TRUE,"pitch","88113db3-d044-489a-b1c7-1219fe5decd0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.0656,1.4538,NA,101.65,169.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Lineout","field_out","Donovan Solano lines out to left fielder Alex Verdugo.",0,7,0,54,"bottom",7,"2024-05-25T03:35:45.198Z","2024-05-25T03:38:10.411Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,86.9,3,2,0.3927,6.1693,36.7474,-11.3123,-6.3046,10.6334,0.4027,2.5708,8.7648,-140.3766,-6.3356,-1.9656,50.0063,5.6202,-12.374,38.4,3.6,24,2549,218,NA,NA,NA,NA,NA,NA,FALSE,-12,17.8,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",0,"2024-05-25T03:32:28.979Z","2024-05-25T03:33:14.702Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",7,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"54","atBat","Lineout","field_out","Donovan Solano lines out to left fielder Alex Verdugo.",0,7,0,54,"bottom",7,"2024-05-25T03:35:45.198Z","2024-05-25T03:38:10.411Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",1,"2024-05-25T03:33:14.702Z","2024-05-25T03:33:43.220Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",7,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"54","atBat","Lineout","field_out","Donovan Solano lines out to left fielder Alex Verdugo.",0,7,0,54,"bottom",7,"2024-05-25T03:35:45.198Z","2024-05-25T03:38:10.411Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",2,"2024-05-25T03:33:43.220Z","2024-05-25T03:35:47.385Z",FALSE,"action",NA,NA,"Pitching Change: Dennis Santana replaces Carlos Rodón.","Pitching Substitution",7,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,642701,"/api/v1/people/642701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"54","atBat","Lineout","field_out","Donovan Solano lines out to left fielder Alex Verdugo.",0,7,0,54,"bottom",7,"2024-05-25T03:35:45.198Z","2024-05-25T03:38:10.411Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",7,"2024-05-25T03:37:07.721Z","2024-05-25T03:37:12.721Z",FALSE,"stepoff","34133379-c982-4325-afc6-ebb8fccbbf08",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,2,2,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Lineout","field_out","Donovan Solano lines out to left fielder Alex Verdugo.",0,7,0,54,"bottom",7,"2024-05-25T03:35:45.198Z","2024-05-25T03:38:10.411Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",1,"2024-05-25T03:31:52.841Z","2024-05-25T03:32:03.151Z",TRUE,"pitch","4e7fbd40-8388-42c3-866c-6e14a8f76dd2",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,0,NA,NA,3.45,1.64,NA,139.46,176.51,"ground_ball","medium","7",95.41,97.06,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Jake Cronenworth singles on a ground ball to left fielder Alex Verdugo. Manny Machado to 2nd.",0,7,0,53,"bottom",7,"2024-05-25T03:31:11.482Z","2024-05-25T03:32:03.151Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",607074,"Carlos Rodón","/api/v1/people/607074","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88,4,0.92,0.3902,6.2807,34.4461,-11.2274,3.7599,10.516,-0.5892,2.3062,-7.2834,-140.812,-8.2798,1.552,50.0007,6.0264,7.4884,24,2.4,24,2456,149,103.8,3,83,NA,NA,NA,FALSE,-12.1,17.3,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",630105,"Jake Cronenworth","/api/v1/people/630105",592518,"Manny Machado","/api/v1/people/592518"
745415,"2024-05-25",0,"2024-05-25T03:31:36.153Z","2024-05-25T03:31:41.476Z",TRUE,"pitch","497f8fa9-9cc4-4ed7-920a-c0d4774489c6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.455,1.6828,NA,172.63,169.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Jake Cronenworth singles on a ground ball to left fielder Alex Verdugo. Manny Machado to 2nd.",0,7,0,53,"bottom",7,"2024-05-25T03:31:11.482Z","2024-05-25T03:32:03.151Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",607074,"Carlos Rodón","/api/v1/people/607074","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.6,86.1,11,0.81,0.4022,6.1506,28.8026,-18.1345,0.2651,7.4674,-1.4594,2.582,-9.0603,-135.9828,-5.8238,1.8758,50.0003,6.0024,0.5001,3.6,3.6,24,2451,147,NA,NA,NA,NA,NA,NA,FALSE,-18.7,12.5,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
745415,"2024-05-25",5,"2024-05-25T03:31:02.511Z","2024-05-25T03:31:09.073Z",TRUE,"pitch","58e02c41-538a-4b26-9a73-c50809e9a3ae",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.755,1.7058,NA,112.34,207.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Walk","walk","Manny Machado walks.",0,7,0,52,"bottom",7,"2024-05-25T03:29:50.258Z","2024-05-25T03:31:09.073Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,592518,"Manny Machado","/api/v1/people/592518","R","Right",607074,"Carlos Rodón","/api/v1/people/607074","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.3,14,0.93,0.39,6.1903,33.8613,-12.345,6.1539,9.9409,0.1224,1.1583,-6.8341,-140.7916,-10.8727,1.789,50.0021,5.8836,12.2754,36,3.6,24,2459,148,NA,NA,NA,NA,NA,NA,FALSE,-13.6,15.7,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",592518,"Manny Machado","/api/v1/people/592518",NA,NA,NA
