"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718557,"2023-04-16",0,"2023-04-16T19:45:26.412Z","2023-04-16T19:45:36.561Z",TRUE,"pitch","9538180b-cbb2-40d3-abd0-918d5738fab0",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.5,1.7,NA,114.78,160.68,"fly_ball","medium","9",173.5,67.97,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Carlos Correa flies out to right fielder Oswaldo Cabrera.",0,0,2,61,"top",9,"2023-04-16T19:45:05.673Z","2023-04-16T19:45:36.561Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,89,5,0.91,0.3855,6.648,33.8775,-9.4047,-4.9117,11.15,0.0581,2.8925,6.1554,-142.2904,-6.2167,-1.4992,50.0064,5.7074,-10.0337,38.4,2.4,24,2433,204,99.1,34,346,NA,NA,NA,TRUE,-9.7,19.1,7.6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718557,"2023-04-16",4,"2023-04-16T19:44:56.313Z","2023-04-16T19:45:04.197Z",TRUE,"pitch","d08327d4-9295-4ac0-aa1c-1955276f8651",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.371,1.535,NA,110.68,168.86,"fly_ball","medium","7",76.09,107.18,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Edouard Julien flies out to left fielder Aaron Hicks.",0,0,2,60,"top",9,"2023-04-16T19:43:19.560Z","2023-04-16T19:45:04.197Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,666397,"Edouard Julien","/api/v1/people/666397","L","Left",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.7,5,0.91,0.3884,6.3763,31.5939,-11.2726,-5.8497,10.3735,0.1657,2.5897,6.6138,-140.9447,-6.3265,-1.4496,50.0045,5.5892,-11.7884,39.6,3.6,24,2451,213,80,36,262,NA,NA,NA,TRUE,-11.4,17.6,9.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718557,"2023-04-16",2,"2023-04-16T19:44:01.914Z","2023-04-16T19:44:06.070Z",TRUE,"pitch","7dc46815-326e-490b-a787-9c1349d159bc",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3924,1.6202,NA,150.28,116.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Edouard Julien flies out to left fielder Aaron Hicks.",0,0,2,60,"top",9,"2023-04-16T19:43:19.560Z","2023-04-16T19:45:04.197Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,666397,"Edouard Julien","/api/v1/people/666397","L","Left",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.8,75.9,11,0.9,0.4523,5.8014,27.055,-44.4427,6.1655,-8.2881,-0.8732,4.5302,0.3808,-121.7628,5.5685,-1.8316,50.003,6.0911,9.1265,12,12,24,2810,44,NA,NA,NA,NA,NA,NA,FALSE,-52.7,-13.2,-11.3,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718557,"2023-04-16",1,"2023-04-16T19:43:47.553Z","2023-04-16T19:43:53.090Z",TRUE,"pitch","0393308d-f869-45da-b99e-326ff63aca00",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4188,1.6729,NA,124.55,223.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Edouard Julien flies out to left fielder Aaron Hicks.",0,0,2,60,"top",9,"2023-04-16T19:43:19.560Z","2023-04-16T19:45:04.197Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,666397,"Edouard Julien","/api/v1/people/666397","L","Left",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,81.6,13,0.85,0.4239,6.5136,27.7743,-23.3743,-11.6974,5.205,-0.1979,0.5719,7.6252,-129.3731,-7.4372,-1.6685,50.0001,5.2837,-19.764,36,7.2,24,1498,240,NA,NA,NA,NA,NA,NA,FALSE,-26.8,7.9,19.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718557,"2023-04-16",0,"2023-04-16T19:43:34.042Z","2023-04-16T19:43:37.895Z",TRUE,"pitch","00e4c2cd-05f7-4dd4-8bdd-07521e010198",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.371,1.535,NA,117.68,162.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Edouard Julien flies out to left fielder Aaron Hicks.",0,0,2,60,"top",9,"2023-04-16T19:43:19.560Z","2023-04-16T19:45:04.197Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,666397,"Edouard Julien","/api/v1/people/666397","L","Left",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.1,80.1,2,0.91,0.4288,6.531,27.9155,-19.9023,-8.7434,7.4353,-0.0177,2.8156,6.8294,-128.0379,-2.9934,-1.5915,50.0021,5.5681,-14.4295,32.4,6,24,1338,238,NA,NA,NA,NA,NA,NA,FALSE,-22.6,13,14.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718557,"2023-04-16",3,"2023-04-16T19:44:14.571Z","2023-04-16T19:44:56.313Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Edouard Julien flies out to left fielder Aaron Hicks.",0,0,2,60,"top",9,"2023-04-16T19:43:19.560Z","2023-04-16T19:45:04.197Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,666397,"Edouard Julien","/api/v1/people/666397","L","Left",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718557,"2023-04-16",6,"2023-04-16T19:43:01.401Z","2023-04-16T19:43:10.317Z",TRUE,"pitch","e1dace69-4674-4783-84a4-9a97ac59ef43",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.36,1.59,NA,164.49,169.47,"popup","medium","4",153.72,126.69,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Pop Out","field_out","Michael A. Taylor pops out to second baseman Gleyber Torres.",0,0,2,59,"top",9,"2023-04-16T19:41:36.299Z","2023-04-16T19:43:10.317Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.5,11,0.91,0.3924,6.6495,33.3384,-13.8162,-6.8184,9.3202,-1.246,2.567,2.8705,-139.8992,-6.2998,-1.4029,50.0059,5.7641,-13.4364,39.6,3.6,24,2361,213,73.5,51,198,NA,NA,NA,TRUE,-14,15.7,11.8,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718557,"2023-04-16",5,"2023-04-16T19:42:45.900Z","2023-04-16T19:42:52.822Z",TRUE,"pitch","2acc7914-8224-4d60-a43e-864502789574",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3602,1.5675,NA,149.07,134.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Pop Out","field_out","Michael A. Taylor pops out to second baseman Gleyber Torres.",0,0,2,59,"top",9,"2023-04-16T19:41:36.299Z","2023-04-16T19:43:10.317Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,88.2,11,0.91,0.3879,6.5354,34.8862,-11.5934,-5.3162,10.2118,-0.8414,3.8574,3.9373,-141.6647,-3.2087,-1.5644,50.0033,5.7549,-10.7156,38.4,3.6,24,2409,212,NA,NA,NA,NA,NA,NA,FALSE,-11.2,17.9,8.8,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718557,"2023-04-16",4,"2023-04-16T19:42:32.348Z","2023-04-16T19:42:35.887Z",TRUE,"pitch","b80286ae-0ad1-4e5d-bfbf-deaa18ba799d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2869,1.4885,NA,151.38,104.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Pop Out","field_out","Michael A. Taylor pops out to second baseman Gleyber Torres.",0,0,2,59,"top",9,"2023-04-16T19:41:36.299Z","2023-04-16T19:43:10.317Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.7,11,0.91,0.3917,6.5808,30.9943,-17.4012,-4.8252,7.4585,-0.9019,4.9637,3.93,-139.7383,0.5252,-1.6984,50.0049,5.9151,-9.5599,26.4,3.6,24,2346,208,NA,NA,NA,NA,NA,NA,FALSE,-15.8,13.8,7.9,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718557,"2023-04-16",3,"2023-04-16T19:42:13.961Z","2023-04-16T19:42:18.853Z",TRUE,"pitch","a8dae9ba-ca36-4969-b707-ae54636a13d2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3602,1.5149,NA,73.95,236.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Pop Out","field_out","Michael A. Taylor pops out to second baseman Gleyber Torres.",0,0,2,59,"top",9,"2023-04-16T19:41:36.299Z","2023-04-16T19:43:10.317Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","New York Yankees",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.6,77.5,14,0.9,0.451,5.7482,24.8315,-40.9886,5.3675,-5.9114,1.1295,0.0718,4.7987,-121.6409,-4.5893,-1.5691,50.0014,5.553,8.0065,12,12,24,2791,38,NA,NA,NA,NA,NA,NA,FALSE,-50.9,-11.5,-10.9,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
