"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717485,"2023-07-05",4,"2023-07-06T01:15:16.926Z","2023-07-06T01:15:21.506Z",TRUE,"pitch","cfeb866d-3e81-46d7-95b7-897eece41c9e",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.3756,1.608,NA,98.43,185.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Jake Rogers called out on strikes.",0,12,3,74,"bottom",9,"2023-07-06T01:13:42.208Z","2023-07-06T01:15:21.506Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.2,76,9,0.9,0.454,4.6292,25.8473,-34.6564,-9.4858,-1.6923,0.4871,1.9751,-1.4775,-121.1095,0.3027,2.3377,50.0005,4.9044,-13.9477,22.8,10.8,24,3189,302,NA,NA,NA,NA,NA,NA,TRUE,-42.5,-2.6,17.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717485,"2023-07-05",3,"2023-07-06T01:14:59.240Z","2023-07-06T01:15:03.228Z",TRUE,"pitch","4e454bac-7dfd-42d8-8dd5-00e2707eccd0",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.3535,1.5859,NA,86.37,172.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Jake Rogers called out on strikes.",0,12,3,74,"bottom",9,"2023-07-06T01:13:42.208Z","2023-07-06T01:15:21.506Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.5,74.5,6,0.9,0.4627,4.4217,23.8897,-29.976,-9.4625,1.5499,0.8036,2.4719,-1.0507,-118.6421,0.9695,2.4815,50.0031,4.8018,-13.4125,24,9.6,24,3149,295,NA,NA,NA,NA,NA,NA,FALSE,-38,3.4,17.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717485,"2023-07-05",2,"2023-07-06T01:14:40.150Z","2023-07-06T01:14:43.565Z",TRUE,"pitch","4a590afb-5c17-49c3-8fdc-c2db2ce1adaf",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3535,1.5859,NA,37.95,168.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Jake Rogers called out on strikes.",0,12,3,74,"bottom",9,"2023-07-06T01:13:42.208Z","2023-07-06T01:15:21.506Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.7,76.7,12,0.9,0.4493,4.5134,24.328,-29.5115,-8.7406,1.7702,2.0739,2.6134,1.0554,-121.9679,0.9197,2.7706,50.0024,4.7792,-13.1485,24,8.4,24,3174,291,NA,NA,NA,NA,NA,NA,FALSE,-35.3,3.7,15.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717485,"2023-07-05",1,"2023-07-06T01:14:22.705Z","2023-07-06T01:14:26.581Z",TRUE,"pitch","7d42c014-05bd-4266-88e2-dffb164237be",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.4199,1.608,NA,90.34,168.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Jake Rogers called out on strikes.",0,12,3,74,"bottom",9,"2023-07-06T01:13:42.208Z","2023-07-06T01:15:21.506Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,87.3,6,0.9,0.3941,4.7708,31.8167,-30.5425,10.3855,0.8329,0.6995,2.6083,-7.2456,-139.0991,-0.8059,1.9916,50.0023,4.9307,20.3078,31.2,7.2,24,2452,117,NA,NA,NA,NA,NA,NA,FALSE,-28.4,1.6,-17.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717485,"2023-07-05",0,"2023-07-06T01:14:03.556Z","2023-07-06T01:14:07.907Z",TRUE,"pitch","ce75dd82-0eac-4b35-b860-d283dbc1af42",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4199,1.6521,NA,163.89,209.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Jake Rogers called out on strikes.",0,12,3,74,"bottom",9,"2023-07-06T01:13:42.208Z","2023-07-06T01:15:21.506Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,86.9,13,0.9,0.3973,4.8072,32.1996,-34.9075,10.763,-1.4233,-1.23,1.0747,-11.7552,-138.1263,-3.6533,1.6927,50.0029,4.7743,20.6948,26.4,8.4,24,2554,116,NA,NA,NA,NA,NA,NA,FALSE,-33.7,-3.2,-16.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717485,"2023-07-05",6,"2023-07-06T01:13:29.917Z","2023-07-06T01:13:34.951Z",TRUE,"pitch","f3b75353-0cd7-427c-b1db-1dd966f0bd5e",7,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,1,NA,NA,3.5971,1.6963,NA,87.56,176.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Tyler Nevin called out on strikes.",0,12,3,73,"bottom",9,"2023-07-06T01:11:02.480Z","2023-07-06T01:13:34.951Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.8,75.1,6,0.9,0.46,4.4805,23.3276,-33.6923,-6.901,-1.0594,0.7723,2.3011,-1.4768,-119.1656,1.3502,2.2968,50.0018,4.7755,-9.9038,16.8,9.6,24,2942,296,NA,NA,NA,NA,NA,NA,TRUE,-42.1,-1.3,12.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,570731,"Jonathan Schoop","/api/v1/people/570731"
717485,"2023-07-05",5,"2023-07-06T01:13:08.895Z","2023-07-06T01:13:13.568Z",TRUE,"pitch","10ecef24-c0a7-4aee-9814-200223205aef",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.5749,1.6742,NA,72.29,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Tyler Nevin called out on strikes.",0,12,3,73,"bottom",9,"2023-07-06T01:11:02.480Z","2023-07-06T01:13:34.951Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.7,75.9,14,0.89,0.4555,4.4732,24.4185,-36.0723,-8.1358,-2.6685,1.1728,1.8066,-0.8735,-120.4631,0.4931,2.5968,50.0005,4.8001,-11.8991,18,10.8,24,3169,299,NA,NA,NA,NA,NA,NA,FALSE,-44.5,-4.4,14.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717485,"2023-07-05",4,"2023-07-06T01:12:43.505Z","2023-07-06T01:12:48.722Z",TRUE,"pitch","1b9d03a6-dbca-4af2-8807-374ed3ebcbcd",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.52,1.62,NA,101.61,148.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Tyler Nevin called out on strikes.",0,12,3,73,"bottom",9,"2023-07-06T01:11:02.480Z","2023-07-06T01:13:34.951Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.6,3,0.91,0.3939,4.8595,28.8511,-17.7834,6.7226,7.3343,0.4037,3.3356,-6.1682,-138.6647,-1.553,1.7755,50.0022,5.0805,13.1886,33.6,4.8,24,2666,129,NA,NA,NA,NA,NA,NA,FALSE,-16.8,13.2,-11,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717485,"2023-07-05",3,"2023-07-06T01:12:11.939Z","2023-07-06T01:12:15.557Z",TRUE,"pitch","d11cce5c-92e9-42ec-bc5c-4faf7a56a473",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.6192,1.6521,NA,96.34,127.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Tyler Nevin called out on strikes.",0,12,3,73,"bottom",9,"2023-07-06T01:11:02.480Z","2023-07-06T01:13:34.951Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.9,12,0.71,0.3958,4.6838,29.8842,-22.6533,2.5864,4.9055,0.542,4.1284,-4.7336,-138.2111,1.3405,1.9384,50.0023,5.155,5.02,9.6,4.8,24,2484,135,NA,NA,NA,NA,NA,NA,FALSE,-20.9,9.4,-3.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717485,"2023-07-05",2,"2023-07-06T01:11:50.210Z","2023-07-06T01:11:54.717Z",TRUE,"pitch","63c38f4a-f399-4624-980d-cfbee3b0ec31",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.52,1.62,NA,107.39,163.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Tyler Nevin called out on strikes.",0,12,3,73,"bottom",9,"2023-07-06T01:11:02.480Z","2023-07-06T01:13:34.951Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.5,5,0.9,0.3942,4.7526,29.2232,-19.5776,4.866,6.435,0.2521,2.8026,-6.4527,-138.6114,-2.2495,1.9715,50.0035,4.9232,9.5269,22.8,4.8,24,2633,118,NA,NA,NA,NA,NA,NA,FALSE,-18.6,11.4,-7.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
