"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716611,"2023-09-12",3,"2023-09-12T23:13:28.708Z","2023-09-12T23:13:34.095Z",TRUE,"pitch","7d718bf5-08cf-4fa2-bb70-04a3c7d9cafe",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.37,1.6,NA,81.26,205.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Nick Pratto strikes out swinging.",0,2,6,70,"top",9,"2023-09-12T23:12:27.509Z","2023-09-12T23:13:34.095Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,668472,"Nick Pratto","/api/v1/people/668472","L","Left",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.3,85,14,0.93,0.4102,6.7908,25.7943,-31.1851,2.9166,0.5508,0.9375,1.2423,4.9326,-132.9978,-5.8542,-1.313,50.0063,5.7054,5.2793,10.8,7.2,24,2562,103,NA,NA,NA,NA,NA,NA,TRUE,-32.4,0,-6.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716611,"2023-09-12",1,"2023-09-12T23:13:00.184Z","2023-09-12T23:13:03.338Z",TRUE,"pitch","a93a54d1-1a22-4215-81a4-c035068b828e",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.37,1.6,NA,143.56,218.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Nick Pratto strikes out swinging.",0,2,6,70,"top",9,"2023-09-12T23:12:27.509Z","2023-09-12T23:13:34.095Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,668472,"Nick Pratto","/api/v1/people/668472","L","Left",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Chicago White Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,87.6,13,0.5,0.3977,6.7157,27.4623,-31.0069,-8.5761,0.6103,-0.6969,0.7564,5.4668,-137.18,-6.9944,-1.5909,50.0061,5.4245,-16.5143,25.2,7.2,24,2070,235,NA,NA,NA,NA,NA,NA,FALSE,-30.6,-0.1,14.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716611,"2023-09-12",0,"2023-09-12T23:12:44.963Z","2023-09-12T23:12:49.131Z",TRUE,"pitch","9c76a141-f0ad-428c-a156-0cfc6c96d098",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4007,1.5444,NA,117.29,201.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Nick Pratto strikes out swinging.",0,2,6,70,"top",9,"2023-09-12T23:12:27.509Z","2023-09-12T23:13:34.095Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,668472,"Nick Pratto","/api/v1/people/668472","L","Left",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Chicago White Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98,90,13,0.85,0.3845,6.8333,32.7287,-26.6358,-8.6673,2.6929,-0.0075,1.3915,6.5499,-142.4558,-7.6782,-1.2105,50.0031,5.8057,-17.8141,30,6,24,2283,227,NA,NA,NA,NA,NA,NA,FALSE,-25.1,3.5,14.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716611,"2023-09-12",2,"2023-09-12T23:13:14.556Z","2023-09-12T23:13:28.708Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,668472,"/api/v1/people/668472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Nick Pratto strikes out swinging.",0,2,6,70,"top",9,"2023-09-12T23:12:27.509Z","2023-09-12T23:13:34.095Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,668472,"Nick Pratto","/api/v1/people/668472","L","Left",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716611,"2023-09-12",4,"2023-09-12T23:12:17.705Z","2023-09-12T23:12:23.193Z",TRUE,"pitch","c5e34442-3469-4899-86d6-66fd9fe8ae53",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.56,1.71,NA,92.69,201.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Drew Waters strikes out swinging.",0,2,6,69,"top",9,"2023-09-12T23:10:37.788Z","2023-09-12T23:12:23.193Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,671221,"Drew Waters","/api/v1/people/671221","L","Left",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,82.3,14,0.93,0.4229,6.9208,25.5149,-31.0217,2.6194,0.6812,0.6376,1.3855,4.8371,-129.24,-4.8405,-1.5946,50.0052,5.6497,4.4569,9.6,7.2,24,2543,95,NA,NA,NA,NA,NA,NA,TRUE,-34.1,0.4,-5.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716611,"2023-09-12",3,"2023-09-12T23:12:00.356Z","2023-09-12T23:12:04.982Z",TRUE,"pitch","f88ca0b4-9bf1-4717-9af3-5c0e1c4db2f8",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.3925,1.5848,NA,133.08,198.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Drew Waters strikes out swinging.",0,2,6,69,"top",9,"2023-09-12T23:10:37.788Z","2023-09-12T23:12:23.193Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,671221,"Drew Waters","/api/v1/people/671221","L","Left",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91,84,7,0.93,0.4128,6.7399,27.5267,-30.7997,3.306,0.7733,-0.4219,1.4828,2.3023,-132.5425,-4.7781,-1.7305,50.0056,5.5501,5.9005,10.8,7.2,24,2488,125,NA,NA,NA,NA,NA,NA,FALSE,-32.3,0.6,-6.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716611,"2023-09-12",2,"2023-09-12T23:11:45.291Z","2023-09-12T23:11:48.928Z",TRUE,"pitch","2495f9ef-a448-428b-a77e-7dbce4b1273e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3925,1.6497,NA,136.34,231.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Drew Waters strikes out swinging.",0,2,6,69,"top",9,"2023-09-12T23:10:37.788Z","2023-09-12T23:12:23.193Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,671221,"Drew Waters","/api/v1/people/671221","L","Left",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Chicago White Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,87.4,13,0.69,0.3981,6.8069,28.5048,-30.5807,-9.6598,0.8318,-0.5075,0.2743,6.3977,-137.2365,-8.271,-1.6061,50.0038,5.3905,-18.5478,28.8,7.2,24,2087,244,NA,NA,NA,NA,NA,NA,FALSE,-30.6,0,16.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716611,"2023-09-12",0,"2023-09-12T23:10:50.391Z","2023-09-12T23:10:54.258Z",TRUE,"pitch","18f68d53-7267-4412-bc49-1a7f1a4717c5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4833,1.6543,NA,156.65,179.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Drew Waters strikes out swinging.",0,2,6,69,"top",9,"2023-09-12T23:10:37.788Z","2023-09-12T23:12:23.193Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,671221,"Drew Waters","/api/v1/people/671221","L","Left",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Chicago White Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,90,13,2,0.3857,6.7781,28.0717,-22.0931,-5.022,4.9168,-1.0403,2.1898,2.719,-141.2931,-6.2708,-1.3556,50.0025,5.8291,-10.2923,22.8,4.8,24,2312,221,NA,NA,NA,NA,NA,NA,FALSE,-20.8,8,8.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716611,"2023-09-12",1,"2023-09-12T23:11:17.350Z","2023-09-12T23:11:45.291Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Drew Waters strikes out swinging.",0,2,6,69,"top",9,"2023-09-12T23:10:37.788Z","2023-09-12T23:12:23.193Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,671221,"Drew Waters","/api/v1/people/671221","L","Left",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716611,"2023-09-12",6,"2023-09-12T23:10:21.377Z","2023-09-12T23:10:28.421Z",TRUE,"pitch","bdf02100-af78-49d3-8107-c3d3834d854b",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.319,1.513,NA,146.65,166.83,"ground_ball","medium","5",103.52,165.96,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Nick Loftin grounds out, third baseman Yoan Moncada to first baseman Gavin Sheets.",0,2,6,68,"top",9,"2023-09-12T23:09:15.434Z","2023-09-12T23:10:28.421Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,679845,"Nick Loftin","/api/v1/people/679845","R","Right",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Chicago White Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98,89.8,4,0.76,0.3839,6.8003,32.5538,-21.4335,-7.1612,5.2094,-0.7777,2.6646,4.5688,-142.6375,-5.1078,-1.4691,50.0059,5.8287,-14.7708,31.2,4.8,24,2340,218,99,-31,5,NA,NA,NA,TRUE,-19.9,8.6,12,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
