"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
746486,"2024-04-16",1,"2024-04-16T19:02:23.108Z","2024-04-16T19:02:27.160Z",TRUE,"pitch","5200c5c2-a716-4407-953e-71c37ee0896f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3601,1.5978,NA,140.28,235.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Marcus Semien strikes out swinging.",0,2,2,54,"top",8,"2024-04-16T19:01:42.065Z","2024-04-16T19:03:22.369Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,543760,"Marcus Semien","/api/v1/people/543760","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,76.6,13,0.9,0.4548,6.585,24.555,-31.0918,-0.7815,0.7401,-0.6106,0.1288,-6.2347,-120.6532,-6.9648,2.1139,50.0049,5.8103,-1.146,3.6,8.4,24,2771,326,NA,NA,NA,NA,NA,NA,FALSE,-40.1,-0.1,3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746486,"2024-04-16",0,"2024-04-16T19:02:05.825Z","2024-04-16T19:02:09.874Z",TRUE,"pitch","74dcf14d-a243-4c53-9f94-a613470792d8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3669,1.6591,NA,106.75,150.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Marcus Semien strikes out swinging.",0,2,2,54,"top",8,"2024-04-16T19:01:42.065Z","2024-04-16T19:03:22.369Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,543760,"Marcus Semien","/api/v1/people/543760","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.9,75.5,2,0.9,0.4559,6.238,25.7432,-31.513,-0.5982,0.4582,0.2689,3.2756,-4.2845,-120.6112,-0.0881,2.1539,50.0054,6.116,-0.8724,3.6,8.4,24,2628,325,NA,NA,NA,NA,NA,NA,FALSE,-39,1.1,2.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746486,"2024-04-16",3,"2024-04-16T19:01:31.414Z","2024-04-16T19:01:39.363Z",TRUE,"pitch","e0e7c094-9ab2-42cb-84d3-73c1a7c1a909",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.58,1.7,NA,103.95,164.49,"fly_ball","medium","9",199.11,113.35,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Leody Taveras flies out to right fielder Wenceel Pérez.",0,2,2,53,"top",8,"2024-04-16T19:00:49.635Z","2024-04-16T19:01:39.363Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,665750,"Leody Taveras","/api/v1/people/665750","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.2,6,0.92,0.4042,6.6211,29.9442,-17.1039,9.6993,8.108,0.3422,2.7514,-7.4524,-135.5648,-5.375,1.8682,50.0055,5.9559,18.0359,42,4.8,24,2216,137,82.3,33,280,NA,NA,NA,TRUE,-17.9,13.7,-16,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746486,"2024-04-16",2,"2024-04-16T19:01:11.076Z","2024-04-16T19:01:14.653Z",TRUE,"pitch","b8842e56-ca19-4b9a-ad27-004fbb13331f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.371,1.2503,NA,108.27,195.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Leody Taveras flies out to right fielder Wenceel Pérez.",0,2,2,53,"top",8,"2024-04-16T19:00:49.635Z","2024-04-16T19:01:39.363Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,665750,"Leody Taveras","/api/v1/people/665750","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.5,82.5,8,0.92,0.4177,6.5146,29.0344,-16.6679,10.4225,8.9108,0.2289,1.5986,-7.6703,-131.3665,-8.2034,1.8393,50.0005,6.0117,18.1295,42,6,24,2129,144,NA,NA,NA,NA,NA,NA,FALSE,-19.3,14.4,-17,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746486,"2024-04-16",1,"2024-04-16T19:00:51.867Z","2024-04-16T19:00:56.568Z",TRUE,"pitch","38b2acda-10ad-4905-a5f1-46efcc9501b2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5361,1.7575,NA,74.84,154.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Leody Taveras flies out to right fielder Wenceel Pérez.",0,2,2,53,"top",8,"2024-04-16T19:00:49.635Z","2024-04-16T19:01:39.363Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,665750,"Leody Taveras","/api/v1/people/665750","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.7,73.4,12,0.91,0.4687,6.3502,24.9252,-33.4969,-1.22,-0.9591,1.1059,3.1275,-2.4711,-117.451,0.507,2.3356,50.0021,6.0565,-1.6824,3.6,9.6,24,2415,324,NA,NA,NA,NA,NA,NA,FALSE,-43.7,-1.3,2.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746486,"2024-04-16",0,"2024-04-16T18:58:44.509Z","2024-04-16T19:00:51.867Z",FALSE,"action",NA,NA,"Pitching Change: Andrew Chafin replaces Alex Lange.","Pitching Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,605177,"/api/v1/people/605177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"53","atBat","Flyout","field_out","Leody Taveras flies out to right fielder Wenceel Pérez.",0,2,2,53,"top",8,"2024-04-16T19:00:49.635Z","2024-04-16T19:01:39.363Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,665750,"Leody Taveras","/api/v1/people/665750","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746486,"2024-04-16",0,"2024-04-16T18:58:04.338Z","2024-04-16T18:58:11.191Z",TRUE,"pitch","1566ff3d-beaf-4884-b970-9e46c896d81c",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.29,1.54,NA,113.27,171.42,"ground_ball","medium","6",122.33,149.88,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Jake Rogers grounds out, shortstop Corey Seager to first baseman Jared Walsh.",0,2,2,52,"bottom",7,"2024-04-16T18:57:46.351Z","2024-04-16T18:58:11.191Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",570632,"José Ureña","/api/v1/people/570632","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,87.1,5,0.92,0.3922,6.2118,37.0024,-19.2479,-13.4055,6.5707,0.098,2.495,11.2642,-140.5991,-4.6471,-2.2531,50.0051,5.4488,-26.3802,49.2,6,24,2244,224,97.4,-10,15,NA,NA,NA,TRUE,-18.8,10.9,21.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746486,"2024-04-16",5,"2024-04-16T18:57:40.471Z","2024-04-16T18:57:44.955Z",TRUE,"pitch","02ca7791-0e5d-4969-ae56-8251c61eeaa0",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,1,NA,NA,3.4043,1.6796,NA,103.19,184.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Parker Meadows called out on strikes.",0,2,2,51,"bottom",7,"2024-04-16T18:56:03.336Z","2024-04-16T18:57:44.955Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,678009,"Parker Meadows","/api/v1/people/678009","L","Left",570632,"José Ureña","/api/v1/people/570632","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,87.9,9,2,0.3919,6.4107,32.4091,-22.6953,-11.0355,4.7984,0.3624,2.0069,11.6775,-139.912,-5.0243,-2.4374,50.0062,5.319,-21.8201,38.4,6,24,2261,217,NA,NA,NA,NA,NA,NA,TRUE,-22,7.7,17.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746486,"2024-04-16",4,"2024-04-16T18:57:23.189Z","2024-04-16T18:57:27.209Z",TRUE,"pitch","ad2fdd3f-0e02-4870-b60a-02ed91a7fb03",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,1,NA,NA,3.34,1.6,NA,157.35,179.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Parker Meadows called out on strikes.",0,2,2,51,"bottom",7,"2024-04-16T18:56:03.336Z","2024-04-16T18:57:44.955Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,678009,"Parker Meadows","/api/v1/people/678009","L","Left",570632,"José Ureña","/api/v1/people/570632","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.9,80.6,13,2,0.4256,6.5143,29.6516,-19.8369,-10.6549,7.3757,-1.0587,2.2062,6.7854,-129.2278,-4.5481,-2.3487,50.0039,5.5348,-17.827,38.4,6,24,1884,226,NA,NA,NA,NA,NA,NA,FALSE,-22.6,12.4,17.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746486,"2024-04-16",3,"2024-04-16T18:57:07.035Z","2024-04-16T18:57:11.052Z",TRUE,"pitch","9df5958e-12dc-433f-8847-ee2aa48d16d6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.4138,1.7531,NA,157.39,166.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Parker Meadows called out on strikes.",0,2,2,51,"bottom",7,"2024-04-16T18:56:03.336Z","2024-04-16T18:57:44.955Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,678009,"Parker Meadows","/api/v1/people/678009","L","Left",570632,"José Ureña","/api/v1/people/570632","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.4,79,11,2,0.4359,6.4535,25.7414,-19.8608,-7.4601,7.7015,-1.0595,2.6651,5.9054,-125.7174,-3.3269,-2.471,50.0025,5.6196,-11.9283,27.6,6,24,1540,220,NA,NA,NA,NA,NA,NA,FALSE,-23.3,13.4,12.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746486,"2024-04-16",2,"2024-04-16T18:56:53.636Z","2024-04-16T18:56:57.844Z",TRUE,"pitch","073e54b9-4cc4-4eea-9c0b-5c84233d185c",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,1,NA,NA,3.34,1.6,NA,116.58,198.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Parker Meadows called out on strikes.",0,2,2,51,"bottom",7,"2024-04-16T18:56:03.336Z","2024-04-16T18:57:44.955Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,678009,"Parker Meadows","/api/v1/people/678009","L","Left",570632,"José Ureña","/api/v1/people/570632","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.2,77.3,14,2,0.4451,6.4106,27.3763,-19.9891,-5.3782,7.9628,0.0109,1.4767,7.3962,-123.6339,-5.8029,-2.3371,50.0017,5.5605,-8.2277,18,6,24,1369,219,NA,NA,NA,NA,NA,NA,FALSE,-25.2,13.1,7.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746486,"2024-04-16",1,"2024-04-16T18:56:41.298Z","2024-04-16T18:56:45.621Z",TRUE,"pitch","20202c2e-de96-49bc-afa5-53dc80524e72",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4126,1.7199,NA,158.63,192.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Parker Meadows called out on strikes.",0,2,2,51,"bottom",7,"2024-04-16T18:56:03.336Z","2024-04-16T18:57:44.955Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,678009,"Parker Meadows","/api/v1/people/678009","L","Left",570632,"José Ureña","/api/v1/people/570632","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.2,81.3,13,2,0.4208,6.298,31.8662,-19.8503,-12.1185,7.211,-1.092,1.7188,7.8346,-130.979,-5.4743,-2.5726,50.0048,5.3554,-20.7151,42,7.2,24,1866,233,NA,NA,NA,NA,NA,NA,FALSE,-22.4,11.8,19.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746486,"2024-04-16",0,"2024-04-16T18:56:24.104Z","2024-04-16T18:56:28.020Z",TRUE,"pitch","c907f9e1-5be4-4fcf-82fa-8761a97a5ca2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3798,1.6059,NA,76.1,209.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Parker Meadows called out on strikes.",0,2,2,51,"bottom",7,"2024-04-16T18:56:03.336Z","2024-04-16T18:57:44.955Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,678009,"Parker Meadows","/api/v1/people/678009","L","Left",570632,"José Ureña","/api/v1/people/570632","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,80.1,14,2,0.4328,6.3908,25.6169,-18.7288,-1.1529,8.2852,1.073,1.0774,9.8529,-126.5253,-6.8509,-2.7203,50.0011,5.3189,-1.8709,0,4.8,24,2389,184,NA,NA,NA,NA,NA,NA,FALSE,-22.6,13.6,-0.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746486,"2024-04-16",7,"2024-04-16T18:55:58.130Z","2024-04-16T18:56:01.363Z",TRUE,"pitch","3ade176e-aede-41a3-9d10-9bd0f9e7ca60",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.5,1.69,NA,54.88,198.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Javier Báez strikes out swinging.",0,2,2,50,"bottom",7,"2024-04-16T18:54:38.401Z","2024-04-16T18:56:01.363Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,595879,"Javier Báez","/api/v1/people/595879","R","Right",570632,"José Ureña","/api/v1/people/570632","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80.4,14,2,0.4326,6.5728,24.3671,-24.1691,0.0129,4.9213,1.6298,1.5053,10.6259,-126.3485,-4.7858,-2.6216,50.0008,5.3524,0.0201,4.8,6,24,2480,189,NA,NA,NA,NA,NA,NA,TRUE,-28.1,8,-2.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746486,"2024-04-16",6,"2024-04-16T18:55:40.563Z","2024-04-16T18:55:45.042Z",TRUE,"pitch","abf9142e-3830-4498-ab6d-ff81f3e8d82d",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.5,1.69,NA,63.38,161.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Javier Báez strikes out swinging.",0,2,2,50,"bottom",7,"2024-04-16T18:54:38.401Z","2024-04-16T18:56:01.363Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,595879,"Javier Báez","/api/v1/people/595879","R","Right",570632,"José Ureña","/api/v1/people/570632","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,79.6,12,2,0.4336,6.4035,27.3013,-22.698,2.0305,5.8722,1.4067,2.8452,9.1235,-126.6194,-2.2069,-2.5159,50.0039,5.5556,3.2762,12,6,24,2330,172,NA,NA,NA,NA,NA,NA,FALSE,-25.9,10.3,-5.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746486,"2024-04-16",5,"2024-04-16T18:55:21.794Z","2024-04-16T18:55:26.328Z",TRUE,"pitch","94a654e2-6d12-4d53-ba50-9e3fb786b0a8",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.5,1.69,NA,92.39,159.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Javier Báez strikes out swinging.",0,2,2,50,"bottom",7,"2024-04-16T18:54:38.401Z","2024-04-16T18:56:01.363Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,595879,"Javier Báez","/api/v1/people/595879","R","Right",570632,"José Ureña","/api/v1/people/570632","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,81.2,3,2,0.4251,6.3484,26.5532,-21.3857,-2.7833,6.4186,0.6456,2.9387,8.7418,-128.7958,-2.5375,-2.4298,50.0043,5.5891,-4.6801,7.2,4.8,24,2421,182,NA,NA,NA,NA,NA,NA,FALSE,-23.6,11.3,3.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746486,"2024-04-16",4,"2024-04-16T18:55:07.484Z","2024-04-16T18:55:11.506Z",TRUE,"pitch","4cce13eb-bc44-41c1-be27-2ccef911c918",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.5,1.69,NA,50.29,202.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Javier Báez strikes out swinging.",0,2,2,50,"bottom",7,"2024-04-16T18:54:38.401Z","2024-04-16T18:56:01.363Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,595879,"Javier Báez","/api/v1/people/595879","R","Right",570632,"José Ureña","/api/v1/people/570632","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,81,14,2,0.4318,6.5788,22.1796,-24.2254,-0.0629,4.8609,1.7502,1.3255,10.7948,-126.1611,-5.3881,-2.55,50.0039,5.4054,-0.1045,3.6,6,24,2382,184,NA,NA,NA,NA,NA,NA,FALSE,-28.1,7.9,-2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
