"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718619,"2023-04-11",5,"2023-04-12T01:40:20.680Z","2023-04-12T01:40:25.977Z",TRUE,"pitch","d0d5dc9a-9f66-4cde-82f2-51dbacbc8b11",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.75,1.82,NA,128.42,199.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Nick Castellanos strikes out swinging.",0,8,4,82,"bottom",9,"2023-04-12T01:38:35.965Z","2023-04-12T01:40:25.977Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.8,79.6,13,2,0.4315,5.7777,29.9158,-26.9884,-4.1571,3.1875,-0.2997,1.4429,4.4376,-127.6657,-5.071,-1.5326,50.0007,5.618,-6.7596,12,7.2,24,2360,170,NA,NA,NA,NA,NA,NA,TRUE,-31.2,4.7,6.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718619,"2023-04-11",4,"2023-04-12T01:40:02.838Z","2023-04-12T01:40:07.505Z",TRUE,"pitch","0a3b7bfd-fc15-4bde-8893-66c784947bb6",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.8519,1.8984,NA,122.96,210.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Nick Castellanos strikes out swinging.",0,8,4,82,"bottom",9,"2023-04-12T01:38:35.965Z","2023-04-12T01:40:25.977Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.1,82.2,13,2,0.42,6.0253,30.0653,-29.6013,-10.5205,1.4969,-0.1564,1.0497,6.7057,-130.8819,-6.1199,-1.3974,50.002,5.662,-18.0785,28.8,8.4,24,1952,235,NA,NA,NA,NA,NA,NA,FALSE,-32.6,1.4,17.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718619,"2023-04-11",3,"2023-04-12T01:39:47.208Z","2023-04-12T01:39:52.215Z",TRUE,"pitch","a4358288-7191-4176-b49b-7a6056034ceb",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.9026,1.8729,NA,65.83,202.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Nick Castellanos strikes out swinging.",0,8,4,82,"bottom",9,"2023-04-12T01:38:35.965Z","2023-04-12T01:40:25.977Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,80.9,14,2,0.4269,5.9279,27.6908,-22.1888,-3.6566,5.9909,1.3425,1.3484,8.3746,-128.5234,-6.2774,-1.4891,50.0004,5.5561,-6.0919,10.8,6,24,2279,202,NA,NA,NA,NA,NA,NA,FALSE,-25.7,9.6,4.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718619,"2023-04-11",2,"2023-04-12T01:39:25.215Z","2023-04-12T01:39:29.671Z",TRUE,"pitch","1841fef7-772b-4638-8457-e0685b0e782d",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.9532,1.8984,NA,38.05,244.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Nick Castellanos strikes out swinging.",0,8,4,82,"bottom",9,"2023-04-12T01:38:35.965Z","2023-04-12T01:40:25.977Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89,82.2,14,2,0.4241,5.8591,26.2934,-26.8622,-2.7766,3.1435,2.0712,-0.2166,9.6183,-129.0431,-9.2812,-1.3401,50.003,5.4888,-4.6934,6,7.2,24,2365,205,NA,NA,NA,NA,NA,NA,FALSE,-31,3.7,2.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718619,"2023-04-11",1,"2023-04-12T01:39:05.602Z","2023-04-12T01:39:09.903Z",TRUE,"pitch","791f48fb-84e0-4c81-881d-5fcab988c1cc",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.75,1.82,NA,137.33,178.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Nick Castellanos strikes out swinging.",0,8,4,82,"bottom",9,"2023-04-12T01:38:35.965Z","2023-04-12T01:40:25.977Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88.7,7,2,0.3879,5.9599,32.9507,-14.568,-5.5374,8.7261,-0.5335,2.2396,4.9877,-141.3415,-6.5889,-1.6037,50.007,5.541,-11.1789,32.4,3.6,24,2075,228,NA,NA,NA,NA,NA,NA,FALSE,-14.4,14.6,9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718619,"2023-04-11",0,"2023-04-12T01:38:46.458Z","2023-04-12T01:38:50.345Z",TRUE,"pitch","7ff66b88-2520-4e98-ba2b-3a9b485ab60e",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.75,1.82,NA,156.26,194.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Nick Castellanos strikes out swinging.",0,8,4,82,"bottom",9,"2023-04-12T01:38:35.965Z","2023-04-12T01:40:25.977Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.7,82.2,13,2,0.4203,5.9492,28.6501,-30.7666,-9.1212,0.8223,-1.0301,1.6266,4.5097,-130.5536,-4.6703,-1.5989,50.006,5.7667,-15.6764,25.2,8.4,24,1864,235,NA,NA,NA,NA,NA,NA,FALSE,-33.5,0.6,15.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718619,"2023-04-11",1,"2023-04-12T01:37:58.251Z","2023-04-12T01:38:10.119Z",TRUE,"pitch","ff05ba07-e65a-43ef-8e2f-94b325ce9deb",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,2,NA,NA,3.74,1.76,NA,139.24,169.22,"line_drive","medium","7",37.21,108.5,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Double","double","J.T. Realmuto doubles (2) on a line drive to left fielder Bryan De La Cruz. Brandon Marsh scores.",1,8,4,81,"bottom",9,"2023-04-12T01:37:30.779Z","2023-04-12T01:38:10.119Z",TRUE,TRUE,FALSE,FALSE,34,1,0,2,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,87.6,4,2,0.3921,5.8972,34.013,-27.5093,-11.3941,2.3679,-0.5834,2.5763,6.8367,-140.1162,-3.621,-1.5848,50.0061,5.6993,-22.4793,36,7.2,24,2186,229,99.2,17,270,NA,NA,NA,FALSE,-26,3.7,19.1,NA,NA,NA,NA,NA,FALSE,FALSE,592663,"J.T. Realmuto","/api/v1/people/592663",NA,NA,NA,NA,NA,NA
718619,"2023-04-11",0,"2023-04-12T01:37:43.493Z","2023-04-12T01:37:48.210Z",TRUE,"pitch","3954b3ea-2473-4f3c-b1e8-e9d5512cd7fb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.8012,1.7961,NA,120.58,214.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Double","double","J.T. Realmuto doubles (2) on a line drive to left fielder Bryan De La Cruz. Brandon Marsh scores.",1,8,4,81,"bottom",9,"2023-04-12T01:37:30.779Z","2023-04-12T01:38:10.119Z",TRUE,TRUE,FALSE,FALSE,34,1,0,2,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.5,81.3,13,2,0.4287,5.7205,23.9798,-28.5987,-3.3561,2.1563,-0.0939,0.8897,5.4504,-127.3459,-6.8111,-1.8173,50.0015,5.8347,-5.5609,8.4,7.2,24,2429,165,NA,NA,NA,NA,NA,NA,FALSE,-32.8,2.6,4.9,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718619,"2023-04-11",3,"2023-04-12T01:37:13.246Z","2023-04-12T01:37:19.692Z",TRUE,"pitch","d78e660e-1629-45c1-abe4-c48e0ce15d1f",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.2936,1.5912,NA,121.82,198.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Kyle Schwarber called out on strikes.",0,8,3,80,"bottom",9,"2023-04-12T01:36:00.030Z","2023-04-12T01:37:19.692Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.5,77.4,8,2,0.4466,5.6867,25.6338,-27.5807,1.293,3.0181,-0.1265,1.5053,3.4377,-122.9053,-4.473,-1.7144,50.0018,5.7064,1.9665,4.8,7.2,24,2434,166,NA,NA,NA,NA,NA,NA,TRUE,-33.8,4.6,-3.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,669016,"Brandon Marsh","/api/v1/people/669016",NA,NA,NA
718619,"2023-04-11",2,"2023-04-12T01:36:55.822Z","2023-04-12T01:37:00.418Z",TRUE,"pitch","cdd3569b-8e26-4596-9f70-98ea86006f89",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.3953,1.6681,NA,106.24,193.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Kyle Schwarber called out on strikes.",0,8,3,80,"bottom",9,"2023-04-12T01:36:00.030Z","2023-04-12T01:37:19.692Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87.8,9,2,0.3921,5.9657,32.8338,-14.3692,-7.1894,9.0174,0.2823,1.6622,7.3671,-139.9373,-8.0976,-1.4558,50.0065,5.5435,-14.2012,37.2,4.8,24,2225,229,NA,NA,NA,NA,NA,NA,FALSE,-15,14.8,11.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
