"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716880,"2023-08-23",0,"2023-08-24T00:36:39.188Z","2023-08-24T00:36:42.188Z",TRUE,"pitch","881b2fa7-3a10-4e7f-894e-84b7752752b9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3163,1.425,NA,82.88,173.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Randy Arozarena strikes out swinging.",0,5,3,58,"bottom",7,"2023-08-24T00:36:34.509Z","2023-08-24T00:38:06.147Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,80.2,12,2,0.4305,5.9997,26.5944,-27.0619,3.3084,3.1175,0.8952,2.43,6.0463,-127.3253,-0.6253,-1.9416,50.0013,4.8237,5.42,13.2,7.2,24,2424,131,NA,NA,NA,NA,NA,NA,FALSE,-30,5.8,-7.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",4,"2023-08-24T00:36:05.909Z","2023-08-24T00:36:15.087Z",TRUE,"pitch","1de4bd17-94f9-4081-a610-b7437cd848ca",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.57,1.67,NA,99.74,196.82,"ground_ball","medium","1",131.46,181.44,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Grounded Into DP","grounded_into_double_play","Yandy Diaz grounds into a double play, pitcher Jake Bird to second baseman Brendan Rodgers to first baseman Elehuris Montero. Jonathan Aranda out at 2nd. Yandy Diaz out at 1st.",0,5,3,57,"bottom",7,"2023-08-24T00:34:54.329Z","2023-08-24T00:36:15.087Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Colorado Rockies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,79.4,9,2,0.4354,5.9134,26.6493,-30.9561,3.8983,0.7638,0.4529,1.554,4.5025,-126.0068,-2.1337,-1.8667,50.0048,4.9235,6.2419,13.2,8.4,24,2487,138,96.7,-11,9,NA,NA,NA,TRUE,-35.5,1.1,-8.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",3,"2023-08-24T00:35:49.674Z","2023-08-24T00:35:52.674Z",TRUE,"pitch","ec4c340f-7de9-4c70-801a-24cd6dfa7841",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.57,1.67,NA,75.25,187.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Grounded Into DP","grounded_into_double_play","Yandy Diaz grounds into a double play, pitcher Jake Bird to second baseman Brendan Rodgers to first baseman Elehuris Montero. Jonathan Aranda out at 2nd. Yandy Diaz out at 1st.",0,5,3,57,"bottom",7,"2023-08-24T00:34:54.329Z","2023-08-24T00:36:15.087Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Colorado Rockies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,80.5,14,2,0.4297,5.7613,26.4791,-25.8779,3.6668,3.8257,1.0952,1.8969,6.2238,-127.5214,-2.746,-1.8542,50.0006,5.0313,6.032,15.6,7.2,24,2569,145,NA,NA,NA,NA,NA,NA,FALSE,-29.2,6.5,-8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",2,"2023-08-24T00:35:34.728Z","2023-08-24T00:35:37.728Z",TRUE,"pitch","b176ab13-a97d-4d79-aeb7-ff0b972b96a5",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4058,1.5062,NA,146.68,157.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Grounded Into DP","grounded_into_double_play","Yandy Diaz grounds into a double play, pitcher Jake Bird to second baseman Brendan Rodgers to first baseman Elehuris Montero. Jonathan Aranda out at 2nd. Yandy Diaz out at 1st.",0,5,3,57,"bottom",7,"2023-08-24T00:34:54.329Z","2023-08-24T00:36:15.087Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86.4,1,0.9,0.3989,5.78,29.6351,-29.2209,-5.4282,1.5478,-0.7787,2.9983,5.4003,-137.1776,-0.4403,-2.0652,50.0047,5.1486,-10.3724,18,6,24,1923,247,NA,NA,NA,NA,NA,NA,FALSE,-27.8,2.9,8.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",0,"2023-08-24T00:34:54.329Z","2023-08-24T00:34:57.329Z",TRUE,"pitch","a364006b-22ab-450e-9c48-f0f624477fcd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4058,1.6284,NA,70.87,152.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Grounded Into DP","grounded_into_double_play","Yandy Diaz grounds into a double play, pitcher Jake Bird to second baseman Brendan Rodgers to first baseman Elehuris Montero. Jonathan Aranda out at 2nd. Yandy Diaz out at 1st.",0,5,3,57,"bottom",7,"2023-08-24T00:34:54.329Z","2023-08-24T00:36:15.087Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,86,12,0.9,0.4008,5.6901,29.9498,-29.2541,-4.3804,1.5416,1.2102,3.1824,9.3243,-136.6446,0.0893,-1.6763,50.0006,5.1582,-8.2876,12,6,24,1914,244,NA,NA,NA,NA,NA,NA,FALSE,-28,3,6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",1,"2023-08-24T00:35:12.717Z","2023-08-24T00:35:34.728Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"57","atBat","Grounded Into DP","grounded_into_double_play","Yandy Diaz grounds into a double play, pitcher Jake Bird to second baseman Brendan Rodgers to first baseman Elehuris Montero. Jonathan Aranda out at 2nd. Yandy Diaz out at 1st.",0,5,3,57,"bottom",7,"2023-08-24T00:34:54.329Z","2023-08-24T00:36:15.087Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",5,"2023-08-24T00:34:23.843Z","2023-08-24T00:34:28.542Z",TRUE,"pitch","6bb9ac69-1dea-4ce4-acb0-b1741ea2e197",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,0,NA,NA,3.0475,1.4788,NA,75.42,164.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Jonathan Aranda walks.",0,5,3,56,"bottom",7,"2023-08-24T00:33:37.331Z","2023-08-24T00:34:28.542Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,666018,"Jonathan Aranda","/api/v1/people/666018","L","Left",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.6,12,0.9,0.3986,5.4153,29.2822,-26.7034,-5.0645,2.8586,1.0908,2.7584,8.8811,-137.2035,-1.1123,-1.5245,50.0038,4.9825,-9.6943,16.8,6,24,1857,252,NA,NA,NA,NA,NA,NA,FALSE,-25.6,5.2,7.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666018,"Jonathan Aranda","/api/v1/people/666018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",4,"2023-08-24T00:34:08.310Z","2023-08-24T00:34:11.310Z",TRUE,"pitch","83093119-dfec-43a5-be2e-7d9f9f0ba962",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.1085,1.5195,NA,197.75,158.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Jonathan Aranda walks.",0,5,3,56,"bottom",7,"2023-08-24T00:33:37.331Z","2023-08-24T00:34:28.542Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,666018,"Jonathan Aranda","/api/v1/people/666018","L","Left",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86.5,11,0.9,0.3985,5.3696,29.5431,-28.6942,-5.7713,1.8157,-2.1185,2.9632,1.6202,-137.2956,-0.2046,-1.9654,50.0022,4.9866,-11.05,20.4,6,24,1894,254,NA,NA,NA,NA,NA,NA,FALSE,-27.2,3.5,10.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",3,"2023-08-24T00:33:52.867Z","2023-08-24T00:33:55.867Z",TRUE,"pitch","47be9c6e-1e98-4bbc-bdb7-6e1f206bbd7a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.0474,1.3972,NA,64.02,177.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Jonathan Aranda walks.",0,5,3,56,"bottom",7,"2023-08-24T00:33:37.331Z","2023-08-24T00:34:28.542Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,666018,"Jonathan Aranda","/api/v1/people/666018","L","Left",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,86.9,12,0.9,0.3981,5.7776,28.9883,-32.1888,-6.6463,-0.0104,1.39,2.2746,10.5547,-137.324,-1.3512,-1.631,50.0008,4.9526,-12.757,18,7.2,24,1907,259,NA,NA,NA,NA,NA,NA,FALSE,-30.7,-0.1,10,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",2,"2023-08-24T00:33:39.681Z","2023-08-24T00:33:43.118Z",TRUE,"pitch","548e4d74-0681-4c5b-b083-bfdb9c5c69fe",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1085,1.4991,NA,132.72,139.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Jonathan Aranda walks.",0,5,3,56,"bottom",7,"2023-08-24T00:33:37.331Z","2023-08-24T00:34:28.542Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,666018,"Jonathan Aranda","/api/v1/people/666018","L","Left",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,86.6,11,0.91,0.3977,5.572,29.7445,-27.3107,-5.0451,2.5282,-0.4124,3.6805,5.8675,-137.5815,1.1371,-1.9145,50.0006,5.109,-9.6972,16.8,6,24,1870,250,NA,NA,NA,NA,NA,NA,FALSE,-25.6,5,7.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",0,"2023-08-24T00:32:26.051Z","2023-08-24T00:33:03.582Z",FALSE,"action",NA,NA,"Pitching Change: Jake Bird replaces Austin Gomber.","Pitching Substitution",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656234,"/api/v1/people/656234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"56","atBat","Walk","walk","Jonathan Aranda walks.",0,5,3,56,"bottom",7,"2023-08-24T00:33:37.331Z","2023-08-24T00:34:28.542Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,666018,"Jonathan Aranda","/api/v1/people/666018","L","Left",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",1,"2023-08-24T00:33:03.582Z","2023-08-24T00:33:39.681Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Jonathan Aranda replaces Christian Bethancourt.","Offensive Substitution",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,666018,"/api/v1/people/666018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","56","atBat","Walk","walk","Jonathan Aranda walks.",0,5,3,56,"bottom",7,"2023-08-24T00:33:37.331Z","2023-08-24T00:34:28.542Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,666018,"Jonathan Aranda","/api/v1/people/666018","L","Left",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,542194,"/api/v1/people/542194",NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",5,"2023-08-24T00:30:48.219Z","2023-08-24T00:30:54.793Z",TRUE,"pitch","5b753873-baee-44e7-9d87-2c77539b7f6d",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.48,1.61,NA,77.22,169.3,"line_drive","medium","1",126.86,161.35,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Double Play","double_play","Ryan McMahon lines into a double play, pitcher Jacob Lopez to shortstop Isaac Paredes. Ezequiel Tovar out at 2nd.",0,5,3,55,"top",7,"2023-08-24T00:28:56.598Z","2023-08-24T00:30:54.793Z",TRUE,FALSE,FALSE,TRUE,25,2,2,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",682052,"Jacob Lopez","/api/v1/people/682052","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,83.4,12,2,0.4123,7.0312,29.3536,-23.415,10.592,4.904,1.0435,2.5735,-9.8758,-133.0015,-2.1997,3.4343,50.0025,5.1148,18.9173,34.8,7.2,24,2057,106,71.9,9,103,NA,NA,NA,TRUE,-24.2,8.6,-16.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",3,"2023-08-24T00:30:10.636Z","2023-08-24T00:30:14.320Z",TRUE,"pitch","5c33d43d-4673-49f4-8169-c042bf244c96",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.4993,1.6091,NA,144.4,158.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Double Play","double_play","Ryan McMahon lines into a double play, pitcher Jacob Lopez to shortstop Isaac Paredes. Ezequiel Tovar out at 2nd.",0,5,3,55,"top",7,"2023-08-24T00:28:56.598Z","2023-08-24T00:30:54.793Z",TRUE,FALSE,FALSE,TRUE,25,2,2,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",682052,"Jacob Lopez","/api/v1/people/682052","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,83.3,1,2,0.4126,7.1842,29.368,-19.673,11.1409,7.0086,-0.7189,2.9735,-14.3179,-132.9174,-1.6197,3.2984,50.0003,5.024,19.8661,39.6,6,24,2104,110,NA,NA,NA,NA,NA,NA,FALSE,-20.4,12.5,-16.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",2,"2023-08-24T00:29:49.247Z","2023-08-24T00:29:52.599Z",TRUE,"pitch","3727f3c0-fe99-4a9b-a409-41edd91c293c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.48,1.61,NA,181.31,204.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Double Play","double_play","Ryan McMahon lines into a double play, pitcher Jacob Lopez to shortstop Isaac Paredes. Ezequiel Tovar out at 2nd.",0,5,3,55,"top",7,"2023-08-24T00:28:56.598Z","2023-08-24T00:30:54.793Z",TRUE,FALSE,FALSE,TRUE,25,2,2,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",682052,"Jacob Lopez","/api/v1/people/682052","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78.3,72.1,13,0.9,0.483,7.1656,21.8336,-32.795,-4.4596,-0.4813,-1.6873,1.2769,-10.2122,-113.6336,-0.8869,3.4535,50.0007,4.9454,-5.7991,13.2,10.8,24,2374,288,NA,NA,NA,NA,NA,NA,FALSE,-45.8,-0.8,10.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716880,"2023-08-23",1,"2023-08-24T00:29:28.084Z","2023-08-24T00:29:31.084Z",TRUE,"pitch","840fa393-879a-4a98-8b8b-f219af7ffd71",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4381,1.6091,NA,164.74,176.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Double Play","double_play","Ryan McMahon lines into a double play, pitcher Jacob Lopez to shortstop Isaac Paredes. Ezequiel Tovar out at 2nd.",0,5,3,55,"top",7,"2023-08-24T00:28:56.598Z","2023-08-24T00:30:54.793Z",TRUE,FALSE,FALSE,TRUE,25,2,2,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",682052,"Jacob Lopez","/api/v1/people/682052","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.8,73.2,13,0.91,0.4736,6.9323,22.9362,-28.8536,-5.7397,2.455,-1.2525,2.3131,-8.8547,-115.9384,0.2628,3.3712,50.0032,4.966,-7.764,18,9.6,24,2248,282,NA,NA,NA,NA,NA,NA,FALSE,-38.5,4.8,12.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
