"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746248,"2024-04-07",2,"2024-04-07T04:20:03.563Z","2024-04-07T04:20:13.682Z",TRUE,"pitch","c5c8cef3-06d9-4e36-8480-3ce24734a90a",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.23,1.53,NA,134.46,152.01,"popup","medium","5",88.34,182.17,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Tyler O'Neill pops out to third baseman Anthony Rendon in foul territory.",0,1,2,66,"top",9,"2024-04-07T04:19:31.453Z","2024-04-07T04:20:13.682Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,641933,"Tyler O'Neill","/api/v1/people/641933","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.3,1,0.9,0.3889,6.3447,32.9585,-12.5419,-5.5628,9.7756,-0.458,3.2135,4.5936,-141.0182,-5.0122,-1.3877,50.0021,5.8273,-11.1701,36,3.6,24,2193,206,96,69,121,NA,NA,NA,TRUE,-12.4,16.8,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746248,"2024-04-07",1,"2024-04-07T04:19:51.037Z","2024-04-07T04:19:54.765Z",TRUE,"pitch","5561744c-4c87-40ff-b898-051b3c59c5ef",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.2244,1.5456,NA,122.47,172.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Tyler O'Neill pops out to third baseman Anthony Rendon in foul territory.",0,1,2,66,"top",9,"2024-04-07T04:19:31.453Z","2024-04-07T04:20:13.682Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,641933,"Tyler O'Neill","/api/v1/people/641933","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.3,82.1,5,0.9,0.4211,6.1179,27.4044,-28.907,3.5989,1.9061,-0.1436,2.4685,3.001,-130.0989,-2.8052,-1.7797,50.0026,5.7526,6.1656,13.2,7.2,24,2273,143,NA,NA,NA,NA,NA,NA,FALSE,-31.2,3,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746248,"2024-04-07",0,"2024-04-07T04:19:36.932Z","2024-04-07T04:19:40.011Z",TRUE,"pitch","5c2162c4-e062-4d55-9472-56ba4d0468cd",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.23,1.53,NA,89.41,210.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Tyler O'Neill pops out to third baseman Anthony Rendon in foul territory.",0,1,2,66,"top",9,"2024-04-07T04:19:31.453Z","2024-04-07T04:20:13.682Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,641933,"Tyler O'Neill","/api/v1/people/641933","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.5,14,0.9,0.4313,6.4742,26.0501,-27.7807,2.2528,2.6905,0.7238,1.05,5.1966,-127.0098,-6.05,-1.6417,50.005,5.6728,3.6791,9.6,7.2,24,2133,152,NA,NA,NA,NA,NA,NA,FALSE,-32.2,3.7,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746248,"2024-04-07",6,"2024-04-07T04:19:01.429Z","2024-04-07T04:19:10.661Z",TRUE,"pitch","62ef95db-c810-40ff-83f2-74745312b905",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.32,1.51,NA,125.49,199.42,"fly_ball","medium","7",53.15,123.95,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Rafael Devers flies out to left fielder Taylor Ward.",0,1,2,65,"top",9,"2024-04-07T04:17:12.475Z","2024-04-07T04:19:10.661Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88.3,8,0.91,0.3896,6.5242,33.1414,-8.4832,-5.4139,11.8439,-0.2229,1.4576,5.3249,-140.8085,-9.9847,-1.4387,50.0013,5.606,-10.8281,42,2.4,24,2273,209,92.9,52,260,NA,NA,NA,TRUE,-9.8,19.4,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746248,"2024-04-07",4,"2024-04-07T04:18:31.232Z","2024-04-07T04:18:36.625Z",TRUE,"pitch","4e3e1626-32df-4c63-9a17-6c59152cc7d1",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.32,1.51,NA,111.51,160.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Rafael Devers flies out to left fielder Taylor Ward.",0,1,2,65,"top",9,"2024-04-07T04:17:12.475Z","2024-04-07T04:19:10.661Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88,2,0.91,0.3909,6.4034,31.6408,-8.7424,-6.0201,11.7838,0.1441,2.8902,6.6895,-140.1096,-6.3996,-1.4922,50.0014,5.7751,-11.9693,45.6,2.4,24,2331,207,NA,NA,NA,NA,NA,NA,FALSE,-9.4,20.2,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746248,"2024-04-07",3,"2024-04-07T04:18:12.919Z","2024-04-07T04:18:17.938Z",TRUE,"pitch","e863f46c-1a81-47c6-b1bb-5afb0d0fea06",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.3328,1.5904,NA,133.6,199.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Rafael Devers flies out to left fielder Taylor Ward.",0,1,2,65,"top",9,"2024-04-07T04:17:12.475Z","2024-04-07T04:19:10.661Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.9,13,0.9,0.392,6.4685,31.9356,-9.6019,-6.3989,11.423,-0.4354,1.4405,5.1963,-139.7833,-9.6482,-1.4885,50.0023,5.57,-12.6442,44.4,3.6,24,2258,207,NA,NA,NA,NA,NA,NA,FALSE,-10.8,18.8,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746248,"2024-04-07",2,"2024-04-07T04:17:55.510Z","2024-04-07T04:17:58.809Z",TRUE,"pitch","b0f0a420-2842-46b5-a3e8-c9e46acfcee2",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,1,NA,NA,3.32,1.51,NA,143.12,152.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Rafael Devers flies out to left fielder Taylor Ward.",0,1,2,65,"top",9,"2024-04-07T04:17:12.475Z","2024-04-07T04:19:10.661Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.2,1,0.91,0.3893,6.3071,32.8092,-9.8712,-6.7181,11.136,-0.6852,3.1861,4.8222,-140.8304,-5.6052,-1.5492,50.0068,5.8447,-13.4602,48,3.6,24,2384,203,NA,NA,NA,NA,NA,NA,FALSE,-10.1,19.2,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746248,"2024-04-07",1,"2024-04-07T04:17:38.619Z","2024-04-07T04:17:42.123Z",TRUE,"pitch","2de5c359-a1a6-4033-a174-5c21cebfa035",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2335,1.5682,NA,205.97,173.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Rafael Devers flies out to left fielder Taylor Ward.",0,1,2,65,"top",9,"2024-04-07T04:17:12.475Z","2024-04-07T04:19:10.661Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.4,11,0.9,0.3937,6.311,31.7558,-11.6781,-5.4327,10.4623,-2.3341,2.427,0.7869,-139.2055,-6.8798,-1.9149,50.0059,5.7067,-10.6448,38.4,3.6,24,2230,210,NA,NA,NA,NA,NA,NA,FALSE,-12.2,17.6,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746248,"2024-04-07",0,"2024-04-07T04:17:24.711Z","2024-04-07T04:17:29.894Z",TRUE,"pitch","8ffb488f-7805-4aa2-aa97-5484bc716e27",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2359,1.3882,NA,147.79,193.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Rafael Devers flies out to left fielder Taylor Ward.",0,1,2,65,"top",9,"2024-04-07T04:17:12.475Z","2024-04-07T04:19:10.661Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,79.6,7,0.9,0.4357,6.0751,25.1701,-31.1746,2.4118,0.6287,-0.8077,1.6926,1.8467,-125.6434,-4.0165,-1.8654,50.0062,5.842,3.8612,7.2,8.4,24,2195,145,NA,NA,NA,NA,NA,NA,FALSE,-36.2,0.5,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746248,"2024-04-07",5,"2024-04-07T04:18:43.579Z","2024-04-07T04:19:01.429Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,646240,"/api/v1/people/646240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Rafael Devers flies out to left fielder Taylor Ward.",0,1,2,65,"top",9,"2024-04-07T04:17:12.475Z","2024-04-07T04:19:10.661Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
