"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716377,"2023-09-30",0,"2023-10-01T01:43:22.956Z","2023-10-01T01:43:26.720Z",TRUE,"pitch","584ff125-4979-477a-bcd9-cb9da8b0c605",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4636,1.8073,NA,112.96,180.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Jordan Westburg singles on a line drive to left fielder Wilyer Abreu.",0,1,2,62,"bottom",8,"2023-10-01T01:43:10.319Z","2023-10-01T01:45:23.713Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,85.6,8,0.9,0.4024,6.3119,30.65,-26.4689,-8.8477,3.044,0.106,2.1436,7.8816,-136.2432,-3.6807,-1.6784,50.0048,5.3468,-16.5927,28.8,7.2,24,1988,222,NA,NA,NA,NA,NA,NA,FALSE,-26.4,4.9,14.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",4,"2023-10-01T01:44:49.743Z","2023-10-01T01:45:13.243Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,676059,"/api/v1/people/676059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Jordan Westburg singles on a line drive to left fielder Wilyer Abreu.",0,1,2,62,"bottom",8,"2023-10-01T01:43:10.319Z","2023-10-01T01:45:23.713Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",4,"2023-10-01T01:42:49.206Z","2023-10-01T01:42:56.878Z",TRUE,"pitch","7e311424-3bc0-4858-a09a-b972882a4648",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.11,1.46,NA,78.36,197.98,"ground_ball","medium","6",104.02,152.36,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Ramon Urias grounds out, shortstop Trevor Story to first baseman Justin Turner.",0,1,2,61,"bottom",8,"2023-10-01T01:41:51.002Z","2023-10-01T01:42:56.878Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,602104,"Ramón Urías","/api/v1/people/602104","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.9,76.5,14,0.9,0.4544,6.0723,23.8231,-33.0454,6.9242,-0.5958,1.0137,1.5113,4.7464,-120.6191,-2.2793,-1.8801,50.0015,5.387,10.1831,18,9.6,24,2601,65,71.5,-20,6,NA,NA,NA,TRUE,-41.3,-1.3,-13.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",3,"2023-10-01T01:42:34.191Z","2023-10-01T01:42:37.191Z",TRUE,"pitch","594f74dd-3b31-49fd-8e6e-59c78dfee0bc",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.1337,1.5318,NA,70.26,187.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Ramon Urias grounds out, shortstop Trevor Story to first baseman Justin Turner.",0,1,2,61,"bottom",8,"2023-10-01T01:41:51.002Z","2023-10-01T01:42:56.878Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,602104,"Ramón Urías","/api/v1/people/602104","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,77.2,14,0.89,0.448,6.1207,25.9657,-29.3776,6.2472,1.854,1.2262,1.9088,5.4895,-122.6225,-2.1513,-1.8596,50.0058,5.3227,9.4421,19.2,8.4,24,2562,60,NA,NA,NA,NA,NA,NA,FALSE,-35.6,3.1,-12.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",2,"2023-10-01T01:42:19.297Z","2023-10-01T01:42:22.478Z",TRUE,"pitch","6af42244-ce66-4b2e-9e60-ec731b3c90a0",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,2,0,NA,NA,3.11,1.46,NA,115.42,178.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Ramon Urias grounds out, shortstop Trevor Story to first baseman Justin Turner.",0,1,2,61,"bottom",8,"2023-10-01T01:41:51.002Z","2023-10-01T01:42:56.878Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,602104,"Ramón Urías","/api/v1/people/602104","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,85.8,5,0.9,0.4014,6.1558,30.5078,-21.7186,-10.1029,5.5469,0.0414,2.2334,8.0162,-136.5276,-4.3128,-1.6225,50.0024,5.3314,-19.0415,37.2,6,24,2001,226,NA,NA,NA,NA,NA,NA,FALSE,-21.8,9.2,16.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",1,"2023-10-01T01:41:53.325Z","2023-10-01T01:41:59.356Z",TRUE,"pitch","79091c6e-cc37-4001-b3dc-698f09ab95fe",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.11,1.46,NA,121.47,170.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Ramon Urias grounds out, shortstop Trevor Story to first baseman Justin Turner.",0,1,2,61,"bottom",8,"2023-10-01T01:41:51.002Z","2023-10-01T01:42:56.878Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,602104,"Ramón Urías","/api/v1/people/602104","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.4,75.1,5,0.9,0.4615,6.1228,22.2933,-30.598,7.5836,1.1066,-0.1174,2.5167,1.8316,-118.6041,-0.5464,-1.8847,50.005,5.5361,10.8244,20.4,9.6,24,2400,59,NA,NA,NA,NA,NA,NA,FALSE,-39,2.2,-14.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",0,"2023-10-01T01:40:51.534Z","2023-10-01T01:41:53.325Z",FALSE,"action",NA,NA,"Pitching Change: Mauricio Llovera replaces Josh Winckowski.","Pitching Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,661440,"/api/v1/people/661440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"61","atBat","Groundout","field_out","Ramon Urias grounds out, shortstop Trevor Story to first baseman Justin Turner.",0,1,2,61,"bottom",8,"2023-10-01T01:41:51.002Z","2023-10-01T01:42:56.878Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,602104,"Ramón Urías","/api/v1/people/602104","R","Right",661440,"Mauricio Llovera","/api/v1/people/661440","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",9,"2023-10-01T01:38:46.530Z","2023-10-01T01:38:54.462Z",TRUE,"pitch","0d4c6868-c5ea-440b-824d-de74a9fa4e50",9,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",3,3,2,NA,NA,3.29,1.53,NA,85.2,222.74,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Ceddanne Rafaela strikes out swinging, catcher James McCann to first baseman Ramon Urias.",0,1,2,60,"top",8,"2023-10-01T01:34:39.583Z","2023-10-01T01:38:54.462Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",656427,"Jack Flaherty","/api/v1/people/656427","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",77.3,71,14,0.88,0.4894,6.6204,22.9235,-36.6027,7.2972,-3.5055,0.8343,0.5939,4.8975,-112.4941,-2.0732,-2.3288,50.0003,5.2842,9.2274,15.6,12,24,2564,75,NA,NA,NA,NA,NA,NA,TRUE,-52.8,-6.6,-14.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",8,"2023-10-01T01:38:20.539Z","2023-10-01T01:38:23.670Z",TRUE,"pitch","c50afa11-8f0e-493f-87bd-8bbcdbe3eb73",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.29,1.53,NA,131.58,172.98,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Ceddanne Rafaela strikes out swinging, catcher James McCann to first baseman Ramon Urias.",0,1,2,60,"top",8,"2023-10-01T01:34:39.583Z","2023-10-01T01:38:54.462Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",656427,"Jack Flaherty","/api/v1/people/656427","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86.4,4,0.9,0.4001,6.7962,27.6787,-17.6463,-3.1665,7.6396,-0.3825,2.4372,5.9701,-136.4528,-4.1625,-2.1791,50.0013,5.1845,-6.0209,14.4,3.6,24,2272,207,NA,NA,NA,NA,NA,NA,FALSE,-17.6,13.2,4.6,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",7,"2023-10-01T01:37:51.010Z","2023-10-01T01:37:54.230Z",TRUE,"pitch","24965ce3-2941-41bb-8231-99a9bcf35b19",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.29,1.53,NA,141.84,171.2,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Ceddanne Rafaela strikes out swinging, catcher James McCann to first baseman Ramon Urias.",0,1,2,60,"top",8,"2023-10-01T01:34:39.583Z","2023-10-01T01:38:54.462Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",656427,"Jack Flaherty","/api/v1/people/656427","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86.1,4,0.92,0.4006,6.9532,28.7309,-16.2987,-2.2562,8.3791,-0.6516,2.503,5.2047,-136.4819,-3.95,-2.2863,50.0064,5.0844,-4.2769,10.8,3.6,24,2253,202,NA,NA,NA,NA,NA,NA,FALSE,-16.4,14.5,3,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",6,"2023-10-01T01:37:27.105Z","2023-10-01T01:37:31.545Z",TRUE,"pitch","60f53728-918c-43b8-8115-1bfe33bca1b2",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3373,1.5298,NA,86.61,189.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Ceddanne Rafaela strikes out swinging, catcher James McCann to first baseman Ramon Urias.",0,1,2,60,"top",8,"2023-10-01T01:34:39.583Z","2023-10-01T01:38:54.462Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",656427,"Jack Flaherty","/api/v1/people/656427","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.7,9,0.9,0.3995,7.0688,28.0055,-16.3324,-2.2529,8.3071,0.7972,1.807,8.4492,-136.7215,-6.6767,-2.0304,50.0065,5.387,-4.2991,8.4,3.6,24,2250,206,NA,NA,NA,NA,NA,NA,FALSE,-16.9,13.9,2.4,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",5,"2023-10-01T01:37:04.945Z","2023-10-01T01:37:08.097Z",TRUE,"pitch","f71fffb8-1cf3-408c-95ed-e0669620732e",5,"Pitchout",NA,NA,NA,NA,FALSE,"P","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"P","Pitchout",2,2,2,NA,NA,3.29,1.53,NA,85.26,97.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Ceddanne Rafaela strikes out swinging, catcher James McCann to first baseman Ramon Urias.",0,1,2,60,"top",8,"2023-10-01T01:34:39.583Z","2023-10-01T01:38:54.462Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",656427,"Jack Flaherty","/api/v1/people/656427","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.2,12,0.9,0.4096,6.8221,26.5431,-19.148,-1.8283,7.1796,0.8326,5.2221,8.1604,-133.3171,2.5574,-2.02,50.0024,5.6267,-3.3189,4.8,3.6,24,2192,196,NA,NA,NA,NA,NA,NA,FALSE,-18.6,13.8,1.7,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",3,"2023-10-01T01:36:22.932Z","2023-10-01T01:36:26.848Z",TRUE,"pitch","e8fca526-9d58-4e5b-aaec-b14a10c4b0e0",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.1715,1.5299,NA,137.65,121.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Ceddanne Rafaela strikes out swinging, catcher James McCann to first baseman Ramon Urias.",0,1,2,60,"top",8,"2023-10-01T01:34:39.583Z","2023-10-01T01:38:54.462Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",656427,"Jack Flaherty","/api/v1/people/656427","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85.6,11,0.92,0.4033,6.9776,26.865,-18.2323,-1.8036,7.447,-0.5417,4.3507,5.0974,-135.3084,0.5783,-2.2077,50.0022,5.4024,-3.377,7.2,3.6,24,2215,203,NA,NA,NA,NA,NA,NA,FALSE,-17.5,13.8,2.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",2,"2023-10-01T01:35:56.353Z","2023-10-01T01:35:59.670Z",TRUE,"pitch","f61358fd-f1a6-4f7a-9e58-1d2649e5f10c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.29,1.53,NA,151.22,189.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Ceddanne Rafaela strikes out swinging, catcher James McCann to first baseman Ramon Urias.",0,1,2,60,"top",8,"2023-10-01T01:34:39.583Z","2023-10-01T01:38:54.462Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",656427,"Jack Flaherty","/api/v1/people/656427","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",79.7,73.3,13,0.87,0.4731,6.5974,22.8286,-39.4853,8.4466,-5.3972,-0.8977,1.8419,1.0191,-116.0185,0.364,-2.4399,50.0006,5.4632,11.4489,16.8,12,24,2566,49,NA,NA,NA,NA,NA,NA,FALSE,-52.6,-9.4,-15.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",1,"2023-10-01T01:35:33.472Z","2023-10-01T01:35:37.154Z",TRUE,"pitch","29ffc6f5-90ad-4c2d-9018-7f4fc506b747",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.3136,1.5778,NA,120.51,179.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Ceddanne Rafaela strikes out swinging, catcher James McCann to first baseman Ramon Urias.",0,1,2,60,"top",8,"2023-10-01T01:34:39.583Z","2023-10-01T01:38:54.462Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",656427,"Jack Flaherty","/api/v1/people/656427","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,86.3,5,0.9,0.401,6.842,27.5082,-17.1414,-3.0225,7.9408,-0.0921,2.1775,6.1734,-136.1412,-5.3099,-1.9878,50.0036,5.3245,-5.7229,14.4,3.6,24,2243,205,NA,NA,NA,NA,NA,NA,FALSE,-17.5,13.6,4.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716377,"2023-09-30",0,"2023-10-01T01:35:11.922Z","2023-10-01T01:35:15.489Z",TRUE,"pitch","73736cc1-24eb-48e5-9528-7629d68a9a28",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3136,1.5777,NA,150.86,156.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Ceddanne Rafaela strikes out swinging, catcher James McCann to first baseman Ramon Urias.",0,1,2,60,"top",8,"2023-10-01T01:34:39.583Z","2023-10-01T01:38:54.462Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",656427,"Jack Flaherty","/api/v1/people/656427","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,86.1,11,0.91,0.401,6.9966,27.559,-18.5749,-2.5899,7.1817,-0.8883,3.0303,4.8868,-136.1599,-2.7238,-2.363,50.0019,5.3166,-4.9041,12,3.6,24,2164,206,NA,NA,NA,NA,NA,NA,FALSE,-18.4,12.7,3.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
