"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717029,"2023-08-13",3,"2023-08-13T03:23:30.426Z","2023-08-13T03:23:38.543Z",TRUE,"pitch","13d6af0f-980e-44bf-9641-443bcfc75861",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.52,1.73,NA,91.63,181.46,"fly_ball","medium","8",157.66,57.78,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Joc Pederson flies out to center fielder Leody Taveras.",0,6,2,68,"bottom",8,"2023-08-13T03:22:49.591Z","2023-08-13T03:23:38.543Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",622250,"Josh Sborz","/api/v1/people/622250","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.5,9,0.9,0.3893,6.1409,31.8508,-9.5347,-3.7674,11.2933,0.6657,2.123,4.6827,-140.6823,-9.2951,-0.5308,50.0061,6.0877,-7.5549,28.8,2.4,24,2155,123,94.4,27,359,NA,NA,NA,TRUE,-10.6,18.7,5.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",2,"2023-08-13T03:23:11.939Z","2023-08-13T03:23:15.603Z",TRUE,"pitch","1484438b-f35e-4984-b116-76ada0c2c6e7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4207,1.6938,NA,82.41,211.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Joc Pederson flies out to center fielder Leody Taveras.",0,6,2,68,"bottom",8,"2023-08-13T03:22:49.591Z","2023-08-13T03:23:38.543Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",622250,"Josh Sborz","/api/v1/people/622250","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Texas Rangers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",86,79.9,14,0.9,0.4371,6.0327,24.8853,-39.3899,5.8112,-4.532,0.9075,1.0101,3.0056,-125.2214,-4.3391,-1.0629,50.0058,5.9823,9.2451,13.2,10.8,24,2198,43,NA,NA,NA,NA,NA,NA,FALSE,-45.8,-9,-11.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",1,"2023-08-13T03:22:51.939Z","2023-08-13T03:22:56.313Z",TRUE,"pitch","b025defa-fbaf-45a6-975f-b28f6a465bb4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6963,1.6637,NA,142.97,173.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Joc Pederson flies out to center fielder Leody Taveras.",0,6,2,68,"bottom",8,"2023-08-13T03:22:49.591Z","2023-08-13T03:23:38.543Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",622250,"Josh Sborz","/api/v1/people/622250","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,88,4,0.89,0.3924,6.1388,29.6568,-11.6454,-2.6253,10.3939,-0.6814,2.422,0.5348,-139.2738,-8.0277,-0.5341,50.005,6.1018,-5.1867,20.4,2.4,24,2306,140,NA,NA,NA,NA,NA,NA,FALSE,-12.2,17.5,4.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",0,"2023-08-13T03:22:43.151Z","2023-08-13T03:22:51.939Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Joc Pederson replaces Luis Matos.","Offensive Substitution",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,592626,"/api/v1/people/592626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","601","68","atBat","Flyout","field_out","Joc Pederson flies out to center fielder Leody Taveras.",0,6,2,68,"bottom",8,"2023-08-13T03:22:49.591Z","2023-08-13T03:23:38.543Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",622250,"Josh Sborz","/api/v1/people/622250","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,682641,"/api/v1/people/682641",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",4,"2023-08-13T03:22:01.447Z","2023-08-13T03:22:08.610Z",TRUE,"pitch","4fee1697-9353-415c-a861-538071add4fc",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.52,1.68,NA,122.45,184.7,"ground_ball","hard","6",97.53,118,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","J.D. Davis grounds out sharply, shortstop Corey Seager to first baseman Nathaniel Lowe.",0,6,2,67,"bottom",8,"2023-08-13T03:20:33.822Z","2023-08-13T03:22:08.610Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,605204,"J.D. Davis","/api/v1/people/605204","R","Right",622250,"Josh Sborz","/api/v1/people/622250","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,82.3,8,0.91,0.4226,6.1635,24.4496,-30.288,-0.2083,1.1036,-0.1431,2.0031,2.7657,-129.1347,-4.4627,-1.1965,50.0013,6.058,-0.3557,0,7.2,24,1925,103,107.9,7,140,NA,NA,NA,TRUE,-33.1,1.3,-0.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",3,"2023-08-13T03:21:41.262Z","2023-08-13T03:21:46.271Z",TRUE,"pitch","6d225a9f-0dba-4fef-bb5c-c04a13a832bc",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.5124,1.6137,NA,119.65,129.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","J.D. Davis grounds out sharply, shortstop Corey Seager to first baseman Nathaniel Lowe.",0,6,2,67,"bottom",8,"2023-08-13T03:20:33.822Z","2023-08-13T03:22:08.610Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,605204,"J.D. Davis","/api/v1/people/605204","R","Right",622250,"Josh Sborz","/api/v1/people/622250","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.8,11,0.89,0.3881,6.0652,30.6588,-13.3302,-3.6439,9.3301,-0.0694,4.0428,3.003,-140.8944,-3.9711,-0.6733,50.0004,6.3259,-7.358,25.2,3.6,24,2215,200,NA,NA,NA,NA,NA,NA,FALSE,-12.7,16.3,6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",2,"2023-08-13T03:21:20.961Z","2023-08-13T03:21:26.442Z",TRUE,"pitch","399d6600-1a23-4d75-9293-f58c74cffbc7",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.52,1.68,NA,84.72,198.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","J.D. Davis grounds out sharply, shortstop Corey Seager to first baseman Nathaniel Lowe.",0,6,2,67,"bottom",8,"2023-08-13T03:20:33.822Z","2023-08-13T03:22:08.610Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,605204,"J.D. Davis","/api/v1/people/605204","R","Right",622250,"Josh Sborz","/api/v1/people/622250","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,82,14,0.91,0.4231,6.2957,26.5393,-29.465,0.2451,1.5948,0.8469,1.4746,4.6125,-129.363,-5.7754,-0.9897,50.0013,5.9896,0.4161,2.4,7.2,24,2031,220,NA,NA,NA,NA,NA,NA,FALSE,-32.8,1.8,-1.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",1,"2023-08-13T03:21:05.240Z","2023-08-13T03:21:09.750Z",TRUE,"pitch","5d16e5ab-9503-4a2b-9afb-80236aa76e93",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,1,1,NA,NA,3.52,1.68,NA,138.36,146.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","J.D. Davis grounds out sharply, shortstop Corey Seager to first baseman Nathaniel Lowe.",0,6,2,67,"bottom",8,"2023-08-13T03:20:33.822Z","2023-08-13T03:22:08.610Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,605204,"J.D. Davis","/api/v1/people/605204","R","Right",622250,"Josh Sborz","/api/v1/people/622250","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81,1,0.91,0.4266,6.2762,26.1417,-31.2449,0.7634,0.5545,-0.5603,3.401,1.2845,-128.2991,-1.0362,-1.1663,50.0009,6.2416,1.2744,2.4,7.2,24,2030,77,NA,NA,NA,NA,NA,NA,FALSE,-34.1,1,-1.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",0,"2023-08-13T03:20:50.566Z","2023-08-13T03:20:54.782Z",TRUE,"pitch","96afbc86-f7c1-4dcd-9734-d59db16bc0a4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4819,1.6438,NA,156.9,129.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","J.D. Davis grounds out sharply, shortstop Corey Seager to first baseman Nathaniel Lowe.",0,6,2,67,"bottom",8,"2023-08-13T03:20:33.822Z","2023-08-13T03:22:08.610Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,605204,"J.D. Davis","/api/v1/people/605204","R","Right",622250,"Josh Sborz","/api/v1/people/622250","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,80.5,11,0.92,0.4282,6.1874,26.5114,-30.0002,0.8934,1.3169,-1.0469,4.0616,0.1537,-127.9394,0.1318,-1.2238,50.0061,6.3615,1.4807,2.4,7.2,24,2006,99,NA,NA,NA,NA,NA,NA,FALSE,-32.8,2.6,-1.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",4,"2023-08-13T03:20:13.285Z","2023-08-13T03:20:25.105Z",TRUE,"pitch","6f972088-6ab6-455c-aa32-f760a8505c3f",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.28,1.54,NA,123.56,157.09,"fly_ball","medium","8",100.09,45.09,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Patrick Bailey flies out to center fielder Leody Taveras.",0,6,2,66,"bottom",8,"2023-08-13T03:19:23.671Z","2023-08-13T03:20:25.105Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",622250,"Josh Sborz","/api/v1/people/622250","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79,2,0.91,0.4369,5.8365,25.78,-30.3698,0.0182,1.1376,-0.1722,3.0254,2.5571,-125.4509,-1.7823,-1.2079,50.0058,6.2247,0.0287,1.2,8.4,24,2376,171,97.9,35,387,NA,NA,NA,TRUE,-34.9,1.9,-0.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",3,"2023-08-13T03:19:57.414Z","2023-08-13T03:20:01.119Z",TRUE,"pitch","2a1ada88-709a-4dc0-ab21-172d3ce5599a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2727,1.5942,NA,160.72,117.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Patrick Bailey flies out to center fielder Leody Taveras.",0,6,2,66,"bottom",8,"2023-08-13T03:19:23.671Z","2023-08-13T03:20:25.105Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",622250,"Josh Sborz","/api/v1/people/622250","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.9,11,0.89,0.3912,5.9656,31.1572,-12.2678,-1.3458,10.0195,-1.1469,4.4833,-1.1777,-139.9464,-2.8773,-0.5461,50.0001,6.3268,-2.6721,13.2,2.4,24,2169,197,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17.8,2.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",2,"2023-08-13T03:19:40.371Z","2023-08-13T03:19:44.688Z",TRUE,"pitch","1685caa2-18d9-480e-b551-1e00a5f48d01",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.3032,1.6243,NA,117.28,180.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Patrick Bailey flies out to center fielder Leody Taveras.",0,6,2,66,"bottom",8,"2023-08-13T03:19:23.671Z","2023-08-13T03:20:25.105Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",622250,"Josh Sborz","/api/v1/people/622250","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,81,5,0.93,0.4291,6.0395,23.8672,-27.8808,0.4532,2.5952,-0.0072,2.1457,2.4291,-127.1913,-4.4758,-1.0299,50.001,6.1158,0.7491,2.4,7.2,24,1964,234,NA,NA,NA,NA,NA,NA,FALSE,-31.6,4,-1.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",1,"2023-08-13T03:19:25.787Z","2023-08-13T03:19:31.137Z",TRUE,"pitch","34e56eef-f607-4830-b0e7-6e38c4dc44d9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3032,1.5942,NA,163.69,125.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Patrick Bailey flies out to center fielder Leody Taveras.",0,6,2,66,"bottom",8,"2023-08-13T03:19:23.671Z","2023-08-13T03:20:25.105Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",622250,"Josh Sborz","/api/v1/people/622250","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Texas Rangers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.1,76.3,11,0.9,0.4529,5.7917,23.8503,-42.1534,7.5292,-6.7353,-1.225,4.1974,-2.5211,-120.9904,3.2798,-1.1471,50.0054,6.5212,11.1515,14.4,12,24,1935,25,NA,NA,NA,NA,NA,NA,FALSE,-50.8,-11.2,-13.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",0,"2023-08-13T03:18:35.171Z","2023-08-13T03:19:25.787Z",FALSE,"action",NA,NA,"Pitching Change: Josh Sborz replaces Chris Stratton.","Pitching Substitution",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,622250,"/api/v1/people/622250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"66","atBat","Flyout","field_out","Patrick Bailey flies out to center fielder Leody Taveras.",0,6,2,66,"bottom",8,"2023-08-13T03:19:23.671Z","2023-08-13T03:20:25.105Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",622250,"Josh Sborz","/api/v1/people/622250","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",0,"2023-08-13T03:16:56.575Z","2023-08-13T03:17:03.631Z",TRUE,"pitch","a397c9be-0aa8-4cc2-b268-9b0cc2795c56",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.58,1.76,NA,102.6,178.58,"ground_ball","medium","4",146.19,144.29,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Leody Taveras grounds out, second baseman Mark Mathias to first baseman Wilmer Flores.",0,6,2,65,"top",8,"2023-08-13T03:16:56.241Z","2023-08-13T03:17:03.631Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,665750,"Leody Taveras","/api/v1/people/665750","R","Right",622072,"Alex Wood","/api/v1/people/622072","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.8,82.7,9,0.84,0.4181,6.273,25.9412,-23.3238,7.974,5.0857,0.3779,2.2296,-6.2748,-130.693,-2.538,1.7665,50.0048,4.9536,13.8818,27.6,6,24,2207,148,89.6,-22,5,NA,NA,NA,TRUE,-24.8,8.9,-13.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717029,"2023-08-13",3,"2023-08-13T03:16:17.937Z","2023-08-13T03:16:25.798Z",TRUE,"pitch","f21070e0-426e-4afc-be4d-5728bddc03da",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.13,1.43,NA,88.43,173.44,"ground_ball","medium","1",145.17,173.28,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Josh H. Smith grounds out, pitcher Alex Wood to second baseman Mark Mathias.",0,6,2,64,"top",8,"2023-08-13T03:15:08.519Z","2023-08-13T03:16:25.798Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,669701,"Josh Smith","/api/v1/people/669701","L","Left",622072,"Alex Wood","/api/v1/people/622072","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","San Francisco Giants","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.5,77.8,6,0.9,0.4445,6.5071,23.1171,-31.8423,8.9006,0.2143,0.7495,2.4199,-5.721,-122.9743,0.5344,1.9432,50.0013,4.889,13.7068,21.6,8.4,24,1421,99,61.9,-20,8,NA,NA,NA,TRUE,-37.3,0.7,-14.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,677649,"Ezequiel Duran","/api/v1/people/677649"
717029,"2023-08-13",2,"2023-08-13T03:16:00.636Z","2023-08-13T03:16:04.655Z",TRUE,"pitch","5e109546-88c8-4928-a209-4584b6c37c3c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.13,1.43,NA,89.09,148.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Josh H. Smith grounds out, pitcher Alex Wood to second baseman Mark Mathias.",0,6,2,64,"top",8,"2023-08-13T03:15:08.519Z","2023-08-13T03:16:25.798Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,669701,"Josh Smith","/api/v1/people/669701","L","Left",622072,"Alex Wood","/api/v1/people/622072","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,83,12,0.9,0.4147,6.3846,27.653,-19.3666,8.9429,7.2451,0.7322,3.3293,-6.0625,-132.0011,-0.7199,1.8948,50.0026,5.0292,15.8082,37.2,6,24,1860,123,NA,NA,NA,NA,NA,NA,FALSE,-20,13.2,-14.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
