"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716531,"2023-09-18",3,"2023-09-19T01:52:28.493Z","2023-09-19T01:52:38.675Z",TRUE,"pitch","8056077a-f115-44cc-ad3d-bfaf2188e4f6",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.42,1.68,NA,109.12,190.55,"popup","medium","4",162,129.73,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Pop Out","field_out","Willy Adames pops out to second baseman Tommy Edman.",0,0,1,60,"top",9,"2023-09-19T01:51:06.866Z","2023-09-19T01:52:38.675Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,642715,"Willy Adames","/api/v1/people/642715","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,89.6,8,0.9,0.3837,6.8807,34.0825,-8.7231,-2.3568,11.3765,0.2066,1.7864,1.7645,-142.9343,-9.5617,-0.1137,50.0042,5.7298,-4.859,21.6,2.4,24,2653,193,83.1,56,199,NA,NA,NA,TRUE,-9.7,18.7,3.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
716531,"2023-09-18",2,"2023-09-19T01:52:08.663Z","2023-09-19T01:52:12.395Z",TRUE,"pitch","1997c1e9-aff0-4411-858c-ead08d0ab0ae",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4418,1.7246,NA,62.41,212.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Pop Out","field_out","Willy Adames pops out to second baseman Tommy Edman.",0,0,1,60,"top",9,"2023-09-19T01:51:06.866Z","2023-09-19T01:52:38.675Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,642715,"Willy Adames","/api/v1/people/642715","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,81.8,14,0.9,0.4233,7.0288,27.9514,-23.5442,0.9096,5.0969,1.4323,0.9556,3.9008,-129.5772,-7.5975,-0.2131,50.0059,5.7341,1.5421,4.8,6,24,2377,189,NA,NA,NA,NA,NA,NA,FALSE,-26.9,7.7,-2.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
716531,"2023-09-18",1,"2023-09-19T01:51:45.656Z","2023-09-19T01:51:49.377Z",TRUE,"pitch","2ffa74b8-93e4-4e9a-bf87-db92ff237952",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.42,1.68,NA,97.42,179.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Pop Out","field_out","Willy Adames pops out to second baseman Tommy Edman.",0,0,1,60,"top",9,"2023-09-19T01:51:06.866Z","2023-09-19T01:52:38.675Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,642715,"Willy Adames","/api/v1/people/642715","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,80.4,9,0.91,0.4308,6.8882,25.2283,-29.301,2.204,1.7545,0.5136,2.1879,1.3279,-126.9929,-3.3524,-0.3019,50.0049,5.8481,3.6112,7.2,7.2,24,2295,157,NA,NA,NA,NA,NA,NA,FALSE,-33.1,2.6,-4.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
716531,"2023-09-18",0,"2023-09-19T01:51:27.571Z","2023-09-19T01:51:31.521Z",TRUE,"pitch","054b2ec1-baa1-47b0-b66b-9566ddf1b2b8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5393,1.7246,NA,78.56,153.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Pop Out","field_out","Willy Adames pops out to second baseman Tommy Edman.",0,0,1,60,"top",9,"2023-09-19T01:51:06.866Z","2023-09-19T01:52:38.675Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,642715,"Willy Adames","/api/v1/people/642715","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.3,90.6,12,0.9,0.3792,7.1306,34.168,-10.0898,-1.0228,10.454,1.0084,3.1504,3.5843,-144.5286,-6.0304,-0.1157,50.0013,5.8857,-2.161,6,2.4,24,2625,198,NA,NA,NA,NA,NA,NA,FALSE,-9.8,17.9,1.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
716531,"2023-09-18",2,"2023-09-19T01:50:45.740Z","2023-09-19T01:50:52.707Z",TRUE,"pitch","240e40c0-c422-4107-8b43-bf10834f8dae",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.21,1.47,NA,99.46,151.61,"ground_ball","medium","6",111.09,142.47,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Mark Canha grounds out, shortstop Masyn Winn to first baseman Paul Goldschmidt.",0,0,1,59,"top",9,"2023-09-19T01:49:46.557Z","2023-09-19T01:50:52.707Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,592192,"Mark Canha","/api/v1/people/592192","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,89.7,3,0.89,0.3844,7.0918,30.779,-12.443,-1.767,9.584,0.4602,3.2285,2.4167,-142.1634,-5.1122,-0.169,50.0056,5.8316,-3.6391,13.2,2.4,24,2532,198,97.5,-3,40,NA,NA,NA,TRUE,-12,16.6,2.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
716531,"2023-09-18",1,"2023-09-19T01:50:21.633Z","2023-09-19T01:50:27.952Z",TRUE,"pitch","42030572-58d0-47c9-8c90-ea421da09302",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.21,1.47,NA,120.76,174.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Mark Canha grounds out, shortstop Masyn Winn to first baseman Paul Goldschmidt.",0,0,1,59,"top",9,"2023-09-19T01:49:46.557Z","2023-09-19T01:50:52.707Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,592192,"Mark Canha","/api/v1/people/592192","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.5,91,5,0.9,0.3784,7.0915,33.6974,-9.255,-1.5607,10.7994,-0.0987,2.3973,0.6587,-144.7318,-8.1138,-0.1265,50.0025,5.8035,-3.3116,15.6,2.4,24,2586,193,NA,NA,NA,NA,NA,NA,FALSE,-9.5,18.1,2.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
716531,"2023-09-18",0,"2023-09-19T01:50:00.458Z","2023-09-19T01:50:04.195Z",TRUE,"pitch","f1df1780-5440-4ba0-bed2-16e134867100",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1981,1.4312,NA,70.19,234.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Mark Canha grounds out, shortstop Masyn Winn to first baseman Paul Goldschmidt.",0,0,1,59,"top",9,"2023-09-19T01:49:46.557Z","2023-09-19T01:50:52.707Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,592192,"Mark Canha","/api/v1/people/592192","R","Right",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,82,14,0.9,0.4235,7.1105,28.4681,-29.4691,3.292,1.6016,1.2281,0.1601,2.7035,-129.6079,-8.4,-0.2583,50.0043,5.7113,5.5708,10.8,7.2,24,2455,164,NA,NA,NA,NA,NA,NA,FALSE,-33.5,1.2,-6.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
716531,"2023-09-18",7,"2023-09-19T01:49:30.819Z","2023-09-19T01:49:35.084Z",TRUE,"pitch","a3ff5f97-8361-44f9-817e-b0297b5dbe2b",7,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,0,NA,NA,3.2016,1.5325,NA,119.15,170.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Carlos Santana called out on strikes.",0,0,1,58,"top",9,"2023-09-19T01:47:16.199Z","2023-09-19T01:49:35.084Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,467793,"Carlos Santana","/api/v1/people/467793","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,80.7,5,0.9,0.4292,7.0911,25.4271,-32.5313,1.8937,-0.2157,-0.0565,2.5262,0.3805,-127.4515,-1.811,-0.4537,50.004,5.8076,3.1252,6,8.4,24,2352,118,NA,NA,NA,NA,NA,NA,TRUE,-36.1,-0.6,-3.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
716531,"2023-09-18",6,"2023-09-19T01:49:08.445Z","2023-09-19T01:49:11.780Z",TRUE,"pitch","64e3135e-7d22-494a-96c4-19b85c7ad63b",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.34,1.57,NA,147.51,173.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Carlos Santana called out on strikes.",0,0,1,58,"top",9,"2023-09-19T01:47:16.199Z","2023-09-19T01:49:35.084Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,467793,"Carlos Santana","/api/v1/people/467793","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,88.5,4,0.9,0.3873,6.8518,35.1189,-9.4174,-2.0891,11.2624,-0.8005,2.409,-0.0182,-141.8825,-7.2805,-0.5229,50.005,5.6224,-4.2226,20.4,2.4,24,2517,206,NA,NA,NA,NA,NA,NA,FALSE,-10.1,19,3.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
716531,"2023-09-18",4,"2023-09-19T01:48:45.277Z","2023-09-19T01:48:49.050Z",TRUE,"pitch","38db7b43-e764-4640-ac9e-9c83d461a1bc",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,0,NA,NA,3.34,1.57,NA,99.64,159.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Carlos Santana called out on strikes.",0,0,1,58,"top",9,"2023-09-19T01:47:16.199Z","2023-09-19T01:49:35.084Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,467793,"Carlos Santana","/api/v1/people/467793","L","Left",664854,"Ryan Helsley","/api/v1/people/664854","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.9,90,3,0.9,0.3811,7.0044,34.715,-9.5367,-1.8995,10.8323,0.4554,2.9489,2.9709,-143.9485,-6.0134,-0.3453,50.0037,5.6613,-3.9702,16.8,2.4,24,2619,200,NA,NA,NA,NA,NA,NA,FALSE,-9.5,18.5,2.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
