"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","isBaseRunningPlay","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716799,"2023-08-29",0,"2023-08-30T01:09:37.783Z","2023-08-30T01:09:42.796Z",TRUE,"pitch","a51db60c-773b-4765-bef5-fb329c8a8960",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4859,1.7059,NA,126.18,145.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Nathaniel Lowe strikes out swinging.",0,1,0,56,"top",8,"2023-08-30T01:09:18.198Z","2023-08-30T01:10:47.573Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.7,2,0.91,0.4007,6.8712,30.3159,-16.1749,-3.3399,8.4559,-0.2408,3.4718,6.764,-136.729,-0.8826,-2.3135,50.0041,4.9094,-6.3212,16.8,3.6,24,2434,218,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15.4,4.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",2,"2023-08-30T01:10:04.286Z","2023-08-30T01:10:26.017Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,663993,"/api/v1/people/663993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Nathaniel Lowe strikes out swinging.",0,1,0,56,"top",8,"2023-08-30T01:09:18.198Z","2023-08-30T01:10:47.573Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",0,"2023-08-30T01:09:03.556Z","2023-08-30T01:09:11.102Z",TRUE,"pitch","e1ab4ff2-9bf7-4ce3-9ad1-95fe0c610976",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.52,1.53,NA,118.35,157.32,"ground_ball","medium","4",141.77,148.66,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Corey Seager grounds out, second baseman Danny Mendick to first baseman Pete Alonso.",0,1,0,55,"top",8,"2023-08-30T01:08:44.045Z","2023-08-30T01:09:11.102Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,608369,"Corey Seager","/api/v1/people/608369","L","Left",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.2,2,0.91,0.4028,6.7885,30.774,-14.7712,-3.257,9.2981,-0.0354,3.017,6.4887,-136.1516,-2.3583,-2.0297,50.0004,4.9204,-6.0948,16.8,3.6,24,2363,217,103.9,-2,39,NA,NA,NA,TRUE,-14.8,16.6,4.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",1,"2023-08-30T01:08:34.087Z","2023-08-30T01:08:41.665Z",TRUE,"pitch","b6a62859-a84f-4c40-ae2d-24a271f04831",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.33,1.6,NA,88.89,188.89,"ground_ball","medium","3",159.93,164.2,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Marcus Semien grounds out to first baseman Pete Alonso.",0,1,0,54,"top",8,"2023-08-30T01:08:31.695Z","2023-08-30T01:08:41.665Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,543760,"Marcus Semien","/api/v1/people/543760","R","Right",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.8,9,0.9,0.4027,6.9268,28.4898,-15.5316,-4.6972,8.8753,0.7373,1.8479,9.1232,-135.7808,-5.1408,-2.0493,50.0055,4.839,-8.8115,22.8,3.6,24,2357,216,71.9,6,84,NA,NA,NA,TRUE,-16.1,15.2,6.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",0,"2023-08-30T01:07:39.942Z","2023-08-30T01:08:34.087Z",FALSE,"action",NA,NA,"Pitching Change: Phil Bickford replaces Drew Smith.","Pitching Substitution",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641360,"/api/v1/people/641360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"54","atBat","Groundout","field_out","Marcus Semien grounds out to first baseman Pete Alonso.",0,1,0,54,"top",8,"2023-08-30T01:08:31.695Z","2023-08-30T01:08:41.665Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,543760,"Marcus Semien","/api/v1/people/543760","R","Right",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",1,"2023-08-30T01:05:52.633Z","2023-08-30T01:06:00.611Z",TRUE,"pitch","d579abba-5146-4cc7-bc12-1ed4674848f9",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.21,1.56,NA,105.35,174.5,"ground_ball","hard","5",101.15,164.2,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Forceout","force_out","Tim Locastro grounds into a force out, third baseman Ezequiel Duran to second baseman Marcus Semien. Danny Mendick out at 2nd.",0,1,0,53,"bottom",7,"2023-08-30T01:05:03.591Z","2023-08-30T01:06:00.611Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,641796,"Tim Locastro","/api/v1/people/641796","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.4,6,0.84,0.4078,7.3813,30.1078,-16.548,5.6198,8.558,0.3055,2.3809,-5.7522,-134.5077,-6.422,1.7451,50.0049,5.9797,10.2639,26.4,4.8,24,2238,140,99.5,-3,32,NA,NA,NA,TRUE,-17.9,14.3,-8.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",0,"2023-08-30T01:05:26.908Z","2023-08-30T01:05:33.422Z",TRUE,"pitch","0d41aa18-d38b-46ab-962c-c37513047a65",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.21,1.56,NA,137,156.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Forceout","force_out","Tim Locastro grounds into a force out, third baseman Ezequiel Duran to second baseman Marcus Semien. Danny Mendick out at 2nd.",0,1,0,53,"bottom",7,"2023-08-30T01:05:03.591Z","2023-08-30T01:06:00.611Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,641796,"Tim Locastro","/api/v1/people/641796","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,83.8,1,0.87,0.4104,7.1624,29.5814,-15.261,5.4302,9.3812,-0.5247,3.0612,-7.774,-133.6225,-4.8658,1.7208,50.0032,6.0072,9.7911,26.4,3.6,24,2213,141,NA,NA,NA,NA,NA,NA,FALSE,-16.4,16.1,-8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",6,"2023-08-30T01:04:56.617Z","2023-08-30T01:05:01.859Z",TRUE,"pitch","0e80fa73-4b26-4dc2-b25f-e66bb50fca1f",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.2564,1.5053,NA,129.55,169.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Jonathan Arauz called out on strikes.",0,1,0,52,"bottom",7,"2023-08-30T01:02:22.976Z","2023-08-30T01:05:01.859Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,660620,"Jonathan Araúz","/api/v1/people/660620","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.2,4,0.88,0.4036,7.1431,31.1295,-14.8353,6.1314,9.3075,-0.3293,2.5609,-7.1492,-135.9428,-6.6123,1.5439,50.0007,6.0635,11.4201,31.2,3.6,24,2168,140,NA,NA,NA,NA,NA,NA,TRUE,-16,15.5,-9.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,664901,"Danny Mendick","/api/v1/people/664901",NA,NA,NA
716799,"2023-08-29",5,"2023-08-30T01:04:34.972Z","2023-08-30T01:04:39.947Z",TRUE,"pitch","e16b214a-ec5f-438b-9b48-fb8fc5273c2e",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.37,1.57,NA,124.85,175.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Jonathan Arauz called out on strikes.",0,1,0,52,"bottom",7,"2023-08-30T01:02:22.976Z","2023-08-30T01:05:01.859Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,660620,"Jonathan Araúz","/api/v1/people/660620","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,85.1,5,0.88,0.4058,7.209,28.449,-14.5964,5.4954,9.5186,-0.206,2.3334,-6.6147,-134.8221,-7.1196,1.5616,50.0029,6.0323,10.1487,28.8,3.6,24,2205,136,NA,NA,NA,NA,NA,NA,FALSE,-15.8,16,-8.6,NA,NA,NA,1,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",3,"2023-08-30T01:03:53.824Z","2023-08-30T01:03:59.211Z",TRUE,"pitch","6b54d16f-3793-4d5d-8582-9e0132bf0621",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2851,1.4766,NA,141.42,130.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Jonathan Arauz called out on strikes.",0,1,0,52,"bottom",7,"2023-08-30T01:02:22.976Z","2023-08-30T01:05:01.859Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,660620,"Jonathan Araúz","/api/v1/people/660620","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.5,11,0.9,0.402,7.0916,30.2366,-14.7075,5.0321,9.2904,-0.6407,4.0006,-7.8821,-136.3166,-3.1232,1.6358,50.0041,6.1779,9.4628,26.4,3.6,24,2260,131,NA,NA,NA,NA,NA,NA,FALSE,-14.9,16.3,-7.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",1,"2023-08-30T01:03:13.503Z","2023-08-30T01:03:18.049Z",TRUE,"pitch","cd14e7ae-b07f-4752-8bbc-a625a3a57691",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4572,1.5626,NA,41.7,178.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Jonathan Arauz called out on strikes.",0,1,0,52,"bottom",7,"2023-08-30T01:02:22.976Z","2023-08-30T01:05:01.859Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,660620,"Jonathan Araúz","/api/v1/people/660620","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.3,81.9,14,0.91,0.4217,7.2673,27.8235,-28.9513,9.498,1.8876,1.9755,2.2453,-3.0261,-130.0005,-3.7663,1.9221,50.0042,5.9161,16.2211,27.6,8.4,24,1969,128,NA,NA,NA,NA,NA,NA,FALSE,-31.6,2.8,-16.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",0,"2023-08-30T01:02:50.925Z","2023-08-30T01:02:56.088Z",TRUE,"pitch","3aff20dd-2e83-4d76-bc8d-6c475c906929",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4572,1.5913,NA,128.84,174.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Jonathan Arauz called out on strikes.",0,1,0,52,"bottom",7,"2023-08-30T01:02:22.976Z","2023-08-30T01:05:01.859Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,660620,"Jonathan Araúz","/api/v1/people/660620","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,79,4,0.9,0.439,7.2666,23.9289,-28.0275,2.5341,2.6303,-0.3105,2.3734,-5.8455,-124.5421,-3.3423,1.7331,50.0051,6.0394,4,6,7.2,24,2093,194,NA,NA,NA,NA,NA,NA,FALSE,-33,4.2,-3.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",2,"2023-08-30T01:03:35.667Z","2023-08-30T01:03:53.824Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,1,660620,"/api/v1/people/660620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Jonathan Arauz called out on strikes.",0,1,0,52,"bottom",7,"2023-08-30T01:02:22.976Z","2023-08-30T01:05:01.859Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,660620,"Jonathan Araúz","/api/v1/people/660620","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",4,"2023-08-30T01:04:15.942Z","2023-08-30T01:04:20.145Z",FALSE,"pickoff","2288de8e-b85b-4d2b-a70d-cb8c9efe2880",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Jonathan Arauz called out on strikes.",0,1,0,52,"bottom",7,"2023-08-30T01:02:22.976Z","2023-08-30T01:05:01.859Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,660620,"Jonathan Araúz","/api/v1/people/660620","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",6,"2023-08-30T01:02:11.909Z","2023-08-30T01:02:22.816Z",TRUE,"pitch","d3b783bd-d335-4dc4-8f3d-998e0d2074e5",7,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.29,1.55,NA,96.23,171.7,"ground_ball","hard","8",138.13,99.69,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Danny Mendick singles on a sharp ground ball to center fielder Leody Taveras.",0,1,0,51,"bottom",7,"2023-08-30T01:00:09.671Z","2023-08-30T01:02:22.816Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,664901,"Danny Mendick","/api/v1/people/664901","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.3,80.3,6,0.91,0.4308,7.0445,25.4912,-26.0532,9.4765,3.736,0.5449,2.4844,-6.1776,-127.042,-3.5607,1.7741,50.0037,5.9701,15.5251,28.8,7.2,24,1999,127,99.3,7,147,NA,NA,NA,FALSE,-29.6,6.2,-15.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,664901,"Danny Mendick","/api/v1/people/664901",NA,NA,NA
716799,"2023-08-29",5,"2023-08-30T01:01:52.672Z","2023-08-30T01:01:57.052Z",TRUE,"pitch","5492bc57-f711-4a36-ad22-26641f84bb1c",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.29,1.55,NA,116.02,183.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Danny Mendick singles on a sharp ground ball to center fielder Leody Taveras.",0,1,0,51,"bottom",7,"2023-08-30T01:00:09.671Z","2023-08-30T01:02:22.816Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,664901,"Danny Mendick","/api/v1/people/664901","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.7,8,0.9,0.4025,7.0322,30.3086,-14.294,4.174,9.5321,0.0256,2.0593,-6.2543,-136.1744,-8.0354,1.8113,50.0004,6.0402,7.8274,21.6,3.6,24,2191,136,NA,NA,NA,NA,NA,NA,FALSE,-15.6,15.7,-6.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716799,"2023-08-29",4,"2023-08-30T01:01:33.509Z","2023-08-30T01:01:38.706Z",TRUE,"pitch","8ece9ab2-befb-460e-a2d2-b4903e4c0d85",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.29,1.55,NA,76.26,136.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Danny Mendick singles on a sharp ground ball to center fielder Leody Taveras.",0,1,0,51,"bottom",7,"2023-08-30T01:00:09.671Z","2023-08-30T01:02:22.816Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,664901,"Danny Mendick","/api/v1/people/664901","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.9,12,0.89,0.3997,6.9722,31.4403,-15.5375,5.4284,8.7536,1.0687,3.7934,-4.0542,-137.238,-3.5273,1.8627,50.0018,6.159,10.3152,30,3.6,24,2259,130,NA,NA,NA,NA,NA,NA,FALSE,-15.6,15.2,-8.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
