"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717061,"2023-08-09",4,"2023-08-10T01:35:03.309Z","2023-08-10T01:35:08.732Z",TRUE,"pitch","afb28ef1-5cd2-40bf-9543-c7ae024c7143",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.58,1.76,NA,75.79,200.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Carlos Correa strikes out swinging.",0,5,9,81,"top",9,"2023-08-10T01:33:00.094Z","2023-08-10T01:35:08.732Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,78.6,14,2,0.4424,6.0461,23.6628,-33.7636,3.5054,-1.0197,1.0811,1.4175,4.0076,-123.5983,-2.6033,-1.0143,50.0042,5.3078,5.4471,9.6,9.6,24,2310,65,NA,NA,NA,NA,NA,NA,TRUE,-40,-2.2,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717061,"2023-08-09",3,"2023-08-10T01:34:36.255Z","2023-08-10T01:34:40.455Z",TRUE,"pitch","ad8c70c2-5ac6-48ce-8813-e094804439d3",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.5975,1.7187,NA,118.14,186.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Carlos Correa strikes out swinging.",0,5,9,81,"top",9,"2023-08-10T01:33:00.094Z","2023-08-10T01:35:08.732Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.6,8,0.91,0.3924,6.0604,32.0056,-12.9778,-3.0841,9.732,-0.0298,1.9481,4.2646,-139.6897,-5.9559,-1.1769,50.0057,4.9642,-6.0852,19.2,3.6,24,2256,228,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.6,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717061,"2023-08-09",2,"2023-08-10T01:34:09.843Z","2023-08-10T01:34:13.522Z",TRUE,"pitch","4d7395ca-3ad4-4a7a-8c04-5dcb2e203514",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.664,1.7628,NA,66.31,214.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Carlos Correa strikes out swinging.",0,5,9,81,"top",9,"2023-08-10T01:33:00.094Z","2023-08-10T01:35:08.732Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.2,83.2,14,2,0.4192,6.0661,23.3791,-25.3702,0.907,3.9197,1.3299,0.9176,5.8474,-129.9185,-5.5976,-1.0539,50.0029,4.9911,1.5721,6,6,24,2541,186,NA,NA,NA,NA,NA,NA,FALSE,-27.7,6.2,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717061,"2023-08-09",1,"2023-08-10T01:33:43.232Z","2023-08-10T01:33:46.800Z",TRUE,"pitch","85348328-3b5d-4ff4-a754-e85804787569",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.3981,1.7187,NA,131.9,171.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Carlos Correa strikes out swinging.",0,5,9,81,"top",9,"2023-08-10T01:33:00.094Z","2023-08-10T01:35:08.732Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,77.1,4,2,0.4507,6.253,21.3935,-36.6122,2.9085,-2.9573,-0.391,2.4883,1.4747,-121.0676,0.6616,-1.384,50.0053,5.3904,4.3612,7.2,9.6,24,2383,68,NA,NA,NA,NA,NA,NA,FALSE,-44.2,-5,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717061,"2023-08-09",0,"2023-08-10T01:33:19.394Z","2023-08-10T01:33:23.921Z",TRUE,"pitch","ec5cdffd-a863-4d9a-b536-c8179fe5cf5b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6196,1.6524,NA,72.95,193.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Carlos Correa strikes out swinging.",0,5,9,81,"top",9,"2023-08-10T01:33:00.094Z","2023-08-10T01:35:08.732Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,78.2,14,2,0.4451,6.2847,22.3793,-33.5127,2.9991,-0.8702,1.1555,1.6825,4.5322,-122.6695,-1.8566,-1.0998,50.0047,5.2841,4.6075,8.4,9.6,24,2338,63,NA,NA,NA,NA,NA,NA,FALSE,-40,-1.8,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717061,"2023-08-09",2,"2023-08-10T01:32:34.364Z","2023-08-10T01:32:45.120Z",TRUE,"pitch","ebdae0d1-1de8-4125-a2c4-1d1790b30894",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,2,NA,NA,3.49,1.7,NA,102.21,175.96,"line_drive","medium","7",78.62,99.33,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Single","single","Max Kepler singles on a line drive to left fielder Akil Baddoo. Jordan Luplow scores. Edouard Julien to 3rd. Jorge Polanco to 2nd.",1,5,9,80,"top",9,"2023-08-10T01:32:32.056Z","2023-08-10T01:32:45.120Z",TRUE,TRUE,FALSE,FALSE,33,0,0,2,596146,"Max Kepler","/api/v1/people/596146","L","Left",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,88.2,6,0.54,0.3916,5.943,29.534,-17.6514,-7.8513,7.3183,0.388,2.3265,6.8048,-139.5486,-4.1777,-1.0544,50.0053,4.9958,-15.5859,37.2,4.8,24,2437,235,93.6,13,236,NA,NA,NA,FALSE,-16.9,12.6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,596146,"Max Kepler","/api/v1/people/596146",593871,"Jorge Polanco","/api/v1/people/593871",666397,"Edouard Julien","/api/v1/people/666397"
717061,"2023-08-09",0,"2023-08-10T01:29:54.958Z","2023-08-10T01:30:42.217Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"80","atBat","Single","single","Max Kepler singles on a line drive to left fielder Akil Baddoo. Jordan Luplow scores. Edouard Julien to 3rd. Jorge Polanco to 2nd.",1,5,9,80,"top",9,"2023-08-10T01:32:32.056Z","2023-08-10T01:32:45.120Z",TRUE,TRUE,FALSE,FALSE,33,0,0,2,596146,"Max Kepler","/api/v1/people/596146","L","Left",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717061,"2023-08-09",1,"2023-08-10T01:30:42.217Z","2023-08-10T01:32:34.364Z",FALSE,"action",NA,NA,"Pitching Change: Jose Cisnero replaces Trey Wingenter.","Pitching Substitution",4,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,542585,"/api/v1/people/542585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"80","atBat","Single","single","Max Kepler singles on a line drive to left fielder Akil Baddoo. Jordan Luplow scores. Edouard Julien to 3rd. Jorge Polanco to 2nd.",1,5,9,80,"top",9,"2023-08-10T01:32:32.056Z","2023-08-10T01:32:45.120Z",TRUE,TRUE,FALSE,FALSE,33,0,0,2,596146,"Max Kepler","/api/v1/people/596146","L","Left",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717061,"2023-08-09",5,"2023-08-10T01:29:33.869Z","2023-08-10T01:29:41.756Z",TRUE,"pitch","ee09707e-5eec-406c-b555-4483fc146a89",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.4203,1.6745,NA,108.04,211.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Walk","walk","Jorge Polanco walks. Jordan Luplow to 3rd. Edouard Julien to 2nd.",0,4,9,79,"top",9,"2023-08-10T01:28:10.976Z","2023-08-10T01:29:41.756Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",622259,"Trey Wingenter","/api/v1/people/622259","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.7,14,0.9,0.395,7.3563,28.7396,-13.3223,-6.4218,9.6615,0.2351,0.996,10.3047,-138.2872,-9.0901,-2.6927,50.0006,5.204,-12.5277,34.8,3.6,24,2089,217,NA,NA,NA,NA,NA,NA,FALSE,-14.3,15.8,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,593871,"Jorge Polanco","/api/v1/people/593871",666397,"Edouard Julien","/api/v1/people/666397",656669,"Jordan Luplow","/api/v1/people/656669"
717061,"2023-08-09",4,"2023-08-10T01:29:07.174Z","2023-08-10T01:29:14.074Z",TRUE,"pitch","de6e401c-1554-4f30-9f75-4fb2216ad3ac",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,1,2,NA,NA,3.376,1.7187,NA,57.17,234.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Walk","walk","Jorge Polanco walks. Jordan Luplow to 3rd. Edouard Julien to 2nd.",0,4,9,79,"top",9,"2023-08-10T01:28:10.976Z","2023-08-10T01:29:41.756Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",622259,"Trey Wingenter","/api/v1/people/622259","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.7,14,0.9,0.4381,7.0309,24.9883,-33.5653,-0.5726,-0.8805,1.5697,0.155,10.8327,-124.9744,-5.7994,-2.745,50.0024,5.2598,-0.9084,1.2,8.4,24,2143,36,NA,NA,NA,NA,NA,NA,FALSE,-39.8,-2.8,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
