"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716824,"2023-08-27",3,"2023-08-27T22:22:01.400Z","2023-08-27T22:22:08.970Z",TRUE,"pitch","016c6547-76ab-4787-b9f9-015a7ccb9e4b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.3775,1.4323,NA,65.93,216.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105","atBat","Walk","walk","Michael A. Taylor walks. Carlos Correa scores. Joey Gallo to 3rd. Matt Wallner to 2nd.",1,6,7,105,"bottom",13,"2023-08-27T22:20:51.867Z","2023-08-27T22:22:08.970Z",TRUE,TRUE,FALSE,FALSE,0,4,0,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.6,91.3,14,0.91,0.379,6.4713,33.3308,-27.4464,-10.5433,2.2339,1.3399,0.8079,11.3372,-144.4558,-6.973,-1.2639,50.004,4.9381,-22.3078,34.8,7.2,24,2282,235,NA,NA,NA,NA,NA,NA,FALSE,-25,2.8,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,572191,"Michael A. Taylor","/api/v1/people/572191",670242,"Matt Wallner","/api/v1/people/670242",608336,"Joey Gallo","/api/v1/people/608336"
716824,"2023-08-27",2,"2023-08-27T22:21:36.051Z","2023-08-27T22:21:41.178Z",TRUE,"pitch","871b7850-e3f7-4199-bbcc-f5ad387b7f45",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.261,1.4614,NA,92.26,219.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105","atBat","Walk","walk","Michael A. Taylor walks. Carlos Correa scores. Joey Gallo to 3rd. Matt Wallner to 2nd.",1,6,7,105,"bottom",13,"2023-08-27T22:20:51.867Z","2023-08-27T22:22:08.970Z",TRUE,TRUE,FALSE,FALSE,0,4,0,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.5,90.4,14,0.9,0.3825,6.5622,32.7846,-27.8922,-9.6938,2.0627,0.6491,0.7068,8.9152,-143.1406,-7.0232,-1.2451,50.0053,4.9367,-20.1357,31.2,7.2,24,2208,238,NA,NA,NA,NA,NA,NA,FALSE,-25.8,2.4,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716824,"2023-08-27",1,"2023-08-27T22:21:17.397Z","2023-08-27T22:21:21.114Z",TRUE,"pitch","b5138df1-d757-40c5-b2ad-22a666be0cc4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4649,1.6356,NA,64.05,186.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105","atBat","Walk","walk","Michael A. Taylor walks. Carlos Correa scores. Joey Gallo to 3rd. Matt Wallner to 2nd.",1,6,7,105,"bottom",13,"2023-08-27T22:20:51.867Z","2023-08-27T22:22:08.970Z",TRUE,TRUE,FALSE,FALSE,0,4,0,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.8,91.3,14,0.91,0.3778,6.7836,33.8917,-27.6107,-9.6256,2.1426,1.389,1.9487,10.7101,-144.9748,-4.2908,-1.1025,50.0032,5.1333,-20.4912,32.4,6,24,2308,236,NA,NA,NA,NA,NA,NA,FALSE,-24.4,3.1,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716824,"2023-08-27",0,"2023-08-27T22:20:58.340Z","2023-08-27T22:21:03.224Z",TRUE,"pitch","d08378b7-d2be-4606-b948-d32542c02a13",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3765,1.5476,NA,98.07,197.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105","atBat","Walk","walk","Michael A. Taylor walks. Carlos Correa scores. Joey Gallo to 3rd. Matt Wallner to 2nd.",1,6,7,105,"bottom",13,"2023-08-27T22:20:51.867Z","2023-08-27T22:22:08.970Z",TRUE,TRUE,FALSE,FALSE,0,4,0,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.4,91,9,0.91,0.3791,6.5934,34.1823,-26.9836,-8.8134,2.4535,0.4966,1.5274,7.9103,-144.5686,-5.3435,-1.1321,50.001,5.0592,-18.6255,31.2,6,24,2313,233,NA,NA,NA,NA,NA,NA,FALSE,-24.2,3.5,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716824,"2023-08-27",7,"2023-08-27T22:20:23.260Z","2023-08-27T22:20:31.878Z",TRUE,"pitch","bc8a0a5e-da37-4100-8a9b-864428bac2ce",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.719,1.8971,NA,91.44,229.93,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"104","atBat","Walk","walk","Matt Wallner walks. Carlos Correa to 3rd. Joey Gallo to 2nd.",0,6,6,104,"bottom",13,"2023-08-27T22:18:30.892Z","2023-08-27T22:20:31.878Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,83.1,14,0.9,0.4196,6.7655,24.9782,-29.8068,1.804,1.3679,0.6705,0.3276,4.7095,-130.0982,-6.4071,-1.391,50.0037,5.0554,3.1192,7.2,7.2,24,2601,137,NA,NA,NA,NA,NA,NA,FALSE,-32.6,1.4,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,670242,"Matt Wallner","/api/v1/people/670242",608336,"Joey Gallo","/api/v1/people/608336",621043,"Carlos Correa","/api/v1/people/621043"
716824,"2023-08-27",6,"2023-08-27T22:20:04.239Z","2023-08-27T22:20:08.708Z",TRUE,"pitch","1ee81580-4a44-4744-abab-2074e38056e0",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.719,1.9552,NA,62.96,192.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104","atBat","Walk","walk","Matt Wallner walks. Carlos Correa to 3rd. Joey Gallo to 2nd.",0,6,6,104,"bottom",13,"2023-08-27T22:18:30.892Z","2023-08-27T22:20:31.878Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.3,90.9,14,0.91,0.3797,6.5821,33.2905,-26.0489,-10.4278,2.9039,1.4177,1.7176,10.6991,-144.2184,-5.0847,-0.984,50.003,5.1087,-21.9848,36,6,24,2183,237,NA,NA,NA,NA,NA,NA,FALSE,-23.4,4.3,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716824,"2023-08-27",5,"2023-08-27T22:19:45.743Z","2023-08-27T22:19:50.965Z",TRUE,"pitch","f543ee98-03e3-4a13-8c1b-546b84b12d4a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.719,1.9552,NA,108.57,203.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104","atBat","Walk","walk","Matt Wallner walks. Carlos Correa to 3rd. Joey Gallo to 2nd.",0,6,6,104,"bottom",13,"2023-08-27T22:18:30.892Z","2023-08-27T22:20:31.878Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.6,82.5,14,0.9,0.4199,6.6552,27.3879,-30.3039,3.8051,1.0885,0.2211,1.2922,2.9359,-130.4348,-4.2047,-1.4135,50.006,5.2098,6.5584,13.2,7.2,24,2578,143,NA,NA,NA,NA,NA,NA,FALSE,-32.8,1.2,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716824,"2023-08-27",3,"2023-08-27T22:19:09.146Z","2023-08-27T22:19:13.247Z",TRUE,"pitch","7fe493aa-4a5a-426c-ace2-cd664c53d0cc",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.72,1.86,NA,63.7,195.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104","atBat","Walk","walk","Matt Wallner walks. Carlos Correa to 3rd. Joey Gallo to 2nd.",0,6,6,104,"bottom",13,"2023-08-27T22:18:30.892Z","2023-08-27T22:20:31.878Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,81.2,14,0.9,0.4258,6.8674,27.8877,-30.7066,3.8035,0.8776,1.3982,1.5914,5.4451,-128.8452,-3.2279,-1.2403,50.0037,5.2445,6.3658,13.2,8.4,24,2546,117,NA,NA,NA,NA,NA,NA,FALSE,-34,1.1,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716824,"2023-08-27",2,"2023-08-27T22:18:50.221Z","2023-08-27T22:18:54.943Z",TRUE,"pitch","addfebe3-3d35-4b76-a28f-64f85824d9d4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.719,1.9261,NA,58.99,164.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104","atBat","Walk","walk","Matt Wallner walks. Carlos Correa to 3rd. Joey Gallo to 2nd.",0,6,6,104,"bottom",13,"2023-08-27T22:18:30.892Z","2023-08-27T22:20:31.878Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.3,89.9,14,0.9,0.3834,6.6039,32.709,-27.3306,-8.0629,2.3461,1.5218,2.7459,10.0362,-142.8301,-2.2692,-0.989,50.0067,5.2683,-16.6734,27.6,6,24,2168,231,NA,NA,NA,NA,NA,NA,FALSE,-24.4,4,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716824,"2023-08-27",1,"2023-08-27T22:18:33.217Z","2023-08-27T22:18:37.840Z",TRUE,"pitch","31b513d5-28d7-477e-8c62-bbf3508893be",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.7271,1.9261,NA,113.26,150.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104","atBat","Walk","walk","Matt Wallner walks. Carlos Correa to 3rd. Joey Gallo to 2nd.",0,6,6,104,"bottom",13,"2023-08-27T22:18:30.892Z","2023-08-27T22:20:31.878Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.5,90.9,2,0.91,0.3783,6.3639,33.9469,-26.2553,-8.3155,2.7854,0.0981,3.2662,7.0105,-144.8158,-1.1684,-1.2743,50.001,5.2816,-17.6532,31.2,6,24,2161,232,NA,NA,NA,NA,NA,NA,FALSE,-22.7,5,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716824,"2023-08-27",0,"2023-08-27T22:17:26.507Z","2023-08-27T22:18:33.217Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"104","atBat","Walk","walk","Matt Wallner walks. Carlos Correa to 3rd. Joey Gallo to 2nd.",0,6,6,104,"bottom",13,"2023-08-27T22:18:30.892Z","2023-08-27T22:20:31.878Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716824,"2023-08-27",4,"2023-08-27T22:19:19.674Z","2023-08-27T22:19:45.743Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,670242,"/api/v1/people/670242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"104","atBat","Walk","walk","Matt Wallner walks. Carlos Correa to 3rd. Joey Gallo to 2nd.",0,6,6,104,"bottom",13,"2023-08-27T22:18:30.892Z","2023-08-27T22:20:31.878Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716824,"2023-08-27",4,"2023-08-27T22:17:15.521Z","2023-08-27T22:17:22.131Z",TRUE,"pitch","930fa07c-0af4-4708-804e-eda3ce67ed3a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.419,1.6647,NA,104.89,206.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"103","atBat","Walk","walk","Joey Gallo walks.",0,6,6,103,"bottom",13,"2023-08-27T22:15:38.886Z","2023-08-27T22:17:22.131Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,608336,"Joey Gallo","/api/v1/people/608336","L","Left",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.9,14,0.89,0.4255,6.8413,24.2471,-33.293,3.9151,-0.6642,0.3177,1.206,3.4597,-128.2637,-3.8238,-1.553,50.0041,5.2869,6.583,12,8.4,24,2689,107,NA,NA,NA,NA,NA,NA,FALSE,-36.7,-1.8,-7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608336,"Joey Gallo","/api/v1/people/608336",621043,"Carlos Correa","/api/v1/people/621043",NA,NA,NA
716824,"2023-08-27",2,"2023-08-27T22:16:29.685Z","2023-08-27T22:16:33.323Z",TRUE,"pitch","19ab5706-ddfb-4a3d-9ad4-7e6540cc8939",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.4649,1.7227,NA,74.72,179.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"103","atBat","Walk","walk","Joey Gallo walks.",0,6,6,103,"bottom",13,"2023-08-27T22:15:38.886Z","2023-08-27T22:17:22.131Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,608336,"Joey Gallo","/api/v1/people/608336","L","Left",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.4,90.2,14,0.89,0.3826,6.5933,32.4921,-30.7575,-8.878,0.6848,1.1093,2.2138,10.0718,-143.0556,-2.6962,-1.3008,50.0067,5.0935,-18.4364,27.6,7.2,24,2135,237,NA,NA,NA,NA,NA,NA,FALSE,-27.4,0.8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716824,"2023-08-27",1,"2023-08-27T22:16:09.460Z","2023-08-27T22:16:14.472Z",TRUE,"pitch","2c3b5dae-20b6-4128-93e0-e547d4551203",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.419,1.6937,NA,100.55,199.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"103","atBat","Walk","walk","Joey Gallo walks.",0,6,6,103,"bottom",13,"2023-08-27T22:15:38.886Z","2023-08-27T22:17:22.131Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,608336,"Joey Gallo","/api/v1/people/608336","L","Left",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.8,82.7,14,0.91,0.4189,6.9321,26.3993,-27.3655,-10.1856,2.7715,0.4317,1.4677,7.6892,-130.5595,-4.1795,-1.2221,50.0021,5.1388,-17.6581,30,7.2,24,2149,235,NA,NA,NA,NA,NA,NA,FALSE,-29.5,4.3,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716824,"2023-08-27",0,"2023-08-27T22:15:53.506Z","2023-08-27T22:15:57.837Z",TRUE,"pitch","6788a859-a6ab-45ab-b12a-90a725da3f07",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.419,1.8099,NA,188.54,158.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"103","atBat","Walk","walk","Joey Gallo walks.",0,6,6,103,"bottom",13,"2023-08-27T22:15:38.886Z","2023-08-27T22:17:22.131Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,608336,"Joey Gallo","/api/v1/people/608336","L","Left",642546,"Jonathan Hernández","/api/v1/people/642546","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.8,83.6,11,0.87,0.4132,7.0493,26.9096,-28.9955,-9.3307,1.781,-1.8768,2.974,2.3475,-132.3053,-0.5508,-1.5606,50.0001,5.3006,-16.6212,28.8,7.2,24,2163,239,NA,NA,NA,NA,NA,NA,FALSE,-29.6,3.4,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
