"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745277,"2024-04-02",1,"2024-04-02T04:16:27.263Z","2024-04-02T04:16:35.292Z",TRUE,"pitch","1af7bbe7-c2e4-4874-98f5-c54e16f99747",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.09,1.39,NA,146.12,165.9,"fly_ball","medium","8",109,71.47,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Brayan Rocchio flies out to center fielder Julio Rodríguez.",0,4,5,71,"top",9,"2024-04-02T04:16:08.545Z","2024-04-02T04:16:35.292Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,677587,"Brayan Rocchio","/api/v1/people/677587","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88.6,1,0.89,0.3877,6.1739,33.1807,-8.6956,-5.1344,11.6266,-0.764,2.6991,1.9267,-141.423,-8.0079,-0.7883,50.0034,6.1303,-10.3684,43.2,2.4,24,2259,205,87.2,30,321,NA,NA,NA,TRUE,-9.5,19.6,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745277,"2024-04-02",0,"2024-04-02T04:16:12.432Z","2024-04-02T04:16:15.432Z",TRUE,"pitch","05d62c8f-6195-4fb1-ab15-e2649256c548",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,2.9255,1.2012,NA,195.76,162.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Brayan Rocchio flies out to center fielder Julio Rodríguez.",0,4,5,71,"top",9,"2024-04-02T04:16:08.545Z","2024-04-02T04:16:35.292Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,677587,"Brayan Rocchio","/api/v1/people/677587","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,89.6,11,0.9,0.3844,5.967,32.6269,-9.4188,-4.6979,11.066,-2.0661,2.8069,-1.3407,-142.4631,-7.9892,-0.9791,50.0032,6.2425,-9.6588,42,2.4,24,2207,205,NA,NA,NA,NA,NA,NA,FALSE,-10,18.6,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745277,"2024-04-02",5,"2024-04-02T04:15:41.401Z","2024-04-02T04:15:44.474Z",TRUE,"pitch","b8f702fc-b5ad-4cf5-9ea6-dedd05879937",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.42,1.58,NA,108.13,164.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Bo Naylor strikes out swinging.",0,4,5,70,"top",9,"2024-04-02T04:14:18.214Z","2024-04-02T04:15:44.474Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666310,"Bo Naylor","/api/v1/people/666310","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.5,90,5,0.9,0.3825,6.0479,33.3805,-8.6997,-5.0361,11.3036,0.2326,2.7502,5.0455,-143.2551,-8.1236,-0.8979,50.0003,6.1679,-10.4562,40.8,2.4,24,2347,208,NA,NA,NA,NA,NA,NA,TRUE,-9.2,19,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745277,"2024-04-02",4,"2024-04-02T04:15:22.978Z","2024-04-02T04:15:27.352Z",TRUE,"pitch","0e9df71f-ceca-4ff9-b12e-662c7d1c29b3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3164,1.4953,NA,121.27,201.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Bo Naylor strikes out swinging.",0,4,5,70,"top",9,"2024-04-02T04:14:18.214Z","2024-04-02T04:15:44.474Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666310,"Bo Naylor","/api/v1/people/666310","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.7,90.4,8,0.91,0.382,6.0681,32.6524,-7.4889,-5.5339,11.8506,-0.112,1.3792,3.6456,-143.3042,-11.9398,-0.6807,50.0005,6.064,-11.5255,46.8,2.4,24,2226,205,NA,NA,NA,NA,NA,NA,FALSE,-8.9,19.3,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745277,"2024-04-02",2,"2024-04-02T04:14:51.344Z","2024-04-02T04:14:54.979Z",TRUE,"pitch","015f33c4-1ce9-439e-9766-e2803a2762aa",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.42,1.58,NA,128.33,184.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Bo Naylor strikes out swinging.",0,4,5,70,"top",9,"2024-04-02T04:14:18.214Z","2024-04-02T04:15:44.474Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666310,"Bo Naylor","/api/v1/people/666310","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,89.5,7,0.9,0.3849,6.0855,32.8027,-5.8248,-4.482,12.8514,-0.2972,2.0032,2.953,-142.3252,-10.6367,-0.7661,50.0058,6.1588,-9.1926,45.6,2.4,24,2319,205,NA,NA,NA,NA,NA,NA,FALSE,-7.3,21.2,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745277,"2024-04-02",1,"2024-04-02T04:14:36.600Z","2024-04-02T04:14:40.293Z",TRUE,"pitch","33dc481d-10e2-457a-8cab-1ef59f94f10d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3178,1.4689,NA,156.84,142.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Bo Naylor strikes out swinging.",0,4,5,70,"top",9,"2024-04-02T04:14:18.214Z","2024-04-02T04:15:44.474Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666310,"Bo Naylor","/api/v1/people/666310","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,89.5,11,0.9,0.384,5.9693,33.1698,-7.8452,-5.5524,11.8132,-1.0451,3.5553,1.2578,-142.6829,-6.4967,-0.7706,50.0038,6.3576,-11.4361,50.4,2.4,24,2362,204,NA,NA,NA,NA,NA,NA,FALSE,-8.3,20.3,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745277,"2024-04-02",0,"2024-04-02T04:14:21.664Z","2024-04-02T04:14:25.226Z",TRUE,"pitch","e4fac001-05bb-4cc2-bef7-a3b8936f2abb",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4411,1.4893,NA,86.16,180.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Bo Naylor strikes out swinging.",0,4,5,70,"top",9,"2024-04-02T04:14:18.214Z","2024-04-02T04:15:44.474Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666310,"Bo Naylor","/api/v1/people/666310","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,89.9,6,0.9,0.384,6.055,31.6343,-8.0905,-6.0987,11.6758,0.809,2.1499,7.2063,-142.4611,-9.6678,-0.9568,50.0039,6.0924,-12.5814,46.8,2.4,24,2329,202,NA,NA,NA,NA,NA,NA,FALSE,-9,19.4,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745277,"2024-04-02",3,"2024-04-02T04:15:02.232Z","2024-04-02T04:15:22.978Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,666310,"/api/v1/people/666310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Bo Naylor strikes out swinging.",0,4,5,70,"top",9,"2024-04-02T04:14:18.214Z","2024-04-02T04:15:44.474Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666310,"Bo Naylor","/api/v1/people/666310","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745277,"2024-04-02",2,"2024-04-02T04:13:45.018Z","2024-04-02T04:13:54.994Z",TRUE,"pitch","138bfe98-4888-449b-95a8-9f400abf2bc2",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.23,1.47,NA,134.07,179.64,"popup","medium","3",163.58,171.69,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Ramón Laureano pops out to first baseman Ty France in foul territory.",0,4,5,69,"top",9,"2024-04-02T04:13:29.321Z","2024-04-02T04:13:54.994Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,88.8,4,2,0.386,6.0964,35.8975,-11.313,-7.5088,10.2539,-0.4477,2.1904,4.5237,-142.4658,-8.7281,-1.0893,50.0008,6.0284,-15.2732,46.8,3.6,24,2389,209,91.5,71,119,NA,NA,NA,TRUE,-12,16.8,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745277,"2024-04-02",1,"2024-04-02T04:13:31.161Z","2024-04-02T04:13:35.574Z",TRUE,"pitch","526d4211-9ac9-434b-9e31-e9d28f5d2323",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2145,1.3116,NA,67.19,168.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Ramón Laureano pops out to first baseman Ty France in foul territory.",0,4,5,69,"top",9,"2024-04-02T04:13:29.321Z","2024-04-02T04:13:54.994Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,88.7,12,0.89,0.387,6.0659,34.6074,-11.2173,-5.0148,10.3466,1.3068,2.5886,8.3309,-141.9126,-7.7395,-1.0249,50.0032,6.0781,-10.158,32.4,3.6,24,2416,211,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
