"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717824,"2023-06-10",5,"2023-06-10T04:06:17.547Z","2023-06-10T04:06:28.581Z",TRUE,"pitch","eb8a1d94-cf83-40b4-8f0c-390eb161bec1",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.56,1.74,NA,122.27,171.62,"fly_ball","medium","8",130.43,44.64,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Teoscar Hernandez flies out to center fielder Mike Trout.",0,3,5,61,"top",8,"2023-06-10T04:04:31.577Z","2023-06-10T04:06:28.581Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",696147,"Sam Bachman","/api/v1/people/696147","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,80.1,5,0.92,0.4333,6.4651,23.2447,-31.9723,-0.4602,0.1222,-0.1384,2.4873,3.532,-125.9424,-1.2332,-1.4933,50.0022,5.5465,-0.7473,0,8.4,24,2132,12,97,29,383,NA,NA,NA,TRUE,-36,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672284,"Jarred Kelenic","/api/v1/people/672284",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",4,"2023-06-10T04:05:55.097Z","2023-06-10T04:06:00.373Z",TRUE,"pitch","e3542de4-12a8-46c0-9653-10f0b5c188b8",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.4126,1.6623,NA,94.49,195.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Teoscar Hernandez flies out to center fielder Mike Trout.",0,3,5,61,"top",8,"2023-06-10T04:04:31.577Z","2023-06-10T04:06:28.581Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",696147,"Sam Bachman","/api/v1/people/696147","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,79.8,9,0.91,0.4359,6.2556,23.1111,-27.4002,-0.0074,2.9779,0.5905,1.6146,5.4434,-125.2045,-3.83,-1.6023,50.0018,5.3836,-0.0128,2.4,7.2,24,2113,203,NA,NA,NA,NA,NA,NA,FALSE,-31.9,4.8,-1.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672284,"Jarred Kelenic","/api/v1/people/672284",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",3,"2023-06-10T04:05:35.932Z","2023-06-10T04:05:41.791Z",TRUE,"pitch","007da273-72ff-4a14-84b8-ab87f81a7acd",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.3688,1.6399,NA,94.37,197.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Teoscar Hernandez flies out to center fielder Mike Trout.",0,3,5,61,"top",8,"2023-06-10T04:04:31.577Z","2023-06-10T04:06:28.581Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",696147,"Sam Bachman","/api/v1/people/696147","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,88,9,0.87,0.3936,6.3362,28.901,-21.2413,-9.6028,5.5629,0.5938,1.5361,9.0232,-138.7705,-6.1847,-1.4407,50.0008,5.193,-18.8656,37.2,6,24,1999,234,NA,NA,NA,NA,NA,NA,FALSE,-20.9,9,15.7,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672284,"Jarred Kelenic","/api/v1/people/672284",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",2,"2023-06-10T04:05:16.231Z","2023-06-10T04:05:20.151Z",TRUE,"pitch","86d53b14-923f-43fe-bfa8-3337bb980f56",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,0,NA,NA,3.4564,1.6399,NA,85.77,224.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Teoscar Hernandez flies out to center fielder Mike Trout.",0,3,5,61,"top",8,"2023-06-10T04:04:31.577Z","2023-06-10T04:06:28.581Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",696147,"Sam Bachman","/api/v1/people/696147","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,79.6,14,0.91,0.4372,6.275,24.0413,-27.9566,-0.4349,2.6544,0.8192,0.5427,5.8368,-125.0389,-5.957,-1.484,50.006,5.2356,-0.6925,0,7.2,24,2211,240,NA,NA,NA,NA,NA,NA,FALSE,-33.2,3.7,-0.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672284,"Jarred Kelenic","/api/v1/people/672284",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",0,"2023-06-10T04:04:38.731Z","2023-06-10T04:04:41.926Z",TRUE,"pitch","1036efda-8c7c-4742-8eef-df1e796f03bc",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4345,1.7296,NA,72.86,139.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Teoscar Hernandez flies out to center fielder Mike Trout.",0,3,5,61,"top",8,"2023-06-10T04:04:31.577Z","2023-06-10T04:06:28.581Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",696147,"Sam Bachman","/api/v1/people/696147","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,86.5,12,0.83,0.397,6.3168,31.2735,-20.0564,-9.8738,6.2894,1.1579,3.6736,10.6511,-138.0622,-0.979,-1.4706,50.0044,5.3851,-19.0285,39.6,6,24,2120,226,NA,NA,NA,NA,NA,NA,FALSE,-19.1,11.4,15.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672284,"Jarred Kelenic","/api/v1/people/672284",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",1,"2023-06-10T04:04:50.408Z","2023-06-10T04:05:16.231Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Teoscar Hernandez flies out to center fielder Mike Trout.",0,3,5,61,"top",8,"2023-06-10T04:04:31.577Z","2023-06-10T04:06:28.581Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",696147,"Sam Bachman","/api/v1/people/696147","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672284,"Jarred Kelenic","/api/v1/people/672284",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",7,"2023-06-10T04:04:12.251Z","2023-06-10T04:04:18.007Z",TRUE,"pitch","0d42eb6a-4bb8-4ecc-998b-a296c842f0b0",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.2073,1.4614,NA,109.9,127.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Jarred Kelenic walks.",0,3,5,60,"top",8,"2023-06-10T04:02:39.218Z","2023-06-10T04:04:18.007Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",696147,"Sam Bachman","/api/v1/people/696147","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,87.8,12,0.9,0.3902,6.1357,33.5448,-19.1171,-8.5145,6.5552,0.1863,4.1252,7.1183,-140.65,-0.4563,-1.278,50.0046,5.5353,-16.9667,38.4,4.8,24,2078,228,NA,NA,NA,NA,NA,NA,FALSE,-17.4,12,13.8,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,672284,"Jarred Kelenic","/api/v1/people/672284",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",6,"2023-06-10T04:03:52.067Z","2023-06-10T04:03:55.745Z",TRUE,"pitch","0cbb9f0f-d9a9-47e4-8a97-78068f9bd3a8",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.54,1.69,NA,103.53,180.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Jarred Kelenic walks.",0,3,5,60,"top",8,"2023-06-10T04:02:39.218Z","2023-06-10T04:04:18.007Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",696147,"Sam Bachman","/api/v1/people/696147","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,79.9,9,0.91,0.4326,6.2979,25.9561,-29.517,0.1552,1.6401,0.3533,2.1438,4.9149,-126.6191,-2.3076,-1.6335,50.0046,5.4298,0.2519,2.4,7.2,24,2225,130,NA,NA,NA,NA,NA,NA,FALSE,-33.5,2.6,-1.4,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,672284,"Jarred Kelenic","/api/v1/people/672284",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",4,"2023-06-10T04:03:26.300Z","2023-06-10T04:03:31.075Z",TRUE,"pitch","1df44d9c-be16-4499-b12e-03076a2b3252",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.0531,1.4389,NA,144.71,157.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Jarred Kelenic walks.",0,3,5,60,"top",8,"2023-06-10T04:02:39.218Z","2023-06-10T04:04:18.007Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",696147,"Sam Bachman","/api/v1/people/696147","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,86.9,1,0.85,0.3963,6.3818,30.1752,-22.961,-10.1296,4.7619,-0.727,3.0022,5.9031,-138.1072,-1.9601,-1.5738,50.0046,5.2622,-19.6095,38.4,6,24,2136,230,NA,NA,NA,NA,NA,NA,FALSE,-22,8.4,17.2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,672284,"Jarred Kelenic","/api/v1/people/672284",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",3,"2023-06-10T04:03:11.417Z","2023-06-10T04:03:15.812Z",TRUE,"pitch","54f5e861-59a1-4c8d-8dab-86f1d75e6974",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.2293,1.4389,NA,125.78,145.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Jarred Kelenic walks.",0,3,5,60,"top",8,"2023-06-10T04:02:39.218Z","2023-06-10T04:04:18.007Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",696147,"Sam Bachman","/api/v1/people/696147","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,78.1,11,0.92,0.4407,6.4923,26.0253,-31.4561,-0.4613,0.4633,-0.2304,3.4425,3.7697,-124.4928,1.1485,-1.7072,50.0057,5.5876,-0.7214,0,8.4,24,2265,63,NA,NA,NA,NA,NA,NA,FALSE,-36.1,1.3,-0.1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,672284,"Jarred Kelenic","/api/v1/people/672284",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",2,"2023-06-10T04:02:53.876Z","2023-06-10T04:02:59.292Z",TRUE,"pitch","0df014d1-0816-4367-810d-2f534add861a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2293,1.5065,NA,112.54,219.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Jarred Kelenic walks.",0,3,5,60,"top",8,"2023-06-10T04:02:39.218Z","2023-06-10T04:04:18.007Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",696147,"Sam Bachman","/api/v1/people/696147","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,80.1,14,0.92,0.4346,6.5017,24.1422,-30.4246,-0.0393,1.0863,0.117,0.724,4.3482,-125.7574,-5.2787,-1.6252,50.0033,5.3016,-0.0638,1.2,8.4,24,2417,32,NA,NA,NA,NA,NA,NA,FALSE,-35.4,1.1,-0.8,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,672284,"Jarred Kelenic","/api/v1/people/672284",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",1,"2023-06-10T04:02:41.229Z","2023-06-10T04:02:44.563Z",TRUE,"pitch","0626e627-b9ee-44d2-b52a-817b0e20979e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2293,1.5065,NA,68.46,182.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Jarred Kelenic walks.",0,3,5,60,"top",8,"2023-06-10T04:02:39.218Z","2023-06-10T04:04:18.007Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",696147,"Sam Bachman","/api/v1/people/696147","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,79,14,0.92,0.4389,6.6204,24.2088,-30.0882,-0.4481,1.3164,1.2734,2.0783,7.1779,-124.6387,-2.0031,-1.581,50.0004,5.3684,-0.7094,1.2,8.4,24,2743,112,NA,NA,NA,NA,NA,NA,FALSE,-35,2.2,-0.8,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,672284,"Jarred Kelenic","/api/v1/people/672284",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",0,"2023-06-10T04:01:24.294Z","2023-06-10T04:02:41.229Z",FALSE,"action",NA,NA,"Pitching Change: Sam Bachman replaces Jacob Webb.","Pitching Substitution",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,696147,"/api/v1/people/696147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"60","atBat","Walk","walk","Jarred Kelenic walks.",0,3,5,60,"top",8,"2023-06-10T04:02:39.218Z","2023-06-10T04:04:18.007Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",696147,"Sam Bachman","/api/v1/people/696147","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,TRUE,672284,"Jarred Kelenic","/api/v1/people/672284",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",5,"2023-06-10T04:03:39.950Z","2023-06-10T04:03:52.067Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,1,0,672284,"/api/v1/people/672284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Jarred Kelenic walks.",0,3,5,60,"top",8,"2023-06-10T04:02:39.218Z","2023-06-10T04:04:18.007Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",696147,"Sam Bachman","/api/v1/people/696147","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,672284,"Jarred Kelenic","/api/v1/people/672284",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",3,"2023-06-10T03:59:56.582Z","2023-06-10T04:00:03.776Z",TRUE,"pitch","d4a154d4-7fc9-402f-8f91-cb17074594af",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.4105,1.6113,NA,94.5,161.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Mike Trout called out on strikes.",0,3,5,59,"bottom",7,"2023-06-10T03:58:51.256Z","2023-06-10T04:00:03.776Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,545361,"Mike Trout","/api/v1/people/545361","R","Right",666374,"Matt Brash","/api/v1/people/666374","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.5,3,0.87,0.39,6.5859,30.0291,-16.2517,-5.7555,7.9572,0.5902,2.8767,10.7429,-140.162,-2.9901,-2.5348,50.0003,5.0111,-11.5143,28.8,3.6,24,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,-15.4,14,8.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672284,"Jarred Kelenic","/api/v1/people/672284",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",2,"2023-06-10T03:59:36.363Z","2023-06-10T03:59:40.741Z",TRUE,"pitch","2514068b-8d61-432e-b5c9-b0f926120081",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,2,NA,NA,3.48,1.66,NA,126.39,163.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Mike Trout called out on strikes.",0,3,5,59,"bottom",7,"2023-06-10T03:58:51.256Z","2023-06-10T04:00:03.776Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,545361,"Mike Trout","/api/v1/people/545361","R","Right",666374,"Matt Brash","/api/v1/people/666374","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,89,5,0.86,0.3879,6.6033,29.9965,-18.2197,-5.5178,6.8989,-0.2465,2.7734,8.3843,-140.8449,-2.4181,-2.5358,50.0001,4.8123,-11.1578,26.4,4.8,24,2223,227,NA,NA,NA,NA,NA,NA,FALSE,-16.8,12.2,8.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672284,"Jarred Kelenic","/api/v1/people/672284",NA,NA,NA,NA,NA,NA
717824,"2023-06-10",1,"2023-06-10T03:59:16.308Z","2023-06-10T03:59:19.404Z",TRUE,"pitch","4f824c9d-b147-47b2-9682-487507491b24",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4543,1.6337,NA,161.06,141.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Mike Trout called out on strikes.",0,3,5,59,"bottom",7,"2023-06-10T03:58:51.256Z","2023-06-10T04:00:03.776Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,545361,"Mike Trout","/api/v1/people/545361","R","Right",666374,"Matt Brash","/api/v1/people/666374","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.9,11,2,0.3917,6.7138,30.3044,-18.0167,-3.6847,7.1422,-1.1559,3.6121,5.2769,-139.63,-0.1295,-2.5881,50.0023,4.8407,-7.304,19.2,3.6,24,2711,145,NA,NA,NA,NA,NA,NA,FALSE,-16.6,13.1,5.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672284,"Jarred Kelenic","/api/v1/people/672284",NA,NA,NA,NA,NA,NA
