"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","details.disengagementNum","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717872,"2023-06-06",2,"2023-06-07T03:14:30.513Z","2023-06-07T03:14:45.492Z",TRUE,"pitch","ddbbe646-6cd1-43da-bfc7-5daa496d112f",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.17,1.49,NA,122.08,173.9,"fly_ball","medium","8",132.89,79.14,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","Francisco Lindor flies out to center fielder Michael Harris II.",0,4,5,58,"top",8,"2023-06-07T03:13:35.856Z","2023-06-07T03:14:45.492Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,596019,"Francisco Lindor","/api/v1/people/596019","R","Right",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,88.8,5,0.89,0.3912,6.4592,26.4138,-12.9338,4.7342,9.6519,-0.1334,2.4028,-8.1216,-139.1503,-6.7515,2.1864,50.0035,5.6895,9.4386,28.8,3.6,24,2532,149,99.6,51,301,NA,NA,NA,TRUE,-13.1,16.6,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,607043,"Brandon Nimmo","/api/v1/people/607043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717872,"2023-06-06",1,"2023-06-07T03:14:10.000Z","2023-06-07T03:14:13.892Z",TRUE,"pitch","8c745ddf-04ff-4d4f-adb3-29c01acb59b6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1692,1.5118,NA,79.22,199.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","Francisco Lindor flies out to center fielder Michael Harris II.",0,4,5,58,"top",8,"2023-06-07T03:13:35.856Z","2023-06-07T03:14:45.492Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,596019,"Francisco Lindor","/api/v1/people/596019","R","Right",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.5,81,14,0.88,0.429,6.13,23.881,-23.601,9.3601,5.1821,0.9911,1.4373,-6.5658,-127.2367,-5.7524,2.3772,50.0052,5.5752,15.4891,30,7.2,24,1630,126,NA,NA,NA,NA,NA,NA,FALSE,-27.1,8.4,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717872,"2023-06-06",0,"2023-06-07T03:13:48.946Z","2023-06-07T03:13:53.009Z",TRUE,"pitch","68a53509-6e3f-4393-a630-cda1f59930b4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1692,1.4891,NA,123.92,176.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","Francisco Lindor flies out to center fielder Michael Harris II.",0,4,5,58,"top",8,"2023-06-07T03:13:35.856Z","2023-06-07T03:14:45.492Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,596019,"Francisco Lindor","/api/v1/people/596019","R","Right",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,83.6,5,0.9,0.4167,6.3841,24.0941,-26.9871,-2.9962,2.9521,-0.1816,2.2956,-5.1319,-130.7709,-4.0426,2.1853,50.0015,5.8549,-5.2567,12,6,24,2580,204,NA,NA,NA,NA,NA,NA,FALSE,-28.7,4.8,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717872,"2023-06-06",5,"2023-06-07T03:13:16.016Z","2023-06-07T03:13:20.573Z",TRUE,"pitch","7255cf99-85a3-43d8-ad73-d8207deb17d6",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.3745,1.6218,NA,155.53,181.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Brandon Nimmo walks.",0,4,5,57,"top",8,"2023-06-07T03:11:25.708Z","2023-06-07T03:13:20.573Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,88.8,13,0.89,0.3911,6.3048,26.8912,-12.8312,4.8526,9.7015,-1.0108,2.1348,-10.5475,-139.2636,-7.3059,2.1699,50.0009,5.6141,9.6741,28.8,3.6,24,2382,154,NA,NA,NA,NA,NA,NA,FALSE,-13.1,16.4,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,607043,"Brandon Nimmo","/api/v1/people/607043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717872,"2023-06-06",4,"2023-06-07T03:12:56.423Z","2023-06-07T03:13:00.980Z",TRUE,"pitch","72ed8dea-6905-4d99-85ee-8617d5c9e0b2",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.3518,1.5991,NA,149.13,163.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Brandon Nimmo walks.",0,4,5,57,"top",8,"2023-06-07T03:11:25.708Z","2023-06-07T03:13:20.573Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,89.5,11,0.91,0.3869,6.6353,28.6784,-11.3983,4.7447,10.2102,-0.8428,2.7759,-9.5313,-140.9656,-6.0734,1.9489,50.0063,5.6774,9.6587,31.2,2.4,24,2525,144,NA,NA,NA,NA,NA,NA,FALSE,-11.4,17.5,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717872,"2023-06-06",3,"2023-06-07T03:12:35.537Z","2023-06-07T03:12:40.854Z",TRUE,"pitch","1826f03e-1d9f-4756-8980-c85372aa4c48",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.33,1.6,NA,123.53,167.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Brandon Nimmo walks.",0,4,5,57,"top",8,"2023-06-07T03:11:25.708Z","2023-06-07T03:13:20.573Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,88.2,5,0.88,0.3923,6.3307,28.3621,-12.6892,3.1181,9.8466,-0.1714,2.6563,-7.6274,-139.1006,-5.9166,2.1892,50.003,5.6369,6.1716,18,2.4,24,2425,151,NA,NA,NA,NA,NA,NA,FALSE,-12.8,16.9,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717872,"2023-06-06",1,"2023-06-07T03:11:57.906Z","2023-06-07T03:12:00.906Z",TRUE,"pitch","6b9ddd45-04a7-47fa-8b86-00a78abd8dec",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3065,1.5764,NA,176.63,185.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Brandon Nimmo walks.",0,4,5,57,"top",8,"2023-06-07T03:11:25.708Z","2023-06-07T03:13:20.573Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.2,13,0.91,0.3916,6.4364,30.924,-8.7936,4.5446,11.7943,-1.5644,1.9786,-11.46,-139.7649,-8.3999,1.995,50.0032,5.5972,9.0107,31.2,2.4,24,2426,142,NA,NA,NA,NA,NA,NA,FALSE,-9.8,19.7,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717872,"2023-06-06",2,"2023-06-07T03:12:12.130Z","2023-06-07T03:12:18.623Z",FALSE,"no_pitch","207fe1b4-b7e9-488c-af6c-f4b695040f26",2,"Automatic Strike - Batter Pitch Timer Violation",NA,NA,NA,NA,FALSE,"AC",NA,FALSE,TRUE,FALSE,"AC","Automatic Strike - Batter Pitch Timer Violation",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Brandon Nimmo walks.",0,4,5,57,"top",8,"2023-06-07T03:11:25.708Z","2023-06-07T03:13:20.573Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"batter_pitch_timer","Batter Pitch Timer Violation",607043,"Brandon Nimmo",NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717872,"2023-06-06",0,"2023-06-07T03:11:38.553Z","2023-06-07T03:11:42.421Z",TRUE,"pitch","e3e8111d-8e3d-4886-8934-4dadeaa5a678",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3518,1.6671,NA,153.76,164.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Brandon Nimmo walks.",0,4,5,57,"top",8,"2023-06-07T03:11:25.708Z","2023-06-07T03:13:20.573Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.8,11,0.9,0.3904,6.3435,27.1369,-12.1909,4.1044,9.9921,-0.9644,2.7656,-9.3948,-139.5225,-5.8757,1.8917,50.0055,5.6801,8.2117,25.2,2.4,24,2498,150,NA,NA,NA,NA,NA,NA,FALSE,-12.2,17.3,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717872,"2023-06-06",8,"2023-06-07T03:11:04.183Z","2023-06-07T03:11:07.183Z",TRUE,"pitch","77828cd9-2dd3-4777-9869-dba863107238",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.41,1.57,NA,171.03,194.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Tommy Pham strikes out swinging.",0,4,5,56,"top",8,"2023-06-07T03:09:06.301Z","2023-06-07T03:11:07.183Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,82.5,13,0.9,0.4235,6.2894,23.6634,-30.98,-3.1257,0.7032,-1.4175,1.6434,-7.714,-128.7293,-4.3997,2.0096,50.0031,5.7402,-5.3092,12,7.2,24,2699,279,NA,NA,NA,NA,NA,NA,TRUE,-34.1,0.6,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717872,"2023-06-06",7,"2023-06-07T03:10:44.190Z","2023-06-07T03:10:47.290Z",TRUE,"pitch","cbe890e3-011d-4352-9530-4776401d3cfb",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.41,1.57,NA,116.39,169.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Tommy Pham strikes out swinging.",0,4,5,56,"top",8,"2023-06-07T03:09:06.301Z","2023-06-07T03:11:07.183Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,89.4,5,0.89,0.3888,6.6158,26.0688,-14.0381,4.2218,8.9816,0.016,2.5823,-7.2147,-139.9043,-6.306,2.058,50.0018,5.7541,8.5245,25.2,3.6,24,2441,157,NA,NA,NA,NA,NA,NA,FALSE,-13.8,15.4,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717872,"2023-06-06",6,"2023-06-07T03:10:25.745Z","2023-06-07T03:10:28.745Z",TRUE,"pitch","9e43049e-1dd3-463c-8f64-b7914aad8ecf",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3865,1.5691,NA,149.27,204.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Tommy Pham strikes out swinging.",0,4,5,56,"top",8,"2023-06-07T03:09:06.301Z","2023-06-07T03:11:07.183Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.6,80,13,0.87,0.4371,6.3284,20.2863,-25.2618,7.1921,4.3239,-0.8465,1.2568,-10.0712,-124.3615,-5.4594,2.2846,50.0011,5.5237,11.4896,20.4,7.2,24,1555,118,NA,NA,NA,NA,NA,NA,FALSE,-29.9,7,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717872,"2023-06-06",5,"2023-06-07T03:10:06.090Z","2023-06-07T03:10:09.289Z",TRUE,"pitch","3415e6cf-438a-4913-9ab8-970fff137d1a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.4092,1.5237,NA,51.12,140.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Tommy Pham strikes out swinging.",0,4,5,56,"top",8,"2023-06-07T03:09:06.301Z","2023-06-07T03:11:07.183Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.3,82.9,12,0.9,0.421,6.1548,20.3835,-29.2431,-2.2927,1.7018,1.7283,3.6395,-1.7558,-128.8727,-0.1167,2.7105,50.0057,5.897,-3.9546,8.4,7.2,24,2616,240,NA,NA,NA,NA,NA,NA,FALSE,-31,3.2,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717872,"2023-06-06",4,"2023-06-07T03:09:44.903Z","2023-06-07T03:09:48.174Z",TRUE,"pitch","9cc358c5-a5fe-4482-b9c2-b374e181b6a2",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.41,1.57,NA,89.97,172.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Tommy Pham strikes out swinging.",0,4,5,56,"top",8,"2023-06-07T03:09:06.301Z","2023-06-07T03:11:07.183Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.6,79.5,6,0.87,0.4373,6.3636,21.8132,-25.5838,7.7564,4.1357,0.709,2.4408,-7.0255,-124.6067,-2.8058,2.5388,50.0038,5.6648,12.3657,22.8,7.2,24,1671,115,NA,NA,NA,NA,NA,NA,FALSE,-29.8,7.2,-12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717872,"2023-06-06",3,"2023-06-07T03:09:25.734Z","2023-06-07T03:09:28.849Z",TRUE,"pitch","e3cb6303-ed29-4172-826e-70baa72089f4",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.41,1.57,NA,144.98,159.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Tommy Pham strikes out swinging.",0,4,5,56,"top",8,"2023-06-07T03:09:06.301Z","2023-06-07T03:11:07.183Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.7,1,0.89,0.3941,6.1846,28.9863,-12.9487,3.8813,9.8112,-0.7341,2.9402,-9.1403,-138.6258,-5.2685,2.0915,50.0031,5.7193,7.6063,22.8,3.6,24,2462,146,NA,NA,NA,NA,NA,NA,FALSE,-13.1,16.9,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717872,"2023-06-06",2,"2023-06-07T03:09:08.682Z","2023-06-07T03:09:12.504Z",TRUE,"pitch","0c319351-09c3-4f30-975f-101d0ec3382d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4998,1.5237,NA,144.25,191.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Tommy Pham strikes out swinging.",0,4,5,56,"top",8,"2023-06-07T03:09:06.301Z","2023-06-07T03:11:07.183Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.4,7,0.89,0.3918,6.3862,29.0059,-13.092,3.6505,9.6202,-0.715,1.7684,-8.9327,-139.3915,-8.4662,2.0456,50.0029,5.6938,7.2417,20.4,3.6,24,2440,150,NA,NA,NA,NA,NA,NA,FALSE,-13.7,16,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
