"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717299,"2023-07-22",5,"2023-07-23T02:05:11.211Z","2023-07-23T02:05:16.856Z",TRUE,"pitch","eef52088-8258-4a5a-8ba4-e21d59bade41",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.15,1.58,NA,113.87,181.72,"ground_ball","medium","3",152.28,172.26,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Nick Maton grounds out to first baseman Alfonso Rivas.",0,14,3,75,"bottom",8,"2023-07-23T02:04:38.581Z","2023-07-23T02:05:16.856Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,665155,"Nick Maton","/api/v1/people/665155","L","Left",657612,"Tim Hill","/api/v1/people/657612","L","Left","vs_LHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.5,80,5,0.92,0.4318,7.0625,25.1443,-36.7226,9.7979,-2.7887,0.0822,2.1134,-12.732,-126.7073,4.6747,3.8921,50.0023,3.1737,15.9798,20.4,9.6,24,1965,76,70.1,-51,3,NA,NA,NA,TRUE,-39.6,-3.6,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656716,"Zach McKinstry","/api/v1/people/656716",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",4,"2023-07-23T02:04:55.488Z","2023-07-23T02:04:58.488Z",TRUE,"pitch","1754a4c9-60e7-4b7e-85aa-3d50ae728b20",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.15,1.58,NA,99.09,176.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Nick Maton grounds out to first baseman Alfonso Rivas.",0,14,3,75,"bottom",8,"2023-07-23T02:04:38.581Z","2023-07-23T02:05:16.856Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,665155,"Nick Maton","/api/v1/people/665155","L","Left",657612,"Tim Hill","/api/v1/people/657612","L","Left","vs_LHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.1,79.5,6,0.91,0.4336,6.9547,25.1806,-36.1198,10.0308,-2.4372,0.47,2.3122,-11.5484,-126.2198,4.9724,3.7968,50.0052,3.2217,16.2225,21.6,9.6,24,2088,96,NA,NA,NA,NA,NA,NA,FALSE,-39.2,-2.9,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656716,"Zach McKinstry","/api/v1/people/656716",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",3,"2023-07-23T02:04:40.898Z","2023-07-23T02:04:46.440Z",TRUE,"pitch","fc13dced-5ea2-46fd-ba97-00ebf8d02652",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1501,1.542,NA,157.89,151.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Nick Maton grounds out to first baseman Alfonso Rivas.",0,14,3,75,"bottom",8,"2023-07-23T02:04:38.581Z","2023-07-23T02:05:16.856Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,665155,"Nick Maton","/api/v1/people/665155","L","Left",657612,"Tim Hill","/api/v1/people/657612","L","Left","vs_LHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.6,81.4,11,0.91,0.4229,6.8765,26.7204,-30.4089,12.0139,1.0384,-1.0727,3.2421,-15.2729,-129.4591,5.6168,3.339,50.0025,3.3708,20.4183,30,8.4,24,2014,105,NA,NA,NA,NA,NA,NA,FALSE,-31,3.6,-18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656716,"Zach McKinstry","/api/v1/people/656716",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",0,"2023-07-23T02:04:03.313Z","2023-07-23T02:04:03.350Z",FALSE,"action",NA,NA,"Defensive Substitution: Taylor Kohlwey replaces left fielder Juan Soto, batting 3rd, playing left field.","Defensive Sub",14,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,670128,"/api/v1/people/670128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"7","Outfielder","Outfielder","LF","301","75","atBat","Groundout","field_out","Nick Maton grounds out to first baseman Alfonso Rivas.",0,14,3,75,"bottom",8,"2023-07-23T02:04:38.581Z","2023-07-23T02:05:16.856Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,665155,"Nick Maton","/api/v1/people/665155","L","Left",657612,"Tim Hill","/api/v1/people/657612","L","Left","vs_LHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,665742,"/api/v1/people/665742",TRUE,FALSE,656716,"Zach McKinstry","/api/v1/people/656716",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",1,"2023-07-23T02:04:03.350Z","2023-07-23T02:04:03.352Z",FALSE,"action",NA,NA,"Defensive Substitution: Matthew Batten replaces third baseman Manny Machado, batting 4th, playing third base.","Defensive Sub",14,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,676946,"/api/v1/people/676946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"5","Third Base","Infielder","3B","401","75","atBat","Groundout","field_out","Nick Maton grounds out to first baseman Alfonso Rivas.",0,14,3,75,"bottom",8,"2023-07-23T02:04:38.581Z","2023-07-23T02:05:16.856Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,665155,"Nick Maton","/api/v1/people/665155","L","Left",657612,"Tim Hill","/api/v1/people/657612","L","Left","vs_LHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,592518,"/api/v1/people/592518",TRUE,FALSE,656716,"Zach McKinstry","/api/v1/people/656716",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",2,"2023-07-23T02:04:03.352Z","2023-07-23T02:04:40.898Z",FALSE,"action",NA,NA,"Pitching Change: Tim Hill replaces Brent Honeywell.","Pitching Substitution",14,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,657612,"/api/v1/people/657612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"75","atBat","Groundout","field_out","Nick Maton grounds out to first baseman Alfonso Rivas.",0,14,3,75,"bottom",8,"2023-07-23T02:04:38.581Z","2023-07-23T02:05:16.856Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,665155,"Nick Maton","/api/v1/people/665155","L","Left",657612,"Tim Hill","/api/v1/people/657612","L","Left","vs_LHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656716,"Zach McKinstry","/api/v1/people/656716",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",4,"2023-07-23T02:02:01.322Z","2023-07-23T02:02:06.304Z",TRUE,"pitch","2d751c07-ec77-4e15-bbc3-bf22169372d3",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.3981,1.5641,NA,140.77,154.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Alfonso Rivas called out on strikes.",0,14,3,74,"top",8,"2023-07-23T02:00:04.544Z","2023-07-23T02:02:06.304Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663845,"Alfonso Rivas III","/api/v1/people/663845","L","Left",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Detroit Tigers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.4,79,1,0.85,0.4329,5.9412,29.4024,-27.393,-2.0971,2.9597,-0.6235,3.1328,2.7452,-127.1873,0.3435,-1.4512,50.0034,5.1924,-3.3891,6,7.2,24,1058,274,NA,NA,NA,NA,NA,NA,TRUE,-30.5,5.6,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,656716,"Zach McKinstry","/api/v1/people/656716",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",3,"2023-07-23T02:01:40.482Z","2023-07-23T02:01:43.528Z",TRUE,"pitch","7bc2260b-8b03-43ec-b670-fb5dc8b7423e",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.31,1.53,NA,117.97,187.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Alfonso Rivas called out on strikes.",0,14,3,74,"top",8,"2023-07-23T02:00:04.544Z","2023-07-23T02:02:06.304Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663845,"Alfonso Rivas III","/api/v1/people/663845","L","Left",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Detroit Tigers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.7,85.2,8,0.87,0.4076,6.1466,24.8101,-20.0394,0.1332,6.6087,-0.0254,1.91,3.4278,-133.6303,-4.6478,-1.3341,50.0003,5.0833,0.2431,2.4,4.8,24,2589,226,NA,NA,NA,NA,NA,NA,FALSE,-20.8,11.4,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,656716,"Zach McKinstry","/api/v1/people/656716",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",2,"2023-07-23T02:01:21.479Z","2023-07-23T02:01:24.681Z",TRUE,"pitch","44612472-7b41-4ea0-9919-6f5d4463db31",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3102,1.5199,NA,158.5,173.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Alfonso Rivas called out on strikes.",0,14,3,74,"top",8,"2023-07-23T02:00:04.544Z","2023-07-23T02:02:06.304Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663845,"Alfonso Rivas III","/api/v1/people/663845","L","Left",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.3,81.4,11,0.91,0.425,5.9338,25.6003,-34.9773,-3.9055,-1.6637,-1.0886,2.4215,2.0444,-128.6749,-0.097,-1.3842,50.0041,5.1598,-6.5783,9.6,8.4,24,1301,245,NA,NA,NA,NA,NA,NA,FALSE,-37.7,-2.8,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,656716,"Zach McKinstry","/api/v1/people/656716",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",1,"2023-07-23T02:01:02.045Z","2023-07-23T02:01:05.045Z",TRUE,"pitch","75a373f8-5655-4fda-81d1-26bddb28806a",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.31,1.53,NA,108.02,206.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Alfonso Rivas called out on strikes.",0,14,3,74,"top",8,"2023-07-23T02:00:04.544Z","2023-07-23T02:02:06.304Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663845,"Alfonso Rivas III","/api/v1/people/663845","L","Left",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.9,81.8,14,0.91,0.4232,6.1481,26.4653,-31.0405,-6.4047,0.6647,0.2356,1.1846,6.377,-129.318,-3.6601,-1.4279,50.0017,4.9944,-10.8692,16.8,8.4,24,1156,249,NA,NA,NA,NA,NA,NA,FALSE,-34,0.6,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,656716,"Zach McKinstry","/api/v1/people/656716",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",0,"2023-07-23T02:00:43.541Z","2023-07-23T02:00:46.861Z",TRUE,"pitch","cf0f6d45-1db2-4fe4-b548-b73e683accfd",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3102,1.4979,NA,100.16,169.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Alfonso Rivas called out on strikes.",0,14,3,74,"top",8,"2023-07-23T02:00:04.544Z","2023-07-23T02:02:06.304Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663845,"Alfonso Rivas III","/api/v1/people/663845","L","Left",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,88.1,6,0.91,0.3914,5.9856,29.62,-13.2284,-6.3951,9.5397,0.4417,2.5712,6.6403,-139.6073,-4.4546,-1.1298,50.0031,5.0497,-12.7016,38.4,3.6,24,2595,225,NA,NA,NA,NA,NA,NA,FALSE,-13,16.6,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,656716,"Zach McKinstry","/api/v1/people/656716",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",5,"2023-07-23T01:59:47.848Z","2023-07-23T02:00:17.433Z",TRUE,"pitch","35b3057a-6e5d-4c3c-b77a-6d78d2e50f33",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,2,NA,NA,3.39,1.61,NA,126.4,163.66,"fly_ball","medium","7",29.21,67.58,NA,NA,TRUE,NA,NA,NA,NA,NA,"73","atBat","Home Run","home_run","Luis Campusano homers (2) on a fly ball to left field. Manny Machado scores. Jake Cronenworth scores.",3,14,3,73,"top",8,"2023-07-23T01:57:37.034Z","2023-07-23T02:00:17.433Z",TRUE,TRUE,FALSE,FALSE,38,3,2,2,669134,"Luis Campusano","/api/v1/people/669134","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.2,5,0.88,0.3898,6.0959,32.1234,-16.1512,-7.09,8.0148,-0.2465,2.7822,5.3479,-140.5566,-3.6595,-1.2536,50.0008,5.151,-14.172,37.2,4.8,24,2421,218,101.4,27,401,NA,NA,NA,FALSE,-15.4,13.9,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656716,"Zach McKinstry","/api/v1/people/656716",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",4,"2023-07-23T01:59:09.393Z","2023-07-23T01:59:13.026Z",TRUE,"pitch","1927bb2a-478b-42f5-b59a-ec63662471cd",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.39,1.61,NA,114.37,174.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Home Run","home_run","Luis Campusano homers (2) on a fly ball to left field. Manny Machado scores. Jake Cronenworth scores.",3,14,3,73,"top",8,"2023-07-23T01:57:37.034Z","2023-07-23T02:00:17.433Z",TRUE,TRUE,FALSE,FALSE,38,3,2,2,669134,"Luis Campusano","/api/v1/people/669134","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.4,5,0.9,0.3883,5.9909,33.3907,-13.7427,-7.2864,9.1567,0.0691,2.388,6.3314,-141.262,-4.8396,-1.2591,50.0009,5.0127,-14.665,42,3.6,24,2617,231,NA,NA,NA,NA,NA,NA,FALSE,-13.4,15.7,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656716,"Zach McKinstry","/api/v1/people/656716",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",3,"2023-07-23T01:58:52.130Z","2023-07-23T01:58:55.130Z",TRUE,"pitch","3853cdc8-9b39-4961-aca6-0d65c25914c4",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.3902,1.6082,NA,97.66,181.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Home Run","home_run","Luis Campusano homers (2) on a fly ball to left field. Manny Machado scores. Jake Cronenworth scores.",3,14,3,73,"top",8,"2023-07-23T01:57:37.034Z","2023-07-23T02:00:17.433Z",TRUE,TRUE,FALSE,FALSE,38,3,2,2,669134,"Luis Campusano","/api/v1/people/669134","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.8,9,0.89,0.3883,6.0806,30.6272,-14.1748,-7.3406,8.9214,0.5074,2.1236,7.4661,-140.8111,-5.4396,-1.219,50.0011,4.9905,-14.8064,40.8,3.6,24,2550,218,NA,NA,NA,NA,NA,NA,FALSE,-13.8,15.2,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656716,"Zach McKinstry","/api/v1/people/656716",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",2,"2023-07-23T01:58:31.110Z","2023-07-23T01:58:35.626Z",TRUE,"pitch","922f6740-a9db-4484-9a22-45247ccf4809",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.3095,1.5862,NA,93.88,206.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Home Run","home_run","Luis Campusano homers (2) on a fly ball to left field. Manny Machado scores. Jake Cronenworth scores.",3,14,3,73,"top",8,"2023-07-23T01:57:37.034Z","2023-07-23T02:00:17.433Z",TRUE,TRUE,FALSE,FALSE,38,3,2,2,669134,"Luis Campusano","/api/v1/people/669134","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,88.3,14,0.91,0.3904,6.0585,32.1304,-17.0986,-10.4042,7.5647,0.6065,1.2075,8.9783,-140.3718,-7.0617,-1.2835,50.0064,4.8717,-20.7425,45.6,4.8,24,2426,217,NA,NA,NA,NA,NA,NA,FALSE,-17,12.4,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656716,"Zach McKinstry","/api/v1/people/656716",NA,NA,NA,NA,NA,NA
717299,"2023-07-22",1,"2023-07-23T01:58:14.187Z","2023-07-23T01:58:17.187Z",TRUE,"pitch","d9f738a7-3c23-4875-8aea-d0f44736347f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4202,1.5641,NA,106.84,215.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Home Run","home_run","Luis Campusano homers (2) on a fly ball to left field. Manny Machado scores. Jake Cronenworth scores.",3,14,3,73,"top",8,"2023-07-23T01:57:37.034Z","2023-07-23T02:00:17.433Z",TRUE,TRUE,FALSE,FALSE,38,3,2,2,669134,"Luis Campusano","/api/v1/people/669134","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,88.3,14,0.92,0.3904,5.9882,32.544,-20.1533,-10.8492,6.0363,0.2665,0.8694,7.8018,-140.426,-7.5279,-1.1418,50.0046,4.9016,-21.6154,42,6,24,2400,223,NA,NA,NA,NA,NA,NA,FALSE,-19.9,9.5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656716,"Zach McKinstry","/api/v1/people/656716",NA,NA,NA,NA,NA,NA
