"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
746800,"2024-05-01",2,"2024-05-01T20:28:21.957Z","2024-05-01T20:28:25.695Z",TRUE,"pitch","30513ede-2d14-4f05-969b-6d8744276f5e",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.31,1.58,NA,114.89,172.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Christian Vázquez flies out to right fielder Gavin Sheets.",0,6,5,62,"top",8,"2024-05-01T20:27:27.933Z","2024-05-01T20:28:47.496Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,85,5,0.87,0.4079,5.9216,26.6505,-18.2733,2.5653,7.5988,0.0554,2.4506,-7.6033,-133.8612,-6.3243,2.589,50.0052,6.135,4.6949,9.6,4.8,24,2121,147,NA,NA,NA,NA,NA,NA,FALSE,-19.4,12.7,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746800,"2024-05-01",1,"2024-05-01T20:28:03.512Z","2024-05-01T20:28:09.508Z",TRUE,"pitch","50012e0d-508d-4087-8413-95d38aafca99",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3243,1.5132,NA,176.1,189.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Christian Vázquez flies out to right fielder Gavin Sheets.",0,6,5,62,"top",8,"2024-05-01T20:27:27.933Z","2024-05-01T20:28:47.496Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,81.9,13,0.88,0.4274,5.9889,22.4881,-27.985,-0.3107,2.5127,-1.5504,1.8381,-9.9768,-127.4313,-5.1453,2.4316,50.0054,6.0543,-0.5184,3.6,7.2,24,2275,169,NA,NA,NA,NA,NA,NA,FALSE,-31.6,3.7,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746800,"2024-05-01",0,"2024-05-01T20:27:48.002Z","2024-05-01T20:27:51.639Z",TRUE,"pitch","68d79c0e-9532-45fd-b2dc-a840aafa6497",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2345,1.5412,NA,83.34,146.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Christian Vázquez flies out to right fielder Gavin Sheets.",0,6,5,62,"top",8,"2024-05-01T20:27:27.933Z","2024-05-01T20:28:47.496Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.3,76.3,12,0.8,0.4548,6.1463,20.5846,-26.8345,6.9514,3.6249,0.8831,3.4236,-6.1261,-119.8808,-1.1595,2.554,50.0031,6.2831,10.2391,19.2,8.4,24,1763,147,NA,NA,NA,NA,NA,NA,FALSE,-33.4,6.6,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746800,"2024-05-01",3,"2024-05-01T20:27:02.415Z","2024-05-01T20:27:14.927Z",TRUE,"pitch","a0917d76-bb86-4dfd-a307-3a9224641cb6",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3.54,1.64,NA,74.81,168.41,"fly_ball","medium","9",167.84,126.43,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Double","double","Willi Castro doubles (8) on a fly ball to right fielder Gavin Sheets.",0,6,5,61,"top",8,"2024-05-01T20:26:34.234Z","2024-05-01T20:27:14.927Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,650489,"Willi Castro","/api/v1/people/650489","R","Right",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.7,75.8,12,0.6,0.4585,6.1827,20.3648,-26.9266,6.8774,3.6159,1.1067,2.6062,-5.4652,-118.9523,-2.7506,2.5278,50.0001,6.1901,9.9676,18,8.4,24,1708,143,70.2,48,212,NA,NA,NA,FALSE,-34.3,6.2,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,650489,"Willi Castro","/api/v1/people/650489",NA,NA,NA,NA,NA,NA,NA
746800,"2024-05-01",2,"2024-05-01T20:26:49.441Z","2024-05-01T20:26:53.039Z",TRUE,"pitch","b7c7ab48-8e1b-4d45-a028-d6283695c4b1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5218,1.505,NA,78.4,207.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Double","double","Willi Castro doubles (8) on a fly ball to right fielder Gavin Sheets.",0,6,5,61,"top",8,"2024-05-01T20:26:34.234Z","2024-05-01T20:27:14.927Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,650489,"Willi Castro","/api/v1/people/650489","R","Right",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.5,73.8,14,0.9,0.4726,6.0803,20.9919,-30.9554,-7.771,0.897,1.0125,1.1637,-2.8686,-115.7638,-3.9924,3.2764,50.0043,5.8642,-10.5796,19.2,9.6,24,2213,289,NA,NA,NA,NA,NA,NA,FALSE,-42.2,1,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746800,"2024-05-01",1,"2024-05-01T20:26:36.544Z","2024-05-01T20:26:39.614Z",TRUE,"pitch","5742e0c4-3c8a-4dff-a7fa-16af0a1594d9",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.54,1.64,NA,108.97,149.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Double","double","Willi Castro doubles (8) on a fly ball to right fielder Gavin Sheets.",0,6,5,61,"top",8,"2024-05-01T20:26:34.234Z","2024-05-01T20:27:14.927Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,650489,"Willi Castro","/api/v1/people/650489","R","Right",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,79.5,2,0.9,0.4387,5.9547,20.3437,-26.5497,-2.0606,3.5456,0.2107,3.3125,-6.3446,-123.9416,-1.5421,3.0518,50.0014,6.1204,-3.2654,8.4,7.2,24,2350,194,NA,NA,NA,NA,NA,NA,FALSE,-30.8,6.4,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746800,"2024-05-01",0,"2024-05-01T20:25:32.322Z","2024-05-01T20:26:36.544Z",FALSE,"action",NA,NA,"Pitching Change: Tanner Banks replaces Tim Hill.","Pitching Substitution",6,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,621383,"/api/v1/people/621383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"61","atBat","Double","double","Willi Castro doubles (8) on a fly ball to right fielder Gavin Sheets.",0,6,5,61,"top",8,"2024-05-01T20:26:34.234Z","2024-05-01T20:27:14.927Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,650489,"Willi Castro","/api/v1/people/650489","R","Right",621383,"Tanner Banks","/api/v1/people/621383","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746800,"2024-05-01",2,"2024-05-01T20:24:15.547Z","2024-05-01T20:24:23.081Z",TRUE,"pitch","1610c227-46d1-4b24-8352-510520d359e3",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.5,1.6,NA,89.33,151.14,"ground_ball","medium","4",136.07,164.79,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Braden Shewmake grounds out, second baseman Edouard Julien to first baseman Carlos Santana.",0,6,5,60,"bottom",7,"2024-05-01T20:23:21.574Z","2024-05-01T20:24:23.081Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,669699,"Braden Shewmake","/api/v1/people/669699","L","Left",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.2,85.6,3,0.91,0.4056,6.4648,25.0299,-25.5228,0.8791,3.5914,0.7259,3.2461,5.7925,-134.2944,-0.7948,-1.5603,50.0058,5.3374,1.6298,6,6,24,2467,172,60,11,98,NA,NA,NA,TRUE,-25.2,6.6,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746800,"2024-05-01",1,"2024-05-01T20:23:58.913Z","2024-05-01T20:24:01.993Z",TRUE,"pitch","fcd1fba5-3d90-450a-8786-03ee5977f49e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.604,1.7167,NA,100.14,113.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Braden Shewmake grounds out, second baseman Edouard Julien to first baseman Carlos Santana.",0,6,5,60,"bottom",7,"2024-05-01T20:23:21.574Z","2024-05-01T20:24:23.081Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,669699,"Braden Shewmake","/api/v1/people/669699","L","Left",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,89.1,12,0.89,0.3859,6.1435,31.88,-16.4444,-2.7819,7.7039,0.4424,4.6385,6.6672,-141.8437,0.7584,-1.5751,50.0009,5.4148,-5.6803,14.4,3.6,24,2540,222,NA,NA,NA,NA,NA,NA,FALSE,-14.4,14.3,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746800,"2024-05-01",0,"2024-05-01T20:23:43.207Z","2024-05-01T20:23:47.099Z",TRUE,"pitch","a4fc606a-92a4-41a0-aeea-f7d51a9e006e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6821,1.7375,NA,103.77,151.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Braden Shewmake grounds out, second baseman Edouard Julien to first baseman Carlos Santana.",0,6,5,60,"bottom",7,"2024-05-01T20:23:21.574Z","2024-05-01T20:24:23.081Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,669699,"Braden Shewmake","/api/v1/people/669699","L","Left",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.2,86.5,3,0.91,0.3986,6.3424,29.3337,-22.5514,0.7425,5.0282,0.3471,3.2396,5.0319,-137.2282,-1.4588,-1.6041,50.0041,5.3089,1.4208,6,4.8,24,2359,192,NA,NA,NA,NA,NA,NA,FALSE,-21.6,9,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746800,"2024-05-01",0,"2024-05-01T20:23:03.595Z","2024-05-01T20:23:15.278Z",TRUE,"pitch","f44fec6f-40db-4884-8a84-1f69962fcee0",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.51,1.55,NA,129.97,162.29,"popup","medium","4",166.15,148.95,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Pop Out","field_out","Paul DeJong pops out to second baseman Edouard Julien.",0,6,5,59,"bottom",7,"2024-05-01T20:22:55.169Z","2024-05-01T20:23:15.278Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,657557,"Paul DeJong","/api/v1/people/657557","R","Right",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,89.2,4,0.89,0.3876,6.4731,28.7499,-14.6786,-5.0188,8.632,-0.3404,2.833,5.2594,-140.7301,-4.2594,-1.5719,50.0056,5.3019,-10.1759,30,3.6,24,2577,221,83.7,65,164,NA,NA,NA,TRUE,-13.9,15,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746800,"2024-05-01",2,"2024-05-01T20:22:19.237Z","2024-05-01T20:22:41.810Z",TRUE,"pitch","fae7833c-d77b-4675-a544-d248839c777c",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,1,NA,NA,3.56,1.62,NA,133.87,181.99,"fly_ball","medium","8",153.68,39.88,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Home Run","home_run","Korey Lee homers (3) on a fly ball to center field.",1,6,5,58,"bottom",7,"2024-05-01T20:21:28.884Z","2024-05-01T20:22:41.810Z",TRUE,TRUE,FALSE,FALSE,38,1,1,1,686676,"Korey Lee","/api/v1/people/686676","R","Right",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.5,76.8,7,0.9,0.4506,6.2721,24.0605,-31.0803,11.3342,0.7332,-0.4427,2.1033,0.0444,-121.5978,-1.2119,-1.9336,50.0038,5.307,16.9574,28.8,9.6,24,2679,61,101.6,32,400,NA,NA,NA,FALSE,-37.9,1.3,-20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746800,"2024-05-01",1,"2024-05-01T20:22:03.348Z","2024-05-01T20:22:06.503Z",TRUE,"pitch","8ad1eab7-783b-4d4d-8924-e6b49816876b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5607,1.5503,NA,55.33,158.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Home Run","home_run","Korey Lee homers (3) on a fly ball to center field.",1,6,5,58,"bottom",7,"2024-05-01T20:21:28.884Z","2024-05-01T20:22:41.810Z",TRUE,TRUE,FALSE,FALSE,38,1,1,1,686676,"Korey Lee","/api/v1/people/686676","R","Right",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.5,77.6,12,0.9,0.4458,6.1534,24.8334,-28.8456,8.7224,2.1742,1.6178,2.9729,5.326,-122.9509,0.1353,-1.7107,50,5.3692,13.3225,26.4,8.4,24,2552,59,NA,NA,NA,NA,NA,NA,FALSE,-34.1,4.2,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746800,"2024-05-01",0,"2024-05-01T20:21:49.258Z","2024-05-01T20:21:52.834Z",TRUE,"pitch","067be769-284d-4fd4-901f-83c1a24f0bc9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4859,1.6161,NA,122.09,156.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Home Run","home_run","Korey Lee homers (3) on a fly ball to center field.",1,6,5,58,"bottom",7,"2024-05-01T20:21:28.884Z","2024-05-01T20:22:41.810Z",TRUE,TRUE,FALSE,FALSE,38,1,1,1,686676,"Korey Lee","/api/v1/people/686676","R","Right",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88,2,0.84,0.3909,6.4181,31.4262,-15.7394,-3.77,8.2639,-0.1334,3.0332,5.6207,-140.0708,-3.5574,-1.6756,50.0021,5.3479,-7.4971,20.4,3.6,24,2574,216,NA,NA,NA,NA,NA,NA,FALSE,-15.1,14.4,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746800,"2024-05-01",3,"2024-05-01T20:21:16.122Z","2024-05-01T20:21:22.289Z",TRUE,"pitch","8d27adc9-7cf4-4c22-83d3-992d5c3b57de",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.38,1.61,NA,154.7,175.26,"fly_ball","medium","4",137.21,127.77,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Flyout","field_out","Danny Mendick flies out to second baseman Edouard Julien.",0,6,4,57,"bottom",7,"2024-05-01T20:20:59.168Z","2024-05-01T20:21:22.289Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,664901,"Danny Mendick","/api/v1/people/664901","R","Right",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,89.4,13,0.93,0.3867,6.3509,30.1807,-27.6981,-10.2162,2.1978,-0.9889,2.3527,5.9135,-141.2917,-3.2992,-1.7744,50.0016,5.3023,-20.792,34.8,7.2,24,2344,227,62.5,25,186,NA,NA,NA,TRUE,-25.3,3.5,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746800,"2024-05-01",2,"2024-05-01T20:21:01.474Z","2024-05-01T20:21:05.213Z",TRUE,"pitch","dc48de2e-77e8-4bcc-955f-5eeec5fade55",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2562,1.5393,NA,102.88,178.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Flyout","field_out","Danny Mendick flies out to second baseman Edouard Julien.",0,6,4,57,"bottom",7,"2024-05-01T20:20:59.168Z","2024-05-01T20:21:22.289Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,664901,"Danny Mendick","/api/v1/people/664901","R","Right",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.1,77.4,6,0.9,0.4474,6.3541,24.353,-31.2059,8.627,0.6404,0.3705,2.2389,2.7445,-122.4725,-0.9048,-1.8859,50.0054,5.2839,13.0965,22.8,9.6,24,2496,68,NA,NA,NA,NA,NA,NA,FALSE,-37.4,1.2,-16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
