"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718403,"2023-04-27",4,"2023-04-27T18:44:18.374Z","2023-04-27T18:44:27.862Z",TRUE,"pitch","2012aa8e-ed57-4afc-ac47-06bd560cdfa4",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.42,1.58,NA,126.46,167.1,"fly_ball","medium","7",80.2,55.51,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Chris Taylor flies out to left fielder Bryan Reynolds.",0,2,6,65,"top",9,"2023-04-27T18:43:04.447Z","2023-04-27T18:44:27.862Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,621035,"Chris Taylor","/api/v1/people/621035","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.9,5,0.92,0.3875,6.7038,31.2043,-9.382,-5.1164,11.259,-0.2481,2.6547,6.5556,-141.1691,-6.6717,-1.9323,50.0054,5.6481,-10.3604,39.6,2.4,24,2517,214,97.9,34,373,NA,NA,NA,TRUE,-9.7,19.2,7.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718403,"2023-04-27",3,"2023-04-27T18:43:59.695Z","2023-04-27T18:44:03.448Z",TRUE,"pitch","db240ba1-456c-4433-8578-302d376c6e9e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4452,1.5793,NA,111.01,131.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Chris Taylor flies out to left fielder Bryan Reynolds.",0,2,6,65,"top",9,"2023-04-27T18:43:04.447Z","2023-04-27T18:44:27.862Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,621035,"Chris Taylor","/api/v1/people/621035","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88.5,12,0.92,0.3884,6.6119,32.1281,-9.8966,-4.7338,11.0608,0.1571,3.9879,7.3742,-141.0293,-3.3648,-1.8767,50.0017,5.835,-9.5344,36,2.4,24,2541,209,NA,NA,NA,NA,NA,NA,FALSE,-9.6,19.6,7.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718403,"2023-04-27",2,"2023-04-27T18:43:42.988Z","2023-04-27T18:43:45.988Z",TRUE,"pitch","9afc1d6b-689a-4e6d-908f-cff7bce343eb",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.42,1.58,NA,122.06,187.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Chris Taylor flies out to left fielder Bryan Reynolds.",0,2,6,65,"top",9,"2023-04-27T18:43:04.447Z","2023-04-27T18:44:27.862Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,621035,"Chris Taylor","/api/v1/people/621035","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",91.2,84.1,8,0.88,0.4118,6.8257,27.2166,-25.6749,-1.6939,3.6249,-0.1326,1.9096,5.9457,-132.7656,-4.7439,-2.1766,50.0039,5.5778,-3.0385,3.6,6,24,1549,215,NA,NA,NA,NA,NA,NA,FALSE,-27,5.8,1.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718403,"2023-04-27",1,"2023-04-27T18:43:27.881Z","2023-04-27T18:43:31.215Z",TRUE,"pitch","929b537a-672b-43cf-b2a2-94cfc33b3e3f",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.42,1.58,NA,103.26,161.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Chris Taylor flies out to left fielder Bryan Reynolds.",0,2,6,65,"top",9,"2023-04-27T18:43:04.447Z","2023-04-27T18:44:27.862Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,621035,"Chris Taylor","/api/v1/people/621035","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.8,3,0.92,0.3878,7.0297,31.5661,-10.2029,-5.0012,10.8704,0.3605,2.8781,8.3895,-141.1486,-5.8889,-1.998,50.0048,5.6459,-10.1109,36,2.4,24,2488,214,NA,NA,NA,NA,NA,NA,FALSE,-10.3,18.6,7.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718403,"2023-04-27",0,"2023-04-27T18:43:13.326Z","2023-04-27T18:43:17.198Z",TRUE,"pitch","f4b1ceb6-c2ce-4907-950e-babcebdb8920",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4452,1.4765,NA,98.6,133.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Chris Taylor flies out to left fielder Bryan Reynolds.",0,2,6,65,"top",9,"2023-04-27T18:43:04.447Z","2023-04-27T18:44:27.862Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,621035,"Chris Taylor","/api/v1/people/621035","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.6,12,0.91,0.3917,6.738,32.3463,-10.8974,-6.1481,10.7527,0.4828,3.8934,8.991,-139.9656,-3.2394,-1.9762,50.0052,5.7823,-12.169,40.8,3.6,24,2502,206,NA,NA,NA,NA,NA,NA,FALSE,-10.7,19,9.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718403,"2023-04-27",0,"2023-04-27T18:42:37.885Z","2023-04-27T18:42:45.681Z",TRUE,"pitch","f766b1c8-b2ec-4c7d-956b-3596a8b729ff",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.52,1.7,NA,110.85,189.24,"ground_ball","medium","6",121.91,149.31,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","David Peralta grounds out, shortstop Rodolfo Castro to first baseman Connor Joe.",0,2,6,64,"top",9,"2023-04-27T18:42:15.120Z","2023-04-27T18:42:45.681Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,444482,"David Peralta","/api/v1/people/444482","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.4,71.3,8,0.88,0.4871,6.108,21.1841,-36.209,3.6685,-3.1519,0.1613,1.8349,3.9933,-112.616,-0.6143,-2.1141,50.0035,5.786,4.6938,8.4,12,24,2379,51,58.3,-13,12,NA,NA,NA,TRUE,-51.4,-5.5,-7.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718403,"2023-04-27",4,"2023-04-27T18:42:11.042Z","2023-04-27T18:42:15.277Z",TRUE,"pitch","139f628f-de92-4e73-b2d2-29479c05f0aa",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.33,1.66,NA,99.64,138.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","James Outman strikes out swinging.",0,2,6,63,"top",9,"2023-04-27T18:41:38.310Z","2023-04-27T18:42:15.277Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,681546,"James Outman","/api/v1/people/681546","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,86.8,12,0.9,0.3944,6.7769,34.291,-13.2391,-4.6626,9.7205,0.4554,3.6969,8.396,-139.4053,-3.2148,-2.0036,50.0054,5.7513,-9.0855,26.4,3.6,24,2465,211,NA,NA,NA,NA,NA,NA,TRUE,-13.1,17,6.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718403,"2023-04-27",3,"2023-04-27T18:41:55.517Z","2023-04-27T18:41:58.877Z",TRUE,"pitch","2e20a9b8-42c0-451b-bd1b-728dfe8cfff5",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.3808,1.6336,NA,140.77,188.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","James Outman strikes out swinging.",0,2,6,63,"top",9,"2023-04-27T18:41:38.310Z","2023-04-27T18:42:15.277Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,681546,"James Outman","/api/v1/people/681546","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",91.1,83.5,7,0.9,0.4136,6.5941,28.7362,-27.2443,-3.5385,2.7796,-0.6236,1.8679,5.3461,-132.5184,-4.5681,-2.209,50.0052,5.6081,-6.2843,10.8,6,24,1671,207,NA,NA,NA,NA,NA,NA,FALSE,-28.8,4.2,5.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718403,"2023-04-27",2,"2023-04-27T18:41:40.492Z","2023-04-27T18:41:43.492Z",TRUE,"pitch","b9be7c8b-48fa-448c-903f-e8ea83acd646",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.33,1.66,NA,128.99,146.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","James Outman strikes out swinging.",0,2,6,63,"top",9,"2023-04-27T18:41:38.310Z","2023-04-27T18:42:15.277Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,681546,"James Outman","/api/v1/people/681546","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,86.3,1,0.89,0.396,6.6676,35.1068,-13.7278,-5.5669,9.553,-0.3145,3.4115,6.5581,-139.0279,-3.8488,-1.9959,50.0044,5.7433,-10.7516,32.4,3.6,24,2394,215,NA,NA,NA,NA,NA,NA,FALSE,-13.8,16.6,8.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718403,"2023-04-27",0,"2023-04-27T18:40:35.802Z","2023-04-27T18:40:35.851Z",FALSE,"action",NA,NA,"Defensive Substitution: Ke'Bryan Hayes replaces third baseman Drew Maggi, batting 8th, playing third base.","Defensive Sub",2,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663647,"/api/v1/people/663647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"5","Third Base","Infielder","3B","801","63","atBat","Strikeout","strikeout","James Outman strikes out swinging.",0,2,6,63,"top",9,"2023-04-27T18:41:38.310Z","2023-04-27T18:42:15.277Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,681546,"James Outman","/api/v1/people/681546","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,543482,"/api/v1/people/543482",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
