"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
747126,"2024-05-07",6,"2024-05-08T01:52:02.015Z","2024-05-08T01:52:10.014Z",TRUE,"pitch","37351750-f7bd-495b-8caf-1ba074437fd1",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.39,1.59,NA,151.05,199.04,"ground_ball","medium","6",106.29,149.05,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Dominic Smith grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,2,4,75,"top",9,"2024-05-08T01:50:22.392Z","2024-05-08T01:52:10.014Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,642086,"Dominic Smith","/api/v1/people/642086","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.9,83.1,13,0.89,0.4149,6.1319,29.282,-25.5685,-9.7826,3.7499,-0.8934,1.4717,4.883,-132.2331,-5.0525,-1.4969,50.0066,5.2929,-17.2566,31.2,7.2,24,2073,246,84.4,5,85,NA,NA,NA,TRUE,-27.4,5.9,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747126,"2024-05-07",5,"2024-05-08T01:51:47.676Z","2024-05-08T01:51:51.895Z",TRUE,"pitch","8326eb3e-121b-47ca-ab73-b8aba6b707fe",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.2375,1.5505,NA,135.3,210.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Dominic Smith grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,2,4,75,"top",9,"2024-05-08T01:50:22.392Z","2024-05-08T01:52:10.014Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,642086,"Dominic Smith","/api/v1/people/642086","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.8,83.5,13,0.9,0.4146,6.382,27.9458,-26.4281,-10.2243,3.2504,-0.4801,1.0305,6.005,-132.0891,-6.0137,-1.4536,50.0049,5.2782,-18.0821,31.2,7.2,24,2113,244,NA,NA,NA,NA,NA,NA,FALSE,-28.4,4.8,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747126,"2024-05-07",4,"2024-05-08T01:51:33.684Z","2024-05-08T01:51:36.754Z",TRUE,"pitch","60fcd27d-e758-4f1b-8add-6baed5f864dc",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2896,1.6348,NA,193.99,172.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Dominic Smith grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,2,4,75,"top",9,"2024-05-08T01:50:22.392Z","2024-05-08T01:52:10.014Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,642086,"Dominic Smith","/api/v1/people/642086","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.2,13,0.83,0.394,6.1297,32.6263,-18.4546,-6.2594,7.0196,-2.0198,2.4562,2.4746,-139.2608,-3.8815,-2.109,50.0053,5.0963,-12.2391,31.2,4.8,24,2285,230,NA,NA,NA,NA,NA,NA,FALSE,-17.9,12,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747126,"2024-05-07",2,"2024-05-08T01:51:03.578Z","2024-05-08T01:51:10.618Z",TRUE,"pitch","d977ae5c-0112-4e72-b7ab-dbe384f5fb3a",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.39,1.59,NA,121.2,192.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Dominic Smith grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,2,4,75,"top",9,"2024-05-08T01:50:22.392Z","2024-05-08T01:52:10.014Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,642086,"Dominic Smith","/api/v1/people/642086","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.1,82.2,8,0.91,0.4192,6.1202,29.0024,-25.4537,-9.9921,3.8891,-0.1101,1.7216,6.6443,-130.9204,-4.4686,-1.3895,50.001,5.3678,-17.2523,31.2,7.2,24,2142,246,NA,NA,NA,NA,NA,NA,FALSE,-27.7,6.2,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747126,"2024-05-07",1,"2024-05-08T01:50:48.356Z","2024-05-08T01:50:51.602Z",TRUE,"pitch","c6d170db-a3e7-4d22-b4d5-131b70276976",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.39,1.59,NA,134.45,166.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Dominic Smith grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,2,4,75,"top",9,"2024-05-08T01:50:22.392Z","2024-05-08T01:52:10.014Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,642086,"Dominic Smith","/api/v1/people/642086","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.3,81.5,4,0.91,0.4223,6.1264,28.4225,-27.0207,-9.7306,3.0257,-0.4577,2.6613,5.9048,-129.9369,-1.9638,-1.501,50.0006,5.4895,-16.5584,28.8,7.2,24,2010,242,NA,NA,NA,NA,NA,NA,FALSE,-29.2,5.3,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747126,"2024-05-07",0,"2024-05-08T01:50:34.477Z","2024-05-08T01:50:38.067Z",TRUE,"pitch","b2b7656d-fbf7-48f1-a52c-9e7ac275cb0b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4538,1.5329,NA,176.41,167.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Dominic Smith grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,2,4,75,"top",9,"2024-05-08T01:50:22.392Z","2024-05-08T01:52:10.014Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,642086,"Dominic Smith","/api/v1/people/642086","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.7,80.7,11,0.92,0.4256,6.0899,29.1237,-24.1404,-8.4618,4.8007,-1.5587,2.6443,3.2323,-129.1405,-2.4921,-1.7335,50.0052,5.4963,-14.167,28.8,7.2,24,1932,241,NA,NA,NA,NA,NA,NA,FALSE,-26.6,8.3,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747126,"2024-05-07",3,"2024-05-08T01:51:16.732Z","2024-05-08T01:51:33.684Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,642086,"/api/v1/people/642086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Dominic Smith grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,2,4,75,"top",9,"2024-05-08T01:50:22.392Z","2024-05-08T01:52:10.014Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,642086,"Dominic Smith","/api/v1/people/642086","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747126,"2024-05-07",2,"2024-05-08T01:50:00.756Z","2024-05-08T01:50:08.781Z",TRUE,"pitch","3eee5262-48e7-4aab-ae8f-57e0568093ac",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,1,NA,NA,3.39,1.66,NA,125.44,185.08,"ground_ball","medium","5",104.96,176.09,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Vaughn Grissom grounds out, third baseman Austin Riley to first baseman Matt Olson.",0,2,4,74,"top",9,"2024-05-08T01:49:26.332Z","2024-05-08T01:50:08.781Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,87.7,8,0.9,0.3923,6.1012,32.5695,-19.9751,-9.8789,6.185,-0.2214,1.9888,6.4927,-139.8094,-6.2154,-1.2946,50.0031,5.5589,-19.4875,39.6,6,24,2410,219,101.8,-5,21,NA,NA,NA,TRUE,-19.7,10.1,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747126,"2024-05-07",1,"2024-05-08T01:49:48.415Z","2024-05-08T01:49:52.153Z",TRUE,"pitch","b7a6ea85-069a-4162-9ca3-0a99b1f0120c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4046,1.5406,NA,64.75,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Vaughn Grissom grounds out, third baseman Austin Riley to first baseman Matt Olson.",0,2,4,74,"top",9,"2024-05-08T01:49:26.332Z","2024-05-08T01:50:08.781Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,76.9,14,0.9,0.447,5.9091,29.783,-30.2986,6.7147,1.2409,1.3709,1.3251,4.6279,-123.5901,-3.9249,-1.413,50.0024,5.542,10.1544,19.2,8.4,24,2588,60,NA,NA,NA,NA,NA,NA,FALSE,-37.2,1.4,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747126,"2024-05-07",0,"2024-05-08T01:49:35.061Z","2024-05-08T01:49:38.589Z",TRUE,"pitch","ed515c9f-dbde-4e72-9423-e67c05145578",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5016,1.5023,NA,81.67,214.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Vaughn Grissom grounds out, third baseman Austin Riley to first baseman Matt Olson.",0,2,4,74,"top",9,"2024-05-08T01:49:26.332Z","2024-05-08T01:50:08.781Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.9,88.2,14,0.87,0.3908,6.0992,33.4142,-18.893,-10.4641,6.6833,0.9269,0.8912,10.0535,-140.4504,-8.9947,-1.3489,50.0047,5.3771,-20.7959,42,6,24,2375,219,NA,NA,NA,NA,NA,NA,FALSE,-19.2,10.2,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
