"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
747218,"2024-04-02",1,"2024-04-02T04:39:11.025Z","2024-04-02T04:39:18.560Z",TRUE,"pitch","db0dd080-fccf-4faa-a18f-5dd7d942d0c1",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.56,1.68,NA,88.2,170.03,"ground_ball","medium","5",107.24,169.33,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Ketel Marte grounds out, third baseman Oswaldo Cabrera to first baseman Anthony Rizzo.",0,5,2,75,"bottom",9,"2024-04-02T04:38:44.823Z","2024-04-02T04:39:18.560Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,606466,"Ketel Marte","/api/v1/people/606466","R","Right",624647,"Victor González","/api/v1/people/624647","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,86.8,6,0.9,0.3967,6.4223,30.5899,-26.3665,10.9223,3.0036,0.7555,2.5461,-7.6294,-138.0608,-0.7879,2.1351,50.0002,4.609,21.0925,36,7.2,24,2300,112,78.4,-44,3,NA,NA,NA,TRUE,-24.8,5.5,-18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747218,"2024-04-02",0,"2024-04-02T04:38:53.599Z","2024-04-02T04:38:58.367Z",TRUE,"pitch","587bead6-02a6-421d-b192-ab8413e5ecb2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6318,1.6443,NA,141.51,162.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Ketel Marte grounds out, third baseman Oswaldo Cabrera to first baseman Anthony Rizzo.",0,5,2,75,"bottom",9,"2024-04-02T04:38:44.823Z","2024-04-02T04:39:18.560Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,606466,"Ketel Marte","/api/v1/people/606466","R","Right",624647,"Victor González","/api/v1/people/624647","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.5,80.1,4,0.96,0.4308,6.4833,25.4108,-31.3816,9.4386,0.4874,-0.643,2.8109,-9.7181,-127.0325,1.1955,2.0013,50.0052,4.8241,15.467,24,8.4,24,2008,97,NA,NA,NA,NA,NA,NA,FALSE,-34.4,1.4,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747218,"2024-04-02",2,"2024-04-02T04:38:14.879Z","2024-04-02T04:38:24.026Z",TRUE,"pitch","ff65c151-bfa3-4cdc-82d1-e382fe6182c8",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.4,1.58,NA,137.38,197.2,"fly_ball","medium","3",171.53,151.61,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Geraldo Perdomo flies out to first baseman Anthony Rizzo.",0,5,2,74,"bottom",9,"2024-04-02T04:37:17.906Z","2024-04-02T04:38:24.026Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,672695,"Geraldo Perdomo","/api/v1/people/672695","R","Right",624647,"Victor González","/api/v1/people/624647","L","Left","vs_LHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","New York Yankees","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.9,77.8,7,0.96,0.4415,6.5674,27.6874,-29.8694,10.3093,1.4809,-0.5347,1.5399,-9.9011,-124.5925,-1.3099,2.173,50.0007,4.5669,16.0221,25.2,8.4,24,1988,101,78.2,68,140,NA,NA,NA,TRUE,-35,2.6,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,678489,"Jorge Barrosa","/api/v1/people/678489",NA,NA,NA
747218,"2024-04-02",1,"2024-04-02T04:37:53.104Z","2024-04-02T04:38:00.105Z",TRUE,"pitch","04e4508b-5d40-4170-955d-2130a3483458",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.4,1.58,NA,137.74,186.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Geraldo Perdomo flies out to first baseman Anthony Rizzo.",0,5,2,74,"bottom",9,"2024-04-02T04:37:17.906Z","2024-04-02T04:38:24.026Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,672695,"Geraldo Perdomo","/api/v1/people/672695","R","Right",624647,"Victor González","/api/v1/people/624647","L","Left","vs_LHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,85.7,7,0.9,0.4016,6.3759,30.7732,-24.1808,11.7962,4.2461,-0.544,1.9207,-10.9251,-136.5213,-2.7795,1.982,50.0049,4.6212,22.2134,38.4,7.2,24,2313,115,NA,NA,NA,NA,NA,NA,FALSE,-23.9,7.2,-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747218,"2024-04-02",0,"2024-04-02T04:37:35.084Z","2024-04-02T04:37:41.776Z",TRUE,"pitch","6d02c2ca-1a4b-4b89-9fd4-008c36723f9e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3261,1.5263,NA,89.03,177.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Geraldo Perdomo flies out to first baseman Anthony Rizzo.",0,5,2,74,"bottom",9,"2024-04-02T04:37:17.906Z","2024-04-02T04:38:24.026Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,672695,"Geraldo Perdomo","/api/v1/people/672695","R","Right",624647,"Victor González","/api/v1/people/624647","L","Left","vs_LHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,85.1,6,0.89,0.4039,6.3885,30.3273,-23.2065,10.9043,4.8152,0.7337,2.2862,-7.8877,-135.7231,-1.9393,2.2642,50.0005,4.6298,20.295,38.4,6,24,2269,111,NA,NA,NA,NA,NA,NA,FALSE,-23,8.5,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747218,"2024-04-02",3,"2024-04-02T04:36:44.169Z","2024-04-02T04:36:54.165Z",TRUE,"pitch","16b2614c-507e-4976-9dd5-62fcd625d5fd",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,1,NA,NA,2.8,1.34,NA,104.85,146.92,"fly_ball","medium",NA,85.37,49.94,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Double","double","Jorge Barrosa hits a ground-rule double (1) on a fly ball to left-center field.",0,5,2,73,"bottom",9,"2024-04-02T04:35:59.658Z","2024-04-02T04:36:54.165Z",TRUE,FALSE,FALSE,FALSE,34,1,1,1,678489,"Jorge Barrosa","/api/v1/people/678489","R","Right",624647,"Victor González","/api/v1/people/624647","L","Left","vs_LHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,86.9,12,0.91,0.3955,6.2009,30.9372,-21.9887,9.9605,5.2438,0.3188,3.402,-7.894,-138.479,-0.3171,1.9124,50.0009,4.989,19.3418,38.4,6,24,2248,116,97.5,26,383,NA,NA,NA,FALSE,-20.5,9.6,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,678489,"Jorge Barrosa","/api/v1/people/678489",NA,NA,NA
747218,"2024-04-02",2,"2024-04-02T04:36:19.148Z","2024-04-02T04:36:25.848Z",TRUE,"pitch","6a5d30ed-c4c3-4a5d-bf0f-53bff445835a",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,2.8,1.34,NA,114.21,166.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Double","double","Jorge Barrosa hits a ground-rule double (1) on a fly ball to left-center field.",0,5,2,73,"bottom",9,"2024-04-02T04:35:59.658Z","2024-04-02T04:36:54.165Z",TRUE,FALSE,FALSE,FALSE,34,1,1,1,678489,"Jorge Barrosa","/api/v1/people/678489","R","Right",624647,"Victor González","/api/v1/people/624647","L","Left","vs_LHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,86,2,0.89,0.4004,6.4559,29.5332,-21.4096,10.4308,5.6798,0.0731,2.6642,-8.9982,-136.6759,-1.8612,2.0494,50.0056,4.8212,19.7789,39.6,6,24,2260,116,NA,NA,NA,NA,NA,NA,FALSE,-20.9,10.1,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747218,"2024-04-02",1,"2024-04-02T04:36:01.830Z","2024-04-02T04:36:06.180Z",TRUE,"pitch","a611afc6-df2b-4830-bb6a-0f60f87303de",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0954,1.3026,NA,99.79,145.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Double","double","Jorge Barrosa hits a ground-rule double (1) on a fly ball to left-center field.",0,5,2,73,"bottom",9,"2024-04-02T04:35:59.658Z","2024-04-02T04:36:54.165Z",TRUE,FALSE,FALSE,FALSE,34,1,1,1,678489,"Jorge Barrosa","/api/v1/people/678489","R","Right",624647,"Victor González","/api/v1/people/624647","L","Left","vs_LHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86.1,12,0.89,0.3997,6.3311,30.1103,-27.7961,11.2215,2.3009,0.4514,3.4535,-8.1921,-137.0116,0.9173,2.0214,50.002,5.013,21.3457,34.8,7.2,24,2182,116,NA,NA,NA,NA,NA,NA,FALSE,-26.3,4.6,-18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747218,"2024-04-02",0,"2024-04-02T04:35:36.413Z","2024-04-02T04:36:01.830Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Jorge Barrosa replaces Jake McCarthy.","Offensive Substitution",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,678489,"/api/v1/people/678489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","73","atBat","Double","double","Jorge Barrosa hits a ground-rule double (1) on a fly ball to left-center field.",0,5,2,73,"bottom",9,"2024-04-02T04:35:59.658Z","2024-04-02T04:36:54.165Z",TRUE,FALSE,FALSE,FALSE,34,1,1,1,678489,"Jorge Barrosa","/api/v1/people/678489","R","Right",624647,"Victor González","/api/v1/people/624647","L","Left","vs_LHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,664983,"/api/v1/people/664983",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747218,"2024-04-02",1,"2024-04-02T04:35:18.308Z","2024-04-02T04:35:27.570Z",TRUE,"pitch","586a0b53-8ae3-4175-95c0-44773c0ce587",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.33,1.54,NA,113.88,158.32,"fly_ball","medium","3",167.99,153.64,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Gabriel Moreno flies out to first baseman Anthony Rizzo.",0,5,2,72,"bottom",9,"2024-04-02T04:35:16.313Z","2024-04-02T04:35:27.570Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",624647,"Victor González","/api/v1/people/624647","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,85.5,2,0.9,0.4017,6.512,30.6634,-23.2412,11.47,4.7494,0.0819,2.98,-9.3099,-136.4549,-0.748,2.0515,50.0052,4.8622,21.5842,39.6,6,24,2167,116,75.3,65,152,NA,NA,NA,TRUE,-22.6,8.6,-18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
