"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
745829,"2024-05-01",3,"2024-05-02T01:00:08.622Z","2024-05-02T01:00:13.492Z",TRUE,"pitch","d2b6dc71-23ed-46dd-9281-70146b62b700",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.6394,1.7595,NA,59.85,197.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","J.D. Martinez strikes out swinging.",0,1,0,49,"bottom",7,"2024-05-02T00:59:24.466Z","2024-05-02T01:00:32.694Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",684007,"Shota Imanaga","/api/v1/people/684007","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",82.3,76,14,0.91,0.456,6.6237,21.8887,-25.4908,7.3349,4.5669,1.4994,1.5354,-4.2592,-119.8462,-3.476,2.3413,50.0032,5.2667,10.7327,20.4,7.2,24,1069,133,NA,NA,NA,NA,NA,NA,FALSE,-32.4,7.7,-12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745829,"2024-05-01",2,"2024-05-02T00:59:49.603Z","2024-05-02T00:59:53.731Z",TRUE,"pitch","a2b49891-0fa5-44a9-8850-36402a6394ba",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.64,1.76,NA,117.56,215.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","J.D. Martinez strikes out swinging.",0,1,0,49,"bottom",7,"2024-05-02T00:59:24.466Z","2024-05-02T01:00:32.694Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",684007,"Shota Imanaga","/api/v1/people/684007","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.4,77.1,13,0.91,0.4509,6.4183,21.9309,-23.8237,7.5659,5.5776,-0.0147,0.8797,-8.2145,-121.1183,-5.3313,2.4255,50.0025,5.1721,11.3282,21.6,7.2,24,1222,131,NA,NA,NA,NA,NA,NA,FALSE,-30.1,9.1,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745829,"2024-05-01",1,"2024-05-02T00:59:26.811Z","2024-05-02T00:59:30.095Z",TRUE,"pitch","e45a5119-02e8-4df1-b2d9-2afcc294042f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.64,1.76,NA,173.32,173.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","J.D. Martinez strikes out swinging.",0,1,0,49,"bottom",7,"2024-05-02T00:59:24.466Z","2024-05-02T01:00:32.694Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",684007,"Shota Imanaga","/api/v1/people/684007","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89,81.2,13,0.88,0.4246,6.318,27.0374,-12.548,6.9652,11.6514,-1.4775,2.4054,-11.9314,-129.0243,-4.7891,2.3036,50.0048,5.2538,11.7358,34.8,3.6,24,2511,145,NA,NA,NA,NA,NA,NA,FALSE,-14.6,20.2,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745829,"2024-05-01",0,"2024-05-02T00:59:13.074Z","2024-05-02T00:59:26.811Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","J.D. Martinez strikes out swinging.",0,1,0,49,"bottom",7,"2024-05-02T00:59:24.466Z","2024-05-02T01:00:32.694Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",684007,"Shota Imanaga","/api/v1/people/684007","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745829,"2024-05-01",3,"2024-05-02T00:58:19.652Z","2024-05-02T00:58:27.238Z",TRUE,"pitch","ab00cf14-faee-48ee-855b-6a75db09bfaa",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.37,1.59,NA,110.14,194.85,"ground_ball","medium","1",139.08,180.91,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Groundout","field_out","Pete Alonso grounds out, pitcher Shota Imanaga to first baseman Michael Busch.",0,1,0,48,"bottom",7,"2024-05-02T00:57:13.089Z","2024-05-02T00:58:27.238Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,624413,"Pete Alonso","/api/v1/people/624413","R","Right",684007,"Shota Imanaga","/api/v1/people/684007","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",82.2,74.9,8,0.91,0.46,6.528,24.745,-28.7229,9.8407,2.4087,0.18,1.6269,-8.0238,-119.4493,-2.4314,2.3173,50.0043,5.2616,14.1071,22.8,9.6,24,1181,128,28.8,-35,5,NA,NA,NA,TRUE,-36.8,4,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745829,"2024-05-01",2,"2024-05-02T00:58:00.480Z","2024-05-02T00:58:05.320Z",TRUE,"pitch","fd25a116-39a0-4e60-842a-4a4f2fc9734b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.7502,1.7908,NA,164.56,169.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Groundout","field_out","Pete Alonso grounds out, pitcher Shota Imanaga to first baseman Michael Busch.",0,1,0,48,"bottom",7,"2024-05-02T00:57:13.089Z","2024-05-02T00:58:27.238Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,624413,"Pete Alonso","/api/v1/people/624413","R","Right",684007,"Shota Imanaga","/api/v1/people/684007","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.5,82.2,13,0.9,0.4182,6.3723,28.9512,-11.5686,6.3901,11.8772,-1.2476,2.5665,-11.2772,-131.197,-4.91,2.2855,50.0057,5.3314,11.0899,34.8,3.6,24,2454,141,NA,NA,NA,NA,NA,NA,FALSE,-13.3,20.5,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745829,"2024-05-01",1,"2024-05-02T00:57:42.280Z","2024-05-02T00:57:45.691Z",TRUE,"pitch","c335f398-81e0-4780-a391-d575c1a30943",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.37,1.59,NA,84.82,214.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Groundout","field_out","Pete Alonso grounds out, pitcher Shota Imanaga to first baseman Michael Busch.",0,1,0,48,"bottom",7,"2024-05-02T00:57:13.089Z","2024-05-02T00:58:27.238Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,624413,"Pete Alonso","/api/v1/people/624413","R","Right",684007,"Shota Imanaga","/api/v1/people/684007","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",81.6,75,14,0.9,0.4618,6.6062,23.1884,-28.2882,7.1838,2.7243,0.8442,0.9086,-6.145,-118.7112,-4.0057,2.5357,50.0011,5.1993,10.2302,18,8.4,24,1093,132,NA,NA,NA,NA,NA,NA,FALSE,-37,4.2,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745829,"2024-05-01",0,"2024-05-02T00:57:21.888Z","2024-05-02T00:57:25.571Z",TRUE,"pitch","1e114cd8-82b6-4e23-a851-7e0607a84a6c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6826,1.7877,NA,132.19,228.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Groundout","field_out","Pete Alonso grounds out, pitcher Shota Imanaga to first baseman Michael Busch.",0,1,0,48,"bottom",7,"2024-05-02T00:57:13.089Z","2024-05-02T00:58:27.238Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,624413,"Pete Alonso","/api/v1/people/624413","R","Right",684007,"Shota Imanaga","/api/v1/people/684007","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",82,75,13,0.91,0.4616,6.4717,23.5986,-20.8795,8.1006,7.9261,-0.3986,0.3794,-9.3435,-118.8369,-6.7191,2.5388,50.0029,5.151,11.5423,24,7.2,24,1283,132,NA,NA,NA,NA,NA,NA,FALSE,-28.3,12.8,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745829,"2024-05-01",5,"2024-05-02T00:55:09.027Z","2024-05-02T00:55:14.280Z",TRUE,"pitch","2ce127a2-de37-4a03-a015-a11ebb479937",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,3,2,NA,NA,3.35,1.53,NA,115.48,159.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Pete Crow-Armstrong strikes out on a foul tip.",0,1,0,47,"top",7,"2024-05-02T00:54:06.293Z","2024-05-02T00:55:14.280Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,691718,"Pete Crow-Armstrong","/api/v1/people/691718","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.1,75.1,2,0.91,0.4602,6.3518,24.7754,-30.3985,-6.2849,1.2448,0.0399,2.9511,-7.6049,-119.3905,0.6514,4.0934,50.0051,5.4286,-8.9992,19.2,9.6,24,3017,293,NA,NA,NA,NA,NA,NA,TRUE,-38.2,2.8,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745829,"2024-05-01",4,"2024-05-02T00:54:49.384Z","2024-05-02T00:54:53.809Z",TRUE,"pitch","d63fc347-50da-4a91-b3f4-a9e3bacecc63",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.35,1.53,NA,148.15,193.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Pete Crow-Armstrong strikes out on a foul tip.",0,1,0,47,"top",7,"2024-05-02T00:54:06.293Z","2024-05-02T00:55:14.280Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,691718,"Pete Crow-Armstrong","/api/v1/people/691718","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.5,74.9,7,0.91,0.4642,6.3331,24.6684,-29.6713,-9.4501,1.7788,-0.8172,1.6622,-8.468,-118.4328,-2.2467,4.045,50.0029,5.3629,-13.2924,26.4,9.6,24,2910,306,NA,NA,NA,NA,NA,NA,FALSE,-38.8,2.9,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745829,"2024-05-01",3,"2024-05-02T00:54:26.212Z","2024-05-02T00:54:31.551Z",TRUE,"pitch","61586b62-9777-4def-84ab-0d50a6b1bf56",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.35,1.53,NA,94.78,177.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Pete Crow-Armstrong strikes out on a foul tip.",0,1,0,47,"top",7,"2024-05-02T00:54:06.293Z","2024-05-02T00:55:14.280Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,691718,"Pete Crow-Armstrong","/api/v1/people/691718","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,85.3,6,2,0.4036,6.3222,30.1481,-14.517,10.8325,9.4696,0.583,2.2592,-12.481,-135.7993,-5.5549,3.8344,50.0053,5.3437,20.2054,48,4.8,24,2186,115,NA,NA,NA,NA,NA,NA,FALSE,-15.4,16.1,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745829,"2024-05-01",2,"2024-05-02T00:54:08.704Z","2024-05-02T00:54:13.171Z",TRUE,"pitch","731a4f9d-5abe-413b-a46a-8ed483405c61",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4298,1.5854,NA,72.86,193.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Pete Crow-Armstrong strikes out on a foul tip.",0,1,0,47,"top",7,"2024-05-02T00:54:06.293Z","2024-05-02T00:55:14.280Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,691718,"Pete Crow-Armstrong","/api/v1/people/691718","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.2,14,0.93,0.404,6.3558,30.8202,-18.7618,12.7829,7.216,1.1579,1.6616,-11.4623,-135.7683,-6.6829,3.7818,50.006,5.4692,23.7742,46.8,6,24,2409,118,NA,NA,NA,NA,NA,NA,FALSE,-19.8,11.6,-20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745829,"2024-05-01",0,"2024-05-02T00:51:40.159Z","2024-05-02T00:51:58.918Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Pete Crow-Armstrong strikes out on a foul tip.",0,1,0,47,"top",7,"2024-05-02T00:54:06.293Z","2024-05-02T00:55:14.280Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,691718,"Pete Crow-Armstrong","/api/v1/people/691718","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745829,"2024-05-01",1,"2024-05-02T00:51:58.918Z","2024-05-02T00:54:08.704Z",FALSE,"action",NA,NA,"Pitching Change: Jake Diekman replaces Jorge López.","Pitching Substitution",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,518617,"/api/v1/people/518617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"47","atBat","Strikeout","strikeout","Pete Crow-Armstrong strikes out on a foul tip.",0,1,0,47,"top",7,"2024-05-02T00:54:06.293Z","2024-05-02T00:55:14.280Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,691718,"Pete Crow-Armstrong","/api/v1/people/691718","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745829,"2024-05-01",5,"2024-05-02T00:51:14.073Z","2024-05-02T00:51:24.309Z",TRUE,"pitch","d0be3b5c-9ebe-47c6-9fb7-8c97e65c0c6c",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.32,1.56,NA,115.42,191.32,"ground_ball","medium","4",148.22,148.35,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Groundout","field_out","Miguel Amaya grounds out, second baseman Jeff McNeil to first baseman Pete Alonso. Dansby Swanson to 3rd.",0,1,0,46,"top",7,"2024-05-02T00:49:26.586Z","2024-05-02T00:51:24.309Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,88.3,8,0.93,0.3924,6.2691,28.6499,-15.2156,-5.7683,8.5749,0.0413,1.7576,6.4813,-139.1292,-7.6995,-1.5593,50.0022,5.5518,-11.4074,31.2,3.6,24,2014,221,99.7,-18,6,NA,NA,NA,TRUE,-15.5,14.3,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,621020,"Dansby Swanson","/api/v1/people/621020",NA,NA,NA,NA
745829,"2024-05-01",4,"2024-05-02T00:50:55.450Z","2024-05-02T00:50:59.549Z",TRUE,"pitch","29ffc4ef-9dad-498a-ad52-322aab3e109d",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.1488,1.4579,NA,129.09,155.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Groundout","field_out","Miguel Amaya grounds out, second baseman Jeff McNeil to first baseman Pete Alonso. Dansby Swanson to 3rd.",0,1,0,46,"top",7,"2024-05-02T00:49:26.586Z","2024-05-02T00:51:24.309Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.9,1,0.92,0.3969,6.4794,29.1211,-15.6138,-6.3579,8.5784,-0.3171,3.0793,5.9091,-137.7158,-4.062,-1.6593,50.0023,5.6218,-12.2744,33.6,3.6,24,2051,225,NA,NA,NA,NA,NA,NA,FALSE,-15.5,14.9,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
