"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
746633,"2024-05-21",4,"2024-05-22T00:46:40.901Z","2024-05-22T00:46:49.559Z",TRUE,"pitch","c6423035-fd92-4f6c-93cb-32f846ab5dfb",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.48,1.64,NA,73.29,190.52,"ground_ball","medium","3",153.27,167.83,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Grounded Into DP","grounded_into_double_play","Mets challenged (play at 1st), call on the field was upheld: Pete Alonso grounds into a double play, first baseman Josh Naylor to shortstop Brayan Rocchio to pitcher Emmanuel Clase. Francisco Lindor out at 2nd. Pete Alonso out at 1st.",0,6,7,72,"top",9,"2024-05-22T00:45:19.138Z","2024-05-22T00:46:49.559Z",TRUE,FALSE,TRUE,TRUE,24,1,2,3,624413,"Pete Alonso","/api/v1/people/624413","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",100.6,92.6,14,2,0.3736,6.7932,33.0345,-17.931,0.458,6.5342,1.1466,1.7876,5.0286,-146.3505,-8.3184,-0.65,50.0006,5.7309,0.9973,6,3.6,24,2572,177,76,3,61,NA,NA,NA,TRUE,-16.6,10.4,-1.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"MF",121
746633,"2024-05-21",3,"2024-05-22T00:46:18.955Z","2024-05-22T00:46:23.009Z",TRUE,"pitch","c096a311-e7ca-4cff-82cd-b3358686e2bf",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.48,1.64,NA,79.58,212.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Grounded Into DP","grounded_into_double_play","Mets challenged (play at 1st), call on the field was upheld: Pete Alonso grounds into a double play, first baseman Josh Naylor to shortstop Brayan Rocchio to pitcher Emmanuel Clase. Francisco Lindor out at 2nd. Pete Alonso out at 1st.",0,6,7,72,"top",9,"2024-05-22T00:45:19.138Z","2024-05-22T00:46:49.559Z",TRUE,FALSE,TRUE,TRUE,24,1,2,3,624413,"Pete Alonso","/api/v1/people/624413","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",98.1,91,14,2,0.3821,6.9881,29.1491,-14.4636,2.1578,8.4887,0.9817,0.9686,4.035,-142.6815,-10.603,-0.7247,50.0053,5.617,4.5019,18,3.6,24,2440,180,NA,NA,NA,NA,NA,NA,FALSE,-14.5,13.7,-4.7,1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746633,"2024-05-21",1,"2024-05-22T00:45:43.117Z","2024-05-22T00:45:47.083Z",TRUE,"pitch","4d8cff58-ebc9-462e-98f4-078ee493af0c",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.2948,1.4689,NA,136.02,191.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Grounded Into DP","grounded_into_double_play","Mets challenged (play at 1st), call on the field was upheld: Pete Alonso grounds into a double play, first baseman Josh Naylor to shortstop Brayan Rocchio to pitcher Emmanuel Clase. Francisco Lindor out at 2nd. Pete Alonso out at 1st.",0,6,7,72,"top",9,"2024-05-22T00:45:19.138Z","2024-05-22T00:46:49.559Z",TRUE,FALSE,TRUE,TRUE,24,1,2,3,624413,"Pete Alonso","/api/v1/people/624413","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",100.3,92.8,7,2,0.3734,6.7984,30.732,-14.7181,2.0379,7.9923,-0.4989,1.7652,0.0523,-146.0393,-8.9935,-0.7823,50.0042,5.7471,4.4525,15.6,3.6,24,2450,187,NA,NA,NA,NA,NA,NA,FALSE,-13.8,13.1,-3.7,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746633,"2024-05-21",0,"2024-05-22T00:45:29.017Z","2024-05-22T00:45:33.737Z",TRUE,"pitch","7dd15b89-4b91-453c-b17b-4a6c0373b631",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4201,1.5689,NA,154.76,134.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Grounded Into DP","grounded_into_double_play","Mets challenged (play at 1st), call on the field was upheld: Pete Alonso grounds into a double play, first baseman Josh Naylor to shortstop Brayan Rocchio to pitcher Emmanuel Clase. Francisco Lindor out at 2nd. Pete Alonso out at 1st.",0,6,7,72,"top",9,"2024-05-22T00:45:19.138Z","2024-05-22T00:46:49.559Z",TRUE,FALSE,TRUE,TRUE,24,1,2,3,624413,"Pete Alonso","/api/v1/people/624413","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.4,91.8,11,2,0.3765,6.461,30.1459,-17.1205,2.2225,7.0048,-0.9906,3.8712,-0.6639,-144.834,-2.8455,-1.0489,50.0022,5.8986,4.7765,14.4,3.6,24,2448,187,NA,NA,NA,NA,NA,NA,FALSE,-15,12.4,-4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746633,"2024-05-21",2,"2024-05-22T00:46:00.316Z","2024-05-22T00:46:03.822Z",FALSE,"pickoff","68276962-f5af-4432-a78e-b1ea2f45dd16",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Grounded Into DP","grounded_into_double_play","Mets challenged (play at 1st), call on the field was upheld: Pete Alonso grounds into a double play, first baseman Josh Naylor to shortstop Brayan Rocchio to pitcher Emmanuel Clase. Francisco Lindor out at 2nd. Pete Alonso out at 1st.",0,6,7,72,"top",9,"2024-05-22T00:45:19.138Z","2024-05-22T00:46:49.559Z",TRUE,FALSE,TRUE,TRUE,24,1,2,3,624413,"Pete Alonso","/api/v1/people/624413","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746633,"2024-05-21",3,"2024-05-22T00:44:48.289Z","2024-05-22T00:44:56.571Z",TRUE,"pitch","2dde580a-5cc4-452b-9ed6-cda1a474ef00",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,1,NA,NA,3.43,1.57,NA,117.48,208.52,"ground_ball","medium","6",139.33,141.17,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Francisco Lindor singles on a ground ball to shortstop Brayan Rocchio.",0,6,7,71,"top",9,"2024-05-22T00:43:40.806Z","2024-05-22T00:44:56.571Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",100.2,92.7,13,2,0.3744,6.9582,31.2086,-17.7955,0.4124,6.6193,-0.0126,1.1207,2.5638,-145.7653,-9.63,-0.9537,50.0039,5.5201,0.8956,3.6,3.6,24,2592,184,94.5,-20,4,NA,NA,NA,FALSE,-16.6,10.4,-1.2,NA,NA,NA,NA,FALSE,TRUE,596019,"Francisco Lindor","/api/v1/people/596019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746633,"2024-05-21",2,"2024-05-22T00:44:27.660Z","2024-05-22T00:44:31.933Z",TRUE,"pitch","3245af8d-06a9-4304-9ef3-12ea8b95ee14",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.43,1.57,NA,119.69,190.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Francisco Lindor singles on a ground ball to shortstop Brayan Rocchio.",0,6,7,71,"top",9,"2024-05-22T00:43:40.806Z","2024-05-22T00:44:56.571Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",100.8,92.8,8,2,0.3729,7.0644,33.2349,-19.088,2.6751,5.9824,-0.0706,1.7703,1.5488,-146.6349,-8.4588,-0.9523,50.0009,5.8214,5.8506,16.8,3.6,24,2580,179,NA,NA,NA,NA,NA,NA,FALSE,-17.4,9.5,-5.2,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746633,"2024-05-21",0,"2024-05-22T00:44:02.033Z","2024-05-22T00:44:06.254Z",TRUE,"pitch","408f0cef-7677-4d57-a87e-ac7edf3c98ee",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4451,1.5189,NA,103.72,160.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Francisco Lindor singles on a ground ball to shortstop Brayan Rocchio.",0,6,7,71,"top",9,"2024-05-22T00:43:40.806Z","2024-05-22T00:44:56.571Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",101.2,93.7,3,2,0.3697,6.3759,31.1966,-17.4326,2.2592,6.6166,0.3483,2.9094,2.4149,-147.4733,-5.6545,-0.7714,50.0063,5.8606,5.0356,16.8,3.6,24,2604,182,NA,NA,NA,NA,NA,NA,FALSE,-15.2,11.2,-4.6,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746633,"2024-05-21",1,"2024-05-22T00:44:14.939Z","2024-05-22T00:44:27.660Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,1,596019,"/api/v1/people/596019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Francisco Lindor singles on a ground ball to shortstop Brayan Rocchio.",0,6,7,71,"top",9,"2024-05-22T00:43:40.806Z","2024-05-22T00:44:56.571Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746633,"2024-05-21",7,"2024-05-22T00:43:25.372Z","2024-05-22T00:43:35.554Z",TRUE,"pitch","14a25be0-c242-4e90-b640-9ef769c9342c",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.08,1.48,NA,117.13,179.45,"ground_ball","medium","6",105.34,140.45,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Harrison Bader grounds out, shortstop Brayan Rocchio to first baseman Josh Naylor.",0,6,7,70,"top",9,"2024-05-22T00:42:07.571Z","2024-05-22T00:43:35.554Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,664056,"Harrison Bader","/api/v1/people/664056","R","Right",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",100.5,93.1,5,2,0.3726,6.7164,30.6913,-17.966,1.7611,6.474,-0.0033,2.1973,1.7804,-146.3453,-7.5124,-0.8458,50.0022,5.8503,3.8654,12,3.6,24,2662,175,103.9,-7,18,NA,NA,NA,TRUE,-16.2,10.6,-3.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
