"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745924,"2024-04-09",6,"2024-04-10T02:03:04.896Z","2024-04-10T02:03:13.394Z",TRUE,"pitch","3bd467ff-dfc1-4643-b3d5-6c0aded34721",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.66,1.82,NA,121.76,202.75,"ground_ball","medium","1",123.16,190.92,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Matt Wallner grounds out, pitcher Connor Brogdon to first baseman Freddie Freeman.",0,6,3,73,"bottom",9,"2024-04-10T02:01:02.321Z","2024-04-10T02:03:13.394Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,670242,"Matt Wallner","/api/v1/people/670242","L","Left",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Los Angeles Dodgers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.1,74.6,13,0.91,0.4653,7.2209,22.1794,-25.2107,-9.8539,4.9598,-0.125,1.3343,8.4523,-117.6924,-5.1098,-2.4813,50.0019,5.8662,-13.8334,25.2,8.4,24,2139,247,64.5,-70,4,NA,NA,NA,TRUE,-33.8,7.9,15.8,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745924,"2024-04-09",4,"2024-04-10T02:02:26.987Z","2024-04-10T02:02:30.941Z",TRUE,"pitch","96624f9f-a989-41b7-9f75-023dd775d3d4",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.66,1.903,NA,72.86,188.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Matt Wallner grounds out, pitcher Connor Brogdon to first baseman Freddie Freeman.",0,6,3,73,"bottom",9,"2024-04-10T02:01:02.321Z","2024-04-10T02:03:13.394Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,670242,"Matt Wallner","/api/v1/people/670242","L","Left",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Los Angeles Dodgers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.9,75.2,14,0.91,0.4611,7.0799,22.0772,-23.7995,-10.6802,5.8572,1.1579,1.8713,11.6053,-118.6539,-4.1641,-2.4022,50.0039,5.8102,-15.2751,28.8,8.4,24,2150,248,NA,NA,NA,NA,NA,NA,FALSE,-31.2,9.8,16.7,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745924,"2024-04-09",3,"2024-04-10T02:01:55.625Z","2024-04-10T02:02:02.587Z",TRUE,"pitch","544bbcfd-f616-4389-a10f-61796e1db546",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.66,1.82,NA,126.97,185.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Matt Wallner grounds out, pitcher Connor Brogdon to first baseman Freddie Freeman.",0,6,3,73,"bottom",9,"2024-04-10T02:01:02.321Z","2024-04-10T02:03:13.394Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,670242,"Matt Wallner","/api/v1/people/670242","L","Left",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Los Angeles Dodgers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.8,76.3,8,0.91,0.4544,7.0898,22.316,-26.6195,-10.7129,3.7685,-0.2616,1.9623,9.1327,-120.3183,-3.6005,-2.7061,50.0003,5.8248,-15.7785,27.6,8.4,24,2137,243,NA,NA,NA,NA,NA,NA,FALSE,-33.6,6.2,17.3,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745924,"2024-04-09",2,"2024-04-10T02:01:32.439Z","2024-04-10T02:01:36.488Z",TRUE,"pitch","55270db2-7743-4cdf-b7f3-d631ef4c3339",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.66,1.82,NA,120.71,175.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Matt Wallner grounds out, pitcher Connor Brogdon to first baseman Freddie Freeman.",0,6,3,73,"bottom",9,"2024-04-10T02:01:02.321Z","2024-04-10T02:03:13.394Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,670242,"Matt Wallner","/api/v1/people/670242","L","Left",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Los Angeles Dodgers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.9,73.9,8,0.91,0.4668,6.9967,22.9701,-22.4802,-9.8036,6.9539,-0.0972,2.3297,8.401,-117.4989,-3.4874,-2.4512,50.0009,5.9301,-13.6602,27.6,7.2,24,2117,245,NA,NA,NA,NA,NA,NA,FALSE,-30.1,12,15.6,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745924,"2024-04-09",1,"2024-04-10T02:01:16.857Z","2024-04-10T02:01:20.918Z",TRUE,"pitch","80b34db8-9b0c-4ad5-9477-dfe7bb0677c3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.7394,1.8669,NA,72.75,194.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Matt Wallner grounds out, pitcher Connor Brogdon to first baseman Freddie Freeman.",0,6,3,73,"bottom",9,"2024-04-10T02:01:02.321Z","2024-04-10T02:03:13.394Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,670242,"Matt Wallner","/api/v1/people/670242","L","Left",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Los Angeles Dodgers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.9,75.8,14,0.9,0.4563,7.2152,23.7946,-22.7416,-10.0181,6.4711,1.1609,1.6396,11.4468,-120.1375,-5.091,-2.3693,50.0051,5.8138,-14.6112,27.6,7.2,24,2156,241,NA,NA,NA,NA,NA,NA,FALSE,-29.6,10.6,15.4,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745924,"2024-04-09",0,"2024-04-10T02:01:02.844Z","2024-04-10T02:01:06.831Z",TRUE,"pitch","6e69f190-3d9a-478e-91d6-34a1644f3ef4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.7565,1.8786,NA,84.77,161.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Matt Wallner grounds out, pitcher Connor Brogdon to first baseman Freddie Freeman.",0,6,3,73,"bottom",9,"2024-04-10T02:01:02.321Z","2024-04-10T02:03:13.394Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,670242,"Matt Wallner","/api/v1/people/670242","L","Left",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,84.9,12,0.9,0.4042,7.0449,32.1087,-13.2567,-7.7013,10.1922,0.8455,2.8706,11.2076,-135.9387,-5.4693,-2.3461,50.0007,5.8422,-14.292,38.4,3.6,24,2427,221,NA,NA,NA,NA,NA,NA,FALSE,-14.3,17.3,11.3,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745924,"2024-04-09",5,"2024-04-10T02:02:47.358Z","2024-04-10T02:03:04.896Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,670242,"/api/v1/people/670242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Matt Wallner grounds out, pitcher Connor Brogdon to first baseman Freddie Freeman.",0,6,3,73,"bottom",9,"2024-04-10T02:01:02.321Z","2024-04-10T02:03:13.394Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,670242,"Matt Wallner","/api/v1/people/670242","L","Left",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745924,"2024-04-09",2,"2024-04-10T02:00:28.021Z","2024-04-10T02:00:37.125Z",TRUE,"pitch","0dc4201a-240c-4f08-ba2d-c028048e9706",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,1,NA,NA,3.05,1.45,NA,79.44,153.59,"fly_ball","medium","8",101.65,59.48,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Jose Miranda flies out to center fielder James Outman.",0,6,3,72,"bottom",9,"2024-04-10T01:59:49.278Z","2024-04-10T02:00:37.125Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,669304,"Jose Miranda","/api/v1/people/669304","R","Right",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Los Angeles Dodgers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,83.8,12,0.83,0.4104,6.949,29.4957,-12.8703,-6.5067,10.7114,0.9853,3.155,11.2212,-133.587,-4.7152,-2.4295,50.0062,5.8724,-11.7312,33.6,3.6,24,2430,215,92.4,26,352,NA,NA,NA,TRUE,-14,18.5,9.2,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745924,"2024-04-09",1,"2024-04-10T02:00:09.790Z","2024-04-10T02:00:13.579Z",TRUE,"pitch","361281af-211f-4766-a5d2-6a4867da2f6e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,2.8981,1.3285,NA,102.26,223.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Jose Miranda flies out to center fielder James Outman.",0,6,3,72,"bottom",9,"2024-04-10T01:59:49.278Z","2024-04-10T02:00:37.125Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,669304,"Jose Miranda","/api/v1/people/669304","R","Right",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Los Angeles Dodgers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.4,75,14,0.91,0.4638,7.0832,22.0606,-23.8918,-12.0506,5.8578,0.3867,0.5535,10.1652,-118.0023,-7.1418,-2.4073,50.0011,5.8147,-17.0254,31.2,8.4,24,2126,243,NA,NA,NA,NA,NA,NA,FALSE,-32.5,9,19.4,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745924,"2024-04-09",0,"2024-04-10T01:59:53.548Z","2024-04-10T01:59:57.326Z",TRUE,"pitch","683dd56f-fcb2-49cd-b3d5-b89f04be5437",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1438,1.5987,NA,135.9,192.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Jose Miranda flies out to center fielder James Outman.",0,6,3,72,"bottom",9,"2024-04-10T01:59:49.278Z","2024-04-10T02:00:37.125Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,669304,"Jose Miranda","/api/v1/people/669304","R","Right",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.5,7,0.9,0.4039,7.0373,28.7497,-12.1364,-8.9149,10.7484,-0.496,1.7129,8.3976,-135.4622,-8.4284,-2.4733,50.0031,5.7071,-16.6193,46.8,4.8,24,2340,222,NA,NA,NA,NA,NA,NA,FALSE,-13.7,17.9,14.4,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745924,"2024-04-09",6,"2024-04-10T01:59:11.726Z","2024-04-10T01:59:20.729Z",TRUE,"pitch","eb1706e1-c6f2-4d50-b41f-568e908e3997",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.38,1.53,NA,121.23,187.38,"ground_ball","medium","6",107.31,154.36,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Byron Buxton grounds out, shortstop Mookie Betts to first baseman Freddie Freeman.",0,6,3,71,"bottom",9,"2024-04-10T01:57:45.084Z","2024-04-10T01:59:20.729Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621439,"Byron Buxton","/api/v1/people/621439","R","Right",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.9,8,0.88,0.407,7.0934,27.8941,-15.7143,-8.0364,8.9669,-0.1109,1.9037,9.1746,-134.3371,-7.1164,-2.5192,50.0034,5.6951,-14.754,37.2,4.8,24,2239,224,94,-7,14,NA,NA,NA,TRUE,-17,14.9,12.7,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745924,"2024-04-09",5,"2024-04-10T01:58:47.232Z","2024-04-10T01:58:50.937Z",TRUE,"pitch","7ea916a3-a2d7-4a45-b765-4e4d8eb87165",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.38,1.6232,NA,168.52,105.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Byron Buxton grounds out, shortstop Mookie Betts to first baseman Freddie Freeman.",0,6,3,71,"bottom",9,"2024-04-10T01:57:45.084Z","2024-04-10T01:59:20.729Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621439,"Byron Buxton","/api/v1/people/621439","R","Right",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.5,11,0.82,0.4069,6.8007,28.4967,-16.2373,-5.5858,8.6802,-1.3516,4.9543,5.4046,-134.4935,0.379,-2.6591,50.0059,5.9609,-10.2602,30,3.6,24,2227,222,NA,NA,NA,NA,NA,NA,FALSE,-16,16,9,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745924,"2024-04-09",4,"2024-04-10T01:58:29.038Z","2024-04-10T01:58:33.122Z",TRUE,"pitch","d3dc658f-7ae7-47bb-ace4-ed97cc5dfb62",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.4725,1.5875,NA,72.12,191.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Byron Buxton grounds out, shortstop Mookie Betts to first baseman Freddie Freeman.",0,6,3,71,"bottom",9,"2024-04-10T01:57:45.084Z","2024-04-10T01:59:20.729Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621439,"Byron Buxton","/api/v1/people/621439","R","Right",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Los Angeles Dodgers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83,76.8,14,0.9,0.4533,7.0936,21.0812,-25.9277,-10.4157,4.2143,1.1775,1.7635,11.465,-120.3603,-4.2942,-2.2713,50.0042,5.8394,-15.443,27.6,8.4,24,1981,246,NA,NA,NA,NA,NA,NA,FALSE,-32.8,6.8,16.4,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745924,"2024-04-09",2,"2024-04-10T01:58:02.523Z","2024-04-10T01:58:05.835Z",TRUE,"pitch","3bdf211a-863d-4eac-938e-73c8657536f4",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.38,1.53,NA,136.44,186.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Byron Buxton grounds out, shortstop Mookie Betts to first baseman Freddie Freeman.",0,6,3,71,"bottom",9,"2024-04-10T01:57:45.084Z","2024-04-10T01:59:20.729Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621439,"Byron Buxton","/api/v1/people/621439","R","Right",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Los Angeles Dodgers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.7,75.8,7,0.91,0.4591,7.0121,20.3759,-26.087,-9.3721,4.2155,-0.5099,1.9339,7.8422,-118.7893,-3.7233,-2.6187,50.0047,5.8641,-13.545,25.2,8.4,24,1962,248,NA,NA,NA,NA,NA,NA,FALSE,-33.6,7.1,15.4,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745924,"2024-04-09",1,"2024-04-10T01:57:47.348Z","2024-04-10T01:57:51.458Z",TRUE,"pitch","46660da5-e246-4ed8-b64f-42053c5e78df",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4065,1.5534,NA,108.87,184.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Byron Buxton grounds out, shortstop Mookie Betts to first baseman Freddie Freeman.",0,6,3,71,"bottom",9,"2024-04-10T01:57:45.084Z","2024-04-10T01:59:20.729Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621439,"Byron Buxton","/api/v1/people/621439","R","Right",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.1,8,0.89,0.4056,6.9798,28.7634,-14.8963,-7.9005,9.3537,0.2132,2.0151,10.4795,-134.916,-6.8674,-2.6911,50.0058,5.6393,-14.5991,37.2,4.8,24,2236,228,NA,NA,NA,NA,NA,NA,FALSE,-16.2,15.6,12.1,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745924,"2024-04-09",0,"2024-04-10T01:57:13.241Z","2024-04-10T01:57:47.348Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Byron Buxton grounds out, shortstop Mookie Betts to first baseman Freddie Freeman.",0,6,3,71,"bottom",9,"2024-04-10T01:57:45.084Z","2024-04-10T01:59:20.729Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621439,"Byron Buxton","/api/v1/people/621439","R","Right",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745924,"2024-04-09",3,"2024-04-10T01:58:12.814Z","2024-04-10T01:58:29.038Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,621439,"/api/v1/people/621439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Byron Buxton grounds out, shortstop Mookie Betts to first baseman Freddie Freeman.",0,6,3,71,"bottom",9,"2024-04-10T01:57:45.084Z","2024-04-10T01:59:20.729Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621439,"Byron Buxton","/api/v1/people/621439","R","Right",641401,"Connor Brogdon","/api/v1/people/641401","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
