"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716638,"2023-09-10",6,"2023-09-10T20:38:21.912Z","2023-09-10T20:38:26.880Z",TRUE,"pitch","c606935d-f470-4b7f-8f1e-194bd177cddd",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.11,1.48,NA,127.18,217.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Corbin Carroll strikes out swinging.",0,2,5,70,"top",9,"2023-09-10T20:36:36.195Z","2023-09-10T20:38:26.880Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,80.2,13,0.89,0.4329,6.2132,27.8167,-36.4772,1.8205,-2.6607,-0.2671,0.7897,2.5411,-126.89,-5.5786,-1.5209,50.0024,5.9487,2.9453,4.8,9.6,24,2472,39,NA,NA,NA,NA,NA,NA,TRUE,-42.1,-5.9,-4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716638,"2023-09-10",5,"2023-09-10T20:38:02.596Z","2023-09-10T20:38:07.334Z",TRUE,"pitch","831e330e-f33a-48f1-8dc3-9772c19c4009",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.0897,1.4815,NA,140.01,153.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Corbin Carroll strikes out swinging.",0,2,5,70,"top",9,"2023-09-10T20:36:36.195Z","2023-09-10T20:38:26.880Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,79.9,1,0.91,0.4336,6.1696,25.1639,-38.3901,-0.8286,-3.8393,-0.6038,3.1593,2.7013,-126.209,0.0823,-1.5794,50.0062,6.2125,-1.3399,1.2,9.6,24,2373,46,NA,NA,NA,NA,NA,NA,FALSE,-43,-6.7,0.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716638,"2023-09-10",3,"2023-09-10T20:37:26.388Z","2023-09-10T20:37:30.789Z",TRUE,"pitch","0d45c18c-24f7-4bb1-b8f2-15db4adfe556",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,2.9549,1.3919,NA,139.58,186.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Corbin Carroll strikes out swinging.",0,2,5,70,"top",9,"2023-09-10T20:36:36.195Z","2023-09-10T20:38:26.880Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,81.4,4,0.91,0.4298,6.2135,21.4623,-36.5216,-0.1206,-2.6301,-0.5925,1.9326,2.3516,-126.5736,-3.2515,-1.5109,50.0035,6.1054,-0.1993,0,9.6,24,2366,45,NA,NA,NA,NA,NA,NA,FALSE,-40.9,-5.2,-0.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716638,"2023-09-10",2,"2023-09-10T20:37:06.412Z","2023-09-10T20:37:09.412Z",TRUE,"pitch","a3201d5e-b569-44c8-a5af-8624953baf11",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,2.9327,1.4583,NA,155.54,139.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Corbin Carroll strikes out swinging.",0,2,5,70,"top",9,"2023-09-10T20:36:36.195Z","2023-09-10T20:38:26.880Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,78.9,11,0.87,0.4394,5.9944,23.7469,-38.1771,1.0268,-3.8117,-1.0112,3.673,1.1669,-124.4185,1.3986,-1.6187,50.0022,6.2551,1.6176,2.4,9.6,24,2387,49,NA,NA,NA,NA,NA,NA,FALSE,-43.7,-6.4,-2.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716638,"2023-09-10",0,"2023-09-10T20:36:50.508Z","2023-09-10T20:36:56.082Z",TRUE,"pitch","ff0a58fe-a71e-49ca-99b9-51b27e441034",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0216,1.4583,NA,152.11,152.02,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Corbin Carroll strikes out swinging.",0,2,5,70,"top",9,"2023-09-10T20:36:36.195Z","2023-09-10T20:38:26.880Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.9,90.2,11,0.9,0.3807,6.259,34.0219,-8.8929,-3.0988,11.1066,-0.9212,3.2134,3.5375,-143.9909,-5.8982,-1.7642,50.0009,5.8411,-6.4944,28.8,2.4,24,2224,211,NA,NA,NA,NA,NA,NA,FALSE,-8.9,19.1,4.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716638,"2023-09-10",1,"2023-09-10T20:36:59.248Z","2023-09-10T20:37:06.412Z",FALSE,"action",NA,NA,"Pavin Smith advances to 2nd on defensive indifference.","Defensive Indiff",2,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,656976,"/api/v1/people/656976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ff0a58fe-a71e-49ca-99b9-51b27e441034","defensive_indiff",NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Corbin Carroll strikes out swinging.",0,2,5,70,"top",9,"2023-09-10T20:36:36.195Z","2023-09-10T20:38:26.880Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716638,"2023-09-10",4,"2023-09-10T20:37:44.285Z","2023-09-10T20:38:02.596Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,2,682998,"/api/v1/people/682998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Corbin Carroll strikes out swinging.",0,2,5,70,"top",9,"2023-09-10T20:36:36.195Z","2023-09-10T20:38:26.880Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716638,"2023-09-10",5,"2023-09-10T20:36:20.207Z","2023-09-10T20:36:25.811Z",TRUE,"pitch","4bb58c6a-25fd-4960-89dd-4cdf8d011278",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.35,1.53,NA,144.18,154.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Geraldo Perdomo strikes out swinging.",0,2,5,69,"top",9,"2023-09-10T20:34:08.280Z","2023-09-10T20:36:25.811Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Chicago Cubs","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.4,90.4,1,0.9,0.3815,6.2452,31.1868,-10.6826,-2.4044,10.2801,-0.713,3.1136,3.2822,-143.2333,-6.2149,-1.5581,50.004,5.9707,-5.0272,19.2,2.4,24,2386,209,NA,NA,NA,NA,NA,NA,TRUE,-10.4,17.6,3.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,656976,"Pavin Smith","/api/v1/people/656976",NA,NA,NA
716638,"2023-09-10",4,"2023-09-10T20:35:48.775Z","2023-09-10T20:35:52.312Z",TRUE,"pitch","f5d40dd4-b740-4744-afdd-71b4c039fb98",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,1,NA,NA,3.2839,1.4862,NA,116.15,242.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Geraldo Perdomo strikes out swinging.",0,2,5,69,"top",9,"2023-09-10T20:34:08.280Z","2023-09-10T20:36:25.811Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Chicago Cubs","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,82.9,14,0.91,0.424,6.2443,23.1901,-34.0677,-0.1712,-1.1195,0.0224,-0.1369,3.5857,-128.5231,-8.8251,-1.3605,50.0028,5.9375,-0.2914,0,8.4,24,2357,27,NA,NA,NA,NA,NA,NA,FALSE,-38.3,-3.6,-0.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716638,"2023-09-10",3,"2023-09-10T20:35:29.399Z","2023-09-10T20:35:34.207Z",TRUE,"pitch","73c5407c-32bb-4ac3-82ed-1a630bbdb09e",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.2393,1.4197,NA,113.91,191.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Geraldo Perdomo strikes out swinging.",0,2,5,69,"top",9,"2023-09-10T20:34:08.280Z","2023-09-10T20:36:25.811Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Chicago Cubs","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,81.4,8,0.9,0.4295,6.2697,22.4985,-35.2381,0.4441,-1.851,0.0812,1.7383,3.7725,-126.8518,-3.7954,-1.4744,50.0054,6.0217,0.7335,2.4,8.4,24,2366,31,NA,NA,NA,NA,NA,NA,FALSE,-39.5,-4,-1.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
