"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718726,"2023-04-04",0,"2023-04-04T02:27:05.317Z","2023-04-04T02:27:13.087Z",TRUE,"pitch","bf69b83f-f51f-47f5-8180-e578a035d5ab",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.42,1.73,NA,117.56,178.77,"ground_ball","medium","4",146.73,148.29,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Adolis Garcia grounds out, second baseman Adam Frazier to first baseman Ryan Mountcastle.",0,2,0,63,"bottom",9,"2023-04-04T02:26:43.432Z","2023-04-04T02:27:13.087Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,666969,"Adolis García","/api/v1/people/666969","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.7,92.4,8,2,0.3738,6.6187,33.152,-5.7546,-5.9474,12.134,-0.0148,2.2225,2.7713,-146.3097,-11.4632,-0.1994,50.0025,6.528,-12.9481,56.4,2.4,24,2524,194,102.5,1,58,NA,NA,NA,TRUE,-7,20,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718726,"2023-04-04",2,"2023-04-04T02:26:35.626Z","2023-04-04T02:26:41.692Z",TRUE,"pitch","891d686e-b8f2-42a3-8bdf-83d8d8e7c7bb",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.48,1.63,NA,125.83,185.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Nathaniel Lowe strikes out swinging.",0,2,0,62,"bottom",9,"2023-04-04T02:25:35.238Z","2023-04-04T02:26:41.692Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.3,83.4,8,0.9,0.4162,6.4517,26.5974,-22.6846,-3.2015,5.4006,-0.2318,1.9683,1.4647,-131.3808,-7.6235,-0.3791,50.0024,6.5813,-5.6229,12,6,24,1203,219,NA,NA,NA,NA,NA,NA,TRUE,-25,8.4,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718726,"2023-04-04",1,"2023-04-04T02:26:15.229Z","2023-04-04T02:26:18.462Z",TRUE,"pitch","829b0847-7f59-4945-baa5-ce5ac62f4214",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.48,1.63,NA,123.29,131.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Nathaniel Lowe strikes out swinging.",0,2,0,62,"bottom",9,"2023-04-04T02:25:35.238Z","2023-04-04T02:26:41.692Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.2,91.5,11,2,0.3756,6.3626,34.2883,-9.7272,-3.6106,10.424,-0.1651,3.9864,1.6072,-145.823,-6.363,-0.2542,50.0068,6.7838,-7.7776,33.6,2.4,24,2302,192,NA,NA,NA,NA,NA,NA,FALSE,-9.5,17.8,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718726,"2023-04-04",0,"2023-04-04T02:25:56.880Z","2023-04-04T02:26:00.230Z",TRUE,"pitch","9a6f3f1b-d1b1-4298-944c-b55f5efb5084",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.48,1.63,NA,107.8,146.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Nathaniel Lowe strikes out swinging.",0,2,0,62,"bottom",9,"2023-04-04T02:25:35.238Z","2023-04-04T02:26:41.692Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.7,91.3,2,2,0.3772,6.5183,32.9942,-9.7729,-5.2513,10.4831,0.2413,3.4224,3.6316,-145.031,-7.4752,-0.3431,50.0007,6.6248,-11.218,42,2.4,24,2358,191,NA,NA,NA,NA,NA,NA,FALSE,-9.7,17.8,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718726,"2023-04-04",4,"2023-04-04T02:25:26.621Z","2023-04-04T02:25:33.869Z",TRUE,"pitch","afb41eb2-bb83-4eac-960c-61acabfc6aac",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,0,NA,NA,3.5,1.57,NA,107.67,215.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Corey Seager strikes out swinging.",0,2,0,61,"bottom",9,"2023-04-04T02:24:51.719Z","2023-04-04T02:25:33.869Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,608369,"Corey Seager","/api/v1/people/608369","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.8,82.1,14,0.9,0.424,6.416,26.2079,-28.2581,-5.019,2.3131,0.2446,0.8686,3.0256,-129.0699,-8.9548,-0.2891,50.0033,6.5508,-8.4904,14.4,7.2,24,843,221,NA,NA,NA,NA,NA,NA,TRUE,-32.3,2.4,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718726,"2023-04-04",3,"2023-04-04T02:25:11.543Z","2023-04-04T02:25:14.871Z",TRUE,"pitch","6676791a-2454-47e4-8b5a-beb3c1dc6c21",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.5,1.57,NA,127.04,191.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Corey Seager strikes out swinging.",0,2,0,61,"bottom",9,"2023-04-04T02:24:51.719Z","2023-04-04T02:25:33.869Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,608369,"Corey Seager","/api/v1/people/608369","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.8,82,8,0.91,0.4233,6.8794,26.1501,-23.4495,-2.1013,5.1425,-0.2634,1.7568,1.4926,-129.2333,-7.8525,-0.5746,50.0034,6.6274,-3.5654,7.2,6,24,1006,221,NA,NA,NA,NA,NA,NA,FALSE,-26.8,7.8,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718726,"2023-04-04",2,"2023-04-04T02:24:53.912Z","2023-04-04T02:25:00.405Z",TRUE,"pitch","4018872a-a2bf-484d-8087-fdebc8239985",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.5,1.57,NA,105.8,143.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Corey Seager strikes out swinging.",0,2,0,61,"bottom",9,"2023-04-04T02:24:51.719Z","2023-04-04T02:25:33.869Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,608369,"Corey Seager","/api/v1/people/608369","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.6,91,3,2,0.3782,6.7592,34.0964,-9.4805,-5.1587,10.685,0.2938,3.5181,3.9199,-144.8814,-7.5332,-0.407,50.0051,6.7326,-10.9597,42,2.4,24,2512,187,NA,NA,NA,NA,NA,NA,FALSE,-9.6,18,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718726,"2023-04-04",0,"2023-04-04T02:23:55.282Z","2023-04-04T02:23:55.333Z",FALSE,"action",NA,NA,"Defensive Substitution: Austin Hays replaces left fielder Kyle Stowers, batting 6th, playing left field.","Defensive Sub",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669720,"/api/v1/people/669720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"7","Outfielder","Outfielder","LF","601","61","atBat","Strikeout","strikeout","Corey Seager strikes out swinging.",0,2,0,61,"bottom",9,"2023-04-04T02:24:51.719Z","2023-04-04T02:25:33.869Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,608369,"Corey Seager","/api/v1/people/608369","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,669065,"/api/v1/people/669065",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718726,"2023-04-04",1,"2023-04-04T02:23:55.333Z","2023-04-04T02:24:53.912Z",FALSE,"action",NA,NA,"Pitching Change: Felix Bautista replaces Tyler Wells.","Pitching Substitution",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,642585,"/api/v1/people/642585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"61","atBat","Strikeout","strikeout","Corey Seager strikes out swinging.",0,2,0,61,"bottom",9,"2023-04-04T02:24:51.719Z","2023-04-04T02:25:33.869Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,608369,"Corey Seager","/api/v1/people/608369","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718726,"2023-04-04",3,"2023-04-04T02:22:05.623Z","2023-04-04T02:22:12.829Z",TRUE,"pitch","6fb3d4dc-b60b-4233-964b-3b2a8554011b",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,2,NA,NA,3.61,1.76,NA,91.89,212.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Kyle Stowers strikes out swinging.",0,2,0,60,"top",9,"2023-04-04T02:20:53.660Z","2023-04-04T02:22:12.829Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,669065,"Kyle Stowers","/api/v1/people/669065","L","Left",453178,"Ian Kennedy","/api/v1/people/453178","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Texas Rangers",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.6,77.8,14,2,0.4422,7.0218,27.4255,-19.1062,-2.0751,8.4312,0.6586,0.9576,4.7936,-124.3698,-6.6153,-1.0333,50.0017,5.2627,-3.2161,6,6,24,1051,221,NA,NA,NA,NA,NA,NA,TRUE,-24,13.8,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
