"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717952,"2023-05-31",1,"2023-05-31T04:34:47.290Z","2023-05-31T04:34:52.796Z",TRUE,"pitch","3086f452-f402-4ccd-86c0-587e37d29bc6",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.53,1.68,NA,142,185.71,"ground_ball","medium","1",127.18,183.52,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Groundout","field_out","Teoscar Hernandez grounds out, pitcher Ryan Weber to first baseman Jake Bauers.",0,10,2,83,"bottom",9,"2023-05-31T04:34:20.136Z","2023-05-31T04:34:52.796Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",543901,"Ryan Weber","/api/v1/people/543901","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.5,79.8,7,0.91,0.4314,5.3075,27.6456,-30.7158,-11.9447,0.8938,-0.656,1.9654,6.564,-127.2796,-1.2478,-1.7249,50.0029,4.9084,-19.4756,30,8.4,24,2078,253,79.2,-51,2,NA,NA,NA,TRUE,-34.3,1.6,20,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717952,"2023-05-31",0,"2023-05-31T04:34:33.420Z","2023-05-31T04:34:38.208Z",TRUE,"pitch","0c9a67be-6c25-4063-9374-595114d94989",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6433,1.6794,NA,93.25,180.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Groundout","field_out","Teoscar Hernandez grounds out, pitcher Ryan Weber to first baseman Jake Bauers.",0,10,2,83,"bottom",9,"2023-05-31T04:34:20.136Z","2023-05-31T04:34:52.796Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",543901,"Ryan Weber","/api/v1/people/543901","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.1,80.2,9,0.89,0.4294,5.6149,27.8528,-35.5814,-12.8881,-2.072,0.6231,2.1437,9.931,-127.868,-0.073,-1.6482,50.0024,4.9786,-21.2127,28.8,9.6,24,2072,261,NA,NA,NA,NA,NA,NA,FALSE,-39.1,-3.5,20.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717952,"2023-05-31",0,"2023-05-31T04:33:58.771Z","2023-05-31T04:34:07.109Z",TRUE,"pitch","b646ca08-c05f-4aa7-972d-afa34d09f284",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.32,1.51,NA,104.79,182.08,"ground_ball","medium","3",151.01,163.24,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Julio Rodriguez grounds out to first baseman Jake Bauers. Ty France to 3rd.",0,10,2,82,"bottom",9,"2023-05-31T04:33:54.037Z","2023-05-31T04:34:07.109Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",543901,"Ryan Weber","/api/v1/people/543901","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.7,80.3,6,0.89,0.43,5.2046,26.1748,-35.0759,-11.0978,-1.77,0.3204,2.0998,8.8276,-127.3764,-0.2683,-1.7484,50.0002,4.98,-18.2328,25.2,9.6,24,1993,260,105.1,-29,4,NA,NA,NA,TRUE,-38.8,-3,18.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA
717952,"2023-05-31",0,"2023-05-31T04:33:14.182Z","2023-05-31T04:33:27.270Z",TRUE,"pitch","3270410f-c9b4-4679-85f8-240dcca0fc54",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.19,1.43,NA,113.69,166.34,"line_drive","hard","7",58.13,69.92,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Single","single","Ty France singles on a sharp line drive to left fielder Isiah Kiner-Falefa. Ty France to 2nd. Ty France advances to 2nd, on a throwing error by left fielder Isiah Kiner-Falefa.",0,10,2,81,"bottom",9,"2023-05-31T04:33:14.182Z","2023-05-31T04:33:27.270Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,664034,"Ty France","/api/v1/people/664034","R","Right",543901,"Ryan Weber","/api/v1/people/543901","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",77.2,71,2,0.9,0.4879,5.1074,21.0958,-37.1517,8.7616,-3.899,0.0867,2.683,2.1603,-112.4231,2.9364,-2.026,50.0047,5.1405,11.1743,18,12,24,2172,53,103.8,20,361,NA,NA,NA,FALSE,-52,-6,-16.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA,NA
717952,"2023-05-31",2,"2023-05-31T04:32:40.446Z","2023-05-31T04:32:47.048Z",TRUE,"pitch","1250d1c6-1d45-42b7-afb7-2c7513fb9ff8",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.39,1.59,NA,100.18,183.95,"ground_ball","medium","3",153.54,164.76,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","J.P. Crawford grounds out to first baseman Jake Bauers.",0,10,2,80,"bottom",9,"2023-05-31T04:32:27.215Z","2023-05-31T04:32:47.048Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",543901,"Ryan Weber","/api/v1/people/543901","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",86.6,78.3,9,0.88,0.4383,5.2148,28.9739,-34.9954,-12.6817,-1.7908,0.4412,2.0306,9.4193,-125.6735,-0.1679,-1.7355,50.0023,4.9765,-19.9857,27.6,9.6,24,1999,254,100.1,-16,8,NA,NA,NA,TRUE,-40.1,-3,20.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717952,"2023-05-31",1,"2023-05-31T04:32:29.444Z","2023-05-31T04:32:32.680Z",TRUE,"pitch","2a68b4fb-7909-4cfd-a296-1e2f43852859",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3957,1.5894,NA,132.14,185.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","J.P. Crawford grounds out to first baseman Jake Bauers.",0,10,2,80,"bottom",9,"2023-05-31T04:32:27.215Z","2023-05-31T04:32:47.048Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",543901,"Ryan Weber","/api/v1/people/543901","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",76.6,70.1,7,0.91,0.4933,5.0247,22.1279,-35.4879,10.933,-2.6598,-0.3971,1.9858,1.1285,-111.5149,1.1316,-2.3299,50.0033,5.1643,13.6167,21.6,12,24,2252,53,NA,NA,NA,NA,NA,NA,FALSE,-51.1,-4.1,-20,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717952,"2023-05-31",0,"2023-05-31T04:31:46.503Z","2023-05-31T04:32:29.444Z",FALSE,"action",NA,NA,"Oswaldo Cabrera remains in the game as the right fielder.","Defensive Switch",10,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,665828,"/api/v1/people/665828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"9","Outfielder","Outfielder","RF","201","80","atBat","Groundout","field_out","J.P. Crawford grounds out to first baseman Jake Bauers.",0,10,2,80,"bottom",9,"2023-05-31T04:32:27.215Z","2023-05-31T04:32:47.048Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",543901,"Ryan Weber","/api/v1/people/543901","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,592450,"/api/v1/people/592450",NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717952,"2023-05-31",3,"2023-05-31T04:30:12.125Z","2023-05-31T04:30:16.267Z",TRUE,"pitch","0a69abdd-6f78-4e0a-912a-e1346b98fbe5",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,2.9,1.32,NA,52.61,200.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Jose Trevino strikes out swinging.",0,10,2,79,"top",9,"2023-05-31T04:29:01.281Z","2023-05-31T04:30:16.267Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,624431,"Jose Trevino","/api/v1/people/624431","R","Right",670766,"Darren McCaughan","/api/v1/people/670766","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.3,75.9,14,2,0.4606,6.5846,19.8025,-27.1854,5.7949,3.4741,1.6892,1.4241,7.8831,-118.3278,-2.0807,-2.4219,50.0045,4.774,8.3245,19.2,8.4,24,2655,70,NA,NA,NA,NA,NA,NA,TRUE,-34.8,6.1,-12.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717952,"2023-05-31",2,"2023-05-31T04:29:52.224Z","2023-05-31T04:29:55.248Z",TRUE,"pitch","2684867d-0cfd-4393-b125-375380569a7e",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,2.9,1.32,NA,110.7,195.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Jose Trevino strikes out swinging.",0,10,2,79,"top",9,"2023-05-31T04:29:01.281Z","2023-05-31T04:30:16.267Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,624431,"Jose Trevino","/api/v1/people/624431","R","Right",670766,"Darren McCaughan","/api/v1/people/670766","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.2,74,8,2,0.4689,6.4224,21.8609,-28.428,10.257,2.7113,0.1652,1.5883,3.4583,-116.7858,-1.3235,-2.6672,50.0041,4.8347,14.1769,27.6,9.6,24,2648,64,NA,NA,NA,NA,NA,NA,FALSE,-37.6,4.9,-19.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717952,"2023-05-31",1,"2023-05-31T04:29:32.576Z","2023-05-31T04:29:37.862Z",TRUE,"pitch","68a9cd3d-1c7d-4693-92cb-42694447969e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.0244,1.3194,NA,47.94,204.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Jose Trevino strikes out swinging.",0,10,2,79,"top",9,"2023-05-31T04:29:01.281Z","2023-05-31T04:30:16.267Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,624431,"Jose Trevino","/api/v1/people/624431","R","Right",670766,"Darren McCaughan","/api/v1/people/670766","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.5,74.2,14,2,0.4682,7.1335,22.1182,-23.9338,7.3321,5.9467,1.8118,1.2866,7.7494,-116.9931,-2.6618,-2.4963,50.0027,4.6827,10.1617,25.2,8.4,24,2595,63,NA,NA,NA,NA,NA,NA,FALSE,-31.9,10.3,-15.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
