"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717053,"2023-08-10",3,"2023-08-10T19:26:00.135Z","2023-08-10T19:26:09.159Z",TRUE,"pitch","057cdeb9-acf6-4dee-96e8-4d32e1d6f1bd",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.18,1.51,NA,127.85,182.76,"popup","medium","6",109.2,135.68,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Pop Out","field_out","Jon Singleton pops out to shortstop Gunnar Henderson.",0,4,5,71,"top",9,"2023-08-10T19:25:06.170Z","2023-08-10T19:26:09.159Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,572138,"Jon Singleton","/api/v1/people/572138","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",102.4,93.6,4,2,0.3682,6.8771,35.719,-5.5774,-1.4728,11.8674,-0.2847,2.075,-0.9427,-148.7713,-12.1456,0.2277,50.0061,6.5341,-3.3017,22.8,1.2,24,2481,187,66.2,58,170,NA,NA,NA,TRUE,-6.8,19.3,2.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717053,"2023-08-10",2,"2023-08-10T19:25:33.716Z","2023-08-10T19:25:37.118Z",TRUE,"pitch","b90d04aa-9d1a-472c-8c91-8ef2ff2c4447",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.18,1.51,NA,134.33,193.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Pop Out","field_out","Jon Singleton pops out to shortstop Gunnar Henderson.",0,4,5,71,"top",9,"2023-08-10T19:25:06.170Z","2023-08-10T19:26:09.159Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,572138,"Jon Singleton","/api/v1/people/572138","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.9,92.9,7,2,0.3729,6.8511,32.4836,-7.2687,-2.8544,11.3829,-0.4546,1.6685,-0.8961,-146.5062,-12.8376,0.2257,50.0036,6.5272,-6.2461,32.4,2.4,24,2517,183,NA,NA,NA,NA,NA,NA,FALSE,-8.4,18.5,5.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717053,"2023-08-10",1,"2023-08-10T19:25:08.577Z","2023-08-10T19:25:12.799Z",TRUE,"pitch","8b5d345b-d5f4-4c44-923b-bd981d9322ff",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1716,1.5078,NA,91.15,176.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Pop Out","field_out","Jon Singleton pops out to shortstop Gunnar Henderson.",0,4,5,71,"top",9,"2023-08-10T19:25:06.170Z","2023-08-10T19:26:09.159Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,572138,"Jon Singleton","/api/v1/people/572138","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",101,92.2,6,2,0.3735,6.9423,35.0545,-6.3873,-2.8476,11.8441,0.6781,2.3082,2.2754,-146.6985,-11.2696,0.262,50.006,6.5828,-6.2009,32.4,2.4,24,2393,187,NA,NA,NA,NA,NA,NA,FALSE,-7.6,19.3,4.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717053,"2023-08-10",0,"2023-08-10T19:24:40.643Z","2023-08-10T19:25:08.577Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"71","atBat","Pop Out","field_out","Jon Singleton pops out to shortstop Gunnar Henderson.",0,4,5,71,"top",9,"2023-08-10T19:25:06.170Z","2023-08-10T19:26:09.159Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,572138,"Jon Singleton","/api/v1/people/572138","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717053,"2023-08-10",1,"2023-08-10T19:23:48.585Z","2023-08-10T19:23:57.081Z",TRUE,"pitch","4a75058b-db7f-4342-9d09-17bed71f34f7",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,2,NA,NA,3.19,1.49,NA,103.08,163.6,"ground_ball","medium","5",95.34,150.83,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Yainer Diaz singles on a ground ball to shortstop Gunnar Henderson, deflected by third baseman Ramon Urias. Jose Altuve scores. Alex Bregman to 3rd. Kyle Tucker to 2nd.",1,4,5,70,"top",9,"2023-08-10T19:23:08.010Z","2023-08-10T19:23:57.081Z",TRUE,TRUE,FALSE,FALSE,33,0,1,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Baltimore Orioles","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.8,82.3,3,0.9,0.4192,6.8716,28.2462,-23.5985,-1.039,4.9606,0.3653,2.7843,1.6604,-130.7891,-5.3821,-0.1435,50.0006,6.6445,-1.7952,3.6,6,24,832,235,90.7,10,141,NA,NA,NA,FALSE,-25.9,8,1.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,673237,"Yainer Diaz","/api/v1/people/673237",663656,"Kyle Tucker","/api/v1/people/663656",608324,"Alex Bregman","/api/v1/people/608324",NA,NA,NA,NA
717053,"2023-08-10",0,"2023-08-10T19:23:22.714Z","2023-08-10T19:23:25.879Z",TRUE,"pitch","7d6824f6-bc2e-4793-9db6-a755ee4a117d",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.19,1.49,NA,109.64,176.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Yainer Diaz singles on a ground ball to shortstop Gunnar Henderson, deflected by third baseman Ramon Urias. Jose Altuve scores. Alex Bregman to 3rd. Kyle Tucker to 2nd.",1,4,5,70,"top",9,"2023-08-10T19:23:08.010Z","2023-08-10T19:23:57.081Z",TRUE,TRUE,FALSE,FALSE,33,0,1,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",101.4,92.6,5,2,0.3721,6.8468,35.0954,-4.7637,-2.807,12.4882,0.193,2.3038,0.7797,-147.2411,-11.6534,0.2894,50.0043,6.5958,-6.1609,38.4,1.2,24,2513,182,NA,NA,NA,NA,NA,NA,FALSE,-6.2,20.5,4.9,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717053,"2023-08-10",5,"2023-08-10T19:22:49.252Z","2023-08-10T19:22:54.258Z",TRUE,"pitch","9c77241b-5d7e-44cf-835e-c3d14e1f69b7",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.638,1.6978,NA,70.7,184.19,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Kyle Tucker walks. Alex Bregman to 2nd.",0,3,5,69,"top",9,"2023-08-10T19:20:00.554Z","2023-08-10T19:22:54.258Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Baltimore Orioles","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",102,93.2,14,2,0.3698,6.8229,35.2637,-2.7275,-2.9041,13.2557,1.2146,2.0219,2.6464,-148.0775,-12.7614,0.6867,50.0031,6.5464,-6.4513,45.6,1.2,24,2530,175,NA,NA,NA,NA,NA,NA,FALSE,-4.7,21.7,4.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663656,"Kyle Tucker","/api/v1/people/663656",608324,"Alex Bregman","/api/v1/people/608324",514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA
717053,"2023-08-10",4,"2023-08-10T19:22:23.579Z","2023-08-10T19:22:26.953Z",TRUE,"pitch","c915df93-f0c1-4e3a-a62b-fba91726003d",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,2,NA,NA,3.59,1.7,NA,109.62,170.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Kyle Tucker walks. Alex Bregman to 2nd.",0,3,5,69,"top",9,"2023-08-10T19:20:00.554Z","2023-08-10T19:22:54.258Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Baltimore Orioles","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.3,81.5,5,0.9,0.4251,6.9685,25.2931,-22.8475,-5.7371,5.5358,0.1935,2.5129,2.7651,-128.5818,-5.9544,-0.1473,50.0008,6.6182,-9.6578,20.4,6,24,704,228,NA,NA,NA,NA,NA,NA,FALSE,-25.9,9,9.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717053,"2023-08-10",3,"2023-08-10T19:21:57.108Z","2023-08-10T19:22:00.108Z",TRUE,"pitch","a80b2edb-4e17-4584-b336-5d3dfcf8acbd",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.5603,1.6017,NA,190.41,181.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Kyle Tucker walks. Alex Bregman to 2nd.",0,3,5,69,"top",9,"2023-08-10T19:20:00.554Z","2023-08-10T19:22:54.258Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Baltimore Orioles","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.8,82.5,13,0.9,0.4197,6.7244,28.7894,-28.9754,-5.6802,1.8541,-1.9259,2.1116,-2.4043,-130.7389,-6.2103,-0.2552,50.0024,6.706,-9.7842,19.2,7.2,24,741,230,NA,NA,NA,NA,NA,NA,FALSE,-31.8,2.2,10.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717053,"2023-08-10",2,"2023-08-10T19:21:32.350Z","2023-08-10T19:21:35.909Z",TRUE,"pitch","d81ffe27-bf59-48f7-bfa2-79a05b7e7a8e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5603,1.6978,NA,166.17,191.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Kyle Tucker walks. Alex Bregman to 2nd.",0,3,5,69,"top",9,"2023-08-10T19:20:00.554Z","2023-08-10T19:22:54.258Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",642585,"Félix Bautista","/api/v1/people/642585","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Baltimore Orioles","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90,83,13,0.9,0.4184,6.7811,27.7126,-29.3895,-3.8955,1.6045,-1.29,1.743,-1.1031,-130.936,-6.9861,-0.3571,50.0029,6.6455,-6.762,13.2,7.2,24,685,230,NA,NA,NA,NA,NA,NA,FALSE,-32.2,1.6,7.3,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
