"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717767,"2023-06-14",0,"2023-06-14T19:24:16.010Z","2023-06-14T19:24:19.733Z",TRUE,"pitch","0e36791f-6b78-412a-aac1-51518d10b3d8",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.39,1.63,NA,107.78,181.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Dylan Carlson grounds out, second baseman Thairo Estrada to first baseman LaMonte Wade Jr. Jordan Walker to 2nd.",0,3,5,64,"bottom",8,"2023-06-14T19:24:09.993Z","2023-06-14T19:24:47.209Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,666185,"Dylan Carlson","/api/v1/people/666185","L","Left",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,87.5,8,0.91,0.3939,5.9613,32.9828,-37.6466,-10.2493,-2.7998,0.2419,2.1198,12.8573,-139.3498,-1.5386,-3.1126,50.0017,5.1793,-20.041,24,8.4,24,1927,244,NA,NA,NA,NA,NA,NA,FALSE,-35.2,-5.2,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",2,"2023-06-14T19:23:41.521Z","2023-06-14T19:23:51.265Z",TRUE,"pitch","74171e58-9323-4f84-bbdb-9839aec89dfa",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,1,NA,NA,3.79,1.82,NA,82.91,178.88,"line_drive","medium","7",63.24,100.66,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Jordan Walker singles on a line drive to left fielder Joc Pederson.",0,3,5,63,"bottom",8,"2023-06-14T19:23:04.353Z","2023-06-14T19:23:51.265Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,691023,"Jordan Walker","/api/v1/people/691023","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,76.1,14,0.91,0.4547,6.0593,25.6864,-32.1728,7.5382,0,0.8945,2.2185,7.6221,-120.9054,-0.4674,-3.2894,50.0016,5.2612,11.0521,21.6,9.6,24,2721,62,86.9,14,225,NA,NA,NA,FALSE,-39.7,0.1,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,691023,"Jordan Walker","/api/v1/people/691023",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",1,"2023-06-14T19:23:27.198Z","2023-06-14T19:23:31.830Z",TRUE,"pitch","3282430e-1c05-40ae-9928-c6e9e43f0cd6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.9976,1.9178,NA,162.54,172.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Jordan Walker singles on a line drive to left fielder Joc Pederson.",0,3,5,63,"bottom",8,"2023-06-14T19:23:04.353Z","2023-06-14T19:23:51.265Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,691023,"Jordan Walker","/api/v1/people/691023","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.6,88.6,13,0.91,0.3897,5.9954,31.1141,-33.8553,-10.2129,-0.836,-1.1948,2.4411,9.3536,-140.4287,-1.6351,-3.2381,50.0063,5.2286,-20.449,28.8,8.4,24,2049,236,NA,NA,NA,NA,NA,NA,FALSE,-31,-1.7,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,691023,"Jordan Walker","/api/v1/people/691023",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",0,"2023-06-14T19:23:11.717Z","2023-06-14T19:23:14.717Z",TRUE,"pitch","865fc4f5-a9de-44b0-ab9b-bc8be58231d7",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.79,1.82,NA,72.87,185.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Jordan Walker singles on a line drive to left fielder Joc Pederson.",0,3,5,63,"bottom",8,"2023-06-14T19:23:04.353Z","2023-06-14T19:23:51.265Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,691023,"Jordan Walker","/api/v1/people/691023","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.7,75.6,14,0.9,0.4581,6.0713,25.6699,-31.3494,7.0817,0.5748,1.1577,1.9889,8.6564,-120.0829,-0.9764,-3.4295,50.0048,5.2177,10.2284,20.4,9.6,24,2616,59,NA,NA,NA,NA,NA,NA,FALSE,-39.5,1.1,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,691023,"Jordan Walker","/api/v1/people/691023",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",7,"2023-06-14T19:22:45.512Z","2023-06-14T19:22:49.769Z",TRUE,"pitch","21d9daa6-a414-4dd7-bc33-ac9385b9f35f",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,0,NA,NA,3.4553,1.7631,NA,122.47,188.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Nolan Arenado called out on strikes.",0,3,5,62,"bottom",8,"2023-06-14T19:21:11.216Z","2023-06-14T19:22:49.769Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.8,75.5,8,0.91,0.4572,5.9924,26.4811,-33.0541,9.171,-0.6062,-0.1434,1.8773,5.0727,-120.4629,-1.0304,-3.4779,50.0037,5.27,13.2878,22.8,9.6,24,2538,64,NA,NA,NA,NA,NA,NA,TRUE,-41.4,-1.1,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,691023,"Jordan Walker","/api/v1/people/691023",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",5,"2023-06-14T19:22:12.132Z","2023-06-14T19:22:15.410Z",TRUE,"pitch","171d7769-820b-4219-9bc7-22c31df382f0",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.36,1.67,NA,130.99,160.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Nolan Arenado called out on strikes.",0,3,5,62,"bottom",8,"2023-06-14T19:21:11.216Z","2023-06-14T19:22:49.769Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,85.9,1,0.9,0.3998,5.9622,32.9522,-29.8068,-10.0402,1.2461,-0.3669,2.8902,11.0212,-137.4669,-0.9881,-3.1403,50.0012,5.2938,-19.0471,28.8,7.2,24,2397,234,NA,NA,NA,NA,NA,NA,FALSE,-28.6,2.3,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,691023,"Jordan Walker","/api/v1/people/691023",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",4,"2023-06-14T19:21:56.909Z","2023-06-14T19:22:01.226Z",TRUE,"pitch","411d48f2-e7f4-4cde-beff-7cc2514fe5f3",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.5331,1.8088,NA,86.75,163.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Nolan Arenado called out on strikes.",0,3,5,62,"bottom",8,"2023-06-14T19:21:11.216Z","2023-06-14T19:22:49.769Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,85.9,6,0.91,0.4003,5.9574,32.637,-31.1758,-11.5882,0.526,0.7936,2.7728,14.0998,-137.2638,-1.0668,-2.9234,50.0019,5.3045,-21.9372,31.2,8.4,24,2380,239,NA,NA,NA,NA,NA,NA,FALSE,-30,1,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,691023,"Jordan Walker","/api/v1/people/691023",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",3,"2023-06-14T19:21:42.527Z","2023-06-14T19:21:47.046Z",TRUE,"pitch","cde3d258-92c1-435d-a1ee-e39bacbc3c16",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.5254,1.8005,NA,76.96,175.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Nolan Arenado called out on strikes.",0,3,5,62,"bottom",8,"2023-06-14T19:21:11.216Z","2023-06-14T19:22:49.769Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.4,14,0.9,0.3999,6.0578,30.4682,-33.288,-9.6985,-0.5869,1.0504,2.3499,14.1373,-137.0198,-1.6414,-2.9176,50.0034,5.2328,-18.4313,25.2,8.4,24,2296,238,NA,NA,NA,NA,NA,NA,FALSE,-32,-1.2,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,691023,"Jordan Walker","/api/v1/people/691023",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",2,"2023-06-14T19:21:28.216Z","2023-06-14T19:21:31.814Z",TRUE,"pitch","491f0674-5bd2-4403-a7c2-a03fa713bd2f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.485,1.7586,NA,84.86,154.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Nolan Arenado called out on strikes.",0,3,5,62,"bottom",8,"2023-06-14T19:21:11.216Z","2023-06-14T19:22:49.769Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,86.2,12,0.91,0.3988,5.9964,32.7346,-30.6064,-10.529,0.8207,0.8431,3.1263,13.6313,-137.7344,-0.424,-2.8196,50.0015,5.3654,-20.0772,28.8,7.2,24,2229,235,NA,NA,NA,NA,NA,NA,FALSE,-29,1.6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,691023,"Jordan Walker","/api/v1/people/691023",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",1,"2023-06-14T19:21:13.547Z","2023-06-14T19:21:17.466Z",TRUE,"pitch","64704528-4081-4276-a2c8-8d9388adef38",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5656,1.8045,NA,75.03,168.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Nolan Arenado called out on strikes.",0,3,5,62,"bottom",8,"2023-06-14T19:21:11.216Z","2023-06-14T19:22:49.769Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.2,75.2,14,0.9,0.4602,6.1729,24.7862,-29.4584,5.3291,1.8989,1.101,2.5854,8.3913,-119.4136,-0.1792,-3.1626,50.005,5.3304,7.6315,16.8,8.4,24,2542,60,NA,NA,NA,NA,NA,NA,FALSE,-37.2,3.7,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,691023,"Jordan Walker","/api/v1/people/691023",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",0,"2023-06-14T19:20:37.658Z","2023-06-14T19:21:13.547Z",FALSE,"action",NA,NA,"Pitching Change: Ryan Walker replaces Taylor Rogers.","Pitching Substitution",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,676254,"/api/v1/people/676254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"62","atBat","Strikeout","strikeout","Nolan Arenado called out on strikes.",0,3,5,62,"bottom",8,"2023-06-14T19:21:11.216Z","2023-06-14T19:22:49.769Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,691023,"Jordan Walker","/api/v1/people/691023",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",6,"2023-06-14T19:22:27.593Z","2023-06-14T19:22:45.512Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,571448,"/api/v1/people/571448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Nolan Arenado called out on strikes.",0,3,5,62,"bottom",8,"2023-06-14T19:21:11.216Z","2023-06-14T19:22:49.769Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,691023,"Jordan Walker","/api/v1/people/691023",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",4,"2023-06-14T19:18:32.579Z","2023-06-14T19:18:37.563Z",TRUE,"pitch","3a30f71d-2409-4ee5-b506-f0364d655f79",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.26,1.6,NA,133.53,129.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Patrick Bailey strikes out swinging.",0,3,5,61,"top",8,"2023-06-14T19:17:10.912Z","2023-06-14T19:18:37.563Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.2,92.7,11,0.92,0.3712,6.3913,34.2661,-13.0203,-3.2984,8.6812,-0.4337,4.0307,4.1,-147.421,-3.9694,-1.4124,50.0012,6.1603,-7.2768,24,2.4,24,2304,209,NA,NA,NA,NA,NA,NA,TRUE,-11.4,15.1,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,691023,"Jordan Walker","/api/v1/people/691023",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",3,"2023-06-14T19:18:15.721Z","2023-06-14T19:18:19.082Z",TRUE,"pitch","22c0f553-263a-406c-a958-50e363be58d7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.26,1.5546,NA,170.28,210.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Patrick Bailey strikes out swinging.",0,3,5,61,"top",8,"2023-06-14T19:17:10.912Z","2023-06-14T19:18:37.563Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",92.9,86.1,13,2,0.4038,6.5735,27.809,-31.519,-1.9959,0.3565,-1.3978,1.0617,2.1233,-135.3157,-6.2743,-1.9311,50.0065,5.6014,-3.725,6,7.2,24,831,267,NA,NA,NA,NA,NA,NA,FALSE,-31.9,-0.5,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,691023,"Jordan Walker","/api/v1/people/691023",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",1,"2023-06-14T19:17:41.598Z","2023-06-14T19:17:45.426Z",TRUE,"pitch","9f3a5957-85e0-42ef-89a5-331401627e5b",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,2,2,NA,NA,3.26,1.6,NA,135.18,142.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Patrick Bailey strikes out swinging.",0,3,5,61,"top",8,"2023-06-14T19:17:10.912Z","2023-06-14T19:18:37.563Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",102.5,94.5,11,0.9,0.3656,6.4162,33.0104,-23.9503,-9.1561,3.609,-0.4771,3.5494,6.112,-149.3063,-3.0896,-1.3519,50.0001,5.9621,-20.8491,38.4,6,24,2309,211,NA,NA,NA,NA,NA,NA,FALSE,-19.7,6.1,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,691023,"Jordan Walker","/api/v1/people/691023",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",0,"2023-06-14T19:17:18.114Z","2023-06-14T19:17:21.249Z",TRUE,"pitch","5d311bdb-74e9-45a3-b83a-e4eb25fbd645",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.26,1.6,NA,141.12,170.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Patrick Bailey strikes out swinging.",0,3,5,61,"top",8,"2023-06-14T19:17:10.912Z","2023-06-14T19:18:37.563Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",102,94.6,4,0.9,0.3667,6.5697,30.695,-24.1265,-9.528,3.5496,-0.6328,2.5164,6.3221,-148.519,-5.6659,-1.5352,50.0006,5.8234,-21.5941,38.4,6,24,2148,223,NA,NA,NA,NA,NA,NA,FALSE,-20.3,5.6,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,691023,"Jordan Walker","/api/v1/people/691023",NA,NA,NA,NA,NA,NA
