"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y"
746388,"2024-05-18",4,"2024-05-18T02:49:50.488Z","2024-05-18T02:49:53.488Z",TRUE,"pitch","411f854e-7142-4944-b872-2380bcb9fe74",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.09,1.37,NA,89.38,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Owen Miller strikes out swinging.",0,4,5,71,"top",9,"2024-05-18T02:48:56.000Z","2024-05-18T02:49:53.488Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,680911,"Owen Miller","/api/v1/people/680911","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Houston Astros",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.4,87.7,3,0.91,0.3892,6.5867,36.4902,-7.5961,5.4372,12.2919,0.7245,3.1031,-8.0539,-141.5048,-5.5369,2.9197,50.0069,5.5894,10.8762,44.4,2.4,24,2183,150,NA,NA,NA,NA,NA,NA,TRUE,-8.2,21,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746388,"2024-05-18",2,"2024-05-18T02:49:13.962Z","2024-05-18T02:49:18.312Z",TRUE,"pitch","240b3868-befd-456a-89c1-92f4e347eb10",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.1996,1.3625,NA,83.19,183.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Owen Miller strikes out swinging.",0,4,5,71,"top",9,"2024-05-18T02:48:56.000Z","2024-05-18T02:49:53.488Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,680911,"Owen Miller","/api/v1/people/680911","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,78.4,14,0.9,0.4395,6.4861,27.5808,-30.2715,0.1452,1.2129,0.8869,2.0579,-5.5333,-125.0916,-2.5585,3.1181,50.0033,5.6008,0.2286,1.2,8.4,24,2476,315,NA,NA,NA,NA,NA,NA,FALSE,-35.5,1.8,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746388,"2024-05-18",1,"2024-05-18T02:48:58.227Z","2024-05-18T02:49:01.227Z",TRUE,"pitch","b7f8abe7-7416-48da-926a-feb8301dd9ef",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.15,1.47,NA,126.96,192.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Owen Miller strikes out swinging.",0,4,5,71,"top",9,"2024-05-18T02:48:56.000Z","2024-05-18T02:49:53.488Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,680911,"Owen Miller","/api/v1/people/680911","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,79.6,8,0.9,0.4324,6.6181,29.599,-28.2107,0.931,2.4489,-0.2613,1.7078,-8.303,-127.3521,-4.1136,2.9402,50.0049,5.6118,1.5091,0,7.2,24,2479,123,NA,NA,NA,NA,NA,NA,FALSE,-32.5,3.6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746388,"2024-05-18",0,"2024-05-18T02:48:51.819Z","2024-05-18T02:48:58.227Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Owen Miller replaces Brice Turang.","Offensive Substitution",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,680911,"/api/v1/people/680911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","101","71","atBat","Strikeout","strikeout","Owen Miller strikes out swinging.",0,4,5,71,"top",9,"2024-05-18T02:48:56.000Z","2024-05-18T02:49:53.488Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,680911,"Owen Miller","/api/v1/people/680911","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,668930,"/api/v1/people/668930",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746388,"2024-05-18",3,"2024-05-18T02:49:28.632Z","2024-05-18T02:49:50.488Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,680911,"/api/v1/people/680911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Owen Miller strikes out swinging.",0,4,5,71,"top",9,"2024-05-18T02:48:56.000Z","2024-05-18T02:49:53.488Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,680911,"Owen Miller","/api/v1/people/680911","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746388,"2024-05-18",1,"2024-05-18T02:48:22.844Z","2024-05-18T02:48:30.839Z",TRUE,"pitch","1992cee5-8273-4425-81ce-857dbda4d2ef",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.32,1.6,NA,100.9,190.02,"popup","medium","4",151.99,138.16,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Pop Out","field_out","Blake Perkins pops out to second baseman Jose Altuve.",0,4,5,70,"top",9,"2024-05-18T02:47:44.998Z","2024-05-18T02:48:30.839Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,663368,"Blake Perkins","/api/v1/people/663368","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Houston Astros","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,80.7,9,0.9,0.4279,6.4568,28.0399,-27.1936,1.2413,3,0.4224,1.8059,-7.2385,-128.3133,-4.2158,3.1258,50,5.6039,2.0592,1.2,7.2,24,2445,125,67.7,54,171,NA,NA,NA,TRUE,-30.7,4.7,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746388,"2024-05-18",0,"2024-05-18T02:48:07.932Z","2024-05-18T02:48:12.980Z",TRUE,"pitch","3c5dd820-29bb-4b9d-b609-c82aff18f24f",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.32,1.6,NA,150.35,207.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Pop Out","field_out","Blake Perkins pops out to second baseman Jose Altuve.",0,4,5,70,"top",9,"2024-05-18T02:47:44.998Z","2024-05-18T02:48:30.839Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,663368,"Blake Perkins","/api/v1/people/663368","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,78.9,13,0.9,0.4389,6.5307,26.9297,-28.0908,1.6036,2.5927,-0.875,1.1558,-9.7982,-125.147,-5.0899,2.8946,50.003,5.5367,2.5265,1.2,7.2,24,2290,72,NA,NA,NA,NA,NA,NA,FALSE,-33.6,3.6,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746388,"2024-05-18",8,"2024-05-18T02:47:32.314Z","2024-05-18T02:47:41.131Z",TRUE,"pitch","f6842613-4ae9-4c44-9560-c595f0dde241",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.39,1.5,NA,116.87,194.01,"line_drive","medium","9",180.08,74.52,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Joey Ortiz lines out to right fielder Kyle Tucker.",0,4,5,69,"top",9,"2024-05-18T02:45:32.219Z","2024-05-18T02:47:41.131Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,687401,"Joey Ortiz","/api/v1/people/687401","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Houston Astros",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,87.1,8,0.9,0.3939,6.7025,34.6874,-7.4565,4.3808,12.652,0.0034,1.658,-9.13,-139.6617,-9.3779,2.7621,50.0061,5.5703,8.5616,32.4,2.4,24,2268,155,94.1,23,337,NA,NA,NA,TRUE,-9.1,20.8,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746388,"2024-05-18",7,"2024-05-18T02:47:11.595Z","2024-05-18T02:47:16.693Z",TRUE,"pitch","2d152093-0100-4a5b-bd86-aabe1e27a7c0",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.39,1.5,NA,134.84,185.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Joey Ortiz lines out to right fielder Kyle Tucker.",0,4,5,69,"top",9,"2024-05-18T02:45:32.219Z","2024-05-18T02:47:41.131Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,687401,"Joey Ortiz","/api/v1/people/687401","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Houston Astros",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,87.8,7,0.91,0.3905,6.6983,35.7653,-7.6723,4.0305,12.3321,-0.468,1.9915,-10.0633,-140.9431,-8.7675,2.6451,50.0023,5.6597,8.0086,28.8,2.4,24,2339,156,NA,NA,NA,NA,NA,NA,FALSE,-9.1,20.4,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746388,"2024-05-18",6,"2024-05-18T02:46:52.461Z","2024-05-18T02:46:57.794Z",TRUE,"pitch","079ee017-57be-42d0-b639-ef30a4c67754",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3691,1.4568,NA,183.05,184.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Joey Ortiz lines out to right fielder Kyle Tucker.",0,4,5,69,"top",9,"2024-05-18T02:45:32.219Z","2024-05-18T02:47:41.131Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,687401,"Joey Ortiz","/api/v1/people/687401","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Houston Astros",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,87.7,13,0.91,0.392,6.6651,34.7343,-7.5901,5.8626,12.462,-1.7328,2.0176,-14.3672,-140.2698,-8.3723,2.717,50.0009,5.553,11.5655,39.6,2.4,24,2222,145,NA,NA,NA,NA,NA,NA,FALSE,-9,20.6,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
