"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745824,"2024-05-26",0,"2024-05-26T19:31:08.700Z","2024-05-26T19:32:19.958Z",FALSE,"action",NA,NA,"Pitching Change: Ryan Walker replaces Logan Webb.","Pitching Substitution",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,676254,"/api/v1/people/676254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"58","atBat","Single","single","Brett Baty singles on a sharp ground ball to right fielder Mike Yastrzemski.",0,3,1,58,"bottom",8,"2024-05-26T19:32:17.568Z","2024-05-26T19:33:34.877Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,683146,"Brett Baty","/api/v1/people/683146","L","Left",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745824,"2024-05-26",5,"2024-05-26T19:29:59.703Z","2024-05-26T19:30:08.524Z",TRUE,"pitch","28b06a62-05f4-4ff4-afab-4d127b1833c0",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.1639,1.5437,NA,112.97,142.73,"popup","medium","3",162.36,176.32,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Pop Out","field_out","Wilmer Flores pops out to first baseman Pete Alonso in foul territory.",0,3,1,57,"top",8,"2024-05-26T19:28:27.306Z","2024-05-26T19:30:08.524Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.3,12,0.88,0.3992,6.5372,30.0986,-27.2844,-10.7243,2.5673,0.1056,3.5573,7.0682,-137.1766,-0.9525,-1.1099,50.0058,5.7676,-20.4596,34.8,7.2,24,2193,225,68.8,66,121,NA,NA,NA,TRUE,-26.2,4.7,18,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745824,"2024-05-26",4,"2024-05-26T19:29:39.433Z","2024-05-26T19:29:45.287Z",TRUE,"pitch","aa21a83b-14b1-4ccf-be61-dab88aa195fa",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.18,1.56,NA,76.67,184.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Pop Out","field_out","Wilmer Flores pops out to first baseman Pete Alonso in foul territory.",0,3,1,57,"top",8,"2024-05-26T19:28:27.306Z","2024-05-26T19:30:08.524Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,78.8,14,0.88,0.4405,6.6494,24.3218,-32.4487,1.0953,-0.1778,1.058,2.0261,5.0906,-124.2278,-2.56,-1.1579,50.0017,5.7608,1.7148,4.8,8.4,24,2247,137,NA,NA,NA,NA,NA,NA,FALSE,-38.2,-0.7,-3.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745824,"2024-05-26",3,"2024-05-26T19:29:22.084Z","2024-05-26T19:29:25.538Z",TRUE,"pitch","8b640326-d39b-4804-a984-e066b84a016a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.18,1.56,NA,93.35,164.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Pop Out","field_out","Wilmer Flores pops out to first baseman Pete Alonso in foul territory.",0,3,1,57,"top",8,"2024-05-26T19:28:27.306Z","2024-05-26T19:30:08.524Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86.6,3,0.89,0.3992,6.5683,28.6218,-25.9497,-8.9908,3.2625,0.6205,2.7415,7.5329,-136.9121,-3.5483,-0.9907,50.0064,5.8189,-17.1694,30,6,24,2058,228,NA,NA,NA,NA,NA,NA,FALSE,-25.4,5.4,14.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745824,"2024-05-26",1,"2024-05-26T19:29:02.815Z","2024-05-26T19:29:07.482Z",TRUE,"pitch","532c821d-2916-49a3-a9ed-8eecb7d86f3a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.216,1.6293,NA,81.09,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Pop Out","field_out","Wilmer Flores pops out to first baseman Pete Alonso in foul territory.",0,3,1,57,"top",8,"2024-05-26T19:28:27.306Z","2024-05-26T19:30:08.524Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.1,12,0.94,0.3991,6.7122,32.0364,-13.535,-5.9754,9.7808,0.942,2.5473,7.4083,-137.5362,-6.1037,-1.0169,50.0007,5.7223,-11.3851,32.4,3.6,24,2236,223,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16.6,9.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745824,"2024-05-26",0,"2024-05-26T19:28:50.501Z","2024-05-26T19:28:54.057Z",TRUE,"pitch","0de6626f-3b09-4094-91ac-e5e76b921113",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.241,1.5588,NA,90.65,173.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Pop Out","field_out","Wilmer Flores pops out to first baseman Pete Alonso in foul territory.",0,3,1,57,"top",8,"2024-05-26T19:28:27.306Z","2024-05-26T19:30:08.524Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.6,6,0.94,0.4012,6.8182,32.0948,-13.7057,-5.6776,9.7989,0.6913,2.4328,6.2925,-136.8707,-6.5003,-0.9072,50.0004,5.7889,-10.6987,31.2,3.6,24,2325,222,NA,NA,NA,NA,NA,NA,FALSE,-14.6,16.4,8.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745824,"2024-05-26",2,"2024-05-26T19:29:13.048Z","2024-05-26T19:29:22.084Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,527038,"/api/v1/people/527038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"57","atBat","Pop Out","field_out","Wilmer Flores pops out to first baseman Pete Alonso in foul territory.",0,3,1,57,"top",8,"2024-05-26T19:28:27.306Z","2024-05-26T19:30:08.524Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745824,"2024-05-26",2,"2024-05-26T19:28:15.430Z","2024-05-26T19:28:23.453Z",TRUE,"pitch","44c1fc24-0c07-405b-930f-1aba56073397",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.58,1.69,NA,120.05,191.5,"ground_ball","hard","5",106.6,154.5,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Matt Chapman grounds out sharply, third baseman Brett Baty to first baseman Pete Alonso.",0,3,1,56,"top",8,"2024-05-26T19:27:27.227Z","2024-05-26T19:28:23.453Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,85.8,8,0.9,0.4031,6.4613,29.3848,-26.5308,-9.276,3.0205,-0.0799,1.7511,6.1199,-135.8015,-5.4685,-1.156,50.0063,5.6335,-17.3511,30,7.2,24,2071,225,103,-18,6,NA,NA,NA,TRUE,-26.9,4.4,15.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745824,"2024-05-26",1,"2024-05-26T19:28:01.851Z","2024-05-26T19:28:06.840Z",TRUE,"pitch","f4cafb82-696c-4c8d-9e40-a39cda9506dd",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5932,1.7368,NA,81.27,174.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Matt Chapman grounds out sharply, third baseman Brett Baty to first baseman Pete Alonso.",0,3,1,56,"top",8,"2024-05-26T19:27:27.227Z","2024-05-26T19:28:23.453Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.6,73.9,14,0.89,0.4685,6.5917,24.1273,-40.3542,5.5457,-5.9235,0.9374,2.366,3.1778,-117.3299,0.5934,-1.1591,50.0016,5.8986,7.6594,12,12,24,1706,30,NA,NA,NA,NA,NA,NA,FALSE,-52.6,-10.2,-10.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745824,"2024-05-26",0,"2024-05-26T19:27:50.446Z","2024-05-26T19:27:54.941Z",TRUE,"pitch","f42b4c33-5b1f-4e2c-bc17-d231618b2e1c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6596,1.7711,NA,90.69,183.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Matt Chapman grounds out sharply, third baseman Brett Baty to first baseman Pete Alonso.",0,3,1,56,"top",8,"2024-05-26T19:27:27.227Z","2024-05-26T19:28:23.453Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86,9,0.93,0.4013,6.9033,29.6048,-15.7937,-4.8849,8.6755,0.6902,2.0523,6.4174,-136.423,-7.0409,-1.0563,50.0016,5.7525,-9.2214,24,3.6,24,2169,219,NA,NA,NA,NA,NA,NA,FALSE,-16.7,14.4,7.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745824,"2024-05-26",2,"2024-05-26T19:27:22.699Z","2024-05-26T19:27:27.776Z",TRUE,"pitch","e4d80b7c-99a6-47f3-8439-335ab8445b39",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,0,NA,NA,3.4899,1.7427,NA,92.89,161.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Patrick Bailey called out on strikes.",0,3,1,55,"top",8,"2024-05-26T19:26:28.465Z","2024-05-26T19:27:27.776Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,84.6,6,0.88,0.4071,6.4949,29.4648,-24.2905,-12.526,4.2982,0.6326,2.851,8.637,-134.6083,-3.3751,-0.9917,50.0017,5.8427,-22.9644,40.8,7.2,24,2100,222,NA,NA,NA,NA,NA,NA,TRUE,-24.7,7.2,20.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745824,"2024-05-26",1,"2024-05-26T19:27:09.955Z","2024-05-26T19:27:13.371Z",TRUE,"pitch","f2bddf44-d5ff-4a91-9852-a6ec64cdf204",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.4335,1.68,NA,134.32,162.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Patrick Bailey called out on strikes.",0,3,1,55,"top",8,"2024-05-26T19:26:28.465Z","2024-05-26T19:27:27.776Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80,73.3,4,0.9,0.472,6.6978,23.9516,-44.5199,5.6673,-9.0795,-0.4543,2.8358,0.1814,-116.4885,2.3483,-1.2685,50.0005,6.0548,7.7084,9.6,13.2,24,2013,23,NA,NA,NA,NA,NA,NA,FALSE,-58.4,-15.5,-10.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745824,"2024-05-26",0,"2024-05-26T19:26:52.668Z","2024-05-26T19:26:56.726Z",TRUE,"pitch","74d2e5ba-8424-43c8-8ceb-d6ad721526a2",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.44,1.62,NA,126.21,173.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Patrick Bailey called out on strikes.",0,3,1,55,"top",8,"2024-05-26T19:26:28.465Z","2024-05-26T19:27:27.776Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,85,5,0.88,0.4066,6.725,27.8815,-20.7836,-9.2203,6.1917,-0.2415,2.427,5.7267,-134.482,-4.8706,-1.1954,50.0052,5.7266,-16.9703,36,6,24,2163,228,NA,NA,NA,NA,NA,NA,FALSE,-21.5,10.4,15.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745824,"2024-05-26",1,"2024-05-26T19:24:37.168Z","2024-05-26T19:24:44.487Z",TRUE,"pitch","6b0f21d9-517c-4882-9e32-615de08cc80b",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.1,1.5,NA,108.39,190.46,"ground_ball","medium","4",137.51,159.95,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Harrison Bader grounds out, second baseman Thairo Estrada to first baseman Wilmer Flores.",0,3,1,54,"bottom",7,"2024-05-26T19:23:57.141Z","2024-05-26T19:24:44.487Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,664056,"Harrison Bader","/api/v1/people/664056","R","Right",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.1,83.5,8,0.91,0.4133,7.1783,28.578,-30.5885,-8.6598,0.8916,0.2258,1.7895,6.1129,-132.564,-2.2677,-0.9859,50.0032,4.891,-15.399,24,7.2,24,2005,231,88.7,-30,4,NA,NA,NA,TRUE,-31.7,1.3,14.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745824,"2024-05-26",0,"2024-05-26T19:24:22.892Z","2024-05-26T19:24:27.618Z",TRUE,"pitch","be3455ad-0e3b-4f68-801d-95c46c211cd5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2951,1.5293,NA,77.4,177.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Harrison Bader grounds out, second baseman Thairo Estrada to first baseman Wilmer Flores.",0,3,1,54,"bottom",7,"2024-05-26T19:23:57.141Z","2024-05-26T19:24:44.487Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,664056,"Harrison Bader","/api/v1/people/664056","R","Right",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,83.5,14,0.91,0.4126,7.0014,28.4711,-29.3142,-8.9553,1.6043,1.0389,2.2837,8.2177,-132.758,-1.0632,-0.9335,50.0055,4.8236,-15.9853,26.4,7.2,24,1791,238,NA,NA,NA,NA,NA,NA,FALSE,-30,2.9,14.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745824,"2024-05-26",3,"2024-05-26T19:23:48.697Z","2024-05-26T19:23:56.702Z",TRUE,"pitch","5c122e0a-d45c-44e4-ac07-ca49c6cbb36a",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.44,1.65,NA,93.58,179.42,"fly_ball","medium","9",156.23,97.51,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Jeff McNeil flies out to right fielder Mike Yastrzemski.",0,3,1,53,"bottom",7,"2024-05-26T19:22:32.597Z","2024-05-26T19:23:56.702Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,84.3,9,0.9,0.4087,7.216,30.0163,-35.0258,-9.7782,-1.5716,0.6144,2.1984,7.7962,-134.2084,-0.1871,-1.0629,50.0004,4.7711,-17.7713,25.2,8.4,24,1860,245,74.7,33,266,NA,NA,NA,TRUE,-34.9,-2.6,16,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745824,"2024-05-26",2,"2024-05-26T19:23:29.018Z","2024-05-26T19:23:32.897Z",TRUE,"pitch","fe05b06c-68a6-4dfe-84f4-e83acaf56716",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4389,1.6539,NA,96.48,242.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Jeff McNeil flies out to right fielder Mike Yastrzemski.",0,3,1,53,"bottom",7,"2024-05-26T19:22:32.597Z","2024-05-26T19:23:56.702Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.9,81.7,14,0.9,0.427,7.1216,24.7909,-38.0918,-6.7895,-3.5466,0.5383,-0.1232,6.6377,-127.9692,-4.2057,-1.199,50.0014,4.5048,-11.3337,14.4,9.6,24,1426,273,NA,NA,NA,NA,NA,NA,FALSE,-42.4,-7.1,10.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
