"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718151,"2023-05-16",3,"2023-05-17T02:23:38.755Z","2023-05-17T02:23:42.855Z",TRUE,"pitch","f533747d-190d-4a54-9a12-26d8f2d7c857",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3775,1.6601,NA,79.41,199.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Tyrone Taylor lines out to third baseman Nolan Arenado.",0,3,2,69,"top",9,"2023-05-17T02:23:21.426Z","2023-05-17T02:24:17.678Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,621438,"Tyrone Taylor","/api/v1/people/621438","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.3,82.2,14,2,0.4246,6.4586,24.1944,-28.1774,2.9378,2.3635,0.9861,1.4396,4.5092,-128.5345,-6.7246,-1.1661,50.0027,6.2494,4.9621,10.8,7.2,24,2448,150,NA,NA,NA,NA,NA,NA,FALSE,-31.7,3.1,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668930,"Brice Turang","/api/v1/people/668930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718151,"2023-05-16",2,"2023-05-17T02:23:23.799Z","2023-05-17T02:23:28.222Z",TRUE,"pitch","73ea7744-986f-41df-a373-54d232a4004e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3775,1.6112,NA,100.24,149.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Tyrone Taylor lines out to third baseman Nolan Arenado.",0,3,2,69,"top",9,"2023-05-17T02:23:21.426Z","2023-05-17T02:24:17.678Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,621438,"Tyrone Taylor","/api/v1/people/621438","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.9,3,2,0.4023,6.3717,27.5492,-16.2485,-1.1688,8.4667,0.4397,3.2893,3.9463,-135.7488,-5.0627,-0.8761,50.0019,6.2962,-2.1986,4.8,3.6,24,2315,201,NA,NA,NA,NA,NA,NA,FALSE,-16.7,14.5,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668930,"Brice Turang","/api/v1/people/668930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718151,"2023-05-16",0,"2023-05-17T02:22:09.258Z","2023-05-17T02:22:09.297Z",FALSE,"action",NA,NA,"Defensive Substitution: Tres Barrera replaces Alec Burleson, batting 9th, playing catcher.","Defensive Sub",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,668663,"/api/v1/people/668663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"2","Catcher","Catcher","C","902","69","atBat","Lineout","field_out","Tyrone Taylor lines out to third baseman Nolan Arenado.",0,3,2,69,"top",9,"2023-05-17T02:23:21.426Z","2023-05-17T02:24:17.678Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,621438,"Tyrone Taylor","/api/v1/people/621438","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,676475,"/api/v1/people/676475",TRUE,TRUE,668930,"Brice Turang","/api/v1/people/668930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718151,"2023-05-16",1,"2023-05-17T02:22:09.297Z","2023-05-17T02:23:23.799Z",FALSE,"action",NA,NA,"Pitching Change: Drew VerHagen replaces Andre Pallante.","Pitching Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,572403,"/api/v1/people/572403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"69","atBat","Lineout","field_out","Tyrone Taylor lines out to third baseman Nolan Arenado.",0,3,2,69,"top",9,"2023-05-17T02:23:21.426Z","2023-05-17T02:24:17.678Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,621438,"Tyrone Taylor","/api/v1/people/621438","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668930,"Brice Turang","/api/v1/people/668930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718151,"2023-05-16",2,"2023-05-17T02:20:39.154Z","2023-05-17T02:20:47.521Z",TRUE,"pitch","0fe59d0d-8d13-4127-8901-924ace27e488",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.44,1.62,NA,149.75,203.62,"ground_ball","medium","1",131.13,177.49,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Alec Burleson grounds out, pitcher Devin Williams to first baseman Rowdy Tellez.",0,3,2,68,"bottom",8,"2023-05-17T02:20:18.787Z","2023-05-17T02:20:47.521Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,676475,"Alec Burleson","/api/v1/people/676475","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,76.1,13,0.9,0.4546,7.1198,25.1038,-34.7806,-11.6848,-1.7712,-0.8591,1.3023,6.318,-120.8219,-2.2093,-1.9994,50.0053,5.3059,-17.1551,24,10.8,24,2663,280,70.9,-10,8,NA,NA,NA,TRUE,-43.4,-3.5,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668930,"Brice Turang","/api/v1/people/668930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718151,"2023-05-16",1,"2023-05-17T02:20:20.899Z","2023-05-17T02:20:25.545Z",TRUE,"pitch","4dddfa74-bdfa-40f7-a7ee-5858360c8a43",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3775,1.6845,NA,97.24,207.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Alec Burleson grounds out, pitcher Devin Williams to first baseman Rowdy Tellez.",0,3,2,68,"bottom",8,"2023-05-17T02:20:18.787Z","2023-05-17T02:20:47.521Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,676475,"Alec Burleson","/api/v1/people/676475","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.4,76.6,14,0.9,0.4523,7.3963,24.1142,-32.7467,-10.404,-0.3885,0.5185,1.1483,8.9121,-121.1909,-2.8421,-1.8583,50.0001,5.2019,-15.4436,22.8,9.6,24,2646,271,NA,NA,NA,NA,NA,NA,FALSE,-40.7,-1.2,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668930,"Brice Turang","/api/v1/people/668930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718151,"2023-05-16",0,"2023-05-17T02:19:49.148Z","2023-05-17T02:20:20.899Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Alec Burleson replaces Andrew Knizner.","Offensive Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,676475,"/api/v1/people/676475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","68","atBat","Groundout","field_out","Alec Burleson grounds out, pitcher Devin Williams to first baseman Rowdy Tellez.",0,3,2,68,"bottom",8,"2023-05-17T02:20:18.787Z","2023-05-17T02:20:47.521Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,676475,"Alec Burleson","/api/v1/people/676475","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,668800,"/api/v1/people/668800",TRUE,FALSE,668930,"Brice Turang","/api/v1/people/668930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718151,"2023-05-16",6,"2023-05-17T02:19:21.301Z","2023-05-17T02:19:28.914Z",TRUE,"pitch","5b815295-9cf9-4fde-9284-4c2819630119",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.3044,1.6112,NA,96.76,183.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Brendan Donovan called out on strikes.",0,3,2,67,"bottom",8,"2023-05-17T02:18:03.715Z","2023-05-17T02:19:28.914Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.9,9,0.9,0.3926,7.5377,30.0741,-14.2496,-5.7264,9.0819,0.5309,2.0424,8.1158,-139.3034,-6.1821,-1.6706,50.0032,5.2254,-11.3026,31.2,3.6,24,2225,225,NA,NA,NA,NA,NA,NA,TRUE,-14.4,15.4,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669242,"Tommy Edman","/api/v1/people/669242",NA,NA,NA,669357,"Nolan Gorman","/api/v1/people/669357",NA,NA,NA,NA
718151,"2023-05-16",5,"2023-05-17T02:18:59.323Z","2023-05-17T02:19:03.772Z",TRUE,"pitch","753ab513-dc19-4394-a0fd-cf68952a353f",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.4015,1.6105,NA,103.55,144.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Brendan Donovan called out on strikes.",0,3,2,67,"bottom",8,"2023-05-17T02:18:03.715Z","2023-05-17T02:19:28.914Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.8,3,0.9,0.4015,7.4441,29.0803,-14.8893,-6.4184,9.1635,0.3529,3.4999,7.8218,-136.2694,-2.4869,-1.7166,50.0042,5.4491,-12.1094,33.6,3.6,24,2265,223,NA,NA,NA,NA,NA,NA,FALSE,-14.9,16.3,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669242,"Tommy Edman","/api/v1/people/669242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718151,"2023-05-16",3,"2023-05-17T02:18:27.183Z","2023-05-17T02:18:37.620Z",TRUE,"pitch","2f9c2990-8e56-4b30-a7c4-6fd41398d17a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3775,1.6112,NA,155.04,119.73,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Brendan Donovan called out on strikes.",0,3,2,67,"bottom",8,"2023-05-17T02:18:03.715Z","2023-05-17T02:19:28.914Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86,11,0.9,0.3997,7.3726,29.7672,-17.0977,-5.4485,7.9276,-0.9981,4.4092,4.3552,-136.9343,0.1167,-1.8999,50.0046,5.5342,-10.3654,28.8,3.6,24,2241,213,NA,NA,NA,NA,NA,NA,FALSE,-16.2,14.6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669242,"Tommy Edman","/api/v1/people/669242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718151,"2023-05-16",2,"2023-05-17T02:18:05.971Z","2023-05-17T02:18:10.638Z",TRUE,"pitch","5af58b82-0693-4593-98d8-9c75b8408002",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2065,1.4637,NA,127.62,144.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Brendan Donovan called out on strikes.",0,3,2,67,"bottom",8,"2023-05-17T02:18:03.715Z","2023-05-17T02:19:28.914Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.7,11,0.91,0.3969,7.405,29.9607,-14.2974,-6.361,9.2655,-0.2786,3.5044,6.4623,-137.8721,-2.7244,-1.8238,50.0061,5.4674,-12.2781,36,3.6,24,2230,221,NA,NA,NA,NA,NA,NA,FALSE,-14,16.4,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669242,"Tommy Edman","/api/v1/people/669242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718151,"2023-05-16",0,"2023-05-17T02:15:35.934Z","2023-05-17T02:16:17.272Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Brendan Donovan called out on strikes.",0,3,2,67,"bottom",8,"2023-05-17T02:18:03.715Z","2023-05-17T02:19:28.914Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669242,"Tommy Edman","/api/v1/people/669242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718151,"2023-05-16",1,"2023-05-17T02:16:17.272Z","2023-05-17T02:18:05.971Z",FALSE,"action",NA,NA,"Pitching Change: Devin Williams replaces Peter Strzelecki.","Pitching Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,642207,"/api/v1/people/642207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"67","atBat","Strikeout","strikeout","Brendan Donovan called out on strikes.",0,3,2,67,"bottom",8,"2023-05-17T02:18:03.715Z","2023-05-17T02:19:28.914Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669242,"Tommy Edman","/api/v1/people/669242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718151,"2023-05-16",4,"2023-05-17T02:18:45.299Z","2023-05-17T02:18:59.323Z",FALSE,"action",NA,NA,"Tommy Edman steals (5) 2nd base.","Stolen Base 2B",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,1,669242,"/api/v1/people/669242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2f9c2990-8e56-4b30-a7c4-6fd41398d17a","stolen_base_2b",NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Brendan Donovan called out on strikes.",0,3,2,67,"bottom",8,"2023-05-17T02:18:03.715Z","2023-05-17T02:19:28.914Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669242,"Tommy Edman","/api/v1/people/669242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718151,"2023-05-16",0,"2023-05-17T02:14:45.197Z","2023-05-17T02:14:55.615Z",TRUE,"pitch","d8f19063-25dd-4a22-b9c9-7dcff6a14eed",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.12,1.47,NA,133.05,176.87,"ground_ball","medium","9",187.98,108.17,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Tommy Edman singles on a ground ball to right fielder Tyrone Taylor. Nolan Gorman to 3rd.",0,3,2,66,"bottom",8,"2023-05-17T02:14:31.947Z","2023-05-17T02:14:55.615Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,669242,"Tommy Edman","/api/v1/people/669242","L","Left",657265,"Peter Strzelecki","/api/v1/people/657265","R","Right","vs_RHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84.5,4,0.89,0.4079,6.6131,28.5323,-16.8918,-5.1209,8.3635,-0.4211,2.2931,6.6261,-134.1927,-3.783,-2.2549,50.0011,4.9214,-9.3559,24,4.8,24,2414,233,98.8,3,76,NA,NA,NA,FALSE,-17.5,14.5,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669242,"Tommy Edman","/api/v1/people/669242",669242,"Tommy Edman","/api/v1/people/669242",669357,"Nolan Gorman","/api/v1/people/669357",NA,NA,NA,NA
718151,"2023-05-16",7,"2023-05-17T02:14:11.376Z","2023-05-17T02:14:16.774Z",TRUE,"pitch","d96000f4-3fa9-47c3-b114-3300bfb43ace",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.4506,1.709,NA,100.31,125.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Nolan Gorman walks.",0,3,2,65,"bottom",8,"2023-05-17T02:12:08.814Z","2023-05-17T02:14:16.774Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",657265,"Peter Strzelecki","/api/v1/people/657265","R","Right","vs_RHP","vs_LHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.4,12,0.89,0.4029,6.5709,29.2747,-15.7069,-3.4276,8.7921,0.4379,4.1787,7.1477,-135.8691,-0.262,-1.7795,50.0031,5.3662,-6.4212,16.8,3.6,24,2451,223,NA,NA,NA,NA,NA,NA,FALSE,-15.2,16.1,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669242,"Tommy Edman","/api/v1/people/669242",669357,"Nolan Gorman","/api/v1/people/669357",NA,NA,NA,NA,NA,NA,NA
