"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
716919,"2023-08-19",5,"2023-08-19T22:34:17.883Z","2023-08-19T22:34:26.631Z",TRUE,"pitch","d7568495-0f75-462a-b02f-b4d39cbaf378",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.06,1.5,NA,152.73,180.11,"fly_ball","medium","7",68.67,63.37,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Flyout","field_out","Juan Soto flies out to left fielder Lourdes Gurriel Jr.",0,6,4,79,"bottom",9,"2023-08-19T22:33:00.183Z","2023-08-19T22:34:26.631Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665742,"Juan Soto","/api/v1/people/665742","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.6,76.7,13,0.9,0.4471,6.6579,27.1864,-21.1548,4.8625,7.2678,-0.9373,2.1729,5.0817,-123.0893,-0.9432,-3.6695,50.0023,4.3724,7.3688,21.6,6,24,2425,85,96.8,29,365,NA,NA,NA,TRUE,-25.4,13.2,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716919,"2023-08-19",4,"2023-08-19T22:33:57.469Z","2023-08-19T22:34:02.137Z",TRUE,"pitch","71c2e6fb-3bac-43ee-95b3-e6592b4a5670",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,2.9466,1.4555,NA,129.39,143.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Flyout","field_out","Juan Soto flies out to left fielder Lourdes Gurriel Jr.",0,6,4,79,"bottom",9,"2023-08-19T22:33:00.183Z","2023-08-19T22:34:26.631Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665742,"Juan Soto","/api/v1/people/665742","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,84.7,11,0.9,0.4038,6.8788,33.0752,-19.718,-5.7341,6.7032,-0.325,3.535,10.5795,-136.2454,1.4335,-3.5334,50.0047,4.375,-10.6598,22.8,4.8,24,2540,236,NA,NA,NA,NA,NA,NA,FALSE,-18.7,12.7,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716919,"2023-08-19",3,"2023-08-19T22:33:37.539Z","2023-08-19T22:33:42.228Z",TRUE,"pitch","2c35ecdb-fc4f-4862-a764-bae174f618da",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.06,1.5,NA,154.55,177.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Flyout","field_out","Juan Soto flies out to left fielder Lourdes Gurriel Jr.",0,6,4,79,"bottom",9,"2023-08-19T22:33:00.183Z","2023-08-19T22:34:26.631Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665742,"Juan Soto","/api/v1/people/665742","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.7,75.8,13,0.9,0.4525,6.7791,27.0571,-23.0121,4.3465,6.1988,-0.9851,2.2529,5.2137,-121.7063,-0.4776,-3.7315,50.0053,4.4697,6.4287,18,7.2,24,2275,86,NA,NA,NA,NA,NA,NA,FALSE,-28.2,11.3,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716919,"2023-08-19",2,"2023-08-19T22:33:19.762Z","2023-08-19T22:33:24.153Z",TRUE,"pitch","bb5bee34-a9e5-466e-ae1c-3a2dcaa08aec",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,2.9694,1.3638,NA,142.69,162.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Flyout","field_out","Juan Soto flies out to left fielder Lourdes Gurriel Jr.",0,6,4,79,"bottom",9,"2023-08-19T22:33:00.183Z","2023-08-19T22:34:26.631Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665742,"Juan Soto","/api/v1/people/665742","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.2,76.2,1,0.9,0.4498,6.6121,27.3505,-24.829,5.0688,4.9124,-0.674,2.8214,5.6905,-122.4262,1.3063,-3.6997,50.0058,4.428,7.5877,19.2,7.2,24,2275,87,NA,NA,NA,NA,NA,NA,FALSE,-29.5,9.5,-10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716919,"2023-08-19",1,"2023-08-19T22:33:02.509Z","2023-08-19T22:33:06.007Z",TRUE,"pitch","84140f1b-2693-4dba-b001-02e01cb91a9b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0837,1.4326,NA,195.66,160.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Flyout","field_out","Juan Soto flies out to left fielder Lourdes Gurriel Jr.",0,6,4,79,"bottom",9,"2023-08-19T22:33:00.183Z","2023-08-19T22:34:26.631Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665742,"Juan Soto","/api/v1/people/665742","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.8,75.7,11,0.89,0.4517,6.6436,27.0322,-23.2976,3.5902,5.9809,-2.0636,2.9125,3.1532,-121.9092,1.2578,-3.8468,50.0035,4.421,5.3301,14.4,6,24,2289,84,NA,NA,NA,NA,NA,NA,FALSE,-28,11.4,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716919,"2023-08-19",0,"2023-08-19T22:32:04.189Z","2023-08-19T22:33:02.509Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"79","atBat","Flyout","field_out","Juan Soto flies out to left fielder Lourdes Gurriel Jr.",0,6,4,79,"bottom",9,"2023-08-19T22:33:00.183Z","2023-08-19T22:34:26.631Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665742,"Juan Soto","/api/v1/people/665742","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716919,"2023-08-19",3,"2023-08-19T22:31:48.192Z","2023-08-19T22:31:54.749Z",TRUE,"pitch","a5206913-dada-4823-b651-f054ac68368f",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.6894,1.7525,NA,184.33,150.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Fernando Tatis Jr. walks.",0,6,4,78,"bottom",9,"2023-08-19T22:30:36.123Z","2023-08-19T22:31:54.749Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.9,77,11,0.88,0.4449,6.5766,26.5461,-23.8063,2.4886,5.4604,-1.7663,3.2597,4.0143,-123.5148,1.9316,-3.7412,50.0006,4.4807,3.8117,10.8,6,24,2382,106,NA,NA,NA,NA,NA,NA,FALSE,-27.6,10.7,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,640492,"José Azocar","/api/v1/people/640492",665487,"Fernando Tatis Jr.","/api/v1/people/665487",669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA
716919,"2023-08-19",2,"2023-08-19T22:31:27.051Z","2023-08-19T22:31:35.193Z",TRUE,"pitch","0ea02f95-5d48-48ab-9ade-df3a07f83ed2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.7578,1.8213,NA,126.48,135.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Fernando Tatis Jr. walks.",0,6,4,78,"bottom",9,"2023-08-19T22:30:36.123Z","2023-08-19T22:31:54.749Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,84.3,2,0.9,0.4043,6.7685,34.3695,-15.5771,-7.7712,8.9639,-0.2486,3.8225,11.3771,-136.2883,1.578,-3.4983,50.0011,4.3222,-14.3871,37.2,3.6,24,2486,232,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16.8,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,640492,"José Azocar","/api/v1/people/640492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716919,"2023-08-19",1,"2023-08-19T22:31:08.789Z","2023-08-19T22:31:12.613Z",TRUE,"pitch","fb567d1a-5b83-4db5-9eda-fbf92749a2f4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.7122,1.7984,NA,142.72,123.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Fernando Tatis Jr. walks.",0,6,4,78,"bottom",9,"2023-08-19T22:30:36.123Z","2023-08-19T22:31:54.749Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,84.9,11,0.9,0.4016,6.7708,34.2876,-16.9404,-6.9725,8.1174,-0.6747,4.2648,10.1623,-137.1128,2.8343,-3.5475,50.0062,4.381,-13.0919,32.4,4.8,24,2561,234,NA,NA,NA,NA,NA,NA,FALSE,-15.6,15.6,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,640492,"José Azocar","/api/v1/people/640492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716919,"2023-08-19",0,"2023-08-19T22:30:51.324Z","2023-08-19T22:30:55.283Z",TRUE,"pitch","c5854aa2-2cfc-4fb5-9a03-f7f790333970",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.735,1.8213,NA,68.5,164.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Fernando Tatis Jr. walks.",0,6,4,78,"bottom",9,"2023-08-19T22:30:36.123Z","2023-08-19T22:31:54.749Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,83.6,14,0.9,0.4087,6.9346,34.2153,-15.9475,-7.9756,8.9564,1.2724,2.7627,15.018,-134.9478,-1.0158,-3.3737,50.0027,4.287,-14.4511,33.6,4.8,24,2595,235,NA,NA,NA,NA,NA,NA,FALSE,-16.1,16.1,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,640492,"José Azocar","/api/v1/people/640492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
