"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717182,"2023-08-01",4,"2023-08-02T01:02:58.936Z","2023-08-02T01:03:02.266Z",TRUE,"pitch","ed615c09-f65f-4803-a1f8-9cba54e293de",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.39,1.65,NA,61.3,189.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Bryan De La Cruz strikes out swinging.",0,3,1,71,"bottom",9,"2023-08-02T01:01:22.420Z","2023-08-02T01:03:02.266Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",622554,"Seranthony Domínguez","/api/v1/people/622554","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.7,82.8,14,2,0.4189,6.4709,26.2055,-26.7896,2.6058,3.1078,1.4612,1.8357,6.8547,-130.5085,-3.731,-1.5328,50.004,5.2905,4.517,12,6,24,2462,121,NA,NA,NA,NA,NA,NA,TRUE,-28.8,5,-6.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717182,"2023-08-01",3,"2023-08-02T01:02:24.470Z","2023-08-02T01:02:28.010Z",TRUE,"pitch","d168bc7f-94b1-4735-8484-a0962c0d0a15",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.39,1.65,NA,128.95,151.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Bryan De La Cruz strikes out swinging.",0,3,1,71,"bottom",9,"2023-08-02T01:01:22.420Z","2023-08-02T01:03:02.266Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",622554,"Seranthony Domínguez","/api/v1/people/622554","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90,82.8,1,2,0.417,6.3553,26.9298,-28.9242,3.9701,1.8578,-0.3134,3.2374,2.2602,-131.1957,0.0434,-1.701,50.0017,5.3707,6.9422,14.4,7.2,24,2454,128,NA,NA,NA,NA,NA,NA,FALSE,-30,3.6,-7.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717182,"2023-08-01",2,"2023-08-02T01:02:05.647Z","2023-08-02T01:02:10.042Z",TRUE,"pitch","8667b8b8-de86-4ae7-a00e-64cc831c627b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.0952,1.5565,NA,64.88,179.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Bryan De La Cruz strikes out swinging.",0,3,1,71,"bottom",9,"2023-08-02T01:01:22.420Z","2023-08-02T01:03:02.266Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",622554,"Seranthony Domínguez","/api/v1/people/622554","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.8,14,0.88,0.3888,6.6131,30.4302,-15.8949,-4.0265,8.0899,1.3673,2.2033,9.7453,-140.6107,-5.0337,-1.6128,50.0014,5.0402,-8.102,19.2,3.6,24,2431,211,NA,NA,NA,NA,NA,NA,FALSE,-15.4,13.8,5.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717182,"2023-08-01",1,"2023-08-02T01:01:47.527Z","2023-08-02T01:01:50.532Z",TRUE,"pitch","1cb89f11-9b2a-4c89-83f8-573b66688d52",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.39,1.65,NA,97.81,167.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Bryan De La Cruz strikes out swinging.",0,3,1,71,"bottom",9,"2023-08-02T01:01:22.420Z","2023-08-02T01:03:02.266Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",622554,"Seranthony Domínguez","/api/v1/people/622554","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.6,90.4,6,0.91,0.3816,6.4781,31.9075,-19.6691,-9.246,5.9865,0.5035,2.6439,9.3613,-143.3221,-3.9191,-1.5977,50.0013,5.2511,-19.3095,39.6,4.8,24,2473,210,NA,NA,NA,NA,NA,NA,FALSE,-17.9,10.2,15,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717182,"2023-08-01",0,"2023-08-02T01:01:30.787Z","2023-08-02T01:01:33.787Z",TRUE,"pitch","63f49dde-88a2-44f0-a663-2df38d1c8f1d",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.39,1.65,NA,81.12,165.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Bryan De La Cruz strikes out swinging.",0,3,1,71,"bottom",9,"2023-08-02T01:01:22.420Z","2023-08-02T01:03:02.266Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",622554,"Seranthony Domínguez","/api/v1/people/622554","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.5,12,0.9,0.3894,6.6289,31.5744,-14.0035,-2.4544,9.0664,0.9413,2.705,8.0857,-140.6191,-4.4162,-1.6514,50.007,5.203,-4.9218,12,3.6,24,2436,211,NA,NA,NA,NA,NA,NA,FALSE,-13.6,15.7,2.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717182,"2023-08-01",1,"2023-08-02T01:00:57.754Z","2023-08-02T01:01:09.083Z",TRUE,"pitch","ab491887-57f5-4a4a-a97a-9fd8fd7d98bf",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.46,1.68,NA,131.46,161.93,"popup","medium","6",108.62,146.83,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Pop Out","field_out","Jorge Soler pops out to shortstop Trea Turner.",0,3,1,70,"bottom",9,"2023-08-02T01:00:32.826Z","2023-08-02T01:01:09.083Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,624585,"Jorge Soler","/api/v1/people/624585","R","Right",622554,"Seranthony Domínguez","/api/v1/people/622554","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.9,89.2,4,0.7,0.385,6.4992,33.4222,-17.0975,-7.0059,7.3604,-0.3795,2.8464,6.1993,-142.3915,-3.8573,-1.6771,50.0048,5.304,-14.354,36,4.8,24,2270,209,99.2,66,148,NA,NA,NA,TRUE,-16,12.7,11.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717182,"2023-08-01",0,"2023-08-02T01:00:44.337Z","2023-08-02T01:00:47.337Z",TRUE,"pitch","bee8a9b7-2876-4007-a25f-89ad05d1dea7",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.46,1.68,NA,92.73,166.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Pop Out","field_out","Jorge Soler pops out to shortstop Trea Turner.",0,3,1,70,"bottom",9,"2023-08-02T01:00:32.826Z","2023-08-02T01:01:09.083Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,624585,"Jorge Soler","/api/v1/people/624585","R","Right",622554,"Seranthony Domínguez","/api/v1/people/622554","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99,90.2,6,0.66,0.3809,6.6085,34.1448,-13.3096,-7.2037,9.0139,0.6367,2.6839,8.9243,-143.9204,-4.6848,-1.5719,50.0042,5.1605,-15.0784,42,3.6,24,2335,208,NA,NA,NA,NA,NA,NA,FALSE,-12.5,15.5,11.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717182,"2023-08-01",4,"2023-08-02T01:00:15.793Z","2023-08-02T01:00:24.491Z",TRUE,"pitch","2bfd29b0-a62f-4bb0-ac43-fcec032bbe82",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.13,1.46,NA,85.4,173.17,"fly_ball","medium","7",87.04,114.52,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Luis Arraez flies out to left fielder Brandon Marsh.",0,3,1,69,"bottom",9,"2023-08-02T00:59:38.881Z","2023-08-02T01:00:24.491Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",622554,"Seranthony Domínguez","/api/v1/people/622554","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88.9,6,0.9,0.3879,6.6202,30.9533,-13.8752,-3.2764,9.0562,0.829,2.4299,7.9493,-140.9969,-5.1095,-1.5966,50.0046,5.1555,-6.6222,18,3.6,24,2464,209,74.7,43,235,NA,NA,NA,TRUE,-13.4,15.6,4.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717182,"2023-08-01",3,"2023-08-02T00:59:59.708Z","2023-08-02T01:00:03.847Z",TRUE,"pitch","21013128-eba3-408e-a5b4-38777057aefe",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.1155,1.5771,NA,102.06,177.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Luis Arraez flies out to left fielder Brandon Marsh.",0,3,1,69,"bottom",9,"2023-08-02T00:59:38.881Z","2023-08-02T01:00:24.491Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",622554,"Seranthony Domínguez","/api/v1/people/622554","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,89.4,6,0.91,0.386,6.5426,31.2092,-12.6553,-3.0626,9.5611,0.3919,2.2535,7.02,-141.7077,-5.9718,-1.7153,50.0052,5.1907,-6.2545,19.2,2.4,24,2422,212,NA,NA,NA,NA,NA,NA,FALSE,-12.5,16.3,4.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717182,"2023-08-01",2,"2023-08-02T00:59:41.267Z","2023-08-02T00:59:44.267Z",TRUE,"pitch","11c457fa-40de-4f73-b25a-90e93b37a084",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2374,1.6188,NA,80.5,213.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Luis Arraez flies out to left fielder Brandon Marsh.",0,3,1,69,"bottom",9,"2023-08-02T00:59:38.881Z","2023-08-02T01:00:24.491Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",622554,"Seranthony Domínguez","/api/v1/people/622554","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.5,90,14,0.9,0.3837,6.7706,33.0191,-20.0053,-11.4443,5.8935,0.9577,0.9181,11.7722,-142.785,-8.0653,-1.7327,50.0014,5.0392,-23.6187,44.4,6,24,2376,216,NA,NA,NA,NA,NA,NA,FALSE,-19.3,9.1,18.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
