"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","details.disengagementNum","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746409,"2024-04-02",5,"2024-04-02T02:11:59.139Z","2024-04-02T02:12:06.773Z",TRUE,"pitch","e8ca60a7-624c-4a96-97bf-744a13518ddc",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.63,1.68,NA,66.63,185.5,"ground_ball","medium","4",137.31,148.03,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, second baseman Mauricio Dubón to first baseman José Abreu.",0,0,10,66,"top",9,"2024-04-02T02:10:43.663Z","2024-04-02T02:12:06.773Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",669854,"Ronel Blanco","/api/v1/people/669854","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.5,77.6,14,2,0.4459,6.6555,24.5451,-25.8435,-3.5322,4.1413,1.3213,1.9733,6.38,-122.8845,-4.1881,-0.8507,50.0028,5.8975,-5.3985,9.6,7.2,24,1426,250,86.7,-18,7,NA,NA,NA,TRUE,-31.7,6.7,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746409,"2024-04-02",4,"2024-04-02T02:11:38.488Z","2024-04-02T02:11:42.028Z",TRUE,"pitch","bc9a1169-23b4-4dc0-9cc2-aed35aa850c1",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.63,1.68,NA,131.22,143.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, second baseman Mauricio Dubón to first baseman José Abreu.",0,0,10,66,"top",9,"2024-04-02T02:10:43.663Z","2024-04-02T02:12:06.773Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",669854,"Ronel Blanco","/api/v1/people/669854","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,80.7,1,2,0.4278,6.7859,25.4634,-22.6328,-0.3546,5.7424,-0.3731,3.538,2.2117,-127.8624,-1.733,-1.2019,50.0031,5.994,-0.5893,0,6,24,2050,210,NA,NA,NA,NA,NA,NA,FALSE,-25.1,10.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746409,"2024-04-02",3,"2024-04-02T02:11:18.811Z","2024-04-02T02:11:23.235Z",TRUE,"pitch","873e3555-536d-4afe-a8ec-1d7130cc88a7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.7058,1.7332,NA,71.97,221.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, second baseman Mauricio Dubón to first baseman José Abreu.",0,0,10,66,"top",9,"2024-04-02T02:10:43.663Z","2024-04-02T02:12:06.773Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",669854,"Ronel Blanco","/api/v1/people/669854","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.4,77.3,14,2,0.4479,7.5635,25.2718,-24.7199,-7.8604,4.9291,1.1814,0.637,7.4504,-122.5015,-7.3962,-0.8851,50.0043,5.8231,-11.8912,21.6,7.2,24,1558,241,NA,NA,NA,NA,NA,NA,FALSE,-31.4,7.3,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746409,"2024-04-02",2,"2024-04-02T02:11:01.052Z","2024-04-02T02:11:05.487Z",TRUE,"pitch","a80ca224-46e0-434f-ae5b-5a447462d67a",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.63,1.68,NA,90.9,186.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, second baseman Mauricio Dubón to first baseman José Abreu.",0,0,10,66,"top",9,"2024-04-02T02:10:43.663Z","2024-04-02T02:12:06.773Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",669854,"Ronel Blanco","/api/v1/people/669854","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.6,78.2,9,2,0.4411,6.417,26.5075,-26.9342,-8.3428,3.3622,0.6848,1.9309,6.4825,-124.4895,-4.3249,-0.8773,50.0053,5.9373,-13.0116,22.8,8.4,24,1496,239,NA,NA,NA,NA,NA,NA,FALSE,-32.3,5.3,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746409,"2024-04-02",1,"2024-04-02T02:10:46.031Z","2024-04-02T02:10:49.986Z",TRUE,"pitch","d3d110ab-a068-4e36-bc0b-8376e7e4c225",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.7085,1.7687,NA,105.82,117.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, second baseman Mauricio Dubón to first baseman José Abreu.",0,0,10,66,"top",9,"2024-04-02T02:10:43.663Z","2024-04-02T02:12:06.773Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",669854,"Ronel Blanco","/api/v1/people/669854","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.3,12,2,0.4006,6.7176,33.1785,-12.8453,-4.0585,10.2319,0.2933,4.4775,4.6307,-137.2498,-1.9787,-0.8963,50.0011,6.0928,-7.666,26.4,3.6,24,2204,212,NA,NA,NA,NA,NA,NA,FALSE,-12.7,18.2,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746409,"2024-04-02",0,"2024-04-02T02:10:28.455Z","2024-04-02T02:10:46.031Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,10,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Vladimir Guerrero Jr. grounds out, second baseman Mauricio Dubón to first baseman José Abreu.",0,0,10,66,"top",9,"2024-04-02T02:10:43.663Z","2024-04-02T02:12:06.773Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",669854,"Ronel Blanco","/api/v1/people/669854","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746409,"2024-04-02",5,"2024-04-02T02:09:56.493Z","2024-04-02T02:10:01.473Z",TRUE,"pitch","85805283-c6f8-4099-b613-c5a4cc0f49e0",6,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",4,2,2,NA,NA,3.5943,1.648,NA,102.43,223.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","George Springer walks.",0,0,10,65,"top",9,"2024-04-02T02:08:26.442Z","2024-04-02T02:10:01.473Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543807,"George Springer","/api/v1/people/543807","R","Right",669854,"Ronel Blanco","/api/v1/people/669854","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.6,79.3,14,2,0.4364,6.9732,27.1452,-27.2634,-7.2868,3.0862,0.3823,0.5695,4.8734,-125.8288,-7.4029,-0.6395,50.005,5.7797,-11.6071,20.4,8.4,24,1459,243,NA,NA,NA,NA,NA,NA,FALSE,-32.8,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,543807,"George Springer","/api/v1/people/543807",NA,NA,NA,NA,NA,NA
746409,"2024-04-02",4,"2024-04-02T02:09:40.236Z","2024-04-02T02:09:44.997Z",TRUE,"pitch","5cf91ad9-ae4c-4d69-974e-43287b26108d",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.6528,1.6553,NA,123.47,190.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","George Springer walks.",0,0,10,65,"top",9,"2024-04-02T02:08:26.442Z","2024-04-02T02:10:01.473Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543807,"George Springer","/api/v1/people/543807","R","Right",669854,"Ronel Blanco","/api/v1/people/669854","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.8,78.3,8,2,0.4405,6.5641,27.2184,-28.6276,-8.0206,2.2699,-0.1699,1.7908,4.2286,-124.7635,-4.3943,-0.8528,50.0017,5.9587,-12.5294,21.6,8.4,24,1425,245,NA,NA,NA,NA,NA,NA,FALSE,-34.2,3.2,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,543807,"George Springer","/api/v1/people/543807",NA,NA,NA,NA,NA,NA
746409,"2024-04-02",3,"2024-04-02T02:09:13.012Z","2024-04-02T02:09:17.519Z",TRUE,"pitch","bd16433c-46b9-42e0-85e6-99ecc98ca3de",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.5981,1.6337,NA,22.81,244.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","George Springer walks.",0,0,10,65,"top",9,"2024-04-02T02:08:26.442Z","2024-04-02T02:10:01.473Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543807,"George Springer","/api/v1/people/543807","R","Right",669854,"Ronel Blanco","/api/v1/people/669854","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,80.9,14,2,0.4309,7.1028,25.7239,-21.8678,-2.3779,6.2989,2.4712,-0.2277,9.2784,-127.0544,-10.3638,-0.9172,50.0048,5.6381,-3.8928,4.8,6,24,2186,218,NA,NA,NA,NA,NA,NA,FALSE,-26.6,9.2,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,543807,"George Springer","/api/v1/people/543807",NA,NA,NA,NA,NA,NA
746409,"2024-04-02",2,"2024-04-02T02:08:56.900Z","2024-04-02T02:09:00.685Z",TRUE,"pitch","5c492d70-daf8-428f-857c-73a76a5134f5",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,2,NA,NA,3.62,1.64,NA,98.2,173.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","George Springer walks.",0,0,10,65,"top",9,"2024-04-02T02:08:26.442Z","2024-04-02T02:10:01.473Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543807,"George Springer","/api/v1/people/543807","R","Right",669854,"Ronel Blanco","/api/v1/people/669854","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.6,6,2,0.4351,6.7429,23.654,-23.1382,-2.2743,5.6223,0.4933,2.4311,4.6992,-125.5246,-4.0023,-1.1014,50.004,5.9136,-3.6565,7.2,6,24,2133,213,NA,NA,NA,NA,NA,NA,FALSE,-27,9.6,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,543807,"George Springer","/api/v1/people/543807",NA,NA,NA,NA,NA,NA
