"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716464,"2023-09-23",1,"2023-09-24T00:05:29.672Z","2023-09-24T00:05:37.189Z",TRUE,"pitch","85ec6aa6-88d6-4c14-9782-82986367684e",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.29,1.48,NA,88.07,181.49,"popup","medium","3",169.92,180,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Pop Out","field_out","Tyler Freeman pops out to first baseman Ryan O'Hearn in foul territory.",0,2,1,58,"bottom",7,"2023-09-24T00:05:27.382Z","2023-09-24T00:05:37.189Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81,73.9,6,0.91,0.4661,6.2028,23.9093,-17.6638,7.752,10.3943,0.7589,2.122,-2.603,-117.8468,-5.5433,0.8752,50.0057,6.1536,10.8263,28.8,6,24,2195,133,55.5,61,120,NA,NA,NA,TRUE,-24.4,17.6,-13.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716464,"2023-09-23",0,"2023-09-24T00:04:42.399Z","2023-09-24T00:05:29.672Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"58","atBat","Pop Out","field_out","Tyler Freeman pops out to first baseman Ryan O'Hearn in foul territory.",0,2,1,58,"bottom",7,"2023-09-24T00:05:27.382Z","2023-09-24T00:05:37.189Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716464,"2023-09-23",3,"2023-09-24T00:04:05.976Z","2023-09-24T00:04:31.607Z",TRUE,"pitch","7467dd89-3853-4806-9e69-182294622ff1",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,2,NA,NA,3.23,1.47,NA,131.33,174.66,"line_drive","medium","9",214.32,59.65,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Home Run","home_run","Andres Gimenez homers (14) on a line drive to right field.",1,2,1,57,"bottom",7,"2023-09-24T00:03:25.494Z","2023-09-24T00:04:31.607Z",TRUE,TRUE,FALSE,FALSE,38,2,1,2,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Baltimore Orioles","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.8,74.8,4,0.91,0.464,6.1915,20.1318,-19.1313,7.8237,9.2187,-0.376,2.3747,-4.262,-117.5767,-4.6637,0.4342,50.0007,6.1355,11.066,27.6,6,24,2063,127,102.7,29,406,NA,NA,NA,FALSE,-25.6,16,-13.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716464,"2023-09-23",2,"2023-09-24T00:03:54.363Z","2023-09-24T00:03:57.961Z",TRUE,"pitch","ca837f56-88b6-46b0-a6e5-c169c7f1d17c",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.2783,1.5478,NA,101.85,163.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Home Run","home_run","Andres Gimenez homers (14) on a line drive to right field.",1,2,1,57,"bottom",7,"2023-09-24T00:03:25.494Z","2023-09-24T00:04:31.607Z",TRUE,TRUE,FALSE,FALSE,38,2,1,2,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Baltimore Orioles","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,79,3,0.88,0.4415,6.1367,19.4668,-25.0073,1.2888,4.5715,0.3976,2.7769,-1.3356,-123.0615,-3.3354,0.7744,50,6.2185,2.0191,3.6,6,24,2237,180,NA,NA,NA,NA,NA,NA,FALSE,-29.8,7.9,-2.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716464,"2023-09-23",1,"2023-09-24T00:03:42.126Z","2023-09-24T00:03:46.078Z",TRUE,"pitch","60a6a40e-8233-432f-87fd-42ec0a4999a4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.3286,1.5478,NA,169.1,164.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Home Run","home_run","Andres Gimenez homers (14) on a line drive to right field.",1,2,1,57,"bottom",7,"2023-09-24T00:03:25.494Z","2023-09-24T00:04:31.607Z",TRUE,TRUE,FALSE,FALSE,38,2,1,2,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,83.7,11,0.91,0.4127,6.1396,26.7929,-9.5399,5.3538,12.6719,-1.3668,2.7534,-6.2535,-132.4312,-7.1442,0.3233,50.0019,6.1741,9.5626,37.2,3.6,24,2397,153,NA,NA,NA,NA,NA,NA,FALSE,-11.2,21.7,-8.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716464,"2023-09-23",0,"2023-09-24T00:03:29.018Z","2023-09-24T00:03:32.382Z",TRUE,"pitch","44df1daf-1536-4ec1-8c13-af770690d993",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2532,1.4977,NA,127.06,211.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Home Run","home_run","Andres Gimenez homers (14) on a line drive to right field.",1,2,1,57,"bottom",7,"2023-09-24T00:03:25.494Z","2023-09-24T00:04:31.607Z",TRUE,TRUE,FALSE,FALSE,38,2,1,2,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Baltimore Orioles","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,76.7,13,0.69,0.4541,6.1364,21.3473,-21.909,0.155,6.9516,-0.264,1.0046,-3.2354,-120.2131,-7.3415,1.0741,50.0035,6.0172,0.2294,1.2,6,24,2220,161,NA,NA,NA,NA,NA,NA,FALSE,-28.6,11.3,0.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716464,"2023-09-23",1,"2023-09-24T00:02:56.093Z","2023-09-24T00:03:05.933Z",TRUE,"pitch","877f5e7c-ba6a-4bb7-870f-a5e567247b28",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.13,1.43,NA,87.3,185.19,"ground_ball","medium","5",102.97,167.83,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Ramon Laureano grounds out, third baseman Ramon Urias to first baseman Ryan O'Hearn.",0,2,0,56,"bottom",7,"2023-09-24T00:02:20.414Z","2023-09-24T00:03:05.933Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Baltimore Orioles","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.9,74.4,6,0.91,0.4679,6.1546,19.0406,-20.0269,8.0785,8.7214,0.7792,1.9847,-2.1282,-116.4502,-5.2008,0.6478,50.0003,6.1071,11.2462,27.6,7.2,24,2089,130,74.4,3,49,NA,NA,NA,TRUE,-27.2,15,-14.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716464,"2023-09-23",0,"2023-09-24T00:02:35.748Z","2023-09-24T00:02:42.119Z",TRUE,"pitch","b44b4019-5eeb-412e-b570-1a8317099ff3",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.13,1.43,NA,93.47,194.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Ramon Laureano grounds out, third baseman Ramon Urias to first baseman Ryan O'Hearn.",0,2,0,56,"bottom",7,"2023-09-24T00:02:20.414Z","2023-09-24T00:03:05.933Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.8,73.7,9,0.91,0.4709,5.9964,20.9139,-20.8941,8.0073,8.2258,0.6173,1.6469,-2.7786,-116.1323,-5.7433,0.7861,50.0046,6.1286,10.983,25.2,7.2,24,2051,129,NA,NA,NA,NA,NA,NA,FALSE,-29,13.8,-13.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716464,"2023-09-23",0,"2023-09-24T00:02:05.754Z","2023-09-24T00:02:13.702Z",TRUE,"pitch","b2795156-28f7-4476-b596-190aa8886128",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.21,1.51,NA,108.83,191.31,"ground_ball","medium","4",135.53,147.78,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Josh Naylor grounds out, second baseman Adam Frazier to first baseman Ryan O'Hearn.",0,2,0,55,"bottom",7,"2023-09-24T00:01:40.679Z","2023-09-24T00:02:13.702Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,647304,"Josh Naylor","/api/v1/people/647304","L","Left",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Baltimore Orioles","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,78.1,8,0.86,0.4462,6.0757,20.6527,-18.9343,-0.2111,8.6461,0.2144,1.7581,-1.844,-122.0547,-6.7092,1.0025,50.0029,6.1358,-0.3232,1.2,4.8,24,2347,161,56.9,-29,6,NA,NA,NA,TRUE,-23.9,14.6,0.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716464,"2023-09-23",5,"2023-09-23T23:59:31.210Z","2023-09-23T23:59:41.148Z",TRUE,"pitch","3c3112fa-8b23-42e9-821b-349dbbb74c75",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.18,1.44,NA,142.32,183.55,"fly_ball","medium","7",56.31,95.11,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Adam Frazier flies out to left fielder Steven Kwan.",0,2,0,54,"top",7,"2023-09-23T23:57:46.414Z","2023-09-23T23:59:41.148Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,624428,"Adam Frazier","/api/v1/people/624428","L","Left",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.3,75.9,4,0.76,0.4599,5.9435,20.0155,-35.5318,3.4483,-2.3283,-0.6643,2.0457,1.614,-118.5324,-1.669,-1.7995,50.0035,5.9663,4.9682,8.4,9.6,24,2651,72,89.9,32,317,NA,NA,NA,TRUE,-45.2,-4.3,-6.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716464,"2023-09-23",3,"2023-09-23T23:58:57.091Z","2023-09-23T23:59:01.367Z",TRUE,"pitch","bb342634-ac07-4eb2-82c1-abf767ac7401",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.1777,1.4226,NA,160.29,149.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Adam Frazier flies out to left fielder Steven Kwan.",0,2,0,54,"top",7,"2023-09-23T23:57:46.414Z","2023-09-23T23:59:41.148Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,624428,"Adam Frazier","/api/v1/people/624428","L","Left",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.3,11,0.88,0.4084,5.9751,28.6123,-13.403,-1.5274,10.304,-1.1357,3.2909,1.6171,-134.0422,-4.5761,-1.548,50.0052,5.9752,-2.7835,9.6,3.6,24,2204,187,NA,NA,NA,NA,NA,NA,FALSE,-14.3,17.9,2.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716464,"2023-09-23",2,"2023-09-23T23:58:33.829Z","2023-09-23T23:58:38.577Z",TRUE,"pitch","372daa09-7360-479e-b642-e698e7a4e910",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.18,1.44,NA,126.99,194.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Adam Frazier flies out to left fielder Steven Kwan.",0,2,0,54,"top",7,"2023-09-23T23:57:46.414Z","2023-09-23T23:59:41.148Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,624428,"Adam Frazier","/api/v1/people/624428","L","Left",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,84.3,8,0.89,0.4118,5.9403,25.1722,-11.6981,-0.7134,11.3951,-0.2622,1.6562,3.531,-132.4298,-8.6811,-1.5134,50.0032,5.8081,-1.282,2.4,3.6,24,2196,193,NA,NA,NA,NA,NA,NA,FALSE,-13.6,19.2,0.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716464,"2023-09-23",1,"2023-09-23T23:58:16.369Z","2023-09-23T23:58:20.132Z",TRUE,"pitch","0eabc81f-9bf5-427f-9cda-3da6b8457be5",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.151,1.3706,NA,150.85,163.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Adam Frazier flies out to left fielder Steven Kwan.",0,2,0,54,"top",7,"2023-09-23T23:57:46.414Z","2023-09-23T23:59:41.148Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,624428,"Adam Frazier","/api/v1/people/624428","L","Left",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.3,76.2,11,0.78,0.4588,5.9495,18.5985,-34.8829,3.2061,-1.8654,-0.8882,2.8004,1.2524,-118.5158,-0.2955,-1.8372,50.004,6.0618,4.6484,8.4,9.6,24,2341,94,NA,NA,NA,NA,NA,NA,FALSE,-43.9,-3.2,-6.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716464,"2023-09-23",0,"2023-09-23T23:58:01.160Z","2023-09-23T23:58:04.860Z",TRUE,"pitch","e96ca303-05f5-43d8-b65e-ae1221ad5d48",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2029,1.4226,NA,154.2,138.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Adam Frazier flies out to left fielder Steven Kwan.",0,2,0,54,"top",7,"2023-09-23T23:57:46.414Z","2023-09-23T23:59:41.148Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,624428,"Adam Frazier","/api/v1/people/624428","L","Left",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.5,83.3,11,0.83,0.414,6.126,26.1565,-14.2634,-1.6456,10.0862,-0.9759,3.7318,2.0788,-131.9402,-3.1223,-1.5575,50.0053,5.9718,-2.9231,9.6,3.6,24,2107,193,NA,NA,NA,NA,NA,NA,FALSE,-15.2,17.9,2.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716464,"2023-09-23",4,"2023-09-23T23:59:15.103Z","2023-09-23T23:59:18.604Z",FALSE,"pickoff","0cd9763e-10de-4755-8ba6-29e11cb6269b",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Adam Frazier flies out to left fielder Steven Kwan.",0,2,0,54,"top",7,"2023-09-23T23:57:46.414Z","2023-09-23T23:59:41.148Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,624428,"Adam Frazier","/api/v1/people/624428","L","Left",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716464,"2023-09-23",1,"2023-09-23T23:57:25.800Z","2023-09-23T23:57:36.746Z",TRUE,"pitch","90fb17a2-b323-4cee-ae47-4ed462e0a8b2",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,2,NA,NA,3.12,1.46,NA,114.72,193.61,"ground_ball","medium","7",84.79,132.68,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Ramon Urias singles on a ground ball to left fielder Steven Kwan.",0,2,0,53,"top",7,"2023-09-23T23:57:02.647Z","2023-09-23T23:57:36.746Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,602104,"Ramón Urías","/api/v1/people/602104","R","Right",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.3,77.9,8,0.89,0.4488,5.8523,20.3157,-30.3287,1.3874,1.2167,0.0597,1.673,3.1883,-121.3355,-3.962,-1.4435,50.0019,5.926,2.0996,4.8,8.4,24,2544,90,92.5,-7,15,NA,NA,NA,FALSE,-37.2,1.7,-3.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA
716464,"2023-09-23",0,"2023-09-23T23:57:11.760Z","2023-09-23T23:57:16.164Z",TRUE,"pitch","b1b37367-b9ea-4a66-854c-72612541558c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1181,1.5228,NA,167.08,148.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Ramon Urias singles on a ground ball to left fielder Steven Kwan.",0,2,0,53,"top",7,"2023-09-23T23:57:02.647Z","2023-09-23T23:57:36.746Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,602104,"Ramón Urías","/api/v1/people/602104","R","Right",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85.4,11,0.88,0.4038,5.9694,27.9557,-15.6464,-2.3411,8.8587,-1.3137,3.3394,1.3744,-135.3354,-4.2233,-1.5225,50.0008,6.007,-4.367,14.4,3.6,24,2073,195,NA,NA,NA,NA,NA,NA,FALSE,-16.1,15.4,4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA
