"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717950,"2023-05-31",6,"2023-05-31T21:13:26.939Z","2023-05-31T21:13:35.687Z",TRUE,"pitch","db9c1113-8421-4bb4-9829-39854b403d95",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.13,1.45,NA,152.61,169.6,"fly_ball","medium","7",41.35,103.03,NA,NA,TRUE,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Yan Gomes flies out to left fielder Randy Arozarena.",0,4,3,73,"bottom",9,"2023-05-31T21:11:29.550Z","2023-05-31T21:13:35.687Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543228,"Yan Gomes","/api/v1/people/543228","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,88.3,11,0.9,0.3918,6.7087,28.4225,-16.9582,5.9468,7.6686,-0.9342,2.5621,-6.1212,-139.269,-5.9092,0.5093,50.0001,5.8153,11.7944,30,4.8,24,2064,152,94.2,25,316,NA,NA,NA,TRUE,-16.7,13,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717950,"2023-05-31",5,"2023-05-31T21:13:04.847Z","2023-05-31T21:13:08.674Z",TRUE,"pitch","9e21190c-9ffb-4f9b-b0f8-0d3d22d721da",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.13,1.45,NA,140.06,182.73,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Yan Gomes flies out to left fielder Randy Arozarena.",0,4,3,73,"bottom",9,"2023-05-31T21:11:29.550Z","2023-05-31T21:13:35.687Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543228,"Yan Gomes","/api/v1/people/543228","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,88.3,4,0.9,0.3929,6.7169,27.6706,-17.6952,3.4656,7.3366,-0.6049,2.076,-4.6998,-138.7804,-6.9347,0.6512,50.0006,5.7622,6.8379,16.8,3.6,24,2004,152,NA,NA,NA,NA,NA,NA,FALSE,-17.6,12.2,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717950,"2023-05-31",4,"2023-05-31T21:12:48.741Z","2023-05-31T21:12:53.283Z",TRUE,"pitch","6ca1f429-c5f9-4f34-8cf3-463beee79a24",5,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",3,2,2,NA,NA,3.13,1.45,NA,145.02,145.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Yan Gomes flies out to left fielder Randy Arozarena.",0,4,3,73,"bottom",9,"2023-05-31T21:11:29.550Z","2023-05-31T21:13:35.687Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543228,"Yan Gomes","/api/v1/people/543228","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,88.2,11,0.91,0.3924,6.8052,27.4845,-17.6803,3.9257,7.3224,-0.735,3.4373,-5.0587,-138.9356,-3.4831,0.5888,50.0029,5.8636,7.7709,20.4,3.6,24,2116,155,NA,NA,NA,NA,NA,NA,FALSE,-16.9,12.8,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717950,"2023-05-31",3,"2023-05-31T21:12:32.718Z","2023-05-31T21:12:36.980Z",TRUE,"pitch","23f7037a-eabc-4131-be05-cd279c003a6e",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.0479,1.4342,NA,98.33,152.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Yan Gomes flies out to left fielder Randy Arozarena.",0,4,3,73,"bottom",9,"2023-05-31T21:11:29.550Z","2023-05-31T21:13:35.687Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543228,"Yan Gomes","/api/v1/people/543228","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,88.3,12,0.91,0.3916,6.6481,28.0766,-18.0828,4.4282,7.0974,0.4898,3.1985,-1.8973,-139.2754,-4.2686,0.6003,50.0067,5.9293,8.7964,24,4.8,24,2046,153,NA,NA,NA,NA,NA,NA,FALSE,-17.3,12.2,-7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717950,"2023-05-31",2,"2023-05-31T21:12:14.010Z","2023-05-31T21:12:18.164Z",TRUE,"pitch","1776b0d3-ac6b-40c0-a252-2227369990c8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.2415,1.4703,NA,164.7,153.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Yan Gomes flies out to left fielder Randy Arozarena.",0,4,3,73,"bottom",9,"2023-05-31T21:11:29.550Z","2023-05-31T21:13:35.687Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543228,"Yan Gomes","/api/v1/people/543228","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,88.4,11,0.9,0.392,6.755,27.0299,-17.3809,2.5143,7.4532,-1.2514,3.1501,-5.7055,-138.9959,-4.5659,0.4882,50.0009,5.9451,4.9897,12,3.6,24,2029,155,NA,NA,NA,NA,NA,NA,FALSE,-16.8,12.8,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717950,"2023-05-31",1,"2023-05-31T21:11:57.812Z","2023-05-31T21:12:02.887Z",TRUE,"pitch","30e8c860-c3ab-4e59-91ed-b0dd09e8fca0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.264,1.4928,NA,165.71,168.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Yan Gomes flies out to left fielder Randy Arozarena.",0,4,3,73,"bottom",9,"2023-05-31T21:11:29.550Z","2023-05-31T21:13:35.687Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543228,"Yan Gomes","/api/v1/people/543228","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.1,84.3,11,0.89,0.4113,6.4239,25.1249,-22.9533,8.9314,5.1249,-1.2779,2.6173,-7.6898,-132.5429,-4.4259,0.4836,50.0064,5.9599,16.0861,31.2,6,24,1923,130,NA,NA,NA,NA,NA,NA,FALSE,-24,8.6,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717950,"2023-05-31",0,"2023-05-31T21:11:36.098Z","2023-05-31T21:11:39.648Z",TRUE,"pitch","ea12e617-347c-4415-9643-f372d2cc74ec",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.2415,1.5379,NA,184.59,217.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Yan Gomes flies out to left fielder Randy Arozarena.",0,4,3,73,"bottom",9,"2023-05-31T21:11:29.550Z","2023-05-31T21:13:35.687Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543228,"Yan Gomes","/api/v1/people/543228","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.9,84.5,13,0.89,0.413,6.4493,24.5542,-26.8303,9.6722,2.9934,-1.7732,0.7837,-9.1201,-131.9539,-7.9147,0.4491,50.0052,5.7603,17.2874,28.8,7.2,24,1984,130,NA,NA,NA,NA,NA,NA,FALSE,-28.9,4.1,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717950,"2023-05-31",6,"2023-05-31T21:11:07.548Z","2023-05-31T21:11:13.227Z",TRUE,"pitch","d2804077-34dd-4957-8b63-3a2bc3e88cff",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,2.88,1.41,NA,134.02,153.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Miles Mastrobuoni strikes out swinging.",0,4,3,72,"bottom",9,"2023-05-31T21:09:33.094Z","2023-05-31T21:11:13.227Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,670156,"Miles Mastrobuoni","/api/v1/people/670156","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,89,11,0.91,0.3894,6.6285,27.0833,-17.2321,3.1365,7.4278,-0.4466,3.1456,-4.2936,-139.8709,-4.4213,0.6902,50.0017,5.8528,6.3086,16.8,3.6,24,2079,151,NA,NA,NA,NA,NA,NA,TRUE,-16.3,12.8,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621550,"Patrick Wisdom","/api/v1/people/621550",621458,"Edwin Ríos","/api/v1/people/621458",643565,"Mike Tauchman","/api/v1/people/643565",NA,NA,NA,NA
717950,"2023-05-31",5,"2023-05-31T21:10:47.650Z","2023-05-31T21:10:51.295Z",TRUE,"pitch","06d7fffa-c723-4c6e-aea8-9fbb9527ad35",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.0164,1.4478,NA,163.97,191.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Miles Mastrobuoni strikes out swinging.",0,4,3,72,"bottom",9,"2023-05-31T21:09:33.094Z","2023-05-31T21:11:13.227Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,670156,"Miles Mastrobuoni","/api/v1/people/670156","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.6,85.2,13,0.9,0.4088,6.5216,24.687,-26.0223,9.6228,3.3744,-1.2322,1.762,-7.8134,-133.2514,-5.9114,0.4668,50.0048,5.8529,17.5612,31.2,7.2,24,2088,129,NA,NA,NA,NA,NA,NA,FALSE,-27.1,5.2,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717950,"2023-05-31",4,"2023-05-31T21:10:24.779Z","2023-05-31T21:10:27.865Z",TRUE,"pitch","a52bbcad-4616-4b20-a3c8-fe2e5cdd503c",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,2.88,1.41,NA,124.91,156.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Miles Mastrobuoni strikes out swinging.",0,4,3,72,"bottom",9,"2023-05-31T21:09:33.094Z","2023-05-31T21:11:13.227Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,670156,"Miles Mastrobuoni","/api/v1/people/670156","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,88.1,11,0.91,0.3929,6.5753,27.8442,-18.6895,4.5521,6.8356,-0.2075,3.0373,-4.0568,-138.8192,-4.3217,0.6735,50.0065,5.8399,8.9852,22.8,4.8,24,1872,149,NA,NA,NA,NA,NA,NA,FALSE,-18,11.8,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
