"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","details.disengagementNum","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717925,"2023-06-03",2,"2023-06-03T02:43:15.693Z","2023-06-03T02:43:23.609Z",TRUE,"pitch","bbc4c866-e14e-4f99-a4de-c66f1d0bc9ff",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.58,1.66,NA,90.58,177.02,"popup","medium","5",90.58,160.05,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Tyler Nevin pops out to third baseman Yoan Moncada.",0,0,3,69,"top",9,"2023-06-03T02:42:25.368Z","2023-06-03T02:43:23.609Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,81.7,6,0.9,0.4273,6.8553,21.4634,-31.7782,2.3608,0.2395,0.6931,2.2876,3.2962,-127.2733,-2.4775,-0.9163,50.0045,5.7435,3.947,8.4,8.4,24,2544,90,73,65,137,NA,NA,NA,TRUE,-35,0.1,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717925,"2023-06-03",1,"2023-06-03T02:43:00.046Z","2023-06-03T02:43:03.046Z",TRUE,"pitch","40585f7b-81c7-46d8-92d6-0dfe436a0b29",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.522,1.5712,NA,89.14,161.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Tyler Nevin pops out to third baseman Yoan Moncada.",0,0,3,69,"top",9,"2023-06-03T02:42:25.368Z","2023-06-03T02:43:23.609Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,81,6,0.9,0.4305,6.5765,21.3184,-31.9171,2.6849,0.1573,0.731,2.8743,3.2806,-126.3366,-0.9578,-0.9244,50.0038,5.7823,4.4194,8.4,8.4,24,2555,104,NA,NA,NA,NA,NA,NA,FALSE,-35.5,0.4,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717925,"2023-06-03",0,"2023-06-03T02:42:46.307Z","2023-06-03T02:42:49.307Z",TRUE,"pitch","f41b1c11-d725-4e74-9c36-14a7905dc79f",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,2,NA,NA,3.58,1.66,NA,131.21,194.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Tyler Nevin pops out to third baseman Yoan Moncada.",0,0,3,69,"top",9,"2023-06-03T02:42:25.368Z","2023-06-03T02:43:23.609Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,89.6,7,0.91,0.3882,6.6748,26.4847,-17.6856,-8.1629,7.1588,-0.3727,1.6561,4.2337,-140.1511,-7.8247,-0.8283,50.0031,5.6023,-16.523,39.6,4.8,24,2341,214,NA,NA,NA,NA,NA,NA,FALSE,-17.3,11.9,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717925,"2023-06-03",7,"2023-06-03T02:42:16.938Z","2023-06-03T02:42:20.335Z",TRUE,"pitch","20708295-0d4f-4c9b-9557-b038b52d571f",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,2.93,1.4,NA,124.98,146.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Andy Ibanez strikes out swinging.",0,0,3,68,"top",9,"2023-06-03T02:39:52.469Z","2023-06-03T02:42:20.335Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,89.1,11,0.9,0.3877,6.7256,28.7699,-11.965,-4.1186,9.9708,-0.2093,3.4217,3.3809,-140.7277,-4.058,-0.8849,50.0052,5.6444,-8.3496,31.2,2.4,24,2454,217,NA,NA,NA,NA,NA,NA,TRUE,-11.5,17.5,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717925,"2023-06-03",6,"2023-06-03T02:41:54.105Z","2023-06-03T02:41:58.196Z",TRUE,"pitch","5f5f7ad8-62dd-4a81-ba2b-bef7cf2c2ca9",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,2.93,1.4,NA,113.46,171.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Andy Ibanez strikes out swinging.",0,0,3,68,"top",9,"2023-06-03T02:39:52.469Z","2023-06-03T02:42:20.335Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,88.6,2,0.91,0.3907,6.8398,28.5348,-20.4606,-8.4208,5.8692,0.093,2.4985,5.0908,-139.665,-5.0301,-0.65,50.0013,5.65,-16.7992,36,6,24,2309,215,NA,NA,NA,NA,NA,NA,FALSE,-19.6,9.8,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717925,"2023-06-03",5,"2023-06-03T02:41:36.770Z","2023-06-03T02:41:40.078Z",TRUE,"pitch","097476a8-62b4-414e-968e-3b1f12956b2a",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,2.9402,1.3583,NA,136.71,114.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Andy Ibanez strikes out swinging.",0,0,3,68,"top",9,"2023-06-03T02:39:52.469Z","2023-06-03T02:42:20.335Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.4,11,0.89,0.3979,6.7688,29.754,-14.7594,-3.3876,9.0708,-0.5171,4.6059,2.1286,-137.5034,-0.5924,-0.8601,50.0018,5.8232,-6.5032,21.6,3.6,24,2373,213,NA,NA,NA,NA,NA,NA,FALSE,-14,16.6,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717925,"2023-06-03",3,"2023-06-03T02:41:12.630Z","2023-06-03T02:41:15.781Z",TRUE,"pitch","6e59c9ff-4913-4cf0-a65f-935d404c4711",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,2.93,1.4,NA,123.75,172.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Andy Ibanez strikes out swinging.",0,0,3,68,"top",9,"2023-06-03T02:39:52.469Z","2023-06-03T02:42:20.335Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,81.5,2,0.9,0.4267,6.7259,23.3399,-32.8744,1.8248,-0.4234,-0.177,2.4651,1.4602,-127.7831,-1.919,-0.9904,50.0001,5.779,3.053,6,8.4,24,2637,97,NA,NA,NA,NA,NA,NA,FALSE,-36.1,-1,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717925,"2023-06-03",2,"2023-06-03T02:40:57.620Z","2023-06-03T02:41:00.620Z",TRUE,"pitch","021da223-9367-4fc3-9703-a523890c7bc6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,2.8881,1.3763,NA,43.44,195.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Andy Ibanez strikes out swinging.",0,0,3,68,"top",9,"2023-06-03T02:39:52.469Z","2023-06-03T02:42:20.335Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,81.1,14,0.89,0.4319,6.8216,20.8144,-31.9361,2.2415,0.1424,1.9299,1.5945,5.8593,-125.8724,-3.9291,-0.7009,50.0009,5.7069,3.6663,8.4,8.4,24,2544,80,NA,NA,NA,NA,NA,NA,FALSE,-36.2,-0.2,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717925,"2023-06-03",1,"2023-06-03T02:40:32.009Z","2023-06-03T02:40:35.037Z",TRUE,"pitch","9542f457-9a23-47eb-8df7-3416abadb799",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,2.93,1.4,NA,118.4,176.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Andy Ibanez strikes out swinging.",0,0,3,68,"top",9,"2023-06-03T02:39:52.469Z","2023-06-03T02:42:20.335Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,88.6,5,0.9,0.3914,6.746,27.8952,-20.0842,-10.2274,6.0804,-0.0367,2.3195,5.5537,-139.3352,-5.7068,-0.7146,50.0051,5.6986,-20.3465,42,6,24,2246,215,NA,NA,NA,NA,NA,NA,FALSE,-19.4,10.2,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717925,"2023-06-03",0,"2023-06-03T02:40:12.925Z","2023-06-03T02:40:15.925Z",TRUE,"pitch","54bba9c2-f527-4189-9ec5-6b8cbdd7ce38",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,2.93,1.4,NA,120.65,157.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Andy Ibanez strikes out swinging.",0,0,3,68,"top",9,"2023-06-03T02:39:52.469Z","2023-06-03T02:42:20.335Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",608665,"Kendall Graveman","/api/v1/people/608665","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Chicago White Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,89,2,0.91,0.3886,6.468,28.5483,-18.2684,-8.2852,6.8932,-0.0958,3.0185,4.6352,-140.3735,-4.4391,-0.6826,50.0018,5.7918,-16.7129,39.6,4.8,24,2330,222,NA,NA,NA,NA,NA,NA,FALSE,-17.3,11.9,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
