"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717248,"2023-07-26",5,"2023-07-27T01:08:11.664Z","2023-07-27T01:08:15.069Z",TRUE,"pitch","dd6653a9-12ea-4829-9ac8-0ccbe5bf3afa",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.61,1.67,NA,122.36,183.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Mark Vientos strikes out swinging.",0,1,3,55,"top",7,"2023-07-27T01:06:49.657Z","2023-07-27T01:08:55.169Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668901,"Mark Vientos","/api/v1/people/668901","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,81.9,8,0.9,0.4233,6.0304,25.2711,-25.0762,-0.5416,4.1797,-0.1407,2.0426,-0.4551,-129.0883,-4.8397,0.1078,50.0034,5.857,-0.9198,2.4,6,24,2227,146,NA,NA,NA,NA,NA,NA,FALSE,-27.8,6.8,1.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717248,"2023-07-26",4,"2023-07-27T01:07:57.162Z","2023-07-27T01:08:00.621Z",TRUE,"pitch","ff181329-5f10-4523-aecc-ea1e83577055",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.6114,1.6208,NA,56.42,123.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Mark Vientos strikes out swinging.",0,1,3,55,"top",7,"2023-07-27T01:06:49.657Z","2023-07-27T01:08:55.169Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668901,"Mark Vientos","/api/v1/people/668901","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,89.1,12,0.57,0.3871,5.7057,30.2489,-16.6024,4.9766,7.6694,1.5894,4.268,2.6219,-141.1633,-2.389,0.0036,50.0048,6.1863,10.1078,32.4,3.6,24,2168,134,NA,NA,NA,NA,NA,NA,FALSE,-15.2,13.7,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717248,"2023-07-26",3,"2023-07-27T01:07:38.676Z","2023-07-27T01:07:43.767Z",TRUE,"pitch","fc767084-ca93-41b6-ad1e-571993e464bc",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.6114,1.6735,NA,47.29,198.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Mark Vientos strikes out swinging.",0,1,3,55,"top",7,"2023-07-27T01:06:49.657Z","2023-07-27T01:08:55.169Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668901,"Mark Vientos","/api/v1/people/668901","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,81.4,14,0.9,0.4256,5.9173,26.7898,-27.6887,9.652,2.6744,1.8287,1.4833,0.6484,-128.6945,-4.741,0.3197,50.0016,5.4947,16.1837,30,8.4,24,2222,122,NA,NA,NA,NA,NA,NA,FALSE,-31,4,-17.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717248,"2023-07-26",1,"2023-07-27T01:07:14.997Z","2023-07-27T01:07:18.936Z",TRUE,"pitch","6c81e8b9-1b42-42cf-825e-7e745210f5ed",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.684,1.7789,NA,86.3,180.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Mark Vientos strikes out swinging.",0,1,3,55,"top",7,"2023-07-27T01:06:49.657Z","2023-07-27T01:08:55.169Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668901,"Mark Vientos","/api/v1/people/668901","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.9,81.1,9,0.9,0.4272,5.6854,25.6135,-26.5029,9.3751,3.4067,0.8053,2.1506,-2.0543,-128.0355,-4.0402,0.3981,50.0037,5.815,15.6179,28.8,7.2,24,2208,130,NA,NA,NA,NA,NA,NA,FALSE,-29.8,5.5,-16.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717248,"2023-07-26",0,"2023-07-27T01:07:03.836Z","2023-07-27T01:07:07.534Z",TRUE,"pitch","d4fb32c0-9d09-44a9-b81d-16f171d3061d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.7104,1.7525,NA,111.56,168.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Mark Vientos strikes out swinging.",0,1,3,55,"top",7,"2023-07-27T01:06:49.657Z","2023-07-27T01:08:55.169Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668901,"Mark Vientos","/api/v1/people/668901","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,79.5,5,0.88,0.433,5.9444,27.8764,-28.1869,-0.9811,2.4637,0.1428,2.6117,-0.1959,-126.8887,-2.6009,0.3485,50.0021,5.914,-1.5871,3.6,7.2,24,2221,144,NA,NA,NA,NA,NA,NA,FALSE,-32.2,4.1,1.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717248,"2023-07-26",2,"2023-07-27T01:07:29.750Z","2023-07-27T01:07:38.676Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,668901,"/api/v1/people/668901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Mark Vientos strikes out swinging.",0,1,3,55,"top",7,"2023-07-27T01:06:49.657Z","2023-07-27T01:08:55.169Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668901,"Mark Vientos","/api/v1/people/668901","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717248,"2023-07-26",1,"2023-07-27T01:06:32.383Z","2023-07-27T01:06:41.438Z",TRUE,"pitch","f2aea053-786e-4ce0-834d-d759b81f6fa9",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.42,1.69,NA,101.45,185.55,"ground_ball","medium","4",148.42,156.92,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Brandon Nimmo grounds out, second baseman Oswald Peraza to first baseman Anthony Rizzo.",0,1,3,54,"top",7,"2023-07-27T01:06:06.724Z","2023-07-27T01:06:41.438Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,87.6,9,2,0.395,5.8553,28.8383,-16.8762,8.4341,7.8447,0.4079,1.9715,-5.9012,-138.2993,-7.6213,1.466,50.0069,5.8807,16.4553,39.6,4.8,24,2274,135,102.6,5,129,NA,NA,NA,TRUE,-17.2,13,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717248,"2023-07-26",0,"2023-07-27T01:06:22.578Z","2023-07-27T01:06:26.531Z",TRUE,"pitch","991fee98-286f-4976-8c84-13d6982aa863",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5533,1.7269,NA,129.19,197.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Brandon Nimmo grounds out, second baseman Oswald Peraza to first baseman Anthony Rizzo.",0,1,3,54,"top",7,"2023-07-27T01:06:06.724Z","2023-07-27T01:06:41.438Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.3,83.2,13,2,0.4188,6.0887,23.3323,-21.9638,-0.6217,5.8698,-0.3197,1.5158,-5.0057,-130.0265,-6.6808,1.6989,50.0003,5.7475,-1.0798,4.8,4.8,24,2362,135,NA,NA,NA,NA,NA,NA,FALSE,-24.2,9.6,2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717248,"2023-07-26",6,"2023-07-27T01:05:54.669Z","2023-07-27T01:06:01.880Z",TRUE,"pitch","c2ef193e-dabd-41ea-a718-f3494e9028ad",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.39,1.6,NA,98.39,180.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Danny Mendick strikes out swinging.",0,1,3,53,"top",7,"2023-07-27T01:04:30.829Z","2023-07-27T01:06:01.880Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,664901,"Danny Mendick","/api/v1/people/664901","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.8,82.1,9,0.91,0.4221,6.1783,24.7452,-21.2942,10.7449,6.369,0.4882,2.1486,-3.1024,-129.3145,-4.9483,0.301,50.0029,5.7016,18.3578,38.4,7.2,24,2281,129,NA,NA,NA,NA,NA,NA,TRUE,-23.6,10.8,-18.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717248,"2023-07-26",5,"2023-07-27T01:05:39.340Z","2023-07-27T01:05:45.045Z",TRUE,"pitch","69148dcf-5b79-44bf-bfda-075f1d767e95",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,0,NA,NA,3.4199,1.6208,NA,86.36,176.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Danny Mendick strikes out swinging.",0,1,3,53,"top",7,"2023-07-27T01:04:30.829Z","2023-07-27T01:06:01.880Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,664901,"Danny Mendick","/api/v1/people/664901","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.3,81.8,6,0.91,0.424,6.0192,24.3033,-22.7121,9.2047,5.5845,0.8038,2.3126,-1.9309,-128.7022,-4.081,0.363,50.0024,5.6575,15.5889,32.4,7.2,24,2232,125,NA,NA,NA,NA,NA,NA,FALSE,-25.2,9.5,-16.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717248,"2023-07-26",4,"2023-07-27T01:05:21.988Z","2023-07-27T01:05:28.328Z",TRUE,"pitch","cb697c16-05c7-448f-bf88-7416a7c6ebcc",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.4464,1.6735,NA,156.55,216.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Danny Mendick strikes out swinging.",0,1,3,53,"top",7,"2023-07-27T01:04:30.829Z","2023-07-27T01:06:01.880Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,664901,"Danny Mendick","/api/v1/people/664901","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,83.3,13,0.88,0.4194,6.0231,22.5838,-21.3212,1.1093,6.2573,-1.0377,0.8111,-3.572,-129.719,-8.5617,0.2024,50.0029,5.7314,1.9244,3.6,4.8,24,2235,136,NA,NA,NA,NA,NA,NA,FALSE,-24,10,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717248,"2023-07-26",3,"2023-07-27T01:05:05.832Z","2023-07-27T01:05:11.002Z",TRUE,"pitch","a0fb5084-f94e-4230-a4c1-37c0ff1b8033",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.3949,1.575,NA,119.91,205.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Danny Mendick strikes out swinging.",0,1,3,53,"top",7,"2023-07-27T01:04:30.829Z","2023-07-27T01:06:01.880Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,664901,"Danny Mendick","/api/v1/people/664901","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,88.4,13,0.83,0.3922,6.0898,29.2005,-18.5907,9.7798,6.8649,-0.0763,1.2434,-4.0684,-139.2859,-9.0692,0.1267,50.0048,5.7542,19.3545,42,6,24,2285,133,NA,NA,NA,NA,NA,NA,FALSE,-18.8,10.9,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717248,"2023-07-26",2,"2023-07-27T01:04:50.383Z","2023-07-27T01:04:56.101Z",TRUE,"pitch","af954622-f5ff-4f0b-a2c0-6dc3612b4442",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.4199,1.6471,NA,156.5,193.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Danny Mendick strikes out swinging.",0,1,3,53,"top",7,"2023-07-27T01:04:30.829Z","2023-07-27T01:06:01.880Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,664901,"Danny Mendick","/api/v1/people/664901","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,87.8,13,0.71,0.3952,5.6931,27.7144,-18.0132,9.7751,7.2594,-1.0363,1.6686,-6.2898,-138.0493,-7.8846,-0.0105,50.0009,5.7512,19.0627,42,6,24,2296,129,NA,NA,NA,NA,NA,NA,FALSE,-18.2,11.9,-16.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717248,"2023-07-26",1,"2023-07-27T01:04:33.198Z","2023-07-27T01:04:37.705Z",TRUE,"pitch","426c94e8-0d17-4364-acaa-59286d47b70a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4464,1.6471,NA,142.3,221.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Danny Mendick strikes out swinging.",0,1,3,53,"top",7,"2023-07-27T01:04:30.829Z","2023-07-27T01:06:01.880Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,664901,"Danny Mendick","/api/v1/people/664901","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,88.1,13,0.86,0.3941,5.75,29.5909,-23.1452,10.0305,4.6137,-0.6636,0.6433,-5.8518,-138.7172,-9.6372,0.1645,50.0069,5.6923,19.6494,36,6,24,2345,129,NA,NA,NA,NA,NA,NA,FALSE,-23.4,6.6,-17,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717248,"2023-07-26",0,"2023-07-27T01:03:10.754Z","2023-07-27T01:04:33.198Z",FALSE,"action",NA,NA,"Pitching Change: Wandy Peralta replaces Michael King.","Pitching Substitution",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,593974,"/api/v1/people/593974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"53","atBat","Strikeout","strikeout","Danny Mendick strikes out swinging.",0,1,3,53,"top",7,"2023-07-27T01:04:30.829Z","2023-07-27T01:06:01.880Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,664901,"Danny Mendick","/api/v1/people/664901","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717248,"2023-07-26",0,"2023-07-27T01:01:46.547Z","2023-07-27T01:02:00.067Z",TRUE,"pitch","0b4590d9-caed-4bab-ae56-b36620772774",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4199,1.5681,NA,129.96,239.15,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"52","atBat","Runner Out","other_out","DJ LeMahieu out at home, catcher Francisco Alvarez to third baseman Mark Vientos to pitcher Jose Quintana.",0,1,3,52,"bottom",6,"2023-07-27T01:01:20.205Z","2023-07-27T01:02:37.245Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,672724,"Oswald Peraza","/api/v1/people/672724","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","New York Mets",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.1,79.8,13,2,0.437,6.9558,23.1874,-23.4053,6.5705,5.501,-0.34,-0.0137,-7.8503,-124.945,-8.6542,1.9767,50.0051,5.3928,10.4782,20.4,7.2,24,1254,130,NA,NA,NA,NA,NA,NA,FALSE,-28.6,8.3,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717248,"2023-07-26",1,"2023-07-27T01:02:37.212Z","2023-07-27T01:02:37.245Z",FALSE,"pickoff",NA,NA,"Pickoff Attempt 3B",NA,NA,NA,NA,FALSE,"3",NA,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"0b4590d9-caed-4bab-ae56-b36620772774",NA,NA,NA,NA,NA,NA,NA,"52","atBat","Runner Out","other_out","DJ LeMahieu out at home, catcher Francisco Alvarez to third baseman Mark Vientos to pitcher Jose Quintana.",0,1,3,52,"bottom",6,"2023-07-27T01:01:20.205Z","2023-07-27T01:02:37.245Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,672724,"Oswald Peraza","/api/v1/people/672724","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
