"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717778,"2023-06-14",0,"2023-06-14T02:19:43.325Z","2023-06-14T02:19:47.911Z",TRUE,"pitch","7e6039b5-9963-4046-beac-8e735c9ad917",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3821,1.6468,NA,80.12,177.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Joey Meneses strikes out swinging.",0,1,4,62,"top",8,"2023-06-14T02:19:40.412Z","2023-06-14T02:21:19.713Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,608841,"Joey Meneses","/api/v1/people/608841","R","Right",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,80.4,14,2,0.4291,6.4359,30.3409,-34.1071,9.6054,-1.1753,0.9675,2.2747,5.0333,-128.3917,-1.9123,-2.2757,50.004,5.7223,15.792,26.4,9.6,24,3276,58,NA,NA,NA,NA,NA,NA,FALSE,-37.9,-2.4,-18.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",2,"2023-06-14T02:19:01.331Z","2023-06-14T02:19:10.833Z",TRUE,"pitch","46d5a05c-b244-4c4e-b818-c610cd51ab2f",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,2,2,NA,NA,3.49,1.73,NA,84.8,147.14,"line_drive","medium","8",133.95,84.84,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Luis Garcia singles on a line drive to center fielder Jake Meyers. Lane Thomas scores.",1,1,4,61,"top",8,"2023-06-14T02:17:47.986Z","2023-06-14T02:19:10.833Z",TRUE,TRUE,FALSE,FALSE,33,0,2,2,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.3,90.9,12,0.91,0.377,6.5645,36.2853,-8.8337,-4.3268,10.936,0.8448,3.3941,9.6136,-145.6397,-4.9649,-1.9465,50.0038,5.6629,-9.2369,34.8,2.4,24,2579,212,93,15,240,NA,NA,NA,FALSE,-8.5,18.8,5.8,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,671277,"Luis García Jr.","/api/v1/people/671277",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",1,"2023-06-14T02:18:28.788Z","2023-06-14T02:18:32.753Z",TRUE,"pitch","4964b350-a14b-4210-9458-f3851e21bdd2",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.49,1.73,NA,124.11,175.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Luis Garcia singles on a line drive to center fielder Jake Meyers. Lane Thomas scores.",1,1,4,61,"top",8,"2023-06-14T02:17:47.986Z","2023-06-14T02:19:10.833Z",TRUE,TRUE,FALSE,FALSE,33,0,2,2,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,78.7,5,2,0.4378,6.2951,29.2398,-37.7796,8.6191,-3.5476,-0.1865,2.3484,2.1435,-125.8677,-1.121,-2.1716,50.0027,5.9015,13.6153,20.4,10.8,24,3230,47,NA,NA,NA,NA,NA,NA,FALSE,-43.4,-6.4,-16.1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,671277,"Luis García Jr.","/api/v1/people/671277",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",0,"2023-06-14T02:18:08.478Z","2023-06-14T02:18:13.999Z",TRUE,"pitch","8b98bd45-c6e7-4c97-9a4f-8902213fe591",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4102,1.8748,NA,146.12,171.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Luis Garcia singles on a line drive to center fielder Jake Meyers. Lane Thomas scores.",1,1,4,61,"top",8,"2023-06-14T02:17:47.986Z","2023-06-14T02:19:10.833Z",TRUE,TRUE,FALSE,FALSE,33,0,2,2,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,78,4,2,0.4423,6.34,27.1182,-35.7903,7.3284,-2.3325,-0.764,2.4817,1.9995,-124.2822,-0.9709,-2.5329,50.0044,5.8753,11.3551,18,9.6,24,2909,48,NA,NA,NA,NA,NA,NA,FALSE,-42,-4.2,-13.8,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,671277,"Luis García Jr.","/api/v1/people/671277",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",2,"2023-06-14T02:17:19.492Z","2023-06-14T02:17:30.192Z",TRUE,"pitch","c7a61fc3-0851-4e47-83c3-f4aed5d87aa2",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,0,2,NA,NA,3.06,1.5,NA,114.93,187.9,"line_drive","hard","8",220.79,194.79,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Double","double","Lane Thomas doubles (14) on a sharp line drive to center fielder Jake Meyers.",0,0,4,60,"top",8,"2023-06-14T02:16:31.093Z","2023-06-14T02:17:30.192Z",TRUE,FALSE,FALSE,FALSE,34,2,0,2,657041,"Lane Thomas","/api/v1/people/657041","R","Right",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,89.3,8,2,0.3857,6.6086,32.6322,-14.5229,-7.7887,8.6388,0.0543,1.8846,8.8567,-142.0411,-6.7561,-2.0927,50.001,5.218,-15.9094,40.8,4.8,24,2495,219,107.8,18,386,NA,NA,NA,FALSE,-14.3,14.4,12.4,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,671277,"Luis García Jr.","/api/v1/people/671277",657041,"Lane Thomas","/api/v1/people/657041",NA,NA,NA
717778,"2023-06-14",1,"2023-06-14T02:17:00.236Z","2023-06-14T02:17:03.744Z",TRUE,"pitch","1aa44475-684d-447f-a841-0d5a406b2721",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.0601,1.504,NA,156.06,130.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Double","double","Lane Thomas doubles (14) on a sharp line drive to center fielder Jake Meyers.",0,0,4,60,"top",8,"2023-06-14T02:16:31.093Z","2023-06-14T02:17:30.192Z",TRUE,FALSE,FALSE,FALSE,34,2,0,2,657041,"Lane Thomas","/api/v1/people/657041","R","Right",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,89.5,11,2,0.384,6.3273,32.4877,-15.7471,-6.8218,7.9724,-1.0248,4.0047,5.6477,-142.5847,-1.3626,-2.1439,50.0066,5.4814,-14.063,38.4,3.6,24,2573,213,NA,NA,NA,NA,NA,NA,FALSE,-14.2,14.4,11.3,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,671277,"Luis García Jr.","/api/v1/people/671277",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",0,"2023-06-14T02:16:38.009Z","2023-06-14T02:16:41.420Z",TRUE,"pitch","1a33ebff-1ce8-4167-9ec5-d93b0589abbf",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0601,1.4183,NA,110.44,139.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Double","double","Lane Thomas doubles (14) on a sharp line drive to center fielder Jake Meyers.",0,0,4,60,"top",8,"2023-06-14T02:16:31.093Z","2023-06-14T02:17:30.192Z",TRUE,FALSE,FALSE,FALSE,34,2,0,2,657041,"Lane Thomas","/api/v1/people/657041","R","Right",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,79.8,12,2,0.4312,6.2176,28.532,-31.9644,9.4904,0.1274,0.172,3.6916,2.9144,-127.4987,0.8152,-2.2213,50.0015,5.9089,15.475,26.4,8.4,24,3061,67,NA,NA,NA,NA,NA,NA,FALSE,-35.2,0.7,-17.9,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,671277,"Luis García Jr.","/api/v1/people/671277",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",4,"2023-06-14T02:16:02.754Z","2023-06-14T02:16:09.977Z",TRUE,"pitch","3de50de0-3614-4c89-b049-e3c7fd66e8ed",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.29,1.64,NA,109.52,177.91,"fly_ball","medium","9",197.33,81.5,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Alex Call flies out to right fielder Kyle Tucker.",0,0,4,59,"top",8,"2023-06-14T02:14:46.722Z","2023-06-14T02:16:09.977Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,669743,"Alex Call","/api/v1/people/669743","R","Right",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.9,90.1,5,2,0.3815,7.4462,34.1317,-13.1166,-6.2784,9.1354,0.1962,2.2544,8.6341,-143.7124,-6.4955,-2.035,50.0014,5.3628,-13.0967,37.2,3.6,24,2528,214,94.4,30,340,NA,NA,NA,TRUE,-12.7,15.4,9.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671277,"Luis García Jr.","/api/v1/people/671277",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",2,"2023-06-14T02:15:32.128Z","2023-06-14T02:15:35.590Z",TRUE,"pitch","d71eafde-af46-4b73-a88c-f3d850ae212e",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.2903,1.6182,NA,115.08,170.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Alex Call flies out to right fielder Kyle Tucker.",0,0,4,59,"top",8,"2023-06-14T02:14:46.722Z","2023-06-14T02:16:09.977Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,669743,"Alex Call","/api/v1/people/669743","R","Right",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,80.2,5,2,0.4294,6.2344,29.3854,-31.7155,8.2017,0.2811,0.0503,2.5117,3.3062,-128.1376,-1.8941,-2.3267,50.0045,5.7667,13.4788,24,8.4,24,3105,61,NA,NA,NA,NA,NA,NA,FALSE,-35.3,0.2,-15.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671277,"Luis García Jr.","/api/v1/people/671277",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",1,"2023-06-14T02:15:15.571Z","2023-06-14T02:15:19.119Z",TRUE,"pitch","e699656d-53d5-4a80-99f3-8e9346b0217a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.2903,1.6753,NA,119.18,190.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Alex Call flies out to right fielder Kyle Tucker.",0,0,4,59,"top",8,"2023-06-14T02:14:46.722Z","2023-06-14T02:16:09.977Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,669743,"Alex Call","/api/v1/people/669743","R","Right",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,89.1,8,2,0.3856,6.5562,34.2962,-13.0785,-7.2844,9.3592,-0.0573,1.797,8.6844,-142.3271,-7.5031,-2.2095,50.0063,5.3055,-14.8682,40.8,3.6,24,2461,220,NA,NA,NA,NA,NA,NA,FALSE,-13.2,15.5,11.3,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671277,"Luis García Jr.","/api/v1/people/671277",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",0,"2023-06-14T02:14:56.249Z","2023-06-14T02:15:00.021Z",TRUE,"pitch","2f2fc776-2715-4466-bbc1-43f59c0f263e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2903,1.5611,NA,38.55,212.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Alex Call flies out to right fielder Kyle Tucker.",0,0,4,59,"top",8,"2023-06-14T02:14:46.722Z","2023-06-14T02:16:09.977Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,669743,"Alex Call","/api/v1/people/669743","R","Right",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,89.6,14,2,0.3848,6.6103,34.1619,-13.7867,-8.4032,8.9732,2.0582,0.9762,14.6109,-142.5691,-9.3956,-2.0521,50.0057,5.1944,-17.225,40.8,3.6,24,2411,224,NA,NA,NA,NA,NA,NA,FALSE,-14.4,14.3,12.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671277,"Luis García Jr.","/api/v1/people/671277",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",3,"2023-06-14T02:15:47.538Z","2023-06-14T02:16:02.754Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,669743,"/api/v1/people/669743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Alex Call flies out to right fielder Kyle Tucker.",0,0,4,59,"top",8,"2023-06-14T02:14:46.722Z","2023-06-14T02:16:09.977Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,669743,"Alex Call","/api/v1/people/669743","R","Right",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671277,"Luis García Jr.","/api/v1/people/671277",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",2,"2023-06-14T02:14:18.656Z","2023-06-14T02:14:29.126Z",TRUE,"pitch","7bb91ba1-6026-4c40-9090-a55072d115c1",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.51,1.6,NA,128.52,174.59,"popup","medium","6",85.23,173.52,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Pop Out","field_out","CJ Abrams pops out to shortstop Mauricio Dubon in foul territory.",0,0,4,58,"top",8,"2023-06-14T02:13:53.740Z","2023-06-14T02:14:29.126Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,682928,"CJ Abrams","/api/v1/people/682928","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.8,89.8,4,2,0.3822,6.3607,34.8599,-12.1004,-6.9732,9.6616,-0.3021,2.3774,7.3168,-143.6029,-6.8135,-1.9835,50.0055,5.5422,-14.4914,43.2,3.6,24,2423,214,91.2,65,178,NA,NA,NA,TRUE,-12,16.2,11,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671277,"Luis García Jr.","/api/v1/people/671277",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",1,"2023-06-14T02:13:56.024Z","2023-06-14T02:13:59.392Z",TRUE,"pitch","28608c8f-bfb5-4a63-ba59-116f74bbf594",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.51,1.6,NA,132.69,205.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Pop Out","field_out","CJ Abrams pops out to shortstop Mauricio Dubon in foul territory.",0,0,4,58,"top",8,"2023-06-14T02:13:53.740Z","2023-06-14T02:14:29.126Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,682928,"CJ Abrams","/api/v1/people/682928","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,87.9,13,2,0.3902,6.5453,35.4572,-12.2077,-5.9109,10.0324,-0.4116,1.2171,6.6347,-140.9819,-9.5616,-2.0403,50.0031,5.4645,-11.7639,34.8,3.6,24,2379,217,NA,NA,NA,NA,NA,NA,FALSE,-13.3,16.1,9.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671277,"Luis García Jr.","/api/v1/people/671277",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",0,"2023-06-14T02:13:27.288Z","2023-06-14T02:13:56.024Z",FALSE,"action",NA,NA,"Pitching Change: Bryan Abreu replaces Hunter Brown.","Pitching Substitution",0,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,650556,"/api/v1/people/650556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"58","atBat","Pop Out","field_out","CJ Abrams pops out to shortstop Mauricio Dubon in foul territory.",0,0,4,58,"top",8,"2023-06-14T02:13:53.740Z","2023-06-14T02:14:29.126Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,682928,"CJ Abrams","/api/v1/people/682928","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,671277,"Luis García Jr.","/api/v1/people/671277",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",3,"2023-06-14T02:11:13.664Z","2023-06-14T02:11:25.762Z",TRUE,"pitch","219325f0-0f5f-4a6c-ae0b-a3bb8dae1a66",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.08,1.45,NA,122.64,161.73,"fly_ball","hard","7",50.96,96.3,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Flyout","field_out","Yainer Diaz flies out sharply to left fielder Corey Dickerson.",0,0,4,57,"bottom",7,"2023-06-14T02:10:20.682Z","2023-06-14T02:11:25.762Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",641771,"Chad Kuhl","/api/v1/people/641771","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Washington Nationals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,81.9,2,0.91,0.4228,6.326,26.0219,-29.9381,1.7752,1.319,-0.1479,2.8538,4.8277,-129.3631,-1.751,-2.2662,50.0063,5.8261,3.021,7.2,7.2,24,2678,92,101.9,47,315,NA,NA,NA,TRUE,-32.3,2.3,-4.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671277,"Luis García Jr.","/api/v1/people/671277",NA,NA,NA,NA,NA,NA
