"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716378,"2023-09-30",2,"2023-10-01T01:10:10.471Z","2023-10-01T01:10:10.474Z",FALSE,"no_pitch","07163786-0706-1023-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Intent Walk","intent_walk","Jose Hernandez intentionally walks Jorge Soler.",0,4,2,69,"top",8,"2023-10-01T01:10:02.168Z","2023-10-01T01:10:46.633Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,624585,"Jorge Soler","/api/v1/people/624585","R","Right",669796,"Jose E. Hernandez","/api/v1/people/669796","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Pittsburgh Pirates","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,542932,"Jon Berti","/api/v1/people/542932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",3,"2023-10-01T01:10:10.474Z","2023-10-01T01:10:46.633Z",FALSE,"no_pitch","07163786-0706-1033-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Intent Walk","intent_walk","Jose Hernandez intentionally walks Jorge Soler.",0,4,2,69,"top",8,"2023-10-01T01:10:02.168Z","2023-10-01T01:10:46.633Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,624585,"Jorge Soler","/api/v1/people/624585","R","Right",669796,"Jose E. Hernandez","/api/v1/people/669796","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Pittsburgh Pirates","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,542932,"Jon Berti","/api/v1/people/542932",624585,"Jorge Soler","/api/v1/people/624585",NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",1,"2023-10-01T01:09:21.936Z","2023-10-01T01:09:34.259Z",TRUE,"pitch","d065f99b-dad6-4972-8da9-1069d8dd1675",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.09,1.39,NA,111.96,186.21,"fly_ball","medium","8",116.04,85.64,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Jacob Stallings flies out to center fielder Ji Hwan Bae.",0,4,2,68,"top",8,"2023-10-01T01:07:53.803Z","2023-10-01T01:09:34.259Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",669796,"Jose E. Hernandez","/api/v1/people/669796","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Pittsburgh Pirates","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.2,75.4,5,0.91,0.462,5.7728,21.2916,-32.873,0.6703,-0.4896,0.1322,1.9469,-1.2599,-118.2861,-3.2933,0.5833,50.0036,6.3528,0.9557,1.2,9.6,24,2151,313,85.8,42,286,NA,NA,NA,TRUE,-42.6,-1.4,-1,NA,NA,NA,NA,NA,TRUE,TRUE,542932,"Jon Berti","/api/v1/people/542932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",0,"2023-10-01T01:08:05.093Z","2023-10-01T01:08:28.672Z",TRUE,"pitch","8b1488f6-9914-4e80-a6c5-8e8a09a945a3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1647,1.5966,NA,111.56,164.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Jacob Stallings flies out to center fielder Ji Hwan Bae.",0,4,2,68,"top",8,"2023-10-01T01:07:53.803Z","2023-10-01T01:09:34.259Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",669796,"Jose E. Hernandez","/api/v1/people/669796","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82,76,2,0.91,0.4572,5.8258,21.4399,-32.3409,-0.616,-0.1176,0.1428,2.7353,-0.879,-119.4632,-1.7552,0.5944,50.0004,6.3667,-0.8966,2.4,9.6,24,2041,296,NA,NA,NA,NA,NA,NA,FALSE,-40.7,-0.4,1.3,NA,NA,NA,NA,NA,TRUE,TRUE,542932,"Jon Berti","/api/v1/people/542932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",3,"2023-10-01T01:07:28.177Z","2023-10-01T01:07:41.960Z",TRUE,"pitch","8d6bf488-b0f8-48f4-b76c-2c6ceb00d3d3",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.32,1.56,NA,134.24,196.78,"ground_ball","medium","5",109.59,169.96,NA,NA,TRUE,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Garrett Hampson grounds out, third baseman Ke'Bryan Hayes to first baseman Jared Triolo. Jon Berti to 2nd.",0,4,2,67,"top",8,"2023-10-01T01:06:03.462Z","2023-10-01T01:07:41.960Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",669796,"Jose E. Hernandez","/api/v1/people/669796","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Pittsburgh Pirates","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.9,74.5,7,0.91,0.4688,5.7902,20.1683,-32.3963,1.1521,-0.1576,-0.4523,1.5555,-2.6076,-116.4543,-4.0829,0.5282,50.0038,6.3687,1.5955,2.4,9.6,24,2125,331,91,-10,9,NA,NA,NA,TRUE,-43.4,-1,-1.4,NA,NA,NA,NA,NA,TRUE,TRUE,542932,"Jon Berti","/api/v1/people/542932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",2,"2023-10-01T01:07:04.961Z","2023-10-01T01:07:08.602Z",TRUE,"pitch","04f80270-5381-49d8-873a-a813613fb26d",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.4754,1.6486,NA,110.59,159.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Garrett Hampson grounds out, third baseman Ke'Bryan Hayes to first baseman Jared Triolo. Jon Berti to 2nd.",0,4,2,67,"top",8,"2023-10-01T01:06:03.462Z","2023-10-01T01:07:41.960Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",669796,"Jose E. Hernandez","/api/v1/people/669796","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.9,74.9,2,0.91,0.4635,5.5684,21.4421,-32.9263,1.0301,-0.5294,0.1682,2.9193,-1.283,-117.9631,-1.2782,0.5842,50.0038,6.4907,1.4587,2.4,9.6,24,1976,317,NA,NA,NA,NA,NA,NA,FALSE,-42.5,-1,-1.6,NA,NA,NA,NA,NA,TRUE,TRUE,542932,"Jon Berti","/api/v1/people/542932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",1,"2023-10-01T01:06:38.763Z","2023-10-01T01:06:42.063Z",TRUE,"pitch","791bf9c8-f1c0-4857-94b4-ce393ff1adaa",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,0,NA,NA,3.3978,1.6486,NA,176.36,220.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Garrett Hampson grounds out, third baseman Ke'Bryan Hayes to first baseman Jared Triolo. Jon Berti to 2nd.",0,4,2,67,"top",8,"2023-10-01T01:06:03.462Z","2023-10-01T01:07:41.960Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",669796,"Jose E. Hernandez","/api/v1/people/669796","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.7,75.9,13,0.9,0.4572,6.147,25.3515,-29.5904,0.1875,1.7773,-1.5573,0.6701,-4.6617,-120.2419,-6.7203,0.3898,50.0013,6.1585,0.273,1.2,8.4,24,1946,59,NA,NA,NA,NA,NA,NA,FALSE,-38.6,1.7,0.8,NA,NA,NA,NA,NA,TRUE,TRUE,542932,"Jon Berti","/api/v1/people/542932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",0,"2023-10-01T01:06:17.952Z","2023-10-01T01:06:21.529Z",TRUE,"pitch","b57e862d-eeb3-4446-ad29-fecfa63c42df",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3719,1.5966,NA,117.58,155.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Garrett Hampson grounds out, third baseman Ke'Bryan Hayes to first baseman Jared Triolo. Jon Berti to 2nd.",0,4,2,67,"top",8,"2023-10-01T01:06:03.462Z","2023-10-01T01:07:41.960Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",669796,"Jose E. Hernandez","/api/v1/people/669796","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Pittsburgh Pirates","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85,77.9,2,0.88,0.4425,5.8627,24.4132,-17.2931,6.5652,9.5838,-0.0151,3.0853,-3.6206,-123.7301,-4.2818,0.6133,50.0003,6.285,10.1898,27.6,4.8,24,1517,146,NA,NA,NA,NA,NA,NA,FALSE,-21.1,16.6,-11,NA,NA,NA,NA,NA,TRUE,TRUE,542932,"Jon Berti","/api/v1/people/542932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",2,"2023-10-01T01:05:42.913Z","2023-10-01T01:05:53.498Z",TRUE,"pitch","bbce7136-e2cf-4ef4-a088-8163f506baee",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,0,NA,NA,3.31,1.53,NA,128.29,151.55,"fly_ball","medium","9",190.26,126.02,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Jon Berti singles on a fly ball to right fielder Jack Suwinski.",0,4,2,66,"top",8,"2023-10-01T01:04:28.104Z","2023-10-01T01:05:53.498Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,542932,"Jon Berti","/api/v1/people/542932","R","Right",669796,"Jose E. Hernandez","/api/v1/people/669796","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Pittsburgh Pirates","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.9,75.1,1,0.91,0.4631,6,20.4388,-34.9147,-0.0381,-1.9328,-0.2961,3.2309,-1.5957,-117.8582,0.2082,0.392,50.0018,6.3415,-0.0538,0,9.6,24,2124,331,73.2,26,220,NA,NA,NA,FALSE,-44.6,-3.2,0.5,NA,NA,NA,NA,NA,FALSE,TRUE,542932,"Jon Berti","/api/v1/people/542932",542932,"Jon Berti","/api/v1/people/542932",NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",1,"2023-10-01T01:04:58.292Z","2023-10-01T01:05:01.921Z",TRUE,"pitch","5e65cdfb-d3d0-4689-8ba7-a72d14f1bfe5",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.31,1.53,NA,148.72,171.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Jon Berti singles on a fly ball to right fielder Jack Suwinski.",0,4,2,66,"top",8,"2023-10-01T01:04:28.104Z","2023-10-01T01:05:53.498Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,542932,"Jon Berti","/api/v1/people/542932","R","Right",669796,"Jose E. Hernandez","/api/v1/people/669796","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,76.5,11,0.91,0.4541,5.8843,22.0636,-30.8215,-1.572,0.9185,-0.8322,2.479,-2.4767,-120.3452,-2.7874,0.4122,50.0045,6.3662,-2.3192,4.8,8.4,24,2055,304,NA,NA,NA,NA,NA,NA,FALSE,-38.5,1.3,3.4,NA,NA,NA,NA,NA,FALSE,TRUE,542932,"Jon Berti","/api/v1/people/542932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",0,"2023-10-01T01:04:44.229Z","2023-10-01T01:04:47.798Z",TRUE,"pitch","3dece684-0daf-44db-ae65-892879ebd49a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4236,1.6486,NA,122.01,167.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Jon Berti singles on a fly ball to right fielder Jack Suwinski.",0,4,2,66,"top",8,"2023-10-01T01:04:28.104Z","2023-10-01T01:05:53.498Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,542932,"Jon Berti","/api/v1/people/542932","R","Right",669796,"Jose E. Hernandez","/api/v1/people/669796","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,85.3,5,2,0.4055,5.9225,27.2992,-14.1357,4.3742,9.7474,-0.1315,2.6468,-3.1618,-134.7018,-6.6914,0.485,50.0066,6.1495,8.0976,26.4,3.6,24,2061,150,NA,NA,NA,NA,NA,NA,FALSE,-15.2,16.6,-7.3,NA,NA,NA,NA,NA,FALSE,TRUE,542932,"Jon Berti","/api/v1/people/542932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",0,"2023-10-01T01:02:24.647Z","2023-10-01T01:02:33.705Z",TRUE,"pitch","b801cd7a-ffbd-4f12-aa18-9e7bb59240c7",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.18,1.49,NA,94.12,165.45,"ground_ball","medium","5",105.53,165.89,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Endy Rodriguez grounds out, third baseman Jake Burger to first baseman Josh Bell.",0,4,2,65,"bottom",7,"2023-10-01T01:01:52.377Z","2023-10-01T01:02:33.705Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,682848,"Endy Rodríguez","/api/v1/people/682848","R","Right",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.3,76.7,3,0.9,0.4511,6.1687,23.0018,-25.0636,8.9082,4.758,0.6004,2.7158,-3.4868,-121.2758,-3.3726,0.8968,50.0033,6.3029,13.3123,26.4,7.2,24,1979,111,81,-21,8,NA,NA,NA,TRUE,-31.2,8,-15.4,NA,NA,NA,NA,NA,TRUE,FALSE,542932,"Jon Berti","/api/v1/people/542932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",4,"2023-10-01T01:01:29.657Z","2023-10-01T01:01:36.898Z",TRUE,"pitch","c746e373-7346-4328-8659-a7e13ec3cafb",4,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",2,2,2,NA,NA,3.31,1.62,NA,159.44,154.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Hit By Pitch","hit_by_pitch","Henry Davis hit by pitch.",0,4,2,64,"bottom",7,"2023-10-01T00:59:23.568Z","2023-10-01T01:01:36.898Z",TRUE,FALSE,FALSE,FALSE,11,2,2,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.8,11,0.9,0.3988,6.108,27.218,-12.5453,6.9295,10.2486,-1.1133,3.1342,-7.1175,-136.8121,-6.0132,0.6086,50.0044,6.2033,13.2751,40.8,3.6,24,2265,140,NA,NA,NA,NA,NA,NA,FALSE,-13.1,17.6,-11.3,NA,NA,NA,NA,NA,FALSE,FALSE,663647,"Ke'Bryan Hayes","/api/v1/people/663647",680779,"Henry Davis","/api/v1/people/680779",NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",3,"2023-10-01T01:01:04.016Z","2023-10-01T01:01:07.020Z",TRUE,"pitch","e77c0f6f-6d71-4488-a770-24807c83e635",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.1388,1.5966,NA,102.31,215.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Hit By Pitch","hit_by_pitch","Henry Davis hit by pitch.",0,4,2,64,"bottom",7,"2023-10-01T00:59:23.568Z","2023-10-01T01:01:36.898Z",TRUE,FALSE,FALSE,FALSE,11,2,2,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.1,77.3,14,0.9,0.4519,6.1925,22.9255,-38.1786,-0.3711,-4.0312,0.3854,0.8678,-0.3478,-121.0452,-4.9075,0.5791,50.0044,6.2528,-0.5525,1.2,10.8,24,1879,329,NA,NA,NA,NA,NA,NA,FALSE,-47.6,-8.2,0.7,NA,NA,NA,NA,NA,FALSE,FALSE,663647,"Ke'Bryan Hayes","/api/v1/people/663647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",2,"2023-10-01T01:00:38.590Z","2023-10-01T01:00:42.056Z",TRUE,"pitch","b5fa6b46-20cb-4185-9121-4a32b5fa6b94",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.31,1.62,NA,126.58,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Hit By Pitch","hit_by_pitch","Henry Davis hit by pitch.",0,4,2,64,"bottom",7,"2023-10-01T00:59:23.568Z","2023-10-01T01:01:36.898Z",TRUE,FALSE,FALSE,FALSE,11,2,2,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.5,77.1,8,0.89,0.4499,6.1869,23.0545,-27.9608,8.6151,2.806,-0.2513,2.1401,-4.9256,-121.5813,-4.0882,0.6779,50.005,6.2605,12.9445,22.8,8.4,24,2024,113,NA,NA,NA,NA,NA,NA,FALSE,-34.7,4.4,-14.5,NA,NA,NA,NA,NA,FALSE,FALSE,663647,"Ke'Bryan Hayes","/api/v1/people/663647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",0,"2023-10-01T00:59:35.532Z","2023-10-01T00:59:39.196Z",TRUE,"pitch","12346403-cea3-4799-a1b0-0bc4653546e9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1388,1.5707,NA,125.75,193.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Hit By Pitch","hit_by_pitch","Henry Davis hit by pitch.",0,4,2,64,"bottom",7,"2023-10-01T00:59:23.568Z","2023-10-01T01:01:36.898Z",TRUE,FALSE,FALSE,FALSE,11,2,2,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",519043,"Matt Moore","/api/v1/people/519043","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.6,76,8,0.9,0.4557,6.3027,23.2492,-23.1668,9.1685,6.157,-0.2296,1.6609,-4.8693,-120.1875,-5.999,0.6312,50.0042,6.2462,13.417,27.6,7.2,24,2039,116,NA,NA,NA,NA,NA,NA,FALSE,-30.1,10,-15.5,NA,NA,NA,NA,NA,FALSE,FALSE,663647,"Ke'Bryan Hayes","/api/v1/people/663647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
