"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717653,"2023-06-23",5,"2023-06-24T01:03:10.142Z","2023-06-24T01:03:13.802Z",TRUE,"pitch","56f5664d-24e8-4987-ba76-346567d25763",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,3.1069,1.4409,NA,85.86,194.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Nick Fortes called out on strikes.",0,3,1,68,"bottom",9,"2023-06-24T01:01:14.391Z","2023-06-24T01:03:13.802Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663743,"Nick Fortes","/api/v1/people/663743","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.6,9,0.89,0.3928,6.853,32.823,-10.5695,-6.0865,10.983,0.817,1.6484,9.2367,-139.6901,-9.0783,-1.7488,50.0067,5.6447,-11.9771,38.4,3.6,24,2478,212,NA,NA,NA,NA,NA,NA,TRUE,-11.8,18,9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717653,"2023-06-23",4,"2023-06-24T01:02:47.748Z","2023-06-24T01:02:51.341Z",TRUE,"pitch","b1195d22-acea-49b8-8e01-f3efbcad7f58",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.0866,1.4409,NA,54.24,215.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Nick Fortes called out on strikes.",0,3,1,68,"bottom",9,"2023-06-24T01:01:14.391Z","2023-06-24T01:03:13.802Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663743,"Nick Fortes","/api/v1/people/663743","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.6,72.6,14,0.9,0.4806,6.4067,22.4008,-38.7497,4.077,-5.0121,1.6464,0.8573,6.6748,-114.2631,-2.3307,-1.8499,50,5.7226,5.3526,9.6,12,24,2546,41,NA,NA,NA,NA,NA,NA,FALSE,-54,-9.4,-9.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717653,"2023-06-23",3,"2023-06-24T01:02:24.686Z","2023-06-24T01:02:28.936Z",TRUE,"pitch","90792a2d-656d-44e6-b5f8-78940529d359",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.07,1.44,NA,103.64,175.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Nick Fortes called out on strikes.",0,3,1,68,"bottom",9,"2023-06-24T01:01:14.391Z","2023-06-24T01:03:13.802Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663743,"Nick Fortes","/api/v1/people/663743","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,87.6,6,0.92,0.3912,7.0635,34.4416,-9.1952,-6.1137,11.5965,0.3506,2.3605,8.0918,-140.4927,-7.4983,-1.7845,50.0024,5.676,-12.1146,43.2,3.6,24,2619,218,NA,NA,NA,NA,NA,NA,FALSE,-10.1,19.4,9.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717653,"2023-06-23",2,"2023-06-24T01:02:08.604Z","2023-06-24T01:02:12.539Z",TRUE,"pitch","3bb5142a-2f31-4131-b624-382368fb29ba",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.0665,1.441,NA,98.17,181.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Nick Fortes called out on strikes.",0,3,1,68,"bottom",9,"2023-06-24T01:01:14.391Z","2023-06-24T01:03:13.802Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663743,"Nick Fortes","/api/v1/people/663743","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,87.8,6,0.92,0.3908,6.9693,33.9392,-8.6381,-5.7883,11.848,0.4941,2.1219,8.4181,-140.5421,-8.1983,-1.7978,50.0015,5.6497,-11.4976,42,2.4,24,2589,213,NA,NA,NA,NA,NA,NA,FALSE,-9.7,19.8,8.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717653,"2023-06-23",1,"2023-06-24T01:01:47.776Z","2023-06-24T01:01:52.137Z",TRUE,"pitch","ac5d6ebc-7fde-439d-ad67-48178e6a3d7e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.0867,1.441,NA,60.97,204.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Nick Fortes called out on strikes.",0,3,1,68,"bottom",9,"2023-06-24T01:01:14.391Z","2023-06-24T01:03:13.802Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663743,"Nick Fortes","/api/v1/people/663743","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.3,71.4,14,0.9,0.4849,6.4545,24.888,-36.6827,7.247,-3.509,1.47,1.2637,5.5248,-113.8537,-1.736,-1.9473,50.0019,5.736,9.3174,15.6,12,24,2574,43,NA,NA,NA,NA,NA,NA,FALSE,-51.8,-6.5,-14.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717653,"2023-06-23",0,"2023-06-24T01:01:33.114Z","2023-06-24T01:01:36.292Z",TRUE,"pitch","78bdd57a-d44e-4463-923e-4cd4b327c39a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1475,1.441,NA,62.73,214.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Nick Fortes called out on strikes.",0,3,1,68,"bottom",9,"2023-06-24T01:01:14.391Z","2023-06-24T01:03:13.802Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663743,"Nick Fortes","/api/v1/people/663743","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.3,72.5,14,0.9,0.4786,6.1966,24.8925,-37.6832,6.0959,-4.1674,1.4236,0.8869,5.8658,-115.2292,-2.486,-1.9637,50.0046,5.6824,8.0541,13.2,12,24,2628,46,NA,NA,NA,NA,NA,NA,FALSE,-52.1,-7.9,-12.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717653,"2023-06-23",8,"2023-06-24T01:01:05.681Z","2023-06-24T01:01:10.950Z",TRUE,"pitch","f6c1f473-b2be-4fcf-85f9-e7bf8b675d7b",8,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.26,1.56,NA,126.83,171.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Joey Wendle strikes out swinging.",0,3,1,67,"bottom",9,"2023-06-24T00:58:12.373Z","2023-06-24T01:01:10.950Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,621563,"Joey Wendle","/api/v1/people/621563","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,88,5,0.91,0.3889,6.8533,35.5157,-11.1843,-7.6695,10.4745,-0.2579,2.4964,7.0761,-141.4366,-6.985,-1.809,50.0033,5.7331,-15.3709,46.8,3.6,24,2568,216,NA,NA,NA,NA,NA,NA,TRUE,-11.6,17.5,12.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717653,"2023-06-23",7,"2023-06-24T01:00:45.743Z","2023-06-24T01:00:51.053Z",TRUE,"pitch","31029fa7-cbd8-4407-b008-a0006518fc17",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.3093,1.561,NA,120.8,206.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Joey Wendle strikes out swinging.",0,3,1,67,"bottom",9,"2023-06-24T00:58:12.373Z","2023-06-24T01:01:10.950Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,621563,"Joey Wendle","/api/v1/people/621563","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,86.7,13,0.9,0.3969,6.8034,32.5774,-8.8196,-7.5404,12.1235,-0.0996,1.1832,7.561,-138.3339,-10.5353,-1.8965,50.0041,5.6449,-14.528,49.2,3.6,24,2478,214,NA,NA,NA,NA,NA,NA,FALSE,-10.7,19.7,12,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717653,"2023-06-23",6,"2023-06-24T01:00:19.437Z","2023-06-24T01:00:23.519Z",TRUE,"pitch","8dd4a79c-f2d3-4a5c-ad25-aa0f1d969276",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.26,1.56,NA,135.4,177.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Joey Wendle strikes out swinging.",0,3,1,67,"bottom",9,"2023-06-24T00:58:12.373Z","2023-06-24T01:01:10.950Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,621563,"Joey Wendle","/api/v1/people/621563","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Pittsburgh Pirates",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",91.3,83.7,4,0.91,0.4123,6.8746,28.5861,-27.3082,-4.8694,2.7241,-0.4826,2.2621,5.6556,-132.8579,-3.8397,-2.0068,50.0027,5.7117,-8.7008,15.6,7.2,24,1510,217,NA,NA,NA,NA,NA,NA,FALSE,-28.6,4.3,7.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717653,"2023-06-23",5,"2023-06-24T00:59:59.015Z","2023-06-24T01:00:02.728Z",TRUE,"pitch","06fbdca6-9305-40ea-bccf-872f9cb5e2fa",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.26,1.56,NA,80.61,181.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Joey Wendle strikes out swinging.",0,3,1,67,"bottom",9,"2023-06-24T00:58:12.373Z","2023-06-24T01:01:10.950Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,621563,"Joey Wendle","/api/v1/people/621563","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.2,14,0.9,0.3906,7.0194,32.3132,-10.542,-5.7019,10.8645,0.9546,2.1266,9.692,-140.3402,-8.0152,-1.8058,50.0008,5.7094,-11.3516,36,3.6,24,2435,215,NA,NA,NA,NA,NA,NA,FALSE,-11.4,18.1,8.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
